Reference	ID	Tags	Quote	Occurrence	Question	Response
37:5-6	zo6a				Why does David say to trust in Yahweh?	He says to trust in Yahweh so that he will act on your behalf, display your justice like the daylight, and your innocence like the day at noon.
37:7	ieaw				What does David say we should do before Yahweh?	He says to be still before him and wait patiently for him, and to not worry if someone tries to make his evil ways succeed.
37:8-10	fzet				Why does David say to not be angry and frustrated or to worry about evildoers?	They will be cut off and disappear, but those who wait for Yahweh will inherit the land.
37:11	s1ka				What will happen to the meek?	They will inherit the land and delight in great prosperity.
37:14-15	walv				What will happen to the wicked who have tried to kill those who are upright?	The swords of the wicked will pierce their own hearts and their bows will be broken.
37:16-17	h6jp				Why is the little that the righteous have better than the abundance of many wicked people?	The little that the righteous have is better because the arms of the wicked people will be broken, but Yahweh will support the righteous people.
37:18-19	dv1n				How will Yahweh provide for the blameless?	The blameless will not be ashamed when times are bad, they will have enough to eat, and their heritage will be forever.
37:20	wsfi				What will happen to Yahweh’s enemies?	His enemies will be like the glory of the pastures which will be consumed and disappear in the smoke.
37:23-24	qr62				What is the benefit of having Yahweh establish a man’s steps?	Even though he stumbles, he will not fall down for Yahweh is holding him with his hand.
37:25	oba4				What has David not seen happen to the righteous person?	He has not seen that the righteous person abandoned or his children begging for bread.
37:26	pd4k				How does the righteous person act?	He is gracious all the day long and lends.
37:27	e5kg				What should people do to be safe forever?	They should turn away from evil and do what is right.
37:29	msfp				What will the righteous inherit?	They will inherit the land and live there forever.
37:30	ysvz				What does the mouth of the righteous person speak?	The mouth of the righteous person speaks wisdom and increases justice.
37:32-33	fbsj				What will happen to the righteous person whom the wicked person seeks to kill?	Yahweh will not abandon him into the wicked person’s hand nor condemn him when he is judged.
37:34	hvqu				What will happen to those who wait for Yahweh?	Yahweh will raise them up to possess the land.
37:35-36	zv1q				What will happen to the wicked and terrifying person?	He will spread out like a green tree in its native soil, but later he will not be found.
37:39-40	yl8c				What does Yahweh do for the righteous?	Yahweh protects them in time of trouble, and helps and rescues them.
38:1	fcny				What does David ask Yahweh not to do in his anger?	He asks Yahweh not to rebuke him in his anger, or punish him in his wrath.
38:3	cvr7				Why does David say, “There is no health in my bones?”	He says there is no health in his bones because of his sin.
38:4	wplz				What has overwhelmed David?	His iniquities have overwhelmed him.
38:6	l490				What does David do all day long?	He goes about mourning all day long.
38:7	bffj				With what is David overcome?	He is overcome with shame.
38:9	m0ro				What does David say the Lord understands?	He says the Lord understands his heart’s deepest yearnings.
38:11	ju6o				Why do David’s friends and companions shun him?	David’s friends and companions shun him because of his condition.
38:16	wi76				What does David fear his enemies will do if his foot slips?	If David’s foot slips, his enemies will do terrible things to him.
38:20	hndi				How do his enemies repay the good he has done?	They repay David evil for good and they hurl accusations at him.
38:21-22	sds0				What names does David use when he asks Yahweh for help?	He calls him, “Yahweh”, “God”, “Lord”, and “my salvation.”
39:1	p7uq				What did David decide he will do?	David decided to watch what he says and he to muzzle his mouth while in the presence of an evil man.
39:2-3	i013				What happened when David kept silent and kept back his words from saying anything good?	David’s pain grew worse and his heart became hot like a fire.
39:4	c6ch				What does David want to know about his life?	David wants to know when will his life end, the extent of his days, and how transient he is.
39:5	olvj				What does David say his life is like before Yahweh?	David’s lifetime is like nothing before Yahweh.
39:6	j5tw				What does everyone hurry about to do?	Everyone who hurries about to accumulate riches.
39:7	dd45				What is David’s only hope?	The Lord is David’s only hope.
39:8	xbv6				What victory does David ask Yahweh to give him?	David ask Yahweh to give him victory over all his sins.
39:8	n6f4				Of what does David not want to be the object?	David does not want to be the object of insults of fools.
39:9	mf95				How does David respond to what the Lord did?	David is silent and does not open his mouth.
39:10	a5xq				By what is David overwhelmed?	David is overwhelmed by the blow of the Lord’s hand.
39:11	fcaq				What happens when the Lord disciplines people for sin?	The Lord consumes their strength like a moth and they are nothing but vapor.
39:12	pppz				Why does David ask Yahweh to listen to his weeping and to not be deaf to him?	He asks Yahweh to listen because David is like a foreigner with him and a refugee like all his ancestors were.
39:13	zh06				What does David ask Yahweh to do before David dies?	He asks Yahweh to turn his gaze from David so that David may smile again.
40:1	xa5l				What did Yahweh do after David waited patiently for him?	Yahweh listened to David and heard his cry.
40:2	tv60				What else did Yahweh do for David?	Yahweh brought David out of a horrible pit, out of the miry clay, and set his feet on a rock.
40:3	jwvf				What will many do because God has put a new song of praise in David’s mouth?	Many will see it and honor Yahweh and trust in Yahweh.
40:4	iws1				Who is blessed?	The man who makes Yahweh his trust and does not honor the proud or those who turn away from God is blessed.
40:5	jqpp				How does David describe God’s deeds and thoughts?	God’s wonderful deeds are many and his thoughts about us cannot be numbered.
40:7-8	e76w				What is written about David in the scroll of the document?	It is written that he delights to do God’s will and that God’s laws are in his heart.
40:9	r9jd				What has David proclaimed in the great assembly?	He has proclaimed good news of God’s righteousness in the great assembly.
40:10	pfg4				What has David not concealed?	He has not concealed God’s righteousness in his heart nor God’s covenent faithfulness nor trustworthiness from the great assembly.
40:11	p1ds				What does David pray that Yahweh will do for him?	David prays that Yahweh not keep back his acts of mercy from David but rather let Yahweh’s covenent faithfulness and his trustworthiness always preserve David.
40:12	wiwo				Why is David afraid?	He is afraid because troubles that cannot be numbered surround him and his iniquities have overtaken him. His heart has failed him.
40:13	sw1a				What does he pray that Yahweh will be pleased to do?	He prays that Yahweh will be pleased to rescue him.
40:14	mak0				What does David pray will happen to those who pursue his life?	He prays that they be put to shame and confused, turned back and brought to dishonor.
40:16	uxg9				What does David pray for those who seek God and love his salvation?	He prays that they rejoice and be glad in God, and that they say continually, “May Yahweh be praised.”
40:17	xjgl				How does David describe the Lord?	The Lord thinks about him, is his help, and comes to David’s rescue.
41:1	msl7				Who does David say is the one who is blessed?	The one who is concerned for the weak is blessed.
41:1-2	wfvk				What will Yahweh do for the blessed person?	Yahweh will rescue him, preserve him and keep him alive, and he will be blessed on the earth.
41:2	z3wa				What will Yahweh not do to the blessed person?	Yahweh will not turn him over to the will of his enemies.
41:3	ym60				What will Yahweh do for the blessed person on the bed of suffering?	Yahweh will support him on the bed of suffering and make his bed of sickness into a bed of healing.
41:4	r9a9				Why did David ask Yahweh to have mercy on him?	He asked Yahweh to have mercy on him because he had sinned against Yahweh.
41:5	c64q				What evil do his enemies speak against David?	They ask when he will die and and his name perish.
41:6	n31c				What does David’s enemy say to him?	His enemy says worthless things.
41:7	mbun				What do those who hate David whisper and hope for?	Those who hate David whisper together against him and hope for his hurt.
41:9	ksi1				What has David’s own close friend in whom he trusted done?	His own close friend has lifted his heel against him.
41:10	m2b4				What has Yahweh done for David?	Yahweh had mercy on him and raised him up so that he may pay back the ones who hate him.
41:11	v2gf				How does David know that Yahweh delights in him?	David knows this because his enemy does not triumph over him.
41:12	g5xc				How does Yahweh support David?	Yahweh supports him in his integrity and will keep him before Yahweh’s face forever.
41:13	j026				When may Yahweh be praised?	Yahweh may be praised from everlasting to everlasting.
42:1	ja6h				How does the writer’s soul pant after God?	His soul pants after God as the deer pants after streams of water.
42:2	c9jp				What does the writer’s say about his soul?	His soul thirsts for God, for the living God.
42:3	j9h3				What have the writer’s tears become for him?	His tears have been his food day and night.
42:4	v3ew				What things does the writer call to mind?	He calls to mind how he went with the throng and led them to the house of God with the voice of joy and praise.
42:5	wflz				What does the writer tell his soul to do?	He tells his soul to hope in God, for he will yet praise God for the help of God’s presence.
42:7	fzyw				What has gone over the writer?	All God’s waves and billows have gone over the writer.
42:8	moa7				What will Yahweh command in the daytime?	Yahweh will command his covenant faithfulness in the daytime.
42:8	csyp				What will happen in the night?	In the night God’s song will be with the writer, a prayer to the God of his life.
42:9	nlbp				What will the writer ask God, his rock?	He will ask why God has forgotten him, and why he must mourn because of the oppression of the enemy.
42:10	db6n				To what does the writer compare the rebukes of his adversaries?	He says they are like wounds that shatter his bones.
42:11	omy8				What will the writer expect God to do?	He will confidently expect God to bless him.
43:1	qsa7				What does the writer ask God to do for him?	He asks God to judge him and to plead his cause against an ungodly nation.
43:2	zpsj				Why should God judge him and plead his cause?	God should judge him because God is the God of his strength.
43:3	hgdv				What does the writer ask God to let his light and truth do?	He asks God to let his light and truth lead him and bring him to God’s holy hill and tabernacles.
43:4	qoid				Where will the writer go when God bring him to the tabernacle?	He will go to the altar of God.
43:4	zghu				What will the writer do on his harp?	He will praise God on his harp.
43:5	s6pz				Why should the writer’s soul not be discouraged nor disquieted within himself?	His soul should hope in God for he will yet praise God, who is his help and his God.
44:1	uu22				What have the writers heard with their ears?	They have heard what work God did in their days, in the days of old.
44:2	bm64				What did God do with his hand?	God drove out the nations with his hand and planted the people of Israel.
44:3	zkf5				How did the Israelites obtain the land and save themselves?	They did not obtain the land for their possession by their own sword or by their own arm, but by God’s right arm because he was favorable to them.
44:5	gg35				What will the Israelites do through God?	They will push down their adversaries and through God’s name tread them under.
44:6	u39u				In what will the writer not trust?	He will not trust in his bow, neither will his sword save him.
44:7	j2j4				From what has God saved them?	God has saved them from their adversaries and put to shame those who hate them.
44:9	of14				What has God now done?	God has now thrown them off and brought them dishonor, and does not go out with their armies.
44:10	yygt				What does God make the Israelites do?	God makes them turn back from the adversary.
44:10	wfxo				What do those who hate the Israelites do?	Those who hate them take spoil for themselves.
44:11	w9mb				What has God made the Israelites like?	God has made them like sheep destined for food and has scattered them among the nations.
44:13	hcu8				What does God make the Israelites to their neighbors?	God makes them a rebuke to their neighbors, a scoffing and a derision to those who are around them.
44:15	nt5l				Why is the writer’s dishonor before him all the day long?	His dishonor is before him, and the shame of his face has covered him because of the voice of him who rebukes and insults, because of the enemy and the avenger.
44:17	lnqx				What have the Israelites not done?	They have not forgotten God nor dealt falsely with God’s covenant.
44:18	jg14				What have the Israelites’ heart and steps not done?	Their heart has not turned back nor have their steps gone from God’s way.
44:19	vaf1				What has God done anyway?	God has severely broken them in the place of jackals and covered them with the shadow of death.
44:20-21	w2qc				What would God surely search out?	God would search out whether they have forgotten the name of their God or spread out their hands to a strange god.
44:22	njqk				What are the Israelites considered to be for God’s sake?	They are consiered to be sheep for the slaughter.
44:25	mvt7				What have the Israelites’ souls done?	Their souls have melted away into the dust and their bodies cling to the earth.
44:26	z6tv				What does the writer pray that God would do?	He prays that God might rise up for their help and redeem them for the sake of God’s covenant faithfulness.
45:1	jqb5				What will the writer read aloud?	He will read aloud the words he has composed about the king.
45:2	mcqq				How does the writer describe the king?	The king is fairer than the children of men, grace is poured onto his lips, and God has blessed him forever.
45:4	x3i1				Why should the king ride on triumphantly?	The king should ride on triumphantly because of trustworthiness, meekness, and righteousness.
45:5	fn7i				How are the king’s arrows described?	His arrows are sharp and in the hearts of the king’s enemies.
45:6	j3po				How is God’s throne and a scepter of justice described?	His throne is forever and ever, and a scepter of justice is the scepter of God’s kingdom.
45:7	zqjk				What has the king loved and hated?	He has loved righteousness and hated wickedness.
45:8	w56q				Of what do all of the king’s garments smell?	All of his garments smell of myrhh, aloes, and cassia.
45:9	h1oa				Where are kings’ daughters and the queen?	Kings’ daughters are among God’s honorable women and at God’s right hand stands the queen clothed in gold of Ophir.
45:12	k2hw				What will the rich do?	The rich among the people will beg for a favor.
45:14	mnt2				Where will the royal daughter be led?	She will be led to the king in embroidered dress.
45:15	vqzo				How and where will the virgins be led?	They will be led by gladness and rejoicing; they will enter into the king’s palace.
45:16	jv6m				Who will be in the place of the king’s fathers?	In the place of your fathers will be your children, whom you will make princes in all the earth.
45:17	fxxo				What will be made of the king’s name?	It will be a name to be remembered in all generations.
46:1	chez				How does the writer describe God?	God is our refuge and strength, a very present help in trouble.
46:2	ev08				What will the Israelites not do, even though the earth should change and the mountains should be shaken into the heart of the seas?	Therefore, they will not fear.
46:4	rruj				What makes the city of God happy?	There is a river, the streams of which make the city happy.
46:5	xa2d				What will the city of God not do?	The city will not be moved.
46:6	d5py				What happened to the earth when God lifted up his voice after the nations raged and the kingdoms were shaken?	The earth melted.
46:7	uzg6				Where and what is Yahweh of hosts, the God of Jacob?	Yahweh of hosts is with Israel, and the God of Jacob is their refuge.
46:9	fgoc				What does Yahweh do to wars?	He makes wars cease to the ends of the earth, and he breaks the bow, cuts the spear into pieces, and burns up the shields.
46:10	b1tw				What does God tell the people to do?	Be quiet and know that he is God.
46:10	cfas				What will happen to God among the nations?	He will be exalted among the nations and on the earth.
46:11	l41i				What is the God of Jacob for Israel?	He is their refuge.
47:1-2	woe5				Why should everyone clap their hands and shout to God with the sound of triumph?	They should clap and shout because Yahweh Most High is terrifying and a great King over all the earth.
47:3	dfct				What does Yahweh do to peoples and nations?	He subdues peoples under the Israelites and the nations under their feet.
47:5	yg82				How has God gone up?	God has gone up with a shout and the sound of a trumpet.
47:6-7	b7x6				Why should everyone sing praises to God?	They should sing praises because God is the King over all the earth.
47:8	xkkz				Where does God reign?	God reigns over the nations.
47:8	ggqg				Where does God sit?	God sits on his holy throne.
47:9	wxxu				Where have the princes of the peoples gathered together?	They have gathered together to the people of the God of Abraham.
47:9	bvho				Why have the princes gathered to the people of Abraham?	They have gathered to the people of Abraham because he is greatly exalted.
48:1	ns7p				How does the writer describe Yahweh?	Great is Yahweh and greatly to be praised.
48:2	b598				How is Mount Zion described?	Mount Zion is beautiful in elevation, the joy of the whole earth.
48:3	cg7m				How has God made himself known?	God has made himself known as a refuge.
48:4-6	zs0z				What happened when the kings assembled themselves together and saw Mount Zion?	They were amazed, dismayed, and hurried away; trembling took hold of them there.
48:8	be7u				What will God do for the city of Yahweh of hosts?	God will establish it forever.
48:9	vr2i				What have the Israelites thought about in the middle of God’s temple?	They have thought about God’s covenent faithfulness.
48:10	iir7				How does the writer describe God’s right hand?	His right hand is full of righteousness.
48:11	xfq0				Why should Mount Zion be glad and the daughters of Judah rejoice?	It should be glad and they should rejoice because of God’s righteous decrees.
48:13	h80y				Why should the Israelites walk around Mount Zion, count her towers, and look at her palaces?	They should do these things so that they may tell it to the next generation.
48:14	agrz				What will God be for the Israelites?	He will be their guide until death.
49:1-2	fg2c				Who does the writer tell to hear and to give ear?	He tells to all the peoples to give hear, and all the inhabitants of the world, both low and high, rich and poor together, to give ear.
49:3	ok1r				What will the writer’s mouth speak?	His mouth will speak wisdom.
49:3	wj82				What will be the meditation of the writer’s heart?	The meditation of his heart will be of understanding.
49:4	imr9				To what will the writer incline his ear and how will he begin it?	He will incline his ear to a parable which he will begin with the harp.
49:6-7	uwwe				What can those who trust in their wealth not do?	None of them can by any means redeem his brother nor give God a ransom for him.
49:8	cdxe				How does the writer describe the redemption of one’s life?	The redemption of one’s life is costly and always costs too much.
49:9	rnul				Who can live forever?	No one can live forever so that his body should not decay.
49:10	gujo				What happens to wise men, the fool, and the brute alike?	Wise men die; the fool and the brute alike perish and leave their wealth to others.
49:12	ew0n				What happens to mankind?	Man, having wealth, does not remain alive.
49:14	ldkg				Who will be mankind’s shepherd?	Death will be their shepherd.
49:14	rc2e				What will happen to mankind in the morning?	The upright will have power over them in the morning.
49:15	xz7v				What will God do for the writer?	God will redeem his soul from the power of sheol; he will receive him.
49:16	vgtx				When does the writer say not to be afraid?	People should not be afraid when one becomes rich, when the power of his house increases.
49:16-17	pxjf				Why does the writer say not to be afraid?	He says not to be afraid because when the rich one dies, he will take nothing away, and his power will not descend with him.
49:18	l7he				When do men praise other people?	Men praise other people who live for themselves.
49:19	r1t5				To whom will the rich go?	He will go to the generation of his fathers.
49:19	b0r3				What will the rich and his fathers not see?	They will never see the light again.
49:20	ygbs				What is a person who has wealth but no understanding like?	He is like the beasts, which perish.
50:1	ivy6				What three names of God does Asaph use to refer to God?	He uses the names “Mighty One”, “God”, and “Yahweh”.
50:4	hk98				Why does God call to the heavens above and to the earth?	He calls to the heavens above and to the earth so that he may judge his people.
50:8	xclo				What does God tell his people that he will not reprove?	God tells them that he will not reprove them for their sacrifices.
50:10	m09y				Why does God say that he will take no bull or goat from his people?	God says that every beast of the forest is his, and the cattle on a thousand hills.
50:14	e2op				What does Asaph say everyone should offer and to pay to God?	Everyone should offer to God the sacrifice of thanksgiving and pay their vows to the Most High.
50:17	l9a6				What does God say the wicked hate and throw away?	God says that the wicked hate instruction and throw away his words.
50:21	aad5				What does God say that the wicked think about him when God keeps silent?	They thought that he was someone just like them.
50:22	z0k1				Who will help the wicked when God tears them in pieces?	There will be no one to come to help them.
50:23	us5y				To whom will God show his salvation?	God will show his salvation to whoever offers a sacrifice of thanksgiving and plans his path in the right way.
51:1	iztj				Why does David say that God should have mercy on him?	He says God should have mercy because of his covenant faithfulness.
51:4	r62z				Against whom does David say he has sinned?	He says he has sinned against God, and only against God.
51:5	r2lv				When does David say that his sin began?	He says he was born in iniquity, and as soon as his mother conceived him, he was in sin.
51:7	oceb				What does David ask God to do so that he may be purified?	He asks God to purify him with hyssop so he will be clean, and to wash him so he will be whiter than snow.
51:10	eqsi				What does David ask God to create and renew in him?	He asks God to create in him a clean heart, and to renew a right spirit within him.
51:11	z5jy				What does David ask God to not do to him?	He asks God not to drive him away from his presence, and to not take his holy Spirit from him.
51:14	e7rd				What sin does David ask God to forgive?	He asks God to forgive him for shedding blood.
51:17	jh9b				What are the sacrifices of God?	The sacrifices of God are a broken spirit. He will not despise a broken and a contrite heart.
52:1	bv92				What comes from God every day?	The covenant faithfulness of God comes every day.
52:3	wa5g				What does the mighty man love more than good?	He loves evil more than good.
52:4	dyiq				What kind of words does the mighty man love?	He loves all words that devour others.
52:5	a63x				What will God do to the mighty man?	God will destroy him forever.
52:7	a6sm				In what did the man trust?	He trusted in the abundance of his riches.
52:8	egrb				In what will David place his own trust?	He will trust in the covenant faithfulness of God forever and ever.
53:1	o3s9				What does the fool say in his heart?	He says, “There is no God.”
53:3	fx0w				When God looks down on the sons of mankind, does he find anyone who understands and seeks after him?	No, they have all become filthy, and there is no one who does good.
53:5	felg				Why will people who do not call on God will be put to shame?	They will be put to shame because God has rejected them.
53:6	eyvk				From where did David hope that salvation for Israel would come?	He hoped that the salvation of Israel would come from Zion!
54:1	h38y				By what did David ask God to save him?	He asked God to save him by God’s name.
54:3	zlou				Who has risen up and sought David’s soul?	Strangers have risen up against him, and pitiless men have sought after his soul.
54:4	zh1d				Who sustains David’s soul?	The Lord is the one who sustains his soul.
54:5	e1jn				What will God repay David’s enemies?	He will repay the evil to them.
54:6	frzo				Why will David give thanks to the name of Yahweh?	He will give thanks to his name for it is good.
54:7	oz8z				How has David looked on his enemies?	His eye has looked in triumph on his enemies.
55:3	omxj				Why does David have no rest in his troubles?	He has no rest because of the voice of his enemies, and because of the oppression of the wicked.
55:4	qpn3				What kind of terrors have fallen on David?	The terrors of death have fallen on him.
55:6	i5ci				Why does David with that he had wings like a dove?	If he had wings like a dove, he could fly away and be at rest.
55:9	ym5j				What does David ask the Lord to do to David’s enemies?	He asks the Lord to destroy them, and to confuse their languages.
55:10-11	ooif				What is found in the middle of the city?	Iniquity, mischief and wickedness are in the middle of the city.
55:12-13	mo53				Who rebuked David and raised himself up against David?	David’s companion and close friend rebuked David and raised himself up against him.
55:15	rxce				What does David want to come suddenly upon his enemies?	He want death to come suddenly on them, and for them to go down alive to sheol.
55:17	xi7j				What does David do at evening, morning and noonday?	He complains and moans to God.
55:19	z3s3				Why will God hear and respond to David’s enemies?	He will hear and respond because they do not change, and they do not fear God.
55:20	flio				What did David’s friend to do the covenant that he made?	He has not respected the covenant that he made.
55:23	bfkb				To where will God bring the wicked down?	He will bring the wicked down into the pit of destruction.
56:1	iyq2				Why does David ask God to be merciful to him?	He asks God to be merciful because someone wishes to swallow him up.
56:2	aife				When do David’s enemies wish to swallow him up?	David’s enemies wish to swallow him up all the day long.
56:3	uq0k				David vows to do what when he is afraid?	When David is afraid, he will put his trust in God.
56:4	mgi5				What is the result of David’s trust in God?	David put his trust in God so he will not be afraid.
56:5	hejw				What do David’s enemies do with David’s words?	They twist David’s words.
56:5	iob5				What are David’s enemies thoughts toward David?	All their thoughts are against David for evil.
56:7	fuzr				How does David ask God to bring down David’s enemies?	David asks God to bring them down in God’s anger.
56:8	uhl9				What does David ask God to do what with his tears?	David asks God to put David’s tears in God’s bottle.
56:9	e682				When will David’s enemies turn back?	David’s enemies will turn back on the day that he calls to God.
56:12	em7k				What does David vow to give to God?	David vows that he will give thank offerings to God.
56:13	cc95				Where does David walk before God?	David walks before God in the light of the living.
57:1	a4x1				Why does David ask God to be merciful to him?	He asks God to be merciful to him, for his soul takes refuge in God.
57:1	v38x				For how long does David take refuge in God?	David takes refuge in God until these troubles are over.
57:2	zy3m				What does David say God does for him?	David says God does all things for him.
57:3	loxn				What does David say God will send out to him?	David says that God will send out to him God’s covenant faithfulness and his trustworthiness.
57:4	lv8a				Among whom does David lie?	He lies among those who are set on fire.
57:5	z4h4				Where does David ask God to let his glory be?	David asked God to let God’s glory be above all the earth.
57:6	l0s4				What happened to those who dug a pit in front of David?	They themselves have fallen into the middle of it.
57:8	dm66				What musical instruments does David call to wake up?	David calls to the lute and harp to wake up.
57:9	fkv6				Where will David give thanks to the Lord?	David will give thanks to the Lord among the peoples.
57:9	t9vc				Where will David sing praise to the Lord?	David will sing praises to the Lord among the nations.
57:11	el93				Where does David asks for God’s glory to be exalted?	David asks for God’s glory to be exalted over all the earth.
58:2	zody				What does David say the sons of men distribute through the lands?	They distribute violence through the land with their hands.
58:3	jvsg				When does David say the wicked go astray?	They go astray as soon as they are born.
58:7	iob8				What does David ask God to do when the wicked shoot their arrows?	David asks God to let the arrows be as though they had no points.
58:10	tku8				When will the righteous rejoice?	The righteous will rejoice when he sees God’s vengeance.
59:1	tpyn				How does David ask God to rescue him from his enemies?	He asks God to set him on high away from those who rise up against him.
59:3	f16d				Who gather themsleves together against David?	The mighty evildoers gather themselves together against David.
59:5	l7f9				Who does David ask Yahweh to not be merciful to?	He asks Yahweh to not be merciful to any wicked transgressors.
59:10	z20k				How does David expect his God to meet him?	God will meet him with his covenant faithfulness.
59:13	skqx				How does David ask God to consume his enemies?	He asks God to consume them in wrath, and to consume them so that they will be no more.
59:16	r55h				How does David sing about God’s strength?	He says God has been his high tower and a refuge in the day of his distress.
60:1	b5cu				What has God done to the Israelies?	He has cast them off, broken them down, and has been angry with them.
60:2	kzk4				What has God done to the land?	He has made the land tremble and torn it apart.
60:3	l8u6				What has God shown to his people and made them drink?	He has shown them severe things and made them drink the wine of staggering.
60:4	zir2				To whom has God given a banner?	He gave a banner to those that honor him.
60:6	qmuz				What will God do to Shechem and the valley of Succoth?	He will divide Shechem and apportion out the valley of Succoth.
60:8	qxuv				What will God do to Edom?	He will throw his shoe over Edom.
60:10	fmcp				What did God not do for the army?	He did not go into battle with them.
60:11-12	lvxq				How will the Israelites be able to triumph?	They will triumph with God’s help, for he will trample down the enemy.
61:1	l7uz				What does David ask God to do for him?	David asks God to hear his cry, and to attend to his prayer.
61:3	soab				What has God been like for David?	God has been a refuge and a strong tower from the enemy for David.
61:4	zb3d				Where will David live and take refuge?	David will live in God’s tabernacle forever and take refuge in the hiding place under God’s wings.
61:5	fzci				What did God do for David when he heard his vows?	God gave him the inheritance of those who honor God’s name.
61:6	i8tf				What will God do for the king’s life?	God will prolong the king’s life so that his years will be like many generations.
61:8	alfn				Why will David sing praise to God’s name forever?	David will sing praise to God’s name forever so that he may perform his vows every day.
62:1	h7cq				Why does David wait in silence for God alone?	David waits in silence for God because his salvation comes from God.
62:2	zj85				What does David say God is to him?	David says God alone is his rock and salvation, and his high tower.
62:4	mvlw				How do they treat a man in his honorable position?	They consult with him only to bring him down, they love to tell lies, and they bless him with their mouths, but in their hearts they curse him.
62:8	qwgi				What does David tell the people to do?	He tells the people to trust in God at all times and to pour out their heart before God.
62:9	aaud				How does David describe men of low and high standing?	Men of low standing are vanity, and men of high standing are a lie, weighed together they are lighter than nothing.
62:10	w6pd				On what does David say people should not fix their hearts?	He says they should not trust in oppression or robbery and not hope uselessly in riches, because they will bear no fruit.
62:11	c2oy				What has David heard when God has spoken?	David has heard that power belongs to God.
62:12	m5ye				To whom does covenant faithfulness belong?	Covenant faithfulness belongs to the Lord because the Lord pays back every person for what he has done.
63:1	ishe				How does David seek God?	He seeks God earnestly, his soul thirsts for him, and his flesh longs for God.
63:2	g0qg				When David looks for God in the sanctuary, what does he see?	He sees God’s power and glory.
63:3-4	y07t				What will David do because of God’s covenant faithfulness?	David’s lips will praise God, he will bless God while he lives, and he will lift up his hands in God’s name.
63:5-6	okbo				What satisfies David’s soul and causes him to praise God?	He is satisfied and praises when he thinks about God on his bed and mediates on him in the night.
63:7	k3ng				Where does David rejoice?	He rejoices in the shadow of God’s wings.
63:8	qk00				What supports David?	God’s right hand supports David.
63:9-10	n0hr				What will happen to those who seek to destroy David’s soul?	They will go into the lower parts of the earth, they will be given over to the power of the sword, and given to jackals.
63:11	x8xm				What will happen to those who swear by God?	Those that swear by him will be proud of him.
63:11	fl9y				What will happen to those who speak lies?	Those who speak lies will have their mouths stopped up.
64:1	gnaw				What is David asking of God to hear?	He wants God to hear his voice and to listen to his complaint.
64:2	iq3v				From what does David ask God to hide him?	He asks God to hide him from the secret plotting of evildoers and from the commotion of the doers of iniquity.
64:3	m3vv				What have David’s enemies done to their tongues?	They have sharpened their tongues as swords.
64:4	oca2				At whom do David’s enemies shoot?	They shoot at someone who is innocent.
64:5	s9hj				What do David’s enemies say when they consult privately together to plan evil and set traps?	They say, “Who will see us?”
64:7	tk55				How will God respond to David’s enemies?	God will shoot them and suddenly and they will be wounded with his arrows.
64:8	yras				Because of God’s actions, what will happen to the enemy?	The enemy will be made to stumble and all who see them will wag their heads.
64:9	pw1b				How will all people respond when God judges David’s enemies?	All people will fear, declare God’s deeds, and think wisely about what God has done.
64:10	spfl				What will the righteous and all the upright in heart do?	The righteous will be glad about Yahweh and will take refuge in him; all the upright in heart will take pride in him.
65:1	vi3d				To whom does David say their vows will be carried?	Their vows will be carried to God in Zion.
65:3	hpdg				What does David say God will do about their transgressions?	He says God will forgive their transgressions.
65:4	wdca				Who does David say is the blessed man?	Blessed is the man whom God chooses to bring near and live in his courts; he will be satisfied with the goodness of God’s house.
65:5	uv50				How will God of their salvation answer their prayer?	God will answer in righteousness by doing amazing things.
65:7	hau1				What does God quiet?	He quiets the roaring seas, the roaring waves, and the commotion of the peoples.
65:8	b8gp				Who is afraid of the evidence of God’s deeds?	Those who live in the uppermost parts of the earth are afraid of the evidence of God’s deeds.
65:9	e5so				How does David say God helps the earth?	God waters it, enriches it, and prepares the earth to provide mankind with grain.
65:11	cehz				What happens to the earth behind God’s chariot?	The tracks behind his chariot drop fatness down to the earth.
65:13	pi1m				With what are the pastures clothed, and the valleys covered?	The pastures are clothed with flocks, and the valleys are covered over with grain.
66:1	bz4x				What does the writer tell all the earth to do?	He tells everyone to make a joyful noise to God, sing out the glory of his name, and make his praise glorious.
66:3	gi7y				What will cause God’s enemies to submit to him?	The greatness of God’s power will cause his enemies to submit to him.
66:6	cize				What miraculous deed did God do for the children of men?	He turned the sea into dry land so that the people went through the river on foot.
66:9	gn1w				What does God do for his people in life?	He keeps their souls in life and does not allow their feet to be moved.
66:10	fr57				How has God tested his people and where has he brought them?	God has tested them as silver is tested.
66:12	vmiw				Where did God bring his people out?	He brought them out into a spacious place.
66:13	fksg				With what will the writer come into God’ house?	He will come into God’s house with burnt offerings.
66:15	sxpq				What will the writer offer to God?	He will offer burnt offerings of fat animals, the sweet aroma of rams, and bulls and goats.
66:16	f55u				What will the writer declare to all who fear God?	He will declare what God has done for his soul.
66:18	fl1w				What will the Lord do if the writer looks at iniquity in his heart?	The Lord will not hear him if the writer looks at iniquity in his heart.
66:20	h65x				From what has God not turned away?	He has not turned away from the writer’s prayer and from his covenant faithfulness.
67:1-2	fktv				Why should God be merciful to his people and bless them?	He should bless them so that his ways may be known on the earth, and his salvation among all nations.
67:3	cw8s				Who should praise God?	All the peoples should praise God.
