Reference	ID	Tags	Quote	Occurrence	Question	Response
14:18	kkmc				What did Jesus say as they were reclining at the table and eating?	Jesus said that one of the disciples eating with him would betray him.
14:20	grhr				Which disciple did Jesus say would betray him?	Jesus said that the disciple dipping bread with him in the bowl would betray him.
14:21	lk7c				What did Jesus say about the destiny of the disciple who betrayed him?	Jesus said that it would have been better for him if he had not been born.
14:22	jok6				What did Jesus say as he gave the disciples the broken bread?	Jesus said, “Take this. This is my body.”
14:24	apk9				What did Jesus say as he gave the disciples the cup?	Jesus said, “This is my blood of the covenant, the blood that is poured out for many.”
14:25	r9so				When did Jesus say he would again drink of this fruit of the vine?	Jesus said he would again drink of this fruit of the vine on the day when he drank it anew in the kingdom of God.
14:27	yns3				At the Mount of Olives, what did Jesus predict about his disciples?	Jesus predicted that his disciples would all fall away because of him.
14:30	gvoq				What did Jesus tell Peter after Peter said he would never fall away?	Jesus told Peter that before the rooster crowed twice, Peter would deny Jesus three times.
14:32-34	v9za				What did Jesus tell his three disciples to do while he prayed?	Jesus told them to remain there and watch.
14:35	uvgs				For what did Jesus pray?	Jesus prayed that this hour might pass from him.
14:36	u792				What was Jesus willing to accept as an answer to his prayer to the Father?	Jesus was willing to accept whatever the Father’s will was for him.
14:37	vaa4				What did Jesus find when he returned to the three disciples?	Jesus found the three disciples sleeping.
14:40	tadu				What did Jesus find the second time he returned from praying?	Jesus found the three disciples sleeping.
14:41	yc6c				What did Jesus find the third time he returned from praying?	Jesus found the three disciples sleeping.
14:44-45	xku4				What sign did Judas give to show the guards which person was Jesus?	Judas kissed Jesus to show which person was Jesus.
14:48-49	afwa				What did Jesus say was being done in his arrest to fulfill scripture?	Jesus said that scripture was being fulfilled because they came to arrest him like a robber, with swords and clubs.
14:50	v5q7				What did those with Jesus do when Jesus was arrested?	Those with Jesus left him and fled.
14:51-52	xj5b				What did a young man who was following Jesus do when Jesus was arrested?	The young man left his linen garment there and ran away naked.
14:53-54	mcjr				Where was Peter as Jesus was taken to the high priest?	Peter sat among the guards, near a fire to keep warm.
14:55-56	k3gb				What was wrong with the testimony against Jesus given to the Council?	The testimony against Jesus was false and did not agree.
14:61	g1ev				What question did the high priest ask Jesus about who Jesus was?	The high priest asked Jesus if he was the Christ, the son of the Blessed.
14:62	rabu				What was Jesus’ answer to the high priest’s question?	Jesus answered by saying, "I am."
14:64	xher				Hearing Jesus’ answer, of what did the high priest say Jesus was guilty?	The high priest said that Jesus was guilty of blasphemy.
14:65	if4h				What did they do to Jesus after condemning him as one who deserved death?	They spit on him, struck him, and beat him.
14:66-68	tjt2				What was Peter’s answer to the servant girl who said that Peter was with Jesus?	Peter answered that he did not know or understand about what the girl was talking.
14:71	orue				What was Peter’s response when he was asked a third time if he was one of Jesus’ disciples?	Peter swore and put himself under curses that he did not know Jesus.
14:72	dgcn				What happened after Peter answered the third time?	After Peter answered the third time, the rooster crowed a second time.
14:72	wesn				What did Peter do after he heard the rooster?	After he heard the rooster, Peter broke down and wept.
15:1	myuo				Early in the morning, what did the chief priests do with Jesus?	Early in the morning, they bound Jesus and handed him over to Pilate.
15:5	w0fh				While the chief priests were presenting many charges against Jesus, what amazed Pilate about Jesus?	Pilate was amazed that Jesus no longer answered him.
15:6	juii				What did Pilate usually do for the crowd at the time of the feast?	Pilate usually released to the crowd one prisoner they requested at the time of the feast.
15:10	c38r				Why did Pilate want to release Jesus to the crowd?	Pilate knew that it was because of envy that the chief priests had handed Jesus over to him.
15:11	cjv6				Who did the crowd cry out to be released?	The crowd cried out for Barabbas to be released.
15:12-13	v1o8				What did the crowd say should be done with the King of the Jews?	The crowd said that the King of the Jews should be crucified.
15:17	hku5				How did the cohort of soldiers dress Jesus?	The soldiers put a purple robe on Jesus and put on him a twisted crown of thorns.
15:21	vt0v				Who carried Jesus’ cross?	A passerby, Simon of Cyrene, was forced to carry Jesus’ cross.
15:22	ekh7				What was the name of the place where the soldiers brought Jesus to crucify him?	The name of the place was Golgotha, which means Place of a Skull.
15:24	osm6				What did the soldiers do with Jesus’ garments?	The soldiers cast lots for Jesus’ garments.
15:26	pb4n				What charge against Jesus did the soldiers write on the sign?	The soldiers wrote “The King of the Jews” on the sign.
15:29-30	dh4r				What did those who passed by challenge Jesus to do?	Those who passed by challenged Jesus to save himself and get down from the cross.
15:31-32	o4cc				What did the chief priests say Jesus should do so they would believe?	The chief priests said that Jesus should come down from the cross so they would believe.
15:32	wdk2				What titles did the chief priests use for Jesus as they mocked him?	The chief priests called Jesus the Christ and the King of Israel.
15:33	ppto				What happened at the sixth hour?	At the sixth hour, darkness came over the whole land.
15:34	t3wi				What did Jesus cry out at the ninth hour?	Jesus cried out, “My God, my God, why have you forsaken me?”
15:37	x92v				What did Jesus do before he died?	Jesus cried out with a loud voice before he died.
15:38	jdq8				What happened in the temple when Jesus died?	The curtain of the temple was split in two from top to bottom when Jesus died.
15:39	tf5m				What did the centurion testify when he saw how Jesus died?	The centurion testified that truly this man was the Son of God.
15:42	mthb				On what day did Jesus die?	Jesus died on the day before the Sabbath.
15:43-46	yusf				What did Joseph of Arimathea do after Jesus died?	Joseph of Arimathea took Jesus down from the cross, wrapped him in linen cloth, and laid him in a tomb, rolling a stone against the entrance of the tomb.
16:1-2	l3lc				When did the women go to Jesus’ tomb to anoint his body?	The women went to the tomb on the first day of the week when the sun came up.
16:4	b2oz				How did the women enter the tomb even though there had been a very large stone at the entrance?	Someone had rolled away the very large stone from the entrance.
16:5	habp				What did the women see when they entered the tomb?	The women saw a young man dressed in a white robe sitting on the right side.
16:6	nvic				What did the young man say about Jesus?	The young man said that Jesus was risen and was not there.
16:7	iqwx				Where did the young man say the disciples would meet Jesus?	The young man said the disciples would meet Jesus in Galilee.
16:9	mgj4				To whom did Jesus first appear after his resurrection?	Jesus first appeared to Mary Magdalene.
16:11	ge9j				How did Jesus’ disciples respond when Mary told them she had seen Jesus alive?	The disciples did not believe.
16:13	bhrb				How did Jesus’ disciples respond when two other people told them they had seen Jesus alive?	The disciples did not believe.
16:14	f1b4				When he appeared to the disciples, what did Jesus say to them about their unbelief?	Jesus rebuked the disciples for their unbelief.
16:15	zvc5				What command did Jesus give the disciples?	Jesus commanded the disciples to go into all the world and preach the gospel.
16:16	p7ix				Who did Jesus say would be saved?	Jesus said those who believed and were baptized would be saved.
16:16	u11w				Who did Jesus say would be condemned?	Jesus said those who did not believe would be condemned.
16:17-18	l58h				What signs did Jesus say would go with those who believed?	Jesus said those who believed would cast out demons, would speak in new languages, would not be hurt by anything deadly, and would heal others.
16:19	bac6				What happened to Jesus after he spoke to the disciples?	After he spoke to the disciples, Jesus was taken up into heaven and sat down at the right hand of God.
16:20	wd92				What did the disciples then do?	The disciples then left and preached everywhere.
16:20	f45x				What did the Lord then do?	The Lord then worked with the disciples and confirmed the word with miraculous signs.
