Reference	ID	Tags	Quote	Occurrence	Question	Response
21:33-34	iq91				If a man opens a pit, or if a man digs a pit and does not cover it, and an ox or a donkey falls into it, what must the owner of the pit do?	If a man opens a pit, or if a man digs a pit and does not cover it, and an ox or a donkey falls into it, the owner of the pit must repay the loss.
21:35	lcrj				If one man’s ox hurts another man’s ox so that it dies, what must happen to the oxen?	If one man’s ox hurts another man’s ox so that it dies, then they must sell the live ox and divide its price, and they must also divide the dead ox.
22:2-3	vuk1				If someone kills a thief after the sun has risen, who is guilty?	If the sun has risen before a thief breaks in, guilt for murder will attach to the person who kills him.
22:3	c6gu				If a thief has nothing, what is his restitution?	If a thief has nothing, then he must be sold for his theft.
22:7-8	am3j				If a man gives money or goods to his neighbor for safe keeping, and if it is stolen out of the man’s house, but the thief is not found, what will happen?	If a man gives money or goods to his neighbor for safe keeping, and if it is stolen out of the man’s house, if the thief is found, that thief must pay double. But if the thief is not found, then the owner of the house must come before the judges to see whether he has put his own hand on his neighbor’s property.
22:10-11	cdaa				If a man gives his neighbor a donkey, an ox, a sheep, or any animal to keep, and if it dies or is hurt or is carried away without anyone seeing it, what is the restitution?	If a man gives his neighbor a donkey, an ox, a sheep, or any animal to keep, and if it dies or is hurt or is carried away without anyone seeing it, the other will make no restitution.
22:16	gjay				If a man seduces a virgin who is not engaged, and if he sleeps with her, how must he make her his wife?	If a man seduces a virgin who is not engaged, and if he sleeps with her, he must surely make her his wife by paying the bride wealth required for this.
22:21	l7sg				Why must the Israelites not wrong a foreigner?	The Israelites must not wrong a foreigner or oppress him, for they were foreigners in the land of Egypt.
22:22-24	rq7y				What would happen if the Israelites mistreated any widow or fatherless child?	If the Israelites mistreats them at all, and if they cry out to Yahweh, he will surely hear their cry. His anger will burn, and he will kill them with the sword; their wives will become widows, and their children will become fatherless.
22:26	w8kg				If someone takes his neighbor’s garment in pledge, when must he return it to the owner?	If someone takes his neighbor’s garment in pledge, he must return it to him before the sun goes down.
22:31	pg41				What meat must the Israelites not eat? What should they do with it?	The Israelites must not eat any meat that was torn by animals in the field. Instead, they must throw it to the dogs.
23:5	shr6				If the Israelites see the donkey of someone who hates them fallen to the ground under its load, what must they do?	If the Israelites see the donkey of someone who hates them fallen to the ground under its load, they must not leave that person. They must surely help him with his donkey.
23:8	mu02				Why should the Israelites not take a bribe?	They should not take a bribe, for a bribe blinds those who see, and perverts honest people’s words.
23:11	em7p				Why should the Israelites leave their fields unplowed in the seventh year?	In the seventh year the Isralites should leave the fields unplowed and fallow so that the poor among their people may eat.
23:12	nix9				Why must the Israelites rest on the seventh day?	On the seventh day they must rest so that their ox and their donkey may have rest, and so that their female slave’s son and any foreigner may rest and be refreshed.
23:15	k13x				In what month was the Festival of Unleavened Bread to be observed?	The Festival of Unleavened Bread was to be observed in the month of Aviv.
23:15	p0v4				In what month did the Israelites come out of Egypt?	They came out of Egypt in the month of Aviv.
23:16	bbgc				When were the Festival of Harvest and the Festival of Ingathering to be observed?	You must observe the Festival of Harvest with the first fruits of your labors when you sowed seed in the fields. Also you must observe the Festival of Ingathering at the end of the year when you gather in your produce from the fields.
23:18	vx8n				For how long can the fat from the sacrifices at Yahweh’s festivals remain?	The fat from the sacrifices at Yahweh’s festivals must not remain all night until the morning.
23:21	h2eo				What would happen if the Israelites provoke Yahweh’s angel?	If they provoke him, he will not pardon their transgressions.
23:24	qxdf				What must the Israelites do to foreign gods?	They must completely overthrow them and smash their sacred stone pillars in pieces.
23:29	qonu				Why wouldn’t Yahweh drive out the foreign nations before the Israelites in one year?	Yahweh would not drive them out in one year or the land would become abandoned, and the wild animals would become too many for them.
23:33	hj34				Why must foreign nations not live in the Israelites’ land?	They must not live in the Israelites’ land, or they would make the Israelites sin against Yahweh.
24:1	x4qn				How many elders should come up to worship Yahweh at a distance?	Seventy elders should come up to worship Yahweh at a distance.
24:4	snct				What would the 12 stones represent?	The 12 stones would represent the 12 tribes of Israel.
24:5-6	n0hw				Where did Moses put the blood of the oxen from the fellowship offerings to Yahweh?	Moses took half of the blood of the oxen from the fellowship offerings to Yahweh and put it into basins; he splashed the other half onto the altar.
24:8	xznk				How did Yahweh make a covenant with the Israelites?	Yahweh made the covenant with the Israelites by sprinkling them with blood and giving them the promise with all the words.
24:9-10	imeg				Who saw Yahweh?	Moses, Aaron, Nadab, Abihu, and seventy of Israel’s elders saw Yahweh.
24:12	a5qi				Why did Yahweh give Moses the tablets of stone and the law and commandments?	Yahweh gave Moses the tablets of stone and the law and commandments that he had written so that Moses might teach them.
24:14	o1ln				If anyone had a dispute, to whom should he go?	If anyone had a dispute, he should go to Aaron and Hur.
24:17	vewc				What was the appearance of Yahweh’s glory like?	The appearance of Yahweh’s glory was like a devouring fire on the top of the mountain in the eyes of the Israelites.
25:2	gpe3				From whom should the Israelites take an offering?	The Israelites should take an offering from every person who is motivated by a willing heart.
25:7	sv4z				For what were the onyx stones and other precious stones to be set?	The onyx stones and other precious stones were to be set for the ephod and breastpiece.
25:8	rjod				Why would the Israelites make Yahweh a sanctuary?	The Israelites would make Yahweh a sanctuary so that he might live among them.
25:10-11	daz5				With what must Moses cover the acacia wood?	He must cover it inside and out with pure gold.
25:14	boa5				Into what must Moses put the poles? Why?	He must put the poles into the rings on the box’es sides in order to carry the box.
25:15	heaw				Where must the poles remain?	The poles must remain in the rings of the box. They must not be taken from it.
25:20	q59y				Which direction must the cherubim face?	The cherubim must face one another and look toward the center of the atonement lid.
25:22	pi6a				From where would Yahweh speak to Moses?	Yahweh would speak with him from above the atonement lid, from between the two cherubim over the Box of the Testimony.
25:23-24	yv6u				What border must Moses put around the top of the table of acacia wood?	He must put a border of gold around the top of the table of acacia wood.
25:27	ws0g				Why must the rings be attached to the frame?	The rings must be attached to the frame to provide places for the poles in order to carry the table.
25:29	gw4s				What was to be used to pour out drink offerings?	The dishes, spoons, pitchers, and bowls were to be used to pour out drink offerings.
25:31-32	u38c				How many branches must extend out from the sides of the lampstand of pure hammered gold?	Six branches must extend out from its sides—three branches must extend from one side, and three branches of the lampstand must extend from the other side.
25:33-34	kpkg				On which part of the lampstand must there be four cups made like almond blossoms?	On the lampstand itself, the central shaft, there must be four cups made like almond blossoms.
25:35	cp1l				What must be under each pair of branches?	There must be a bulb under each pair of branches.
25:39	uf2a				How much gold should Moses use to make the lampstand and its accessories?	He must use one talent of pure gold to make the lampstand and its accessories.
26:1	cm0r				Who would Moses have to make the Dwelling with ten curtains made from fine linen and blue, purple, and scarlet wool with the designs of cherubim?	Moses must have a very skilled craftsman make the Dwelling with ten curtains made from fine linen and blue, purple, and scarlet wool with the designs of cherubim.
26:5	elsd				How should Moses position the fifty loops on the first curtain and fifty loops on the end curtain in the second set?	He must make fifty loops on the first curtain and fifty loops on the end curtain in the second set so that the loops will be opposite to each other.
26:7	fps4				Of what must Moses make curtains for a tentlike covering over the Dwelling?	He must make curtains of goats’ hair for a tentlike covering over the Dwelling.
26:12	kgvo				Where must the overhanging part remaining from the tent’s curtains hang?	The overhanging part remaining from the tent’s curtains must hang at the back of the Dwelling.
26:17	k1kb				What must be in each board for joining them to each other?	There must be two projections called tenons in each board for joining the boards to each other.
26:19	vg23				Why must there be two bases under each board?	There must be two bases under each board to be for its two tenons.
26:30	d71m				How must Moses set up the Dwelling?	He must set up the Dwelling by following the plan God showed him on the mountain.
26:33	axti				What is the purpose of the curtain?	The curtain is to separate the Holy from the Holy of Holies.
26:35	pc4l				On what side of the Dwelling is the lampstand?	The lampstand is opposite the table on the south side of the Dwelling.
27:2	agdf				How must Moses make extensions of the altar’s four corners?	He must make extensions of its four corners shaped like ox horns.
27:3	qlgu				With what must Moses make all the utensils for the altar?	He must make all the utensils with bronze.
27:9	wyse				What kind of hangings must be on the south side of the courtyard?	There must be hangings of fine twisted linen 100 cubits long on the south side of the courtyard.
27:19	an0b				Of what material must all the equipment to be used in the Dwelliing and all the tent pegs for the Dwelling and courtyard be made?	All the equipment to be used in the Dwelling and all the tent pegs for the Dwelling and courtyard must be made of bronze.
27:21	wljp				What would be a lasting ordinance forever throughout the generations of the Israelite nation?	Aaron and his sons must maintain the lamps from evening to morning before Yahweh. This requirement would be a lasting ordinance forever throughout the generations of the Israelite nation.
28:1	icmq				Who would serve Yahweh as priests?	Aaron and his sons—Nadab, Abihu, Eleazar, and Ithamar—would serve Yahweh as priests.
28:5	sp1k				What material must craftsmen use for the priests’ clothing?	Craftsmen must use fine linen that is gold, blue, purple, and scarlet.
28:9	tapd				What must be engraved on two onyx stones?	The names of Israel’s 12 sons must be engraved on two onyx stones.
28:10	d41c				In what order must the names of Israel’s twelve sons be on the two onyx stones?	The names of Israel’s twelve sons must be on the two onyx stones in the order of the sons’ births.
28:12	h1t0				Why would Aaron carry the names of the Israel’s 12 sons on his two shoulders?	Aaron would carry their names on his two shoulders as a reminder to Yahweh.
28:15-16	sg15				What shape must the breastpiece for decision making be?	The breastpiece for decision making must be square.
28:17	d101				How must the precious stones be mounted?	They must be mounted four rows of three each
28:20	ou36				How must the precious stones be mounted?	They must be mounted in gold settings.
28:24	q5rl				Where must Moses attach the two golden chains?	He must attach the two golden chains to the two corners of the breastpiece.
28:28	ege3				Why must Moses tie the breastpiece by its rings to the ephod’s rings?	He must tie the breastpiece by its rings to the ephod’s rings so that the breastplate might not separate from the ephod.
28:30	pp9y				What must Moses put in the breastpiece for decision-making?	He must put in the breastpiece for decision-making the Urim and the Thummim.
28:31-32	nlh4				Of what must the robe of the ephod be made?	The robe of the ephod must be made entirely of blue.
28:35	ch6g				Why is the robe to be on Aaron when he serves?	The robe is to be on Aaron when he serves so that the sound of its bells can be heard when he goes into the Holy Place before Yahweh and when he leaves. This is so that he does not die.
28:36-38	i65j				How would Aaron bear any guilt that might attach to the offering of the holy gifts that the Israelites consecrated?	He would bear any guilt that might attach to the offering of the holy gifts that the Israelites consecrated by wearing the engraved plate on his turban.
28:40	vn6a				What must Moses make for the honor and splendor of Aaron’s sons?	He must make tunics, sashes, and headbands for the honor and splendor of Aaron’s sons.
28:42	vpvy				How much would the undergarments cover?	The undergarments would cover from the waist to the thighs.
29:1-2	reff				What must be brought to dedicate Aaron and his sons?	The following were to be brought to dedicate Aaron and his sons: one young bull and two rams without blemish, bread without yeast, and cakes without yeast mixed with oil, and wafers made with fine wheat flour without yeast rubbed with oil.
29:4	r1ni				In what must Moses wash Aaron and his sons?	Moses must wash Aaron and his sons in water.
29:9	yn6z				To whom would the work of the priesthood belong?	The work of the priesthood would belong to Aaron and his sons.
29:13	p8pt				What must Moses do with the fat and the covering of the liver and the two kidneys?	He must burn the fat that covers the inner parts and the covering of the liver and the two kidneys with the fat that is on them, on the altar.
29:18	f8le				What would a burning ram produce for Yahweh?	It would produce smoke with a sweet aroma for Yahweh.
29:20	tfpx				What must Moses do with blood from the second ram?	He must put it on the tip of Aaron’s right ear, and on the tip of his sons’ right ears, on the thumb of their right hands, and on the great toe of their right feet. Then he must sprinkle blood against the altar on every side.
29:21	ankk				What was Moses to sprinkle on Aaron, his garments, Aaron’s sons and their garments?	Moses was to sprinkle some of the blood from the altar and some of the anointing oil on Aaron, his sons and their garments.
29:22	e4jp				What was the ram for?	The ram was for the priest’s consecration to Yahweh.
29:26-28	mix4				What must forever belong to Aaron and his descendants?	The breast of the offering that is raised high and the thigh of the offering that is presented must forever belong to Aaron and his descendants.
29:30	dpmz				From among whom would the next priest come?	The next priest would come from among Aaron’s sons.
29:31	rt3h				How must the ram for the consecration be cooked?	The ram for the consecration must be boiled in a holy place.
29:37	o9bk				After the altar is consecrated, what happens to anything that touches it?	Whatever touches the altar will be the holy, the same as the altar.
29:39	ppi9				When must Moses offer each of the lambs?	He must offer one lamb in the morning and the other lamb at about sundown.
29:40	gy21				What must be offered with the first lamb?	With the first lamb, a tenth of an ephah of fine flour mixed with the fourth part of a hin of oil from pressed olives, and the fourth part of a hin of wine as a drink offering, must be offered.
29:42	i8cs				Where were the lambs to be offered?	The lambs had to be offered at the entrance to the Dwelling before Yahweh.
29:45	hgqh				Where would Yahweh live?	Yahweh would live among the Israelites and be their God.
30:4	spig				What is the purpose of the rings?	The rings must be holders for poles to carry the altar.
30:6	l28f				Where must Moses put the incense altar?	Moses must put the incense altar before the curtain that is by the Box of the Testimony.
30:8-9	u2ud				What is the only incense that can be burned on the incense altar?	When Aaron lights the lamps again in the evening, he must burn incense on the incense altar. But no other incense must be offered on the incense altar.
30:10	ycn4				How often must Aaron make atonement on the horns of the incense altar?	Aaron must make atonement on the horns of the incense altar once a year.
30:12	ur0y				Why must each person give a ransom for his life to Yahweh?	Each person must give a ransom for his life to Yahweh so that there would be no plague among them when Moses counted them.
30:16	snvu				After Moses received the atonement money from the Israelites, how was he required to allocate it?	After Moses received the atonement money from the Israelites, he had to allocate it to the work of the Dwelling.
30:18	d1bi				Where must Moses put the large bronze basin?	Moses must put it between the Dwelling and the altar.
30:20	iu32				What must Aaron and his sons do when they go into the Dwelling or when they go near to the altar to serve Yahweh by burning an offering?	When they go into the Dwelling or when they go near to the altar to serve Yahweh by burning an offering, they must wash with water.
30:23-25	gyrq				What are the ingredients in holy anointing oil?	The ingredients in holy anointing oil are 500 shekels of flowing myrrh, 250 shekels of sweet-smelling cinnamon, 250 shekels of sweet-smelling cane, 500 shekels of cassia, measured by the weight of the shekel of the sanctuary, and one hin of olive oil.
30:32	vjzb				What must not be done with the holy anointing oil?	It must not be applied to people’s skin, nor must any oil like it with the same formula be made, because it is consecrated.
30:33	xunr				What must happen to the person who makes anything like the incense or holy anointing oil to use as a perfume?	Whoever makes anything like it to use as a perfume must be cut off from his people.
30:38	jbcz				What must happen to the person who makes anything like the incense or holy anointing oil to smell it?	Whoever makes anything like it to smell it must be cut off from his people.
31:3-5	hjbb				What abilities would Bezabel have because Yahweh filled him with his spirit?	Yahweh filled Bezalel with his spirit to give him wisdom, understanding, and knowledge for all kinds of craftsmanship, to make artistic designs and to work in gold, silver, and bronze; also to cut and set stones and to carve wood—to do all kinds of craftsmanship.
31:6	xe06				Why did Yahweh put skill into the hearts of all who were wise?	Yahweh put skill into the hearts of all who were wise so that they may make all that he commanded them.
31:14	y4ny				What would happen to anyone who defiled or worked on the Sabbath?	Everyone who defiled the Sabbath must surely be put to death. Anyone who worked on the Sabbath must surely be cut off from his people.
31:17	kqs2				Why would the Sabbath always be a sign between Yahweh and the Israelites?	The Sabbath would always be a sign between Yahweh and the Israelites, for in six days Yahweh made heaven and earth, and on the seventh day he rested and was refreshed.
31:18	c4ah				Who wrote the two tablets of covenant decrees?	Yahweh gave Moses two tablets of covenant decrees written on by Yahweh’s own hand.
32:1	q0gt				When did the people gather around Aaron and ask him to make an idol?	When the people saw that Moses delayed in coming down the mountain, they gathered around Aaron and asked him to make an idol.
32:4	qliv				Who received the gold from the people, fashioned it in a mold, and made it into a molded calf?	Aaron received the gold from them, fashioned it in a mold, and made it into a molded calf.
32:6	mizl				After the people offered burnt offerings and brought fellowship offerings, what did they do?	After the people offered burnt offerings and brought fellowship offerings, they sat down to eat and to drink, and then got up to carouse in wild celebration.
32:8	jxvp				What did the people say was the god who brought them up out of the land of Egypt?	The people said the golden calf was the god who brought them up out of the land of Egypt.
32:11	j1i6				After Yahweh became angry, what did Moses do?	Moses tried to calm down Yahweh his God.
32:14	f10t				From what did Yahweh relent?	Yahweh relented from the punishment that he had said he would inflict on his people.
32:15	x78d				On which parts of the tablets did Yahweh write?	The tablets were written on both their sides, on both the front and the back.
32:17	tv55				When Joshua heard the noise of the people as they shouted, what did he think was the problem?	When Joshua heard the noise of the people as they shouted, he thought there was the noise of combat in the camp.
32:19	nmwh				After Moses saw the calf, what did he do to the tablets?	He threw the tablets out of his hands and broke them at the bottom of the mountain.
32:20	vt5r				What did Moses do to the calf?	Moses took the calf that the people had made, burned it, ground it to powder, and poured it into the water. Then he made the people of Israel drink it.
32:24	o1eo				According to Aaron, how was the calf made?	According to Aaron, the people gave him gold and he threw it into the fire, and out came the calf.
32:25	gbcj				Who had let the people get out of control?	Aaron had let them get out of control.
32:26	g3de				Who gathered around Moses when he commanded everyone on Yahweh’s side to come to him?	When Moses commanded everyone on Yahweh’s side to come to him, all the Levites gathered around him.
32:28	h7fl				What did the Levites do?	The Levites did what Moses ordered, and about 3,000 men out of the people died.
32:29	bq0m				Why were the Levites placed into Yahweh’s service?	They were placed into Yahweh’s service, for each of them acted against his brother.
32:32	xhh5				What did Moses want Yahweh to do if Yahweh would not forgive the people’s sin?	Moses wanted Yahweh to blot him out of the book Yahweh had written if Yahweh would not forgive the people’s sin.
32:35	y8vp				How did Yahweh punish the people because they had made the calf?	Yahweh sent a plague on the people because they had made the calf.
33:2	l54p				What did Yahweh say he would send before Moses?	Yahweh would send an angel before Moses.
33:3	txqi				Why would Yahweh not go up with Moses?	Yahweh would not go up with him, because they were a stubborn people. Yahweh might destroy them on the way.
33:5	vhdv				What did Yahweh command the Israelites to take off?	They must take off their jewelry.
33:9	uj16				What would happen whenever Moses entered the Dwelling?	Whenever Moses entered the Dwelling, the pillar of cloud would come down and stand at the entrance, and Yahweh would speak with Moses.
33:11	kcdp				How would Yahweh speak to Moses?	Yahweh would speak to Moses face to face, as a man speaks to his friend.
33:13	h1u1				What did Moses want Yahweh to show him? Why?	Moses wanted Yahweh to show him his ways so that Moses might know him and continue to find favor in his sight.
33:16	dhx4				How would it be known that Moses found favor in Yahweh’s sight?	It would be known that Moses found favor in Yahweh’s sight if Yahweh went with them so that they were different from all the other peoples that were on the surface of the earth.
33:19	qkrq				To whom did Yahweh say he would be gracious and merciful?	Yahweh said he would be gracious to whom he would be gracious and that he would show mercy on whom he would show mercy.
33:20	y6k0				Why could Moses not see Yahweh’s face?	Moses could not see Yahweh’s face, for no one could see him and live.
33:23	ek75				When Yahweh would take away his hand, what would Moses see?	When Yahweh would take away his hand, Moses would see his back, but Yahweh’s face would not be seen.
34:1	v0qm				What would Yahweh write on the new tablets?	Yahweh would write on the new tablets the words that were on the first tablets, the tablets that Moses broke.
34:3	sfuh				Who was allowed anywhere on the mountain?	No one besides Moses was allowed anywhere on the mountain.
34:5	q19q				When Yahweh came down in the cloud and stood with Moses, what did he pronounce?	When Yahweh came down in the cloud and stood with Moses, he pronounced the name “Yahweh”.
34:7	ab62				Would Yahweh clear the guilty?	Yahweh would by no means clear the guilty.
34:10	obyv				What was Yahweh about to make?	Yahweh was about to make a covenant.
34:12	yl5m				What would happen if the Israelites made a covenant with the inhabitants of the land where they were going?	If they made a covenant with the inhabitants of the land where they were going, the inhabitants would become a trap among the Israelites.
34:14	pnf5				Why must the Israelites worship no other god?	They must worship no other god, for Yahweh, whose name is ‘Jealous,’ is a jealous God.
34:15-16	u8cl				What would happen if the Israelites ate some of the sacrifices of the inhabitants of the land?	If the Israelites ate some of the sacrifices of the inhabitants of the land, they would even take some of their daughters for their sons, and their daughters would commit adultery and go after their own gods, and they would make their sons commit adultery and go after their gods.
34:18	qk5g				Why must the Israelites eat bread without yeast for seven days at the fixed time in the month of Aviv?	The Israelites must eat bread without yeast for seven days at the fixed time in the month of Aviv, for it was in the month of Aviv that the Israelites came out from Egypt.
34:20	falu				What had to happen if the Israelites did not buy back the firstborn of a donkey with a lamb?	If the Israelites did not buy back the firstborn of a donkey with a lamb, then they had to break its neck.
34:21	pvte				What must the Israelites do on the seventh day, even at plowing time and in harvest?	On the seventh day, the Israelites must rest. Even at plowing time and in harvest, they must rest.
34:23	nstm				How often must all the men appear before Yahweh?	All the men must appear before Yahweh three times every year.
34:24	g7nh				Who would desire to invade the land and take it when the Israelites went up to appear before Yahweh three times every year?	No one would desire to invade the land and take it when the Israelites went up to appear before Yahweh three times every year.
34:26	m944				What must the Israelites bring to Yahweh’s house?	They must bring the best of the first fruits from their fields to Yahweh’s house.
34:28	zt95				What did Moses not do when he was with Yahweh for 40 days and nights?	When Moses was with Yahweh for 40 days and nights, he did not eat any food nor drink any water.
34:30	zojs				When Aaron and the Israelites saw Moses, why were they afraid to come near him?	When Aaron and the Israelites saw Moses, the skin of his face was shining, and they were afraid to come near him.
34:33	a2v6				When Moses finished speaking with them, what did he put over his face?	When Moses finished speaking with them, he put a veil over his face.
34:34	lf85				When did Moses remove the veil?	Whenever Moses went before Yahweh to speak with him, he would remove the veil.
35:3	m1a2				When must the Israelites not light a fire?	They must not light a fire in any of their homes on the Sabbath day.
35:5	dmsn				Who should take an offering for Yahweh?	All who have a willing heart should take an offering for Yahweh.
35:20	wktr				Where did all the tribes of Israel go?	All the tribes of Israel left and went away from Moses’ presence.
35:21	f4tw				Who came and brought an offering to Yahweh for the construction of the Dwelling?	Everyone whose heart stirred him up and whom his spirit made willing came and brought an offering to Yahweh for the construction of the Dwelling.
35:27	vctj				What were to be set into the ephod and the breastpiece?	Onyx stones and other gems were to be set into the ephod and the breastpiece.
35:30	p2ad				On whom did Yahweh call by name?	Yahweh called by name on Bezalel, son of Uri, son of Hur, from the tribe of Judah.
36:1	icvm				Who would do the work of building the sanctuary?	Bezalel and Oholiab would work, as well as every wise-hearted person in whom Yahweh put skill and understanding to know how to build the sanctuary.
36:3	f3b7				What were the people still doing?	The people were still bringing freewill offerings every morning to Moses.
36:6	rgsy				What did Moses instruct the people to do?	Moses instructed that no one in the camp should bring any more offerings for the construction of the sanctuary.
36:11	jcjd				Where did Bezalel make loops?	He made loops of blue along the outer edge of the end curtain of one set, and he did the same along the outer edge of the end curtain in the second set.
36:13	d671				How did Bezalel join the curtains together?	He made fifty gold clasps and joined the curtains together with them.
36:18	i96o				Why did Bezalel make fifty bronze clasps?	Bezalel made fifty bronze clasps to join the tentlike covering together so that it might be one.
36:24	me12				How many bases were under each of the boards?	There were two bases under each of the boards.
36:33	oemo				Where did Bezalel make the crossbar?	He made the crossbar in the center of the boards, that is, halfway up, to reach from end to end.
36:38	ydb4				With what did Bezalel cover the five pillars?	Bezalel covered the five pillars with gold.
37:1	wizy				Of what material did Bezalel make the box?	Bezalel made the box of acacia wood.
37:5	uu5r				Why did Bezalel put the poles into the rings on the sides of the box?	He put the poles into the rings on the sides of the box in order to carry the ark.
37:9	du1g				Which direction did the cherubim face?	The cherubim faced each another and looked toward the center of the atonement lid.
37:16	qtyl				What objects would be on the table?	The dishes, spoons, the bowls, and pitchers to be used to pour out the offerings would be on the table.
37:19	kkmp				What was located on each branch extending out from the lampstand?	Each branch had three cups made like almond blossoms, with a leafy base and a flower, and three cups made like almond blossoms in the other branch, with a leafy base and a flower.
37:24	legx				How much gold did Bezalel use to make the lampstand and its accessories?	He made the lampstand and its accessories with one talent of pure gold.
37:26	nm4t				What surrounded the incense altar?	A border of gold surrounded the incense altar.
37:29	sr16				Who made the holy anointing oil and the pure fragrant incense?	Bezalel made the holy anointing oil and the pure fragrant incense.
38:1	fg4s				How long and wide was the altar for burnt offerings?	The altar for burnt offerings was five cubits long and five cubits wide.
38:7	ct6q				How did Bezalel make the altar?	He made the altar hollow, out of planks.
38:8	n707				To whom did the mirrors belong?	The mirrors belonged to the women who served at the entrance to the Dwelling.
38:16	ow74				Of what were all the hangings around the courtyard made?	All the hangings around the courtyard were made of fine linen.
38:17	h9qr				How many courtyard posts were covered with silver?	All the courtyard posts were covered with silver.
38:21	kri1				Who directed the Levites?	Ithamar, son of Aaron the priest, directed the Levites.
38:24	qzcl				How much gold was used for the project?	All the gold that was used for the project was 29 talents and 730 shekels, measured by the standard of the sanctuary shekel.
38:26	r7dy				How many men 20 years old and older were counted in the census?	There were 603,550 men 20 years old and older counted in the census.
39:5	u4q1				What was made of one piece with the ephod?	The waistband was from it, meaning made of one piece with the ephod.
39:6	m54a				What was engraved with the names of Israel’s twelve sons?	Onyx stones were engraved with the names of Israel’s twelve sons.
39:10	lnig				How many rows of precious stones were on the breastpiece?	There were four rows of precious stones on the breastpiece.
39:17-18	fn2r				What did the braided chains connect?	The braided chains connected the corners of the breastpiece to the two rings that were attached to the shoulder pieces of the ephod at its front.
39:21	vl79				Why did they tie the breastpiece by its rings to the ephod’s rings with a blue cord?	They tied the breastpiece by its rings to the ephod’s rings with a blue cord so that it might be attached just above the ephod’s finely woven waistband. This was so that the breastpiece might not become detached from the ephod.
39:22-23	jdiu				What was in the middle of the robe of the ephod?	The robe of the ephod had an opening for the head in the middle.
39:25	msrl				What did they put between the pomegranates all around on the bottom edge the robe?	They put the bells between the pomegranates all around on the bottom edge the robe.
39:30	aoay				What did they engrave on the plate of the holy crown of pure gold?	They engraved “HOLY TO YAHWEH” on the plate of the holy crown of pure gold.
39:43	ypom				What did Moses find when he examined all the work?	Moses examined all the work, and, behold, they had done it just as Yahweh had commanded.
40:2	ab9v				When must Moses set up the Dwelling?	On the first day of the first month of the new year, Moses must set up the Dwelling.
40:3	hsho				How must Moses shield the box?	Moses must shield the box with the curtain.
40:7	mjfj				Where must Moses put the large basin?	Moses must put the large basin between the Dwelling and the altar.
40:11	kjwx				Why must Moses anoint the bronze basin and its base?	Moses must anoint the bronze basin and its base to prepare it for service to Yahweh.
40:20	s7er				Where did Moses put the testimony?	Moses put the testimony into the box.
40:26	gkdt				Where did Moses put the golden incense altar?	Moses put the golden incense altar into the Dwelling in front of the curtain.
40:31-32	w7tk				How often did Moses, Aaron, and his sons wash their hands and their feet from the basin?	Moses, Aaron, and his sons washed their hands and their feet from the basin whenever they would go into the Dwelling and whenever they would go up to the altar.
40:35	rcg2				Why was Moses not able to enter the Dwelling?	Moses was not able to enter the Dwelling because the cloud had settled on it and because Yahweh’s glory filled the Dwelling.
40:36	ukt3				When would the people of Israel set out on their journey?	Whenever the cloud was taken up from over the Dwelling, the people of Israel would set out on their journey.
