Reference	ID	Tags	Quote	Occurrence	Question	Response
26:12	q64i				If the people do what Yahweh tells them to do, what does he promise to do for them?	If the people do what Yahweh tells them to do, he promises to walk among them, be their God, and they will be his people.
26:16	vc0v				What kind of disease and fever did Yahweh say he would send on Israel if they did not obey his commandments?	Yahweh says he would send disease and fever that would destroy their eyes and drain away their lives if they did not obey his commandments.
26:18	e922				What does Yahweh say he will do if the people do not obey his commandments and decrees?	Yahweh says if the people do not obey his commandments, they will be punished seven times as severely for their sins.
26:18-19	o4v7				What did Yahweh say he would do to the weather if Israel did not obey his commandments?	Yahweh said he would make the sky over them like iron (drought).
26:21-22	xcyk				Yahweh said if Israel wouldn’t listen to him, he would send dangerous animals against them. What did Yahweh say those animals would do?	Yahweh said those animals would steal their children, destroy their cattle and make them few in number.
26:40-42	v9m1				If the people do not obey Yahweh, have they lost all hope?	Yahweh says that if the people will confess their sins, the sins of their fathers, their treason against Yahweh, and humbly accept the punishment for their sin, he will call to mind the covenant he made with Jacob, Isaac, and Abraham.
26:45	tku5				In spite of their sin, what does Yahweh promise to do?	Yahweh promises not to reject them or detest them so as to completely destroy them and do away with the covenant he made with them, so that he may be their God.
27:2	zy0u				What is the purpose of the standard value?	When a person is dedicated to Yahweh, he may make a special vow that requires him to use the standard value.
27:3	mah3				What is the standard value of a man between the ages of twenty and sixty?	A man between the ages of twenty and sixty has a standard value of fifty shekels of silver.
27:4	a1mf				What is the standard value of a woman between the ages of twenty and sixty?	A woman between the ages of twenty and sixty has the standard value of thirty shekels.
27:8	ivzh				What if the one making the vow is unable to afford the standard value of the person he is dedicating?	If the one making the vow is not able to afford the standard value, he may be presented to the priest and the priest will value that person by the amount the one making the vow is able to afford.
27:11	pr83				What other things may the priest value that are to be presented to Yahweh?	The priest may also value an animal to be presented for sacrifice, a man’s house, or some of his land.
27:14	efk8				What other things may the priest value that are to be presented to Yahweh?	The priest may also value an animal to be presented for sacrifice, a man’s house, or some of his land.
27:16	zsrh				What other things may the priest value that are to be presented to Yahweh?	The priest may also value an animal to be presented for sacrifice, a man’s house, or some of his land.
27:23	hq8s				What must a man do with a field he has sanctified to Yahweh in the year of the jubilee?	When a man has sanctified a field to Yahweh and the year of the jubilee comes, the priest will figure the estimated value of the field up to the year of the jubilee and the man must pay its value on that day as a holy gift to Yahweh.
27:26	y8fd				Which of the animals belongs only to Yahweh?	The firstborn of all the animals belongs only to Yahweh.
27:28	yuyi				What part of the things dedicated to Yahweh may be sold or redeemed?	Nothing dedicated to Yahweh may be sold or redeemed.
27:31	fme7				If a man redeems any of his tithe, what must he add to it?	If a man redeems any of his tithe, he must add a fifth to its value.
