Reference	ID	Tags	Quote	Occurrence	Question	Response
29:16	x6l7				What had Job done even for the person he did not know?	He would examine the case even of one whom he did not know.
29:17	y7td				Who would Job pluck from the teeth of the unrighteous?	He plucked the victim out from between the teeth of the unrighteous.
29:20	j9so				What does Job say is always new in his hand?	The bow of his strength is always new in his hand.
29:23	hoax				What did men wait to drink in like rain from Job?	They opened their mouth wide to drink in his words as they would for the latter rain.
29:25	vb6z				To what does Job compare himself at a funeral?	He say that he is like one who comforts mourners at a funeral.
30:1	bwsy				Who has nothing but mockery for Job?	Those who are younger than Job have nothing but mockery for him.
30:3	ldlb				What made the young men’s fathers thin?	They were thin from poverty and hunger.
30:5	a43i				From where were the young men’s fathers driven out?	Their fathers were driven out from among people.
30:8	gnm6				Of whom does Job say the young men’s fathers are descendants.	Job says that they were descendants of fools, indeed, of worthless men.
30:9	fu2q				What had Job become for the sons of the worthless men?	Job had become their subject for a song of mockery.
30:11	w7pd				What do the people now cast away in front of Job?	These people cast away self-restraint in front of him.
30:13	gp7c				Why are the men able to advance his calamity for Job?	They advance his calamity because there is no one to hold them back.
30:15	c7ox				What does Job say is driven away by the wind?	His dignity is driven away as if by the wind.
30:16	wxv3				What has laid hold of Job as his life is pouring out within him?	Many days of suffering have laid hold on him.
30:18	yep8				What does Job say has changed his clothing?	Skin disease has changed his skin, referred to as clothing.
30:21	peor				How does Job say God has changed?	God has changed and become cruel to him; with the power of his hand God persecutes him.
30:23	s4bb				What does Job know is destined for all living things?	He knows that God will bring him to death, to the house destined for all living things.
30:26	b6rz				What came when Job waited for light?	When he waited for light, darkness came instead.
30:28	xdbd				Where did Job stand to call for help?	He stood up in the assembly and cried for help.
30:31	rovs				For what kind of music does Job say his harp is tuned?	Job says that his harp is tuned for songs of mourning.
31:1	w3xs				What desire does Job say is subdued by a covenant with his eyes?	Job has made a covenant with his eyes to not look with desire on a virgin.
31:3	pzcb				For whom did Job use to think calamity was reserved?	Job used to think that calamity was for the unrighteous.
31:6	vpv1				What does Job ask to be done so that God would know his integrity?	He asks to be weighed in an even balance, so that God would know his integrity.
31:8	c60p				What does Job ask to happen to the harvest if he has turned out of the right way?	He says to let the harvest be uprooted out of his field.
31:10	d1pt				What does Job say should be the judgement if he was attracted to another woman?	Job says to let his wife grind grain for another man.
31:12	clka				What kind of fire does Job say this crime is like?	Job says that it is like a fire that consumes everything.
31:15	ns1y				What did God do for both the servants and for Job?	God made and molded them all in the womb.
31:18	jxdr				How does Job say he has treated the orphan from his youth?	He says the orphan grew up with him as with a father.
31:20	ywdt				What should be offered to warm the needy with no clothing?	They should have been warmed with the wool of his sheep.
31:22	pjia				What part of his body does Job say should come off if he has failed to have compassion?	Job says to let his upper arm fall from the shoulder blade.
31:24	rqol				What could people say to fine gold?	They could say to fine gold, “You are my confidence.”
31:28	mow1				Who would Job be denying if he worshiped the sun or moon?	If he worshiped them, he would have denied the God who is above.
31:30	fr0d				How has Job not suffered his mouth to sin?	Job has not suffered his mouth to sin by asking for the life of those who hate him with a curse.
31:32	syrz				What had Job always done for the traveler?	He had always opened his doors to the traveler.
31:33	c7e1				How does Job say mankind has hidden his sins?	Job says mankind hides sins by hiding his guilt in his chest.
31:35	v6m3				What does Job want to have that his opponent has written?	Job desired to have the indictment that his opponent had written.
31:37	u7ns				How would Job go up to his opponent if he had their indictment?	He would go up to him as a confident prince.
31:40	d29s				If Job has caused landowners to lose their lives, what does he call to grow instead of crops?	Job said to let thorns grow instead of wheat and weeds instead of barley.
32:1	pbe9				What did Job’s three friends do when they could not convince Job that he had done anything wrong?	They stopped answering Job.
32:2	jtb6				What emotion was kindled in Elihu when Job continued to justify himself rather than God?	Elihu’s anger was kindled against Job.
32:3-5	w817				Why was Elihu angry with Job’s three friends?	Elihu was angry with Job’s friends because they had not been able to answer Job but they had still declared that he was wrong.
32:6-7	j24i				Why was Elihu timid and afraid to tell Job and his friends what he was thinking?	Elihu was young and the others were all very old and should be able to teach wisdom.
32:8	plor				Who does Elihu say gives understanding to man?	The breath of the Almighty gives man understanding.
32:9-10	bt75				Why does Elihu say the others should listen to him and allow him to declare what he knows?	It is not only the great who are wise, and it not the aged alone who understand justice.
32:11-12	x1ps				What were Job’s friends not able to do even though Elihu waited for them to speak, and paid attention carefully?	Job’s friends were not able to prove Job wrong or respond to his words.
32:13	el4j				Who does Elihu say must refute Job when the three friends, who thought they were wise, were not able to do that?	It is God who must refute Job.
32:15-16	ybm1				What does Elihu decide to do because the three friends were dumbfounded and could not answer Job?	Elihu decided that because the friends had not a word more to say, he will not wait any longer.
32:18	pt8b				What is it that compels Elihu to share his knowledge with Job?	The spirit compels Elihu to share his knowledge.
32:19	mzf2				What does Elihu say he is feeling like within his breast?	He says his breast feels like wine in new wineskins that are ready to burst.
32:21-22	o0zr				What does Elihu say his Maker would do to him if he were to speak and give honorific titles to any man?	Elihu says that his Maker would soon take him away.
33:1-3	k8qb				Why does Elihu beg Job to listen to the words he will speak?	Elihu begs Job to listen because he will speak from the uprightness of his heart.
33:4	lvqh				Who has made Elihu and what has given him life?	The Spirit of God made Elihu and the Almighty gave him life.
33:5	acx7				What does Elihu ask Job to do if Job could answer Elihu?	He asks Job to set his words in order and stand up before Elihu.
33:6-7	i4wh				What reason does Elihu give that Job should not be afraid of him or feel pressure from Elihu?	Elihu tells Job that they are the same in God’s sight and were both formed out of the clay.
33:8-9	ipay				What had Elihu heard Job saying?	Elihu heard Job saying that he was clean, without transgression, innocent and there was no sin in him.
33:10	v9z1				Who does Job blame for finding opportunities to attack him, and for regarding him as an enemy?	Job blames God for doing these things.
33:12	iqbe				How does Elihu say God compares to man?	Elihu says God is greater than man.
33:13	ltnr				Why does Elihu say it is useless to struggle against God?	God does not have to account for any of his doings.
33:14-15	n8ia				How does Elihu say that God speaks to man?	God speaks in a dream and in a vision during the night while men are sleeping.
33:16-17	ixu1				Why does God open the ears of men and frighten them with threats?	God does this in order to pull man back from sinful purposes and keep pride from him.
33:19-20	nbae				What does Elihu say is the reason that man has pain on his bed, agony in his bones, and no desire for food or delicacies?	Elihu says that this is because man is being punished.
33:21-22	cz5d				What does Elihu say happens to a man who is being punished by God?	A man’s flesh is consumed, his bones stick out and his soul draws close to the pit.
33:24	vc30				What could an angel mediator say to God to save a person from going down to the pit?	The angel could say to God, “I have found a ransom for him.”
33:25	rlyx				What will happen to the flesh of the person who is saved from going down to the pit?	His flesh will become fresher than a child’s.
33:28	wfcl				What will happen to the life of a person who admits his sin and is rescued from the pit by God?	That person’s life will continue to see light.
33:29-30	q709				Why does Elihu say that God rescues a person from the pit?	God does this so that a person may be enlightened with the light of life.
33:33	h1jc				What does Elihu want to teach Job if Job will pay attention and listen to him and remain silent?	Elihu wants to teach Job wisdom.
34:1-3	v0i1				Who does Elihu want to listen to his words and hear him?	Elhu wants the wise men and those who have knowledge to listen to him.
34:4	gorq				What does Elihu want others to choose and discover for themselves?	Elihu wants them to choose what is just and discover what is good.
34:5	qlkz				What does Job say that God has taken away from him even though he is righteous?	Job says that God has taken away his justice.
34:8	ykyu				In whose company does Elihu say Job goes around?	He says Job goes around in the company of those who do evil.
34:10-12	g1h2				What does Elihu tell the men of understanding that God does not do?	God does not do wickedness, commit sin, or pervert justice.
34:13-15	zq9w				What does Elihu say would happen if God ever gathered back to himself his spirit and his breath?	All flesh would perish and mankind would return to dust.
34:17	xc6g				Who does Elihu’s question imply that Job is condemning?	He implies Job is condemning God, who is righteous and mighty.
34:19	h123				Who does Elihu say are the works of God’s hands?	All people, rich and poor, are the work of God’s hands.
34:21	gof1				What does Elihu say that God sees.	Elihu says that God sees a person’s ways and all his steps.
34:25	lsav				What does God do in the night to mighty men whose ways and deeds he knows?	God overthrows them in the night and they are destroyed.
34:26	e5u6				What will God do to those who do wicked deeds like criminals and make the cry of the poor come to him?	God will kill them in the open sight of others.
34:29	xdkk				Over whom does God rule?	God rules over the nation and the individual alike.
34:31-32	n716				What is Elihu suggesting that Job should admit to God?	Elihu suggests that Job should admit that he is guilty and has committed sin, but will do it no longer.
34:34-35	l0pw				What will men of understanding say about Job?	They will say that Job speaks without knowledge and understanding.
34:37	nd9k				What does Elihu say Job is adding to his sin because of his talking like wicked men?	He says that Job is adding transgression to his sin.
35:1-2	uant				How does Elihu imply Job compares himself to God?	Elihu implies that Job thinks he is innocent, and that he is more righteous than God.
35:5	ny42				What does Elihu tell Job and his friends to look up and see?	Elihu tells them to look up and see the sky.
35:8	slwj				What effect could Job’s wickedness or his rightousness have on another man?	Job’s wickedness could hurt a man and his righteousness could benefit another human.
35:9	iqe5				Why do people cry out for help from the arms of mighty men?	They cry out for help because of the many acts of oppression done to them by others who are more powerful than they are..
35:10-11	jx50				What things does Elihu say that God can do for people even though no one acknowledges it?	God teaches us and makes us wise.
35:12	v5tt				Why does Elihu say that God does not give an answer when people cry out to him?	Elihu says that God does not give an answer when people cry out but proudly continue in sin.
35:13	nvor				What will God certainly not hear?	He will certainly not hear prayers that lack sincerity.
35:16	pec7				What does Elihu accuse Job of doing when Job opens his mouth?	He says Job opens his mouth to speak foolishness and to pile up words without knowledge.
36:3	aq6b				To whom does Elihu acknowledge that righteousness belongs?	Elihu acknowledges that righteousness belongs to his Maker.
36:6	hj6z				What does God do for those who those who suffer?	He does what is right for those who suffer.
36:7	gyz8				What does God do for the righteous?	He sets them on thrones like kings forever, and they are lifted up.
36:9	kf9n				What does God reveal to those who are bound in chains and trapped in cords of suffering?	He reveals to them what they have done, their transgressions, and how they behaved arrogantly.
36:11	n7r7				What will happen to those who listen to God and worship him?	They will spend their days in prosperity and their years in contentment.
36:12	ysvn				What will happen to the people who do not listen to God?	They will perish by the sword and die because they have no knowledge.
36:13-14	gm33				What happens to godless people who keep their anger and do not cry out to God for help?	They die in their youth and their lives end in disgrace.
36:15-16	vkly				How does Elihu say God uses affliction and oppression?	God uses suffering to keep people from perishing because of their sins.
36:16	o8j4				What does Elihu say that God would like to do for Job?	God would like to draw Job out of his distress and into a place of happiness and prosperity.
36:17	ulbk				What has filled Job?	He is full of the judgment on the wicked.
36:18	ym2a				What things could lead Job to deception and turn him aside from justice?	Anger with God could lead Job to deception, and a great bribe would not buy his pardon.
36:19	p8jc				What things will not be able to help Job out of his distress?	Job’s wealth and the force of his strength will not help him out of his distress.
36:21	mj63				Why does Elihu tell Job to be careful?	He says Job would rather defy God than learn what God wants to teach him through suffering.
36:23	zf5r				What can no one say about God?	No one can say that God has committed unrighteousness.
36:26	m0if				What is it about God that we cannot calculate?	We cannot calculate the number of his years.
36:27-28	q0ap				How does God cause rain to fall?	He draws up the drops of water and puts it in clouds which pour rain down and drop it in abundance on mankind.
36:30-31	z82a				Why does Elihu say that God spreads lightning and covers the sea with darkness?	He spreads lightning around himself and covers the sea with darkness in order to judge people and give food in abundance.
36:32-33	cy47				What tells people and cattle of the coming storm?	The thunder tells people and cattle of the coming storm.
37:1-2	qea5				What makes Elihu’s heart tremble?	The noise of God’s voice and the sound of his roar causes Elihu’s heart to tremble.
37:6	s35j				What does God tell the snow and the rain to do?	He tells the snow to fall to the earth, and the rain to become a great shower of rain.
37:7	t4zn				Why does God stop the hand of every man from working?	God stops them so that all people may see his deeds.
37:8-9	iivt				For what reason do the beasts go into hiding and stay in their dens?	They hide and stay in their dens because of the storms that come.
37:10	hjlf				What is given by the breath of God?	By the breath of God ice is given.
37:13	eutt				For what reasons does God give guidance to the clouds and cause them to do whatever he commands?	He makes this happen sometimes for correction, sometimes to water his land, and sometimes to provide rain for crops to feed people.
37:14	e5o6				About what does Elihu want Job to stop and think?	He wants Job to stop and think about God’s marvelous deeds.
37:15	jig1				What happens when God forces his will on the clouds?	God makes lightning bolts flash in the clouds.
37:18	mrz7				What image does Elihu use to describe the sky?	He says the sky is as strong as a mirror of cast metal.
37:19	rk1o				Why does Elihu say that he and others cannot lay out their arguments before God?	They cannot lay out their arguments before God because of the darkness of their minds.
37:21	tad5				What is it that people cannot look at when the sky is clear?	People cannot look at the sun when it is bright in the sky.
37:23	xuaz				What does Elihu say that the Almighty does not do to people?	The Almighty does not mistreat people, acting unjustly.
37:24	t9wv				To whom does Elihu say that the Almighty does not pay attention?	The Almighty does not pay attention to those who are wise in their own minds.
38:1	s062				Out of what did Yahweh speak to Job?	Yahweh spoke to Job out of a fierce storm.
38:2	y407				By what means did someone darken counsel?	By speaking without knowledge, Job made it harder for people to understand God's actions.
38:3	t3lq				What does Yahweh tell Job he must do when Yahweh questions him?	Job must gird up his loins like a man and answer Yahweh’s questions.
38:6-7	zxx2				What sang together and who shouted for joy when Yahweh laid the cornerstone of the earth?	The morning stars sang together, and all the sons of God shouted for joy when the cornerstone of the earth was laid.
38:8	slr0				To what does Yahweh compare the sea bursting out after it was shut up with doors?	God compares the sea bursting out of doors to coming out of the womb.
38:10-11	y3yy				What did Yahweh put in place to mark out the boundary of the sea so that it could come only so far and no farther?	Yahweh put in place bars and doors to mark a boundary for the sea.
38:14	x3r0				How is the earth changed in appearance like clay changes under a seal?	The light of dawn changes the earth so that all things on it stand out clearly, like the folds of a piece of clothing seen in the light.
38:19-21	l104				What does Yahweh say to mock Job about his lack of knowledge about the way to the resting place of light and darkness?	Yahweh mocks Job by saying that undoubtedly Job should know about this because he was born then and the number of his days is so large.
38:22-23	nubi				For what reason does Yahweh say he has kept storehouses for the snow and the hail?	Yahweh has kept these storehouses for times of trouble and for a day of battle and war.
38:25-27	qs1v				Why does Yahweh cause it to rain on the wilderness in which there is no person?	He causes it to rain in order to meet the needs of the barren and lonely regions and to make the tender grass sprout up.
38:31	t64d				What does Yahweh ask Job if he can do to Pleiades and Orion?	He asks Job if he can tie the bands on the Pleiades or undo the cords of Orion.
38:37-38	ama6				What happens to the dust and clods of earth when Yahweh pours out water on them?	The dust runs into a hard mass and the clods of earth clump tightly together.
38:40	d5wb				Where do the young lion cubs wait for their food?	They crouch in their dens and shelter in hiding to lie in wait.
38:41	slca				Why do the young ones of the ravens stagger about?	They stagger about for lack of food.
39:4	vo2u				What happens to the young deer after they grow up in the open fields?	They go out and do not come back again.
39:5-6	nwas				What has Yahweh made the house of the wild donkey?	Yahweh has made the Arabah the house of the wild donkey.
39:8	sk55				Where does the wild donkey find food?	He roams over the mountains where he looks for every green plant to eat.
39:10	eqax				What does Yahweh ask Job to make the wild ox do with a rope?	He asks Job if, with a rope, he can make the wild ox plow the furrows or harrow the valleys for him.
39:13	qw9s				What does the ostrich flap proudly?	The ostrich flaps its wings proudly as it runs fast.
39:14	dlb8				What does the ostrich do with her eggs?	She leaves her eggs on the earth, and lets them keep warm in the dust.
39:16	z06i				Why does the ostrich not fear that her labor might have been in vain?	Yahweh has deprived her of wisdom and not given her any understanding.
39:18	hrx7				What does Yahweh say the ostrich does when she runs?	She laughs in scorn at the horse and its rider.
39:19	ocba				What clothes the neck of the horse?	A flowing mane clothes its neck.
39:22	zj74				How does the horse react to the sword?	He does not turn back from the sword.
39:24	f34x				What can the horse not do at the sound of the trumpet?	It cannot stand in one place.
39:27-28	svrv				Where does the eagle make his nest and his home?	He makes his nest in high places, and his home on the peaks of the crags.
40:4	nwp3				How did Job do to show that he was too insignificant to answer Yahweh?	Job put his hand over his mouth.
40:6	pop7				From what did Yahweh answer Job?	Yahweh answered Job from out of a fierce storm.
40:7	ggmh				What did Yahweh tell Job to do to prepare to answer Yahweh?	He told Job to gird up his loins like a man.
40:8	d8ka				Why did Yahweh say that Job was condemning Yahweh?	He said Job condemned Yahweh so that Job could claim he was right.
40:10	a17d				With what does Yahweh challenge Job to clothe himself?	He challenges Job to cloth himself with glory, splendor, greatness and majesty.
40:12	olvm				What does Yahweh tell Job to do to the wicked people?	Yahweh tells Job to trample them down where they stand.
40:15	rrmn				What does the Behemoth eat?	He eats grass like an ox.
40:17	v1lh				What is the tail of the Behemoth like?	His tail is like a cedar.
40:19	uhxq				What is one of the strongest animals God made?	God says the Behemoth is the first of the ways of God, meaning first in strength.
40:21	insr				Where does the Behemoth lie?	He lies under the lotus plants in the shelter of the reeds.
40:23	g6jx				What does the Behemoth think when the river floods and the Jordan surges?	He does not tremble and he is confident.
41:1	pe8k				With what does Yahweh ask Job if he can draw out Leviathan?	Yahweh asks Job if he can draw out Leviathan with a fishhook.
41:6	dh9r				What does God ask Job might happen if the fishermen were to catch Leviathan?	He asks Job if the fishermen would bargain for Leviathan or divide him up to trade among the merchants.
41:8	ykfs				What will happen if a person puts his hand on Leviathan?	It someone puts his hand on the Leviathan just once, he will remember the battle and do it no more.
41:10	f79v				Since no one is fierce enough to dare stir Leviathan up, can anyone stand before Yahweh?	No one dares to stir Leviathan up, so there is no one who can stand before Yahweh.
41:14	w35o				How else does Yahweh describe Leviathan’s mouth?	He says it is the doors of his face, ringed with teeth, which are a terror.
41:16	kf2a				How close are the scales on the back of Leviathan?	One is so near to another that no air can come between them.
41:18	ejdq				How does Yahweh say Leviathan’s eyes are like?	His eyes are like eyelids of the dawn, bright and glowing.
41:19	cy5h				What comes out of Leviathan’s mouth?	Out of Leviathan’s mouth go flames and fiery sparks.
41:20	q5d4				What is the smoke from Leviathan’s nostrils like?	It is like a boiling pot on a fire that has been fanned to be very hot.
41:24	tlor				What is Leviathan’s heart like?	His heart is as hard as a lower millstone.
41:25	imie				What do the mighty do when Leviathan raises himself up?	They become afraid and draw back.
41:26	mce9				What happens when a sword, spear, arrow or any pointed weapon strikes Leviathan?	They do nothing to him.
41:27	ph2x				What does Leviathan think of iron and bronze?	He thinks of iron as if it were straw and bronze as if it were rotten wood.
41:30	vviw				What kind of trail does Leviathan leave?	He leaves a spreading trail in the mud as if he were a threshing sledge.
41:31	vkrt				What does he make the deep to do?	He makes the deep to foam up like a boiling pot of water.
41:33	j49d				Why does Leviathan have no equal on earth?	He s has been made to live without fear.
42:3	dbzu				What did Job acknowledge that he had spoken?	He had spoken things that he did not understand, things too difficult for him to understand, which he did not know about.
42:6	dakc				How did Job respond to Yahweh after seeing him with his eye?	Job despised himself and repented in dust and ashes.
42:7	lbon				What did Yahweh say that Eliphaz and his two friends had done wrong?	They had not said right things about Yahweh, as Job had done.
42:8	ajsh				What did Yahweh tell Eliphaz to give as an offering?	He told Eliphaz to take seven bulls and seven rams to offer for themselves as a burnt offering.
42:8	p3zg				Whose prayer did Yahweh say he would accept?	Yahweh said he would accept Job’s prayer.
42:10	fjqg				What happened after Job prayed for his friends?	Yahweh restored his fortunes and gave him twice what he had possessed before.
42:11	o2dc				What did every person give to Job when they came to comfort him?	They each gave him a piece of silver and an earring of gold.
42:12	k73s				How did Yahweh bless Job at the end of his life?	Yahweh blessed Job more than the first part of Job’s life.
42:13	b7ov				How many more sons and daughters did Yahweh give to Job?	He had seven sons and three daughters.
42:15	txax				What was unique about Job’s daughters?	There were no woman in the land as beautiful as Job’s daughters, and he gave them an inheritance with their brothers.
