Reference	ID	Tags	Quote	Occurrence	Question	Response
25:5-6	azxn				What did the prophets tell each man?	They told each man to turn from his wicked way, not to worship other gods, and not to provoke Yahweh with what they did.
25:7-9	mi0w				What harm did Yahweh do because they did not listen?	Yahweh sent the people of the north with Nebuchadnezzar to destroy them.
25:10-11	va7a				What sounds will disappear from these nations when they serve the king of Babylon for seventy years?	The sound of celebration and the sound of work will disappear.
25:12-14	oqt0				What will happen in seventy years?	Yahweh will punish the people of Babylon for their iniquity.
25:15-16	e2uk				What will all the nations do when Yahweh gives them his cup of fury?	They will drink it, stumble about, and rant madly.
25:17-18	jvxb				What happened after Jerusalem, the cities of Judah, and her kings and officials drank from the cup that Jeremiah gave them?	They turned into ruins.
25:26	tpby				What was the final nation to drink of the cup of Yahweh’s fury?	Babylon was the last to drink of the cup of Yahweh’s fury.
25:27-29	l5o0				What will happen if the nations refuse to take the cup from Jeremiah’s hand?	They will be punished anyway.
25:32-33	tdmw				Whom will the disaster from Yahweh kill?	It will kill everyone from one end of the earth to the other.
25:34-36	qjxo				Why are the shepherds wailing?	It is their day to die.
25:37-38	w9dd				Why were the peaceful pastures destroyed?	Yahweh was angry.
26:1-2	qvvt				What does Yahweh tell Jeremiah to proclaim in the courtyard?	He tells him to proclaim all of Yahweh’s words.
26:3	wysf				What can the people do to get Yahweh not to bring disaster on them?	If the people listen and turn from their wicked ways, Yahweh will not bring disaster on them.
26:4-6	s2ml				If the people do not listen to the words of Yahweh, what will Yahweh do to their city?	Yahweh will turn their city into a curse.
26:7-9	sjzw				What happens to Jeremiah after he announces Yahweh’s words?	The priests, prophets, and people seize him and tell him he will die.
26:10-12	e82w				Where do the people take him to judge him?	They take him to the gateway of the New Gate of the temple.
26:13-15	x781				What will happen if the officials kill Jeremiah?	If they kill him, they will be guilty of killing an innocent man.
26:16-17	pl91				What do the officials, people, and elders say about killing Jeremiah?	They say that it would be wrong to kill him.
26:18	ori9				What did Micah prophesy?	Micah prophesied that Zion, Jerusalem, and the temple mount would become ruins.
26:20	pz8v				What does the king try to do to Uriah?	The king tries to kill Uriah.
26:21	dop0				What does Uriah do?	He goes to Egypt.
26:22-23	xhw6				How was Jehoiakim able to kill Uriah?	Jehoiakim sent men to Egypt to bring Uriah back, then Jehoiakim killed Uriah with the sword.
26:24	p94w				Who keeps Jeremiah from being killed?	Ahikam son of Shaphan keeps Jeremiah from being killed.
27:1-2	ys1i				Which kings does Jeremiah get a word from Yahweh for?	He gets a message for the kings of Edom, Moab, Ammon, Tyre, and Sidon.
27:5-7	uciq				What is the message for the kings?	All their nations will serve Nebuchadnezzar, king of Babylon.
27:8	hqdq				What will happen to the nations that do not serve Nebuchadnezzar?	Yahweh will punish nations that do not serve Nebuchadnezzar with sword, famine, and plague.
27:9-10	i4id				What will happen to the people who listen to deceitful prophecy?	Yahweh will send them away from their land, and they will die.
27:11	f9cb				What will the nation that takes the yoke of the king of Babylon receive?	They will stay in their land, cultivate it, and make homes.
27:12	orqb				What does King Zedekiah need to do if he wants to live?	He needs to serve the King of Babylon.
27:14-15	frxt				What will happen to Zedekiah if he listens to his prophets?	Yahweh will drive him out and he will die.
27:16-17	gvxg				What does Jeremiah say to the priests and the people?	They are not to listen to the prophets. They are to serve the king of Babylon and live.
27:19-20	cwcs				What did Nebuchadnezzar take from Judah and Jerusalem?	He took Jehoiachin and all the nobles.
27:21-22	vmh2				What will happen to the objects in the temple?	Nebuchadnezzar will take them to Babylon.
28:1-2	irho				Briefly what did Hananiah say to Jeremiah in front of the priests and people?	Hananiah said that Yahweh had broken the yoke imposed by the king of Babylon.
28:9	xpru				How does one know if a prophet is a true prophet sent by Yahweh?	The prophet’s words will come true.
28:10-11	qn5g				Why does Hananiah break the yoke off Jeremiah?	He wants the people to believe that they will be free from Babylon.
28:12-14	it7g				Are Hananiah’s words true?	No, the people will not be free from Babylon.
28:15-17	yfpo				What is Yahweh’s message through Jeremiah to Hananiah?	Yahweh will kill Hananiah this year because Hananiah told the people to rebel against Yahweh.
29:1	uopr				Who did Jeremiah send his scroll to?	It was sent to all the people exiled to Babylon.
29:7	mdxl				Why did Yahweh tell the captives to seek the peace of the city where they were exiled and to intercede with Yahweh on behalf of that city?	He told them to do this because the exiles would have peace if the city was at peace.
29:8-9	sh2b				What is Yahweh’s warning through Jeremiah to the captives?	He warns them not to listen to dreams or to prophets whom Yahweh did not send.
29:10-11	kvhd				What is Yahweh’s plan for the captives after seventy years?	He will bring them back to Judah and give them peace.
29:12-14	p373				When will they find Yahweh?	They will find him when they call to him, pray to him, and seek him with all their heart.
29:16-17	jywi				What was Yahweh going to do to the people who stayed in the city and did not go out into captivity?	Yahweh said he was about to send sword, famine, and disease on them.
29:20-21	bktb				What does Yahweh say he will do to Ahab and Zedekiah?	He will hand them over to Nebuchadnezzar, who will kill them.
29:22	wphs				What curse will the captives of Judah in Babylon speak?	They will say, “May Yahweh make you like Zedekiah and Ahab, whom the king of Babylon roasted in fire.”
29:23	vkaa				Why will Yahweh have Ahab and Zedekiah killed?	He will have them killed because of the shameful things they did.
29:24	ndrl				Where was Shemaiah when he wrote the letters?	He was in Babylon.
29:25	pvb2				Where were the people to whom Shemaiah wrote the letters?	They were in Jerusalem.
29:26	g03k				What did Shemaiah want Zephaniah to do?	He wanted Zephaniah to make prisoners of the prophets.
29:28	q7ko				Why did Shemaiah want Zephaniah to rebuke Jeremiah?	Jeremiah had said that the people would be in Babylon for a long time.
29:31-32	u3ik				Why will Yahweh punish Shemaiah and his descendants?	He will do it because Shemaiah prophesied lies to the people so they would rebel against Yahweh.
30:1-3	otzr				What will Yahweh do for his people?	He will restore their fortunes and bring them back to the land.
30:4-5	ys6h				Who heard the “trembling voice of dread”?	Yahweh, speaking of himself as “we,” was the one who heard the voice.
30:6-7	o6fv				Why do the young men have their hands on their loins and have pale faces?	The descendants of Jacob will have a time of anxiety.
30:8-9	qbk6				How will the Israelites celebrate being freed from enslavement?	They will worship Yahweh their God and serve David their king.
30:10	xxpg				Why should the descendants of Jacob not be dismayed?	Yahweh will bring them back from where he had scattered them to be captives.
30:12-13	ejw6				How can Israel’s wound be cured?	It cannot be healed.
30:14-15	udyd				Why does Yahweh discipline the Israelites?	Yahweh disciplines the Israelites because of their iniquities and sins.
30:16-17	s7y6				What will Yahweh do to those who harmed Israel?	He will have their enemies consume and capture and plunder them.
30:17	p0gi				What will Yahweh do for Israel?	Yahweh will heal Israel’s wounds.
30:19	ysbe				What will the people do after the city has been rebuilt?	They will sing songs of praise, they will increase in number, and Yahweh will honor them.
30:20-21	jdwn				What will Yahweh do after he establishes Israel’s assembly?	He will appoint a leader for Israel.
31:1	ug2r				Whose God will Yahweh be?	He will be the God of all the clans of Israel.
31:2-3	k7hk				Why did the people of Israel who survived the sword find Yahweh’s favor?	They found favor because Yahweh loved them with an everlasting love.
31:4-5	rmk8				What will virgin Israel do after Yahweh builds her up?	She will go out with happy dances and have good crops.
31:7	jiod				Whom has Yahweh rescued?	He has rescued the remnant of Israel.
31:8	z1wb				Where will Yahweh bring the remnant of Israel back from?	He will bring them back from the northern lands and the farthest parts of the earth.
31:10-11	hmiw				Who is “the one who scattered Israel”?	Yahweh scattered Israel.
31:12	cg2u				What will be the signs of Yahweh’s goodness?	The people will have plenty of food, wine, oil, and livestock.
31:13	u0jc				What will the people do when they stop mourning?	They will celebrate
31:15	h4jv				Why is there wailing and bitter weeping in Ramah?	There is wailing and weeping because Rachel’s children have died.
31:16-17	r9bd				Why should the people stop weeping?	Yahweh will bring their descendants back from the enemy’s land.
31:18-20	nj77				Why will Yahweh have compassion on Ephraim?	He will have compassion because Ephraim was ashamed of his sins.
31:24	fq82				Why will the people say, “May Yahweh bless you”?	They will say that because people will live in the cities and farmers and shepherds will live in the country.
31:27-28	douh				What will Yahweh do to the houses of Israel and Judah that he uprooted and tore down?	Yahweh will watch over them so he can build them up and plant them.
31:29-30	y2fz				What is the saying that the people of Israel and Judah will no longer use?	The saying is, “Fathers have eaten sour grapes and the children’s teeth are dulled.”
31:30	ukry				Why will the people no longer use that saying?	Each man will die for his own sin.
31:33-34	bgcg				What is the new covenant that Yahweh will establish with the house of Israel and Judah?	The new covenant is this: Yahweh will write his law on their hearts.
31:35-36	cx1g				Israel will be a nation as long as what has not vanished?	They will be a nation as long as the sun, moon, stars, and sea have not vanished.
31:37	osxd				Yahweh will reject Israel’s descendants only when what two things have happened?	They will be a nation as long as no one has measured the highest heavens or discovered the earth’s foundation.
31:38-40	bn3i				When the city is rebuilt, will it be bigger or smaller than it was?	It will be bigger.
32:1-2	bq60				Where was Jeremiah when Yahweh gave a message to him?	Jeremiah was imprisoned in the courtyard of the house of the king of Judah.
32:2	kirc				What was the Babylonian army doing?	It was attacking Jerusalem.
32:3-5	fw6b				Why did Zedekiah imprison Jeremiah?	Zedekiah imprisoned him because Jeremiah prophesied that Jerusalem and Zedekiah would be captured by the Babylonians.
32:6-7	ovzb				What did Yahweh say, to Jeremiah, was going to happen?	Yahweh told Jeremiah that Hanamel son of Shallum your uncle was coming to Jeremiah and would say, “Buy my field that is in Anathoth for yourself, for the right to buy it belongs to you.”.
32:10-12	ja4e				How did Jeremiah go about buying the field?	Jeremiah signed and sealed the deed of purchase, weighed the silver in the scales, and gave the sealed scroll to Baruch in the presence of the witnesses.
32:13-14	czgh				What did Jeremiah tell Baruch to do with the sealed scroll?	Jeremiah told Baruch to take the scrolls with the receipt of the purchase and place them in a new jar.
32:15	pbsk				What message of hope did Yahweh want to give through this purchase of land?	Yahweh wanted all the people to know that people would again buy houses, fields, and vineyards in the land.
32:16-17	opgg				How did Yahweh make the heavens and the earth?	He made the heavens and the earth by his great strength and with his raised arm.
32:21	lwm7				How did Yahweh make his name famous?	He brought the people of Israel out of the land of Egypt.
32:23	fzzf				What did the people of Israel do after Yahweh gave them the land?	They did not obey him.
32:25	bt2f				What did Yahweh tell Jeremiah to do when the city of Jerusalem was being given into the hand of the Babylonians?	He told him to buy a field.
32:28	yi03				Why will Nebuchadnezzar be able to capture the city?	Yahweh will give him the city.
32:31-32	svvj				How long had Jerusalem been a provocation to Yahweh?	Jerusalem had been a provocation of Yahweh’s wrath since the day that they built it.
32:33-35	o6i8				What did the people of Israel do to provoke Yahweh?	They turned their backs on Yahweh, placed wicked things in the temple, built shrines for Baal, and sacrificed their children to Molech.
32:36-37	xyaj				What does Yahweh promise to do for the people of Judah even though they have been wicked?	He promises to gather them from where they are and bring them back to the land.
32:38-40	evyd				How will Yahweh provide for the people of Judah?	He will give them one heart and one way to honor him, and he will establish a perpetual covenant with them.
32:42	l2rw				Just as Yahweh brought disaster on his people, what else was he going to do with them in the future?	Yahweh said he would bring on them all the good things that he had said he would do for them.
33:1-3	g703				What does Yahweh tell Jeremiah to do?	Yahweh tells Jeremiah to call to him.
33:4-5	bpez				What are the Chaldeans (Babylonians) going to do to the houses in the city?	They are going to fill the houses with corpses.
33:6-8	kjvm				What good news does Jeremiah share with the people of Judah?	Yahweh will pardon all the iniquities of the people, heal them, and give them peace.
33:9	jv7l				What will the city of Jerusalem become for Yahweh?	Jerusalem will become for Yahweh an object of joy.
33:12-13	l652				How will the cities of Judah change?	The cities are desolate now, but shepherds will lead their flocks in them.
33:14-16	fygq				What has Yahweh promised to do for the people of Judah and Jerusalem?	Yahweh has promised to make a descendant of David their king so that he can carry out justice and righteousness in the land.
33:17-18	ntoz				What does Yahweh promise Jeremiah?	He promises that there will always be a man from David’s line to rule Israel and a Leviticus priest to offer sacrifices.
33:20-21	hajg				When will Yahweh break his covenant with David?	He will never break it.
33:22	aboz				How many descendants will David have?	David will have more descendants than anyone can count.
33:23-24	cmqj				What have the people declared about Yahweh’s punishment of Judah?	The people have declared that Yahweh has now rejected the two clans that he chose, so they are no longer a nation.
33:25-26	t7d7				When will Yahweh reject the descendants of Jacob?	He will never reject them.
34:1	a95n				When did Jeremiah receive the word from Yahweh?	Jeremiah received Yahweh’s word when Nebuchadnezzar king of Babylon and all of his army were waging war against Jerusalem and her cities.
34:2-3	zgip				What did Yahweh say to Jeremiah?	He said that he was going to give the city to Nebuchadnezzar.
34:4-5	ujat				What did Yahweh tell Zedekiah king of Judah?	He told Zedekiah that he would die in peace.
34:10-11	ud11				What happened after the leaders and the people in Jerusalem set the Israelite servants free?	The people freed all of their servants but later changed their minds and made their servants slaves once again.
34:12-14	l4jx				What did Yahweh command the ancestors of the Israelites to do every seven years?	He commanded them to free their slaves every seven years.
34:15-16	ob9z				What evil did the people of Judah do?	They set their slaves free, but then they forced them to become slaves again.
34:17	j48m				How will Yahweh punish them?	They will die by the sword, plague, and famine.
34:18-19	bzyo				How did the people show that they agreed to the covenant?	They cut a bull in half and walked between the pieces.
34:20	v0q4				How will Yahweh show he is angry with the people of Judah?	He will hand them over to their enemies, who will kill them.
34:21-22	fpjt				What will happen to the city of Jerusalem?	Yahweh will bring the army of the king of Babylon back to wage war against Jerusalem and burn it so that there will be no inhabitants.
35:1-2	rcwx				What did Yahweh ask Jeremiah to do?	Yahweh asked Jeremiah to bring Rechabites to the temple and give them wine to drink.
35:5-6	h6zc				How did the clan of the Rechabites respond when they were offered wine to drink?	When offered wine to drink the Rechabites refused to drink it.
35:6	fao1				Why did the Rechabites refuse to drink wine?	The Rechabites refused to drink any wine, for their ancestor, Jonadab son of Rechab, commanded them, “Do not drink any wine, neither you nor your descendants, forever.”
35:7	fm3m				Why did Jonadab command the Rechabites to not build houses, sow seeds, or plant vineyards?	Jonadab gave them this command because they were to live in tents.
35:8-11	hp9n				How did the Rechabites respond to Jonadab’s command?	The Rechabites had never drunk wine or built houses.
35:11	un4w				Why were the Rechabites living in Jerusalem	They were escaping the Chaldean and Aramean armies.
35:12-14	csod				How did Yahweh use the Rechabites as a positive example for the men of Judah?	Yahweh wanted the men of Judah to obey him the same way the Rechabites obeyed Jonadab.
35:15	p5rv				What did the prophets tell the men of Judah?	The prophets told them to stop doing evil, start doing good, stop worshiping other gods, and come back to the land.
35:17	zjjz				What will Yahweh do because the men of Judah have not obeyed him?	Yahweh will bring on them all the disasters he has proclaimed against them.
35:18-19	bpwj				What promise does Yahweh give to the family of the Rechabites through Jeremiah?	Yahweh promises that there will always be someone from their family to serve him.
36:1-3	l0vd				Why did Yahweh want Jeremiah to write his words on a scroll?	Yahweh wanted Jeremiah to write his words on a scroll so that the people of Judah would listen to Yahweh and Yahweh could forgive their sin.
36:4-6	pjwl				What did Jeremiah command Baruch to do?	Jeremiah commanded Baruch to take the scroll with Jeremiah’s words and read it to Baruch’s family and to the people of Judah.
36:7-8	c00c				Why did Jeremiah want Baruch to read the scroll?	Jeremiah hoped that the people would listen and turn from their wicked ways.
36:9-10	wz68				What happened during the fast that was proclaimed in honor of Yahweh?	Baruch read Jeremiah’s words in the temple so all the people could hear them.
36:12	qzob				What did Micaiah do when he heard Baruch read from the scroll?	He went to the secretary’s office in the palace.
36:13-14	epkg				What did the officials do when they heard Micaiah’s report?	They sent Jehudi to bring Baruch to them, and they had Baruch read the scroll to them.
36:16	mzrh				What happened after Baruch read from the scroll?	The men who had heard Baruch read were afraid and decided they must report his words to the king.
36:17-19	vkpv				What advice did the officials give to Baruch after he told them that he had written Jeremiah’s words on the scroll?	They told him that he and Jeremiah needed to hide and not let anyone know where they were.
36:23	o0cu				How did the king respond to the reading of the scroll by Jehudi?	The king cut off the parts Jehudi had read and threw them in the fire until all the scroll was destroyed.
36:24	oik7				How did the king and his servants show that they would not obey the words in the scroll?	They were not frightened, nor did they tear their clothes.
36:25	glpr				What did the king do when several men urged him not to burn the scroll?	He did not listen to them.
36:27-29	jnq1				What did Yahweh tell Jeremiah to do after the king had burned the scroll?	He told Jeremiah to have Baruch write on a new scroll all the words that were on the original scroll.
36:30-31	v0l6				What did Yahweh say he would do to Jehoiakim?	He said he would not let any of Jehoiakim’s descendants be king, and he would make sure no one buried Jehoiakim’s corpse.
37:1	ixsm				Who made Zedekiah king?	Nebuchadnezzar made him king.
37:1-2	jz22				How did King Zedekiah respond to Jeremiah when he proclaimed the words of Yahweh?	Zedekiah did not listen to the words of Yahweh.
37:3	ggyg				What did King Zedekiah and Zephaniah ask Jeremiah to do?	They asked him to pray to Yahweh for them.
37:5	spde				Why did the Chaldeans (Babylonians) leave Jerusalem?	They wanted to get away from Pharaoh’s army, which was coming out of Egypt.
37:7	d7o5				Why was Pharaoh’s army coming out of Egypt?	They were going to help the people of Judah by fighting the Chaldeans.
37:6-8	iw2o				What did Yahweh tell Jeremiah would happen after Pharaoh’s army returned to Egypt?	He said that the Chaldeans would return, fight against the city, capture it, and burn it.
37:11-12	d8bn				Why did Jeremiah leave Jerusalem?	He left to take possession of some land.
37:13	v43g				What did Jeriah think that Jeremiah was going to do?	Jeriah thought that Jeremiah was deserting to the Chaldeans(Babylonians).
37:14-15	lyv2				What did Jeriah do when Jeremiah told him that he was not deserting to the Chaldeans?	Jeriah took Jeremiah to the officials, who beat him and put him in prison.
37:16-17	mnc6				How did Jeremiah answer King Zedekiah when Zedekiah asked if Jeremiah has a word from Yahweh?	Jeremiah told Zedekiah that Yahweh would give Zedekiah to the king of Babylon.
37:18-20	hr7w				Why did Jeremiah not want to return to the house of Jonathan the scribe?	He was afraid that he would die there.
37:21	kcw5				How did King Zedekiah respond to Jeremiah’s request?	He had his servants put Jeremiah in the courtyard of the guard.
38:2	r1tv				What will happen to the people who stay in the city?	They will die from the sword, famine, and plague.
38:2	t67v				How can people stay alive?	They can stay alive by going out to the Chaldeans.
38:3	ovvz				What will happen to the city?	The Chaldeans (Babylonians) will capture it.
38:4	chle				Why did the officials want Jeremiah to die?	They wanted him to die because he was telling the soldiers to desert to the Chaldeans.
38:6	j8zn				What did the officials do to Jeremiah?	They put him in a cistern.
38:7-8	nxka				What did Ebed Melech tell the king concerning Jeremiah?	He told the king, the officials had done evil with the way they treated Jeremiah the prophet. They threw him into a cistern for him to die in it from hunger.
38:10	ml64				What did king Zedekiah command Ebed Melech concerning Jeremiah?	King Zedekiah commanded Ebed Melech to take thirty men and get Jeremiah out of the cistern before Jeremiah died.
38:15	vhsl				What did Jeremiah think Zedekiah would do if Jeremiah tells him the truth?	He thought Zedekiah would kill him.
38:16	mcns				How did Zedekiah persuade Jeremiah to give him an answer?	Zedekiah swore by Yahweh that he would not kill him.
38:17-18	zy7c				What did Jeremiah say to Zedekiah?	Jeremiah told Zedekiah that if he went out to the Chaldeans he would live, but if he did not, he and the city would be destroyed.
38:19	d3ua				Why was King Zedekiah afraid of the people of Judah who had deserted to the Chaldeans?	He was afraid that Nebuchadnezzar would allow them to treat him badly.
38:20	t2ot				What assurance did Jeremiah give to King Zedekiah?	He told King Zedekiah that if Zedekiah obeyed the message from Yahweh, Nebuchadnezzar would not allow the people to treat Zedekiah badly.
38:22-23	ngwl				What would the women do if Zedekiah refused to go out?	They would rebuke and taunt him.
38:24-26	l19w				What did Zedekiah tell Jeremiah to say to anyone who asked him what he and Zedekiah talked about?	He told Jeremiah to tell them that Jeremiah went to plead with him not to return Jeremiah to Jonathan’s house to die.
38:27-28	j533				What happened when the officials from the house of Judah questioned Jeremiah?	Jeremiah told them what Zedekiah told him to say.
39:1	gtjl				Who came with his army against Jerusalem and attacked it?	Nebuchadnezzar did.
39:2	vl8r				What city was broken into?	The city of Jerusalem was broken into.
39:3	jd16				Who came and sat in the middle gate?	All the officials of the king of Babylon came and sat in the middle gate.
39:4	p2mc				What did Zedekiah and all his fighting men do when they saw the officials of the king of Babylon in the middle gate?	They fled at night from the city.
39:5	mdau				What did the army of the Chaldeans (Babylonians) do when they caught up with Zedekiah?	They captured him and brought him to Nebuchadnezzar.
39:6	qtgu				What did Nebuchadnezzar do when Zedekiah was brought to him?	He slaughtered Zedekiah’s sons and also slaughtered all the noblemen of Judah.
39:7	twmy				What did the king of Babylon do to Zedekiah?	He put out Zedekiah’s eyes and bound him so he could take Zedekiah to Babylon.
39:8	v8ru				What did the Chaldeans (Babylonians) do to the houses and walls of Jerusalem?	They burned them.
39:9	m8yt				Whom did Nebuzaradan take into exile?	He took into exile the rest of the people who were left in the city and the people who had deserted to the Chaldeans.
39:10	capg				What people did Nebuzaradan allow to stay in the land of Judah?	He allowed the poorest people to remain.
39:10	ff37				What did Nebuzaradan give to the people who remained?	Nebuzaradan gave vineyards and fields to the people who remained.
39:11-12	y7yh				What did Nebuchadnezzar command Nebuzaradan to do about Jeremiah?	Nebuchadnezzar told Nebuzaradan to take care of Jeremiah and to do anything Jeremiah told him to do.
39:14	atdu				What did Nebuzaradan, Nergal Sharezer, and the most important officials of the king of Babylon do to Jeremiah?	They took Jeremiah from the courtyard of the guard and entrusted him to Gedaliah to take Jeremiah home.
39:15-16	k6b6				What did Yahweh tell Jeremiah to say to Ebed Melech the Cushite?	Yahweh told Jeremiah to say to Ebed Melech the Cushite that Yahweh was about to bring disaster on the city.
39:17	oitj				What did Yahweh say would happen to Ebed Melech on the day that Yahweh carried out his words against the city?	He said that he would rescue Ebed Melech.
39:18	ad5h				For what reason would Yahweh rescue Ebed Melech from the sword?	He would rescue Ebed Melech because he trusted in Yahweh.
40:1	zg0d				What came to Jeremiah after Nebuzaradan had sent him away from Ramah?	The word from Yahweh came to Jeremiah after Nebuzaradan had sent him away from Ramah.
40:2	eopq				What was Nebuzaradan going to do with the people of Jerusalem and Judah?	He was going to send them to Babylon.
40:2	ezs2				Why did the chief guard tell Jeremiah concerning Yahweh and Jerusalem?	The chief guard said that Yahweh had decreed the disaster against that place.
40:4	grde				Where did the chief guard say that Jeremiah could go?	He said that Jeremiah could go with him to Babylon or go wherever he wanted to in the land.
40:5	hlum				To whom did the chief guard say that Jeremiah should go?	He said that Jeremiah should go to Gedaliah, who was in charge of the cities of Judah.
40:6	pqmo				Where did Jeremiah go and live?	Jeremiah went to Gedaliah and lived among the people who were left behind in the land.
40:7-8	c3as				What did the commanders of the Judean soldiers and their men do when they heard that Gedaliah had been put in charge of those who had not been exiled to Babylon?	They went to Gedaliah at Mizpah.
40:9	upyn				What did Gedaliah tell the commanders of the Judean soldiers and their men to do?	He said that if they would serve the Chaldean officials and the king of Babylon and live in the land it would go well with them.
40:10	f91d				What did Gedaliah tell the commanders of the Judean soldiers and their men to do so they could harvest wine, summer fruit, and oil?	He told them that they should live in the cities that they had occupied.
40:11-12	r2ge				What did the Judeans do when they heard that the king of Babylon had allowed a remnant of Judah to stay?	The Judeans returned to Judah from every place where they had been scattered, and they harvested wine and summer fruit in great abundance.
40:13-14	bcaj				What did Johanan and all the army commanders ask Gedaliah at Mizpah?	They asked him if he realized that Baalis king of Ammon had sent Ishmael to murder him.
40:14	xt9t				What did Gedaliah think about what Jonathan and the army commanders told him?	He did not believe them.
40:15	znk8				What did Johanan tell Gedaliah he wanted to do?	He wanted kill Ishmael.
40:16	zgdj				What did Gedaliah think of Jonathan’s words about Ishmael?	Gedaliah thought that Jonathan was telling lies about Ishmael.
41:1-3	rmba				Why did Ishmael and the ten men with him come to eat with Gedaliah?	They wanted to kill Gedaliah.
41:2-3	j8pz				Whom did Ishmael and his men kill?	They killed Gedaliah, all the Judeans who were with him, and the Chaldean soldiers who were there.
41:4-5	dki1				Who came on the second day after Ishmael had killed Gedaliah?	Eighty men came from Shechem, Shiloh, and Samaria.
41:5	sgkk				Where were they going?	They were going to the temple.
41:6	urew				What did Ishmael say to the eighty men?	He invited them to visit Gedaliah.
41:7	ffhn				What did Ishmael and his men do to the eighty men when they came into the city?	They slaughtered the men and threw them into a pit.
41:8	uzqs				Why did they not kill ten of the eighty men?	The ten men told them that they had provisions.
41:9	bs6e				Where did Ishmael throw the corpses of all the people he had killed??	He threw them in the pit that King Asa had dug.
41:10	tiyj				What did Ishmael do with all the other people who were in Mizpah?	Ishmael captured all the other people who were in Mizpah and started to take them to Ammon.
41:11-12	ebux				What did Johanan and all the army commanders with him do when they heard of what Ishmael had done?	They took all their men and went to fight against Ishmael.
41:13-14	prfs				What did all the people who were with Ishmael do when they saw Johanan and all the army commanders who were with him?	They were very happy and went to Johanan.
41:15	juen				Where did Ishmael and his men go to get away from Johanan?	They went to the people of Ammon.
41:17	up86				Where did Johanan and the people go after they left Mizpah?	They went to Geruth Chimham, which is near Bethlehem.
41:17	kd2k				Where did Johanan and the people want to go?	They wanted to go to Egypt.
41:17	h9z2				Why did they want to go to Egypt?	They were afraid of the Chaldeans.
41:18	eo7w				Why were Johanan and the people afraid of the Chaldeans?	They were afraid because Ishmael had killed Gedaliah.
42:1-3	vznc				What did all the army commanders and all the people say to Jeremiah?	They asked him to pray for them and to tell them the way they should go and what they should do.
42:4	s2a4				How did Jeremiah answer them?	He said he would pray for them and tell them whatever Yahweh answers.
42:5-6	fbkk				Then what did the people say to Jeremiah?	They said they would do everything Yahweh told them to do.
42:7	vptm				What happened after ten days?	After ten days, the word of Yahweh came to Jeremiah.
42:11-12	ksep				What did Yahweh say he would do because he was with them?	He said that he would save them, give them mercy and compassion, and bring them back to their land.
42:15-17	gdra				What did Yahweh say would happen if the people actually went to Egypt to live there?	If they went to live in Egypt, Yahweh said they would all die there by sword, famine, and plague.
42:18	x3iy				What will become of them if they go to Egypt?	They will become an object of cursing and they will never return.
42:19	p44v				Why will the people never see the land again?	Yahweh has told them not to go to Egypt, and he will be angry with them if they go.
42:20-22	z540				Why will the people pay for their lives for going to Egypt?	They will pay with their lives because they asked Jeremiah to give them Yahweh’s message, but they will not do what Yahweh tells them to do.
43:1	p3oc				What did Jeremiah finish proclaiming to all the people?	He finished proclaiming all the words that Yahweh had told him to say.
43:3	qwpu				Of what did Azariah, Johanan, and all the arrogant men accuse Jeremiah?	They accused him of telling them lies so that Jeremiah could have the Chaldeans kill them and make them captives in Babylon.
43:4-7	aly6				What did Johanan and the others do instead of what Yahweh had told them to do?	They all went to Egypt.
43:8-10	a2xq				What did Yahweh tell Jeremiah to do with the stones?	He told him to bury them near Pharaoh’s house in Tahpanhes to show that Nebuchadnezzar would sit on a throne there.
43:11	d2lg				What does Yahweh say will happen to the people when Nebuchadnezzar comes and attacks the land of Egypt?	Yahweh says that Nebuchadnezzar will kill some people and take others into captivity.
43:12-13	ihqd				What does Yahweh say Nebuchadnezzar will do to the temples of Egypt’s gods?	Yahweh says he will burn them or capture them.
44:2-3	j31o				Why does Jeremiah say Yahweh brought disaster on Jerusalem and the cities of Judah?	Jeremiah says did it because the people worshiped other gods.
44:4	s2h2				What had Yahweh’s prophets said to the people?	The prophets had told the people to stop doing things that Yahweh hates.
44:5	jh35				What did the people do after the prophets spoke to them?	They did not listen.
44:6	wdz7				What did Yahweh do when the Judeans did not listen to the prophets?	Yahweh poured out his fury and his wrath, and he destroyed Judah and Jerusalem.
44:7	g6s0				How many of the people who went to Egypt will Yahweh allow to live?	He will not allow any of them to live.
44:8	p14p				How did they offend Yahweh?	They offended Yahweh with the deeds of their hands, by burning incense to other gods in the land of Egypt.
44:8	dbov				What does Yahweh say is going to happen to them in Egypt?	He says he will destroy them.
44:10	qmjh				Who does Yahweh say has committed wickedness?	He says that the people and their ancestors have committed wickedness.
44:11-12	suf3				What does Yahweh say will happen to the people who went to Egypt?	Yahweh says that he will set his face against them and bring disaster to them and destroy all of them just as he punished Jerusalem: with sword and famine and plague.
44:14	o719				What does Yahweh say about the remnant of Judah?	He says that none of them who want to return to Judah will return, though a few will escape from Egypt.
44:17	wz86				What did the people think would happen if they continued to burned incense and pour out drink offerings to the Queen of Heaven?	The people thought they would be filled with food and would prosper, without experiencing any disaster if they burned incense and poured out drink offerings to the Queen of Heaven.
44:22	a5ni				What was it that Yahweh could no longer bear?	He could no longer bear what the people did.
44:22	w3g0				What happened to their land after Yahweh could no longer bear what the people did?	Their land became a desolation, a horror, and a curse.
