Reference	ID	Tags	Quote	Occurrence	Question	Response
13:28	l230				What did the men report about the people in the land?	The men reported that the people who made their homes in the land were strong.
13:28	rijs				What word did the men return about the cities in the land?	The men returned word that the cities were fortified and very large.
13:30	exi0				When did Caleb encourage the people to attack the land?	Caleb encouraged the people to attack it at once.
13:31	jzmv				Why did the other men who had gone with Caleb say they were not able to attack the people?	The other men who had gone with Caleb said they were not able to attack the people because they were stronger than they were.
13:33	fdgg				How did the men describe how small they felt compared to the giants of the land?	The men said that in their own sight they were like grasshoppers in comparison with the giants of the land.
14:1	i5g3				How did the community react to the news about the giants in the land?	That night all the community wept loudly.
14:2	npav				What did the whole community of Israel wish had happened when they criticized Moses and Aaron?	They said to Moses and Aaron that they wished they had died in the land of Egypt or in the wilderness.
14:3	jfj2				What did they think would have better instead of going into the land to which Yahweh had brought them?	They thought it would have been better to return to Egypt with their wives and little ones.
14:4	l2x4				What did the people talk with each other about doing?	They talked about choosing another leader and returning to Egypt.
14:5	z28p				What did Moses and Aaron do in front of the assembly?	Moses and Aaron lay face down in front of the assembly.
14:6-7	f9gx				How did Joshua and Caleb react?	Joshua and Caleb tore their clothes and spoke to all the people.
14:8	ugfg				What did Joshua and Caleb tell the community would happen if Yahweh was pleased with them?	They said that if Yahweh was pleased with them he would take them into that land and give it to them.
14:8	zhws				How did Joshua and Caleb describe the land?	Joshua and Caleb described the land as a land that flowed with milk and honey.
14:9	ircz				Why did Joshua and Caleb say protection would be removed from the people of the land?	They said that the protection of the people of the land would be removed from those people because Yahweh was with the people of Israel.
14:10	rypu				What did all the community want do do with Joshua and Caleb, and where did Yahweh’s glory appear?	All the community wanted to stone Joshua and Caleb to death. Yahweh’s glory appeared at the tent of meeting.
14:12	et1v				How did Yahweh offer to bless the clan of Moses after attacking them with plague and disinheriting the people of Israel?	Yahweh told Moses he would make his clan a nation that would be greater and mightier than the people of Israel were.
14:13	e2lx				What did Moses say the Egyptians would do when they heard about Yahweh’s destroying Israel?	Moses said the Egyptians would tell the inhabitants in this land.
14:16	q6as				What did Moses say the nations would say if Yahweh killed the people of Israel in the wilderness?	He said they would say that because Yahweh could not take this people into the land that he swore to give them, he killed them in the wilderness.
14:19	i0id				Why does Moses plead with Yahweh to pardon the people’s sin?	Moses pleaded with Yahweh to pardon the people’s sin because of the greatness of his covenant faithfulness.
14:20-21	e9zx				What did Yahweh say would happen because he had pardoned them in keeping with Moses’ request?	Yahweh said that as He lived, all the earth would be filled with his glory.
14:22	y8i8				What had all those people done who had seen Yahweh’s glory and the signs of his power that he had done in Egypt and in the wilderness?	All the people who had seen his glory and signs had tempted him 10 times and had not listened to his voice.
14:23	aj4r				What was going to happen to those people who had despised Yahweh?	The people who had despised Yahweh would not see the land about which Yahweh had made an oath to their ancestors.
14:24	ac4y				What did Caleb do because he had another spirit, and what would happen to Caleb?	Caleb had another spirit so he followed Yahweh fully; therefore he would go into the land that he had examined and his descendants would possess it.
14:25	jayw				Where did Yahweh tell the people to go the next day?	Yahweh told the people to turn tomorrow and go to the wilderness by the way of the Red Sea.
14:29	qoto				What age of people did Yahweh say would fall dead in the wilderness?	Yahweh said that the dead bodies of the people from twenty years old and upward would fall in the wilderness.
14:30	xbvj				Who were the only two men over 20 that Yahweh said he would take into the land that he had promised for their home?	He said he would only take Caleb and Joshua into the land that he had promised for their home.
14:31	beon				Whom else did Yahweh say he would take into the land?	He said that he would take into the land the little ones whom the parents had said would be victims.
14:34	hvnm				How many years would the people to bear the consequence of their sin and why that number?	They would bear the consequences of their sins for forty years because the men had examined the land for 40 days.
14:36-37	jzaz				What happened to the men who had gone to look at the land?	The men whom Moses had sent to look at the land all died by Yahweh’s plague.
14:38	lz23				Who remained alive of the men that went to look at the land?	Of the men who had gone to look at the land, only Joshua and Caleb remained alive.
14:41-42	c2vu				Why did Moses tell the people not to go into the land?	Moses told them not to go because they were violating Yahweh’s command and because Yahweh was not with them to stop their enemies from defeating them.
14:44	ol4u				Who did not leave the camp to go up into the hill country with the people?	Neither Moses nor the ark of the covenant of Yahweh left the camp when they went up into the hill country.
15:3	ph32				What did the offerings at the feasts produce for Yahweh?	The offering at the feasts produced a sweet aroma for Yahweh.
15:4	j1aq				What grain offering were they to bring with the offering of a ram?	With the offering of a ram, they were to bring a grain offering of flour mixed with oil.
15:5	j25e				What drink offering were the people to bring with their burnt offering or with the sacrifice of each lamb?	The people were told to prepare wine as the drink offering with their burnt offering or with the sacrifice of each lamb.
15:12-13	fsba				Who was told to follow those laws about offerings?	All who were native-born Israelites were told to prepare the sacrifices and offerings as Yahweh had described here.
15:15-16	faol				How did the law and decree apply to the foreigner who stayed with the people of Israel?	The same law and decree applied to the traveler and foreigner who stayed with the people of Israel.
15:20	a1ny				What were the people to do with the first of their dough?	The people were to raise up a loaf from the first of their dough?
15:21	yo26				How often did Yahweh command the people to raise up an offering from the first dough?	He said that they must give a raised offering throughout the people’s generations.
15:24	p8od				What was the community to do about an unintentional sin?	All the community had to offer one young bull, a grain offering and drink offering, and one male goat as a sin offering.
15:25-26	ktbk				For whom did the priest need to make an atonement and why?	The priest had to make an atonement for all the community of the people because the sin was an unintentional error.
15:30-31	kdym				What had to be done to the person who did anything in defiance and why?	The person who did anything in defiance had to be be cut off from among his people because he had despised Yahweh’s word and broken his commandment.
15:35-36	ncg5				What did the community do to the man found gathering wood on the Sabbath?	The community brought him outside the camp and stoned him to death.
15:38	ngc0				What were the descendants of Israel commanded to make for themselves on their clothes?	The descendants of Israel were commanded to make tassels to hang on the borders of their clothes with a blue cord.
15:39	cpgi				Of what would the tassels be a reminder to do?	The tassels would be a reminder that they wold keep all of Yahweh’s commandments and not follow after their own hearts and eyes.
15:40	e0dr				Of what else would the tassels would be a reminder?	The tassels would be a reminder to obey all of Yahweh’s commands and that they would be holy, reserved for God.
15:41	z17d				What did Yahweh say he did to become the people of Israel’s God?	Yahweh said that he had brought them out of the land of Egypt, to become their God.
16:1	gyi8				Who—along with Dathan, Abiram, and On—gathered some men against Moses?	Korah gathered some men against Moses?
16:2	hn8f				Who joined Korah, Dathan, Abiram, and On to rise up against Moses?	Two hundred and fifty leaders of the Israelite people rose up with them against Moses.
16:3	zd3b				Which two men did Korah and the others think were lifting themselves above the rest of Yahweh’s community?	They thought that Moses and Aaron were lifting themselves above the rest of Yahweh’s community.
16:4	juav				What did Moses do when he heard what the leaders had said to him?	Moses lay face down when he heard what the leaders had said to him.
16:5	hxzq				Whom did Moses say would show Korah and those with him had been chosen to be Yahweh’s priest, by bringing him up to himself in the morning?	Moses told Korah and those with him that Yahweh would show whom he had chosen as a priest, by bringing that man up to himself in the morning.
16:6-7	wtmx				Whom did Moses instruct to bring censers to show whom Yahweh had chosen to be the holy one, and what were they to do with their censers?	Moses instructed Korah all his group to bring censers on the next day and put fire and incense in them before Yahweh to show whom Yahweh had chosen to be the holy one.
16:8-9	i0ox				What was the work that Yahweh had separated the Levites from the community of Israel to do?	Yahweh of Israel had separated the Levites from the community of Israel to bring them near to himself, to do work in Yahweh’s tabernacle, and to stand before the community to serve them.
16:10-11	vowb				Whom were Korah and the Levites gathered against when they demanded Aaron’s priesthood and complained against Aaron?	Korah and the Levites were gathered against Yahewh when they demanded Aaron’s priesthood and complained against Aaron.
16:12-13	sufi				What did Dathan and Abiram say when Moses called them to come, and what did they say about Moses?	Dathan and Abiram said they would not come to Moses. They said that Moses had brought them out of a land flowing with milk and honey to kill them in the wilderness, and that he wanted to rule them.
16:15	kqen				What did Moses ask in anger to Yahweh about Dathan and Abiram’s offering, and what did Moses say he had not taken from them nor done?	Moses asked Yahweh in anger that he not accept their offering, and Moses said he had not taken one donkey from them nor harmed any of them.
16:16-17	nvd3				What did Moses tell the 250 men and Aaron to bring with them next day and where were they to come?	Moses told Aaron and the 250 men with him to come before Yahweh with their censors.
16:19	pa2u				What appeared when Korah his followers assembled against Moses and Aaron and they stood at the entrance to the tent of meeting?	When Korah his followers assembled against Moses and Aaron and stood at the entrance to the tent of meeting, the glory of Yahweh appeared to all the community.
16:20-21	x1lh				What did Yahweh want Moses and Aaron to do?	Yahweh wanted Moses and Aaron to separate themselves from among that community that he might consume the community immediately.
16:22	en4s				What did Aaron and Moses do and say when the God of the spirits of all humanity instructed them to get away from the people who had gathered at the entrance of the tent?	Moses and Aaron lay face down and asked the God of the spirits of all humanity if he had to be angry with all the community when one man had sinned.
16:23-24	kxrt				What did Yahweh tell Moses to tell the community to do?	Yahweh told Moses to tell the community to get away from the tents of Korah, Dathan, and Abiram.
16:25-26	huh6				Who followed Moses when he went to Dathan and Abiram and told the community to leave the tents of those wicked men and touch nothing of theirs?	The elders followed Moses when he went to Dathan and Abiram and told the community to leave the tents of those wicked men and touch nothing of theirs.
16:25-26	nekv				What did he tell them would happen to the community if they stayed near their tents?	He said the community would be consumed by all their sins.
16:27	da0o				Who came out of their tents and stood in the entrances to their tents with their wives, sons, and their little ones?	Dathan and Abiram came out and stood at the entrance to their tents, with their wives, sons, and their little ones.
16:28-30	s9wf				How would the people know that Yahweh had sent Moses to do all those works and that he hadn’t done them by his accord?	If the men died a natural death, then Yahweh had not sent Moses. If Yahweh created and opening in the ground and swallowed them up to go down alive into sheol, then the all people would understand that those men had despised Yahweh.
16:31-32	k31k				What happened as soon as Moses stopped speaking to Korah and his men?	As soon as Moses stopped speaking, the ground opened and swallowed Korah, the men, their families, and their possessions.
16:33	g5t6				What happened to everyone in their families?	Everyone in their families went down alive into sheol, the earth closed over them, and they perished from the midst of the community.
16:34	ffqz				What did all Israel do, and of what were they afraid?	All Israel fled because they were afraid the earth might swallow them up.
16:35	cp9t				What happened to the 250 men who had offered incense to the Lord?	Fire flashed out from Yahweh and devoured the 250 men who had offered incense.
16:37	ayey				What did Yahweh tell Moses to tell Eleazar, son of Aaron the priest, to do and why?	Yahweh told Moses to tell Eleazar to take the censors out of the smoldering remains and scatter the embers because the censers were holy, reserved for him.
16:38	lksu				What did Moses tell Eleazar to do with the metal of the censers of those that had lost their lives because of their sin?	Eleazar was to hammer the metal from the censors to make a covering over the altar because they were set apart for Yahweh.
16:38	sejb				Of what would the covering for the altar be a sign?	The covering for the altar would be a sign of Yahweh’s presence to the people of Israel.
16:39-40	vw68				What reminder did the bronze censors become?	They would become a reminder to the people of Israel, so that no person, not descended from Aaron, would come up to burn incense before Yahweh.
16:41	kotw				What did all the community of the people of Israel say the next morning to complain against Moses and Aaron?	The next morning all the community of the people of Israel complained against Moses and Aaron saying that Moses and Aaron had killed Yahweh’s people.
16:42	q0nk				What happened when the community looked toward the tent of meeting?	The cloud was covering the tent of meeting and Yahweh’s glory appeared.
16:43	p1rm				Where did Moses and Aaron go?	Moses and Aaron went to the front of the tent of meeting.
16:45	ggij				What did Yahweh tell Moses as they stood in front of the sacred tent?	Yahweh told Moses that they should get away from the community so that he could consume the community immediately.
16:45	rpy3				What did Aaron and Moses do when they were told by Yahweh to get away from the people?	Aaron and Moses lay face down on the ground when they were told to get away from the people.
16:46	ft9r				What did Moses tell Aaron to do to stop the plague because of Yahweh’s anger?	Moses told Aaron to take the censer, put fire in it from the altar, put incense in it, and carry it quickly to the community for the people.
16:47-48	i81m				Where did Aaron run to make atonement as the plague spread, and what did he stand between?	Aaron ran to the middle of the community as the plague spread to make atonement, and he stood between the dead and the living.
16:49	i57o				Besides those who had died in the matter of Korah, how many died by the plague?	Besides those who had died in the matter of Korah, those who died by the plague were 14,700.
16:50	d2dv				What happened when Aaron returned to the entrance of the tent?	The plague ended when Aaron returned to the entrance of the sacred tent.
17:2	xhmt				What did Yahweh tell the people of Israel to take from each tribe and to do with that which they took?	Yahweh instructed Moses to tell the people of Israel to take twelve staffs, one from each leader of a tribe, and write the name of the leader on his staff.
17:3	oty5				Whose name did Yahweh instruct Moses to put on the staff of Levi?	Yahweh instructed Moses to write Aaron’s name on Levi’s staff.
17:4	uz2i				What was Moses to do with the twelve staffs?	Moses was to place the staffs in the tent of meeting in front of the covenant decrees.
17:4	a7hh				What did Yahweh say would happen to the staff of the man whom Yahweh chose?	The staff of the man, whom Yahweh chose, would bud.
17:5	ohmp				What would happen when Yahweh caused the staff to bud?	Yahweh would cause the complaints which the people of Israel were speaking against Moses to stop.
17:6	bs2y				When Moses talked to the people of Israel, who gave their staffs to Moses?	All the tribal leaders gave him their staffs, including Aaron.
17:8	tbh4				What happened to one of the staffs when Moses deposited the staffs before Yahweh in the tent of the covenant decrees?	When Moses put the staffs before Yahweh in the tent of the covenant decrees, Aaron’s staff budded and produced blossoms and ripe almonds.
17:9	rvfq				What did Moses do with all the staffs?	Moses brought out all the staffs from before Yahweh, and each man found his rod and took it.
17:10	sgcw				What did Yahweh tell Moses to do with Aaron’s staff?	Yahweh told Moses to put Aaron’s staff in front of the covenant decrees.
17:10	h6wm				Why did Yahweh tell Moses to put Aaron’s staff in front of the covenant decrees?	Yahweh told Moses to put Aaron’s staff in front of the covenant decrees to keep it as a sign of guilt against the people who rebelled so that Moses would end complaints against Yahweh.
17:12-13	vdjb				Of what were the people of Israel afraid?	The people of Israel were afraid they would die when everyone approached Yahweh’s tabernacle.
18:1	f8ez				For what did Yahweh say that only Aaron, his sons, and his ancestor’s clan would be responsible?	Yahweh told Aaron that he, his sons, and his ancestor’s clan would be responsible for all sins committed against the sanctuary.
18:1	rcb2				Who did God say would be responsible for all sins committed by anyone in the priesthood?	Only Aaron and his sons would be responsible for all sins committed by anyone in the priesthood.
18:2	fhu2				Which tribe would help Aaron and his sons when they served in front of the tent of the covenant decrees?	The tribe of Levi, the tribe of Aaron’s ancestors, would join to help Aaron and his sons when they served in front of the tent of the covenant decrees.
18:3	pa38				Where could the Levites not go as they served Aaron and the tent?	The Levites could not go near anything in the sanctuary nor in the altar.
18:3	edj6				What would happen if the Levites came near to anything in the sanctuary or altar?	If the Levites came near to anything in the sanctuary or altar, they and Aaron would die.
18:4	hqm8				Who could not come near Aaron?	A foreigner could not come near Aaron.
18:4	aeii				For what would the Levites take responsibility?	The Levites would join Aaron to take care of the tent of meeting and all the work connected with the tent.
18:5	zhc8				Why did Aaron and his sons have to take care of the sanctuary and the altar?	Aaron and his sons had to take care of the sanctuary and the altar so that Yahweh’s anger did not come on the people of Israel again.
18:6	i3pm				What gifts did Yahweh give to Aaron and his sons and why did he give them?	Yahweh chose the Levites as a gift to Aaron, given to Yahweh, to do the work connected to the tent of meeting.
18:7	pw07				Who only were allowed to exercise the priesthood regarding everything connected with the altar and everything inside the curtain?	Only Aaron and his sons could exercise the priesthood regarding everything connected with the altar and everything inside the curtain.
18:7	ya0j				What would happen to any foreigner who approached the altar of Yahweh inside the curtain?	Any foreigner who approached the altar of Yahweh inside the curtain would be put to death.
18:8-9	z8xo				What holy offerings to Yahweh would be given to Aaron and his sons as their ongoing share?	The things from the most holy offerings that people of Israel gave to Yahweh that were not completely burned up would be Aaron and his sons’ ongoing share.
18:9	sahi				What other offerings would be for him and his sons?	Every sacrifice that the people brought—including every grain offering, every sin offering, and every guilt offering—would be for Aaron and his sons.
18:10	oypz				How was every male Levite to eat those offerings?	Every male Levite was to eat those offerings as something most holy, solemnly reserved for Yahweh.
18:11	lbpi				To whom did Yahweh give, as their ongoing share, the gifts set apart from all the raised offerings of the people of Israel?	Yahweh gave the gifts set apart from all the raised offerings of the people of Israel to Aaron’s ritually clean sons and daughters as their ongoing share.
18:12-13	iilp				What other things was given to Aaron’s family?	All the best of the oil, the new wine, the grain, the first fruits, and the first ripe produce of their land that the people brought to Yahweh would belong to Aaron and those that were clean in his family.
18:15	q0xh				What would the people have to buy back?	The people had to buy back every firstborn son and firstborn male of unclean animals.
18:16	eggj				At what time were the people to buy back the firstborn males?	The people were to buy back the firstborn males after they became one month old.
18:17-18	dlqk				What animals were not to be bought back but were holy, reserved for Yahweh as a sacrifice which Aaron and his sons would eat?	Firstborn cows, sheep, or goats were not to be bought back because they were holy, reserved for Yahweh and their meat would be for Aaron and his sons.
18:19	l8tc				What did Yahweh say would be given to Aaron and his sons and to his daughters as an ongoing share because those offerings stood as a covenant of salt, a binding covenant forever before Yahweh with Aaron and his descendants?	Yahweh gave all the presented offerings of holy things to Aaron and his sons and daughters, as an ongoing share, as a covenant of salt as a binding covenant forever, before Yahweh with Aaron and Aaron’s descendants.
18:20	l25c				Why does Yahweh tell Aaron he would not have an inheritance in the land among the people?	Yahweh told Aaron he would have no inheritance in the land because Yahweh was his share and inheritance.
18:21	kpl8				What else had Yahweh given the descendants of Levi as their inheritance in return for their service at the tent of meeting?	Yahweh had given all the tithes of Israel to the descendants of Levi as their inheritance in return for their service at the tent of meeting.
18:22	mwp9				Whom did Yahweh say would die from then on if the people came near Yahweh’s tent of meeting?	Yahweh told Aaron that from now on the people of Israel could not come near the tent of meeting, or they would die.
18:27	lyah				What was the offering that the Levites gave to Yahweh when they received an offering of grain or wine from the people of Israel?	The offering that the Levites gave back to Yahweh was a tenth of the grain or wine offering.
18:28	v5ee				To whom did the Levites give a presented offering to Yahweh from all the tithes that they had received from the people of Israel?	The Levites gave to Aaron a presented offering to Yahweh from all the tithes that they had received from the people of Israel.
18:32	bqy7				What would happen if the Levites profaned the holy offerings of the people of Israel?	If the Levites profaned the holy offerings of the people of Israel, they would die.
19:2	dqj3				What statute or law did Yahweh command the Israelite people?	Yahweh commanded the Israelite people to bring a red heifer without blemish which had never carried a yoke.
19:3	epdk				Where did Eleazar the priest take the heifer which someone killed in front of him?	Eleazar the priest had to take the heifer, which someone would kill in front of him, outside the camp.
19:4	apvw				What did Eleazar do with the blood of the heifer?	Eleazar took some of the blood on his finger and sprinkled it seven times toward the front of the tent of meeting.
19:5	y15i				What did another priest have to do with the heifer?	Another priest had to burn the heifer’s hide, flesh, blood, and dung in front of Eleazar.
19:6	q0c8				Where did the priest throw cedar wood, hyssop, and scarlet wool?	The priest had to throw cedar wood, hyssop, and scarlet wool into the middle of the burning heifer.
19:7	hnhb				How long did Eleazar stay unclean after he had washed his clothes, bathed in water, and gone back to the camp?	Eleazar stayed unclean until the evening after he had washed his clothes, bathed in water, and gone back to the camp.
19:8	qkjv				How long did the priest who had burned the heifer stay unclean after he had washed his clothes, bathed in water, and gone back to the camp?	The priest who had burned the heifer remained unclean until the evening after he had washed his clothes, bathed in water, and gone back to the camp.
19:9	jam1				What did someone who was clean do with the ashes from the heifer?	Someone who was clean gathered the heifer’s ashes and put them outside the camp in a clean place.
19:9	fsli				What happened to the ashes that were placed outside the camp in a clean place?	These ashes were kept for the community of Israel to mix with water for purification from sin since they came from a sin offering.
19:10	ykpo				What was the permanent law about the one who gathered the heifer’s ashes?	The one who gathered the heifer’s ashes washed his clothes and remained unclean until the evening.
19:11	jmrm				How long would anyone who touched a dead body of a man be unclean?	Anyone who touched a dead body would be unclean until the seventh day.
19:12	xad9				How did the person who touched a dead body purify himself?	Anyone who touched a dead body purified himself on the third and seventh days in order to be clean the seventh day.
19:12	f22i				What happened to anyone who touched a dead body and did not purify himself on the third day?	The person who did not purify himself on the third day after touching a dead body would not be clean on the seventh day.
19:13	j48j				Why would the person who touched a dead body, but did not purify himself, remain unclean; and what would happen to that man?	The person who touched a dead body and did not purify himself would remain unclean because he had defiled Yahweh’s tabernacle. That man would be cut off from Israel and he would remain unclean.
19:14	hkxg				What happened to any person who went into a tent where someone had died or who was already in the tent when someone died?	Both those who went into the tent where someone had died and those who were already in the tent would be unclean for seven days.
19:15	umd2				What happened to containers that were uncovered when someone died inside a tent?	Every open container became unclean when someone died inside a tent.
19:16	aq10				What was the law for anyone outside a tent who touched someone who had been killed with a sword or who had touched another a dead body, a human bone, or a grave?	The Israelite who touched someone who had been killed with a sword or who had touched a dead body, a human bone, or a grave would be unclean for seven days.
19:17	swgs				What had to be used for the unclean person, and in what was it mixed?	Ashes from the burnt sin offering had to be used and were mixed in a jar with fresh water.
19:18	eb93				What did someone do with the ashes from the burnt sin offering that were mixed in a jar with fresh water.	Using hyssop, someone who was clean had to sprinkle some of that water on the tent and on the things and people who were in the tent where someone had died. This water was also sprinkled on the person who had touched a human bone, a dead body, or a grave.
19:21	nfuv				What happened to the one who sprinkled the water for impurity, and how long was he unclean?	The one who sprinkled the water for impurity had to wash his clothes, and he was unclean until evening.
19:22	pntw				What happened to anyone who touched something that the unclean person had touched?	Anyone who touched something that the unclean person had touched would be unclean until that evening.
20:1	mkml				Who went into the wilderness of Sin in the first month and stayed at Kadesh?	The people of Israel went into the wilderness of Sin.
20:1	jvpp				What happened to Miriam at Kadesh?	Miriam died and was buried at Kadesh.
20:2-3	orqe				What happened to make the people complain against Moses and Aaron?	There was no water for the people.
20:4	g9i4				What did the people, the community of Yahweh, ask Moses and Aaron?	The people asked Moses and Aaron why they brought them and their animals into the wilderness to die.
20:5	g6t3				What did the people not have in this wilderness of Sin?	The people did not have seed, figs, vines, pomegranates or water to drink.
20:6	h6n4				What appeared to Moses and Aaron when they went to the entrance of the tent of meeting and lay face down?	Yahweh’s brilliant glory appeared to them when they lay face down at the entrance of the tent.
20:7-9	h040				Why did Yahweh tell Moses to take his staff, assemble the community and speak to the rock before the eyes of the people?	Yahweh told Moses to do this so that the rock would produce water for the people and their cattle to drink.
20:10	xban				What did Moses call the people before he struck the rock?	Moses called the people rebels.
20:10-11	ybwn				What happen when Moses struck the rock twice with his staff?	When Moses struck the rock much water came out of the rock and the community and their cattle drank the water.
20:12-13	pq77				What did Yahweh tell Moses and Aaron would happen because they did not trust Yahweh or sanctify him in the eyes of the people of Israel?	Yahweh told them they would not bring the assembly of the people into the land Yahweh had given to them.
20:14-16	jmk6				To whom did Moses send messengers telling of the difficulties the people had encountered?	Moses sent messengers to the king of Edom.
20:17	y9dx				What did Moses ask of the king of Edom to allow the people to do?	Moses asked the king if he would allow the people of Israel to pass through the land.
20:17	ssw3				What did Moses say the people not do until they had passed through the king’s border?	Moses said the people would not turn to the right or to the left until they had passed the king’s border.
20:18	rd5n				What was the king’s reply to Moses?	The king’s reply was that the people of Israel could not pass through his land and he would attack them with the sword if they tried to pass through it.
20:19	c2pn				What was the reply of the people of Israel to the king of Edom?	The people of Israel replied that they would just go along the highway, pay for any water that their livestock might drink and they would only walk through and not do anything else.
20:20-21	bg4r				What did the king of Edom do after he refused to let the people of Israel pass through his land?	The king of Edom came against Israel with a strong hand with many soldiers.
20:21	hcta				What did Israel do when the king of Edom refused to allow them to cross over the border?	Israel turned away from the land of Edom.
20:22	kk8c				Where did the people of Israel go when they journered from Kadesh?	The people of Israel journeyed to Mount Hor.
20:23-24	u0y1				What did Yahweh tell Moses and Aaron at Mount Hor about the consequence of their rebellion?	Yahweh told them that Aaron must be gathered to his people and Aaron would not enter the land given to the people of Israel because they both rebelled against Yahweh’s word at the Waters of Meribah.
20:25	hh5v				Who did Yahweh say Moses and Aaron should bring with them to Mount Hor?	Yahweh told Moses and Aaron to bring Eleazar, Aaron’s son, with them to Mount Hor.
20:26	wxzl				Why did Yahweh tell them to take Aaron’s priestly garment off him and put them on Eleazar his son?	Yahweh told them that Aaron must die and be gathered to his people.
20:27-29	cpht				What did the community do after Moses did as Yahweh commanded and they saw that Aaron was dead?	When all the community saw that Aaron was dead, the entire nation wept for Aaron for thirty days.
21:1	b49s				What did the Canaanite king of Arad do when he heard that Israel was traveling by the road to Atharim?	The king of Arad fought against Israel and took some of them captive.
21:2-3	lsvr				What did Yahweh do in response to Israel’s vow that they would destroy the cities of the king of Arad completely if Yahweh would give Israel victory over them?	Yahweh listened to Israel and gave them victory over the Canaanites.
21:3	frlf				What was name of the place called where Israel destroyed the Canaanites and their cities?	The name of the place was called Hormah.
21:4	eran				What happened to the people’s hearts as they traveled from Mount Hor by the road to the Red Sea to go around the land of Edom?	The people’s hearts became very discouraged.
21:5	yhmv				What was the complaint of the people against God and Moses?	The people complained against God and Moses and asked why they had been brought out of Egypt to die in the wilderness because they had no bread, they had no water, and they hated the food.
21:6	vb28				What happened to the people when Yahweh sent poisonous snakes among the people?	The snakes bit the people and many people died.
21:7	o52d				What did the people ask Moses to do after they confessed that they had sinned and had spoken against Yahweh and Moses?	The people asked Moses to pray to Yahweh to take the snakes away from them.
21:8	bsqb				What did Yahweh tell Moses to do after Moses prayed for the people?	Yahweh told Moses to make a snake and attach it to a pole.
21:9	s5wo				What happened if a person looked at the bronze snake after he was bitten by a snake?	The person survived who looked at the bronze snake after he was bitten.
21:16	qssw				What did the people find at Beer?	There was a well there where Yahweh had told Moses to gather the people together for Yahweh to give them water.
21:17-18	okjw				About what did Israel sing?	They sang about the well that the leaders had dug to give them water.
21:21	k51s				To whom did the Israelites send messengers?	The Israelites sent messengers to Sihon king of the Amorites.
21:22	lthn				What did Israelite’s messengers request of Sihon?	The Israelites requested that they pass through his land without drinking from his wells and staying on the king’s highway.
21:23	px95				How did the king respond to the request of the Israelites?	The king refused to allow Israel to pass through his border. He gathered his army and attacked Israel in the wilderness.
21:24	k6cl				What did Israel do in response to Sihon’s attack?	The Israelites attacked the army of Sihon with the edge of the sword and took their land.
21:31	lan1				Where did Israel begin to live?	Israel began to live in the land of the Amorites.
21:32	okm3				What happened after Moses sent men to look at Jazer?	The Israel took its villages and drove out the Amorites who were there.
21:33	h5ty				What did Og do when Israel turned and went up by the road of Bashan?	Og and all his army went out to fight the Israelites at Edrei.
21:34	liz0				What did Yahweh say to Moses about Og and his army?	Yahweh told Moses not to fear Og and to do to him as the Israelites did to Sihon king of the Amorites because Yahweh had given them victory over him, his army, and his land.
21:35	mwro				How did Moses and the people of Israel respond to Yahweh’s instructions?	Moses and the people killed Og, his sons, his army and his people and then took over his land.
22:1	s6bb				What city was near the place where the people of Israel camped in the plains of Moab on the other side of Jordan River?	The city of Jericho was on the other side of the Jordan River near the place where they camped.
22:2-3	ndvs				Why were the people of Moab afraid of the people of Israel?	The people of Moab were afraid of the people of Israel because they had seen all that they had done to the Amorites, and because there were many people.
22:4	sc71				Of what country was Balak king?	Balak was the king of Moab.
22:5-6	mip6				What did Balak want Balaam to do to the nation that came from Egypt?	Balak wanted Balaam to curse the nation that came from Egypt.
22:5-6	dzdp				Why did Balak want Balaam to curse the nation that had come from Egypt?	He wanted Balaam to curse that nation because they covered the face of the earth, they were next to him, and they were too strong for him.
22:6	vg4t				What did Balak know that Balaam could do?	Balak knew that whomever Balaam blessed would be blessed, and whomever he cursed would be cursed.
22:8	goc9				What Balaam say when he heard Balak’s message?	Balaam said that the messengers should stay there overnight and he would bring to them what Yahweh said to him.
22:11	ovl8				What did Balaam tell Yahweh about the request of those men who came to him from Balak?	Balaam told God that Balak asked him to curse the people of Israel so Balak could fight them and drive them out.
22:12	h7gy				What did God tell Balaam to do about going with the messengers and about cursing the people of Israel?	God told Balaam that he was not to go with the men and that he was not to curse the people of Israel.
22:13	dgy6				What did Balaam tell Balak’s leaders in the morning?	Balaam told Balak’s leaders to go back to their land because Yahweh refused to allow him to go with them.
22:14	sgbg				What did the leaders tell Balak when they went back to him?	The leaders told Balak that Balaam refused to come with them.
22:17	srjh				How did Balak try to get Balaam to come to him when he sent more honorable leaders to Balaam?	Balak tried to get Balaam to curse Israel by paying him extremely well, giving him great honor, and doing whatever he told him to do.
22:18	u6ew				What did Balaam say to Balak’s men in reply to their request?	Balaam told them that he could not go beyond the word of Yahweh, his God, and could do neither less nor more than what he old me.
22:19	mvi3				Why did Balaam tell Balak’s men they should wait overnight?	Balaam told Balak’s men to wait there that night so that he might learn anything further that Yahweh said to him.
22:20	qyv9				What did God tell Balaam to do when he came to Balaam at night?	When God came to Balaam that night, he told Balaam to get up and go with Balak’s men but to do only what God told him to do.
22:21	mzmf				What did Balaam do in the morning?	Balaam got up, saddled his donkey, and went with the leaders of Moab in the morning.
22:22	w372				Why did God’s anger kindled?	God’s anger was kindled because Balaam went with them.
