Reference	ID	Tags	Quote	Occurrence	Question	Response
24:20	ylks				What happens to the lamp of the wicked?	The lamp of the wicked goes out.
24:21	qesx				With whom should a person not associate?	A person should not associate with those who rebel against the king.
24:24	pm28				What will happen to the one who says to the guilty, “You are in the right.”?	That person will be cursed by peoples and hated by nations.
24:26	kfdd				What is like a kiss on the lips?	An honest answer is like a kiss on the lips.
24:29	bum8				What should a person not say about his neighbor?	A person should not say that he will pay back his neighbor for what he has done.
24:30-31	kpxq				What did the field of the lazy man look like?	In the lazy man’s field, the thorns grew up, the ground had nettles, and the wall was broken down.
24:34	rars				What comes upon the lazy man like a robber?	Poverty comes upon the lazy man like a robber.
25:1	lkoj				Who was the author of this proverb?	King Solomon was the author of this proverb.
25:2	nh6b				What is it the glory of God to do?	It is the glory of God to conceal a matter.
25:5	hyc8				How is the throne of the king established?	By removing the wicked from the presence of the king, the throne of the king is established.
25:7	ghfc				What is better than standing in the place designated for the great?	Waiting for the king to say to you, “Come up here,” is better than standing in the place designated for the great.
25:7-8	vpod				If you have witnessed something concerning your neighbor, why should you not be quick to bring it to trial?	You should not be quick to bring it to trial because your neighbor may put you to shame.
25:13	xvh0				What does a faithful messenger do for his masters?	A faithful messenger refreshes the soul of his masters.
25:15	wjkr				With what can a ruler be persuaded?	With patience a ruler can be persuaded.
25:17	yaef				How could your neighbor become tired of you?	Your neighbor could become tired of you if you set your foot in his house too often.
25:19	j7y8				What is like a foot that slips?	An unfaithful man in whom you trust is like a foot that slips.
25:21	zhat				What should you do for your enemy?	You should give your enemy food to eat and water to drink.
25:22	emvt				What will Yahweh do for the one who gives his enemy food and drink?	Yahweh will reward the one who gives his enemy food and drink.
26:2	sqaq				What does not alight on a person?	An undeserved curse does not alight on a person.
26:4	mfkj				What will a person become if he joins in the folly of a fool?	A person who joins in the folly of a fool will become a fool.
26:6	pwgu				What is like cutting off one’s own feet?	Sending a message by the hand of a fool is like cutting off one’s own feet.
26:10	klss				One who hires a fool is like what?	One who hires a fool is like an archer who wounds everybody.
26:11	fdke				Why is a fool like a dog who returns to his vomit?	A fool is like a dog who returns to his vomit because a fool repeats his folly.
26:14	qux3				What is a door turning on its hinges like?	A door turning on its hinges is like a lazy person upon his bed.
26:16	tpc0				How does a lazy person appear in his own eyes?	A lazy person appears wiser than seven men with discernment in his own eyes.
26:19	q6is				What does a person say after deceiving his neighbor?	A person says, “Was I not telling a joke?” after deceiving his neighbor.
26:21	wx0r				What does a quarrelsome person kindle?	A quarrelsome person kindles strife.
26:24	yxx6				How does a person disguise the fact that he hates others?	A person who hates others disguises it with his lips.
26:27	rnpb				What happens to the person who digs a pit?	The person who digs a pit will fall into it.
26:28	o4qn				What does a flattering mouth bring about?	A flattering mouth brings about ruin.
27:1	tsgq				Why should a person not boast about tomorrow?	A person should not boast about tomorrow because he does not know what a day may bring.
27:3	zv00				What is heavier than the weight of sand?	The provocation of a fool is heavier than the weight of sand.
27:6	t8e9				What may an enemy do to deceive you?	An enemy may kiss you profusely to deceive you.
27:7	ouij				To whom is every bitter thing sweet?	To the hungry person, every bitter thing is sweet.
27:10	jes5				What is better than a brother who is far away?	A neighbor is better than a brother who is far away.
27:12	v8gw				What does a prudent man do when he sees trouble?	A prudent man hides himself when he sees trouble.
27:14	x07o				When is a blessing given with a loud voice considered to be a curse?	Early in the morning, a blessing given with a loud voice is considered to be a curse.
27:15-16	bivx				What is like restraining the wind?	Restraining a quarreling wife is like restraining the wind.
27:17	wf8i				What is like iron which sharpens iron?	A man who sharpens his friend is like iron which sharpens iron.
27:20	qwq7				What are never satisfied, just like Abaddon?	A man’s eyes are never satisfied, just like Abaddon.
27:22	s43t				Even what will not remove foolishness from a fool?	Even crushing a fool will not remove foolishness from a fool.
27:24	r8eu				How long does wealth last?	Wealth does not last forever.
27:26	ovhg				What do lambs provide for a household?	Lambs provide clothing for a household.
28:1	tp8r				Who runs away even when no one is chasing them?	The wicked run away even when no one is chasing them.
28:4	w2sl				Who are praised by those who forsake the law?	The wicked are praised by those who forsake the law.
28:6	qkze				Which is more important, money or integrity?	Integrity is more important than money.
28:8	so2b				What happens to the wealth of someone who becomes rich by charging too much interest?	His wealth is given to another who will have pity on the poor.
28:10	jjy8				Who will fall into his own pit?	A person who misleads the upright into an evil way will fall into his own pit.
28:12	joz4				How do the people react when the wicked arise?	The people hide themselves when the wicked arise.
28:13	b03e				How can a sinner receive mercy?	A sinner who confesses and forsakes his sin will receive mercy.
28:16	agbp				How can a ruler’s days be prolonged?	A ruler can prolong his days if he hates dishonesty.
28:17	nnmw				What can make a person a fugitive until death?	Shedding someone’s blood can make a person a fugitive until death.
28:19	tpzb				How can a person have plenty of poverty?	If a person follows worthless pursuits, he will have plenty of poverty.
28:22	jc9e				How does a stingy man pursue riches?	A stingy man hurries after riches.
28:25	rm3x				What is the result of trusting in Yahweh?	The one who trusts in Yahweh will prosper.
28:27	u1o2				What will a person who closes his eyes to the poor receive?	A person who closes his eyes to the poor will receive many curses.
29:1	wcq3				What happens to a person who stiffens his neck after many rebukes?	A person who stiffens his neck after many rebukes will be broken beyond healing.
29:3	aeac				What destroys a person’s wealth?	Keeping company with prostitutes destroys a person’s wealth.
29:6	wvqh				What causes an evil person to be caught in a trap?	His own sin causes an evil person to be caught in a trap.
29:8	svll				What kind of person turns away wrath?	A wise person turns away wrath.
29:10	bv3k				Who do the bloodthirsty seek to kill?	The bloodthirsty seek to kill the upright.
29:11	bnql				What does a wise man do with his anger?	A wise man holds back his anger and calms himself down.
29:14	c35j				How can a king establish his throne forever?	A king can establish his throne forever by judging the poor by the truth.
29:17	nbls				What is the result of disciplining a child?	A disciplined child will give the parents rest.
29:18	at9r				If the people do not keep the law, what do they do?	If the people do not keep the law, they run wild.
29:20	gqqk				What is worse than being a fool?	Being a man who is hasty in his words is worse than being a fool.
29:23	srlp				What kind of person is given honor?	A person with a humble spirit is given honor.
29:25	zorr				What does Yahweh do for the one who trusts in him?	Yahweh protects the one who trusts in him.
29:27	imnw				Who is an abomination to those who do right?	An unjust man is an abomination to those who do right.
30:1	aakl				Whose sayings are written in this proverb?	The sayings of Agur the son of Jakeh are written in this proverb.
30:3	fkwp				What has the author not learned?	The author has not learned wisdom.
30:6	f1ow				What will happen to someone who adds to God’s words?	God will rebuke someone who adds to God’s words.
30:8	ceaz				How wealthy does the author wish to be?	The author wishes to have neither poverty nor riches.
30:9	yaux				What is the author afraid he would do if he were rich?	The author is afraid he would deny Yahweh if he were rich.
30:11-12	yn7a				Who is not washed of their filth?	A generation that curses their father and does not bless their mother is not washed of their filth.
30:14	p5u3				What does the haughty generation do to the poor?	The haughty generation devours the poor.
30:15-16	gjw3				What are four things that never say “enough”?	Four things that never say “enough” are sheol, the barren womb, land thirsty for water, and fire.
30:19	wj2t				What is the second thing that the author does not understand because it is too wonderful?	The author does not understand the way of a snake on a rock.
30:22	xv2l				What is the first thing that the author says causes the earth to tremble?	The first thing that causes the earth to tremble is a slave when he becomes king.
30:27	xquu				What does the author find amazing about locusts?	The author finds locusts amazing because they have no king, but all of them march in rank.
30:30	ds4q				What does not turn away from anything?	The lion does not turn away from anything.
30:32	uv0v				What should a person do who has been devising evil?	A person who has been devising evil should put his hand over his mouth.
30:33	bmvf				What does anger produce?	Anger produces conflict.
31:1	fel2				Who wrote this proverb?	King Lemuel wrote this proverb.
31:3	vk4d				To whom should the king not give his ways?	He should not give his ways to those who destroy kings.
31:5	i3ke				What do rulers forget when they have strong drink?	Rulers forget what has been decreed when they have strong drink.
31:7	ic42				What do those in bitter distress forget when they have strong drink?	Those in bitter distress forget their trouble when they have strong drink.
31:9	mk46				Whose cause should the king plead?	The king should please the cause of the poor and needy.
31:10	n5qf				What is more valuable than jewels?	A capable wife is more valuable than jewels.
31:12	iuuu				What does the capable wife do all the days of her life?	She does good for her husband and not evil all the days of her life.
31:15	qs3h				When does the capable wife arise?	She arises while it is night.
31:17	rppp				With what does the capable wife dress herself?	She dresses herself with strength.
31:20	i290				To whom does the capable wife reach out?	She reaches out to the poor and needy.
31:23	j4xg				Where does the capable wife’s husband sit?	Her husband sits with the elders at the gates.
31:26	u9ix				What is on the capable wife’s tongue?	The law of kindness is on the capable wife’s tongue.
31:28	zydh				What do the children of the capable wife call her?	Her children call her blessed.
31:30	qdjg				What kind of woman will be praised?	A woman who fears Yahweh will be praised.
