Reference	ID	Tags	Quote	Occurrence	Question	Response
15:2	laaf				Who would Absalom call to as he stood beside the road leading to the city gate?	If any man had a dispute for which he was coming to the king for judgment, Absalom would call to him.
15:3	lpha				What would Absalom say concerning the cases of the men who had come to the king for judgment?	Absalom would tell these men that their cases were good and right, but that there was no one empowered by the king to hear their cases.
15:4	q6fp				What reason did Absalom give for saying he wished he were made judge in the land?	Absalom said he wished he were made judge in the land so every man who had a dispute or cause might come and receive justice from Absalom.
15:5	polz				What did Absalom do to any man that came to honor him?	Absalom would put out his hand and take hold of and kiss any man that came to honor him.
15:6	oszm				What did Absalom steal from the men of Israel?	Absalom stole the hearts of the men of Israel.
15:7	ijg6				What reason did Absalom give to the king for having to go to Hebron?	Absalom said he had to go to Hebron to pay a vow he had made to Yahweh.
15:10	ojrt				What did the spies that Absalom sent throughout all the tribes of Israel say?	The spies said, “As soon as you hear the sound of the trumpet, then you must say, ‘Absalom is king in Hebron.’”
15:11	b2m3				Did the two hundred men that went with Absalom to Hebron know of Absalom’s plans?	No, the two hundred men went in their innocence, not knowing anything that Absalom had planned.
15:14	a4jk				Briefly, what did David tell his servants after a messenger told him, “The hearts of the men of Israel are following after Absalom”?	David told his servants who were at Jerusalem, “Arise and let us flee, or none of us will escape from Absalom.”
15:16	ol3w				Who did the king leave behind in Jerusalem to keep the palace?	The king left behind ten women, who were concubines, to keep the palace.
15:18	ssej				Who marched with the king as he left Jerusalem?	All the king’s army marched with him as well as all the Cherethites, Pelethites, and Gittites – six hundred men who had followed him from Gath.
15:21	gc7y				What did Ittai the Gittite tell the king after the king told him to return and stay with King Absalom?	Ittai told the king he would go wherever the king went, whether it meant living or dying.
15:23	vycy				Which way did David and all those with him go as they left Jerusalem?	David and all those with him passed over the Kidron Valley and traveled on the road toward the wilderness.
15:25	ffll				What did the king tell Zadok the priest concerning the ark of the covenant of God?	The king told Zadok the priest to carry the ark of God back into the city.
15:28	q8uv				Why was David going to wait at the fords of Arabah?	David was going to wait at the fords of Arabah to hear word from Zadok the priest to inform David.
15:31	g2yy				What did David pray when someone told him that Ahithophel was among the conspirators with Absalom?	David prayed, “O Yahweh, please turn Ahithophel’s advice into foolishness.”
15:32	d4zf				Who came to meet David as he arrived at the top of the road, where God used to be worshiped?	Hushai the Archite came to meet David.
15:34	h9ni				What did David want Hushai the Archite to do for him?	David wanted Hushai the Archite to return to the city and tell Absalom he would be Absalom’s servant so that Hushai would confuse Ahithophel’s advice for David.
15:35	jbiv				Which people did David want Hushai to tell everything that he heard in the king’s palace?	David wanted Hushai to tell Zadok and Abiathar the priests everything he heard in the king’s palace.
16:1	mrz3				What did Ziba the servant of Mephibosheth bring to David?	Ziba brought a couple of saddled donkeys, two hundred loaves of bread, one hundred clusters of raisins, one hundred bunches of figs, and a skin of wine to David.
16:3	zui6				According to Ziba, what was the reason Mephibosheth had stayed behind in Jerusalem?	Ziba said the reason Mephibosheth had stayed behind in Jerusalem was because Mephibosheth believed that the house of Israel would that day restore his father Saul’s kingdom to him.
16:4	c0ul				What did the king say now belonged to Ziba?	The king told Ziba that all that belonged to Mephibosheth now belonged to Ziba.
16:5-6	pztb				What did Shimei do to David and all the king’s officials?	Shimei cursed David and all the king’s officials and also threw dust and stones at them.
16:7-8	h7yd				What did Shimei call David?	Shimei called David a villain and a man of blood.
16:12	ud0v				What did David hope Yahweh would do because of the misery unleashed on David by the cursing he received that day?	David hoped that Yahweh would repay David with good for the cursing he received that day
16:16	ij6z				When Absalom, Ahithophel, and all the men of Israel came to Jerusalem what did Hushai say to Absalom?	Hushai said to Absalom, “Long live the king! Long live the king!”
16:18	jmpl				Hushai told Absalom he, Hushai, would belong to whom?	Hushai told Abasalom that he, Hushai, would belong to the one whom Yahweh and this people and all the men of Israel had chosen.
16:21	ukns				What was Ahithophel’s advice to Absalom about what Absalom should do?	Ahithophel advised Absalom to go sleep with his father’s slave wives whom David had left to keep the palace.
16:23	bxn1				How was Ahithophel’s advice viewed by David and Absalom?	Ahithophel’s advice was viewed as if a man had heard from the mouth of God himself.
17:1-4	wf1x				What did Ahithophel advise Absalom and all the elders of Israel about how he should attack David?	Ahithophel’s advice was to have a large army carry out a surprise attack on David at night when he was weary and weak, and bring back all the people for them to rule.
17:5-7	a5xs				Absalom asked Hushai for his advice about Ahithophel’s plan. What was Hushai’s advice?	Hushai said the plan was not good.
17:9-10	jdce				What reason did Hushai say that the plan was not good?	Because at the first attack and killing of Absalom’s men, even the bravest soldiers would become afraid as the killing would be proclaimed a slaughter of Absalom’s soldiers.
17:11-12	fm2v				What did Hushai advise Absalom to do?	Hushai advised Absalom to gather all of Israel together and go to battle in person so they could find David and kill him and all his men.
17:14	ei86				How did Absalom and the men of Israel respond to Hushai’s advice?	They said it was better advice than what Ahithophel had given them.
17:16	iljl				What message did Hushai want the priests to go and report to David?	The message was that David should not camp at the fords of the Arabah, but cross over so that he and his people would not be killed that night.
17:17	d7fn				How were messages relayed to King David about Absalom’s plans to attack him?	A female servant would go tell two men who would then go tell King David of Absalom’s plans.
17:18	ovwf				What did the two men do when these three were observed and Absalom was told?	The two men went away and descended into a well in a man’s courtyard.
17:19-20	g399				How were the two men helped?	The man’s wife covered the well to hide the two men and when Absalom’s men came hunting for them, she told the soldiers that the two men had crossed over the river.
17:21-22	dogg				After Absalom’s men left, what did the two men do?	The men came up out of the well and went to tell King David to cross over the Jordan so he and his people would be safe.
17:23	q7gm				What did Ahithophel do when he saw that his advice was not used to attack David?	Ahithophel went home to his own city, got his affairs in order, and hanged himself.
17:27-29	jl8l				How were David and his people cared for in the wilderness?	Three men came with supplies and food for David and his people to use for sleeping, cooking, and eating.
18:2	vcx0				What was the message King David spoke to the army?	King David told the army that he would certainly go into battle with them.
18:3-4	j34m				What was the response from the men in the army to the message from King David?	The men in the army told King David he was worth ten thousand of them, so he should stay in the city instead of going into battle.
18:5	aws1				What were the instructions which the king gave to his commanders concerning Absalom?	The king told the commanders to “deal gently for my sake with Absalom.”
18:6-8	tm6f				What was the outcome of the battle in the forest of Ephraim?	The army of Israel was defeated before the soldiers of David.
18:9	pcmb				What happened to Absalom when the mule he was riding went under the thick branches of an oak tree?	Absalom was left dangling by his head from the branches of the tree.
18:10-11	yizh				Why was Joab upset when he was told about Absalom?	Joab was upset because the soldier who reported about Absalom did not strike him down to the ground.
18:12-13	gqwr				Why did the man not kill Absalom?	He did not kill Absalom even for money, because he had heard the king say that no one must touch the young man Absalom
18:14	y5lg				What did Joab do with Absalom?	Joab thrust three javelins through the heart of Absalom while he was still alive and hanging from the oak tree.
18:17	dmul				What was done with the body of Absalom?	The body of Absalom was thrown into a large pit in the forest and later buried under a very large pile of stones.
18:18	fv4o				Why did Absalom build a large stone pillar for himself while he was still alive?	Absalom built a large stone pillar, called Absalom’s monument, to carry along the memory of his name since he had no son.
18:19-20	u0gk				Why was Ahimaaz cautioned not to run to the king with the good news that Yahweh had rescued the king from his enemy?	Ahimaaz was cautioned not to bring the good news to the king on that day because the king’s son was dead.
18:21-23	zqch				Why did Ahimaaz still want to run and tell David the good news?	Ahimaaz knew that Joab had given the message to a Cushite, but Ahimaaz wanted to be the first one to tell the good news to David.
18:24-25	ly45				What did the king think when he heard there was a lone runner approaching the city?	The king thought the runner was bringing news if he was alone.
18:26	xqyi				What did the king think when he heard there was another man running alone?	The king thought that he was also bringing news.
18:27	skn0				What did the king think when he heard that the runner in front was Ahimaaz?	The king said that Ahimaaz was coming with good news since he was a good man.
18:28	bhpr				What was the news that Ahimaaz brought to the king?	Ahimaaz told the king that Yahweh had handed over the men who were against the king.
18:29	r2mo				How did Ahimaaz answer the king when he was asked about the welfare of Absalom?	Ahimaaz said he saw a great disturbance, but did not know what it was.
18:32	auvs				What was the Cushite’s answer when the king asked him about the welfare of Absalom?	The Cushite told the king that the enemies of the king should be as that young man is.
18:33	l0gn				How did the king respond when he heard the news of the death of his son?	The king was deeply grieved when he heard the news and wished he had died instead of his son.
19:2	u2kh				Why was the victory that day turned to mourning for all the army?	The victory that day was turned to mourning for all the army because the army heard that the king was mourning for his son.
19:4	ruf5				What was the cry of the king?	The king cried, “My son Absalom, Absalom, my son, my son!”
19:6	nq3n				What did Joab say he believed would have pleased the king?	Joab said he believed the king would have been pleased if Absalom had lived and they, the king’s army, would have died.
19:7	yloc				What did Joab tell the king would happen if the king did not get up, go out, and speak kindly to the king’s soldiers?	Joab said if the king did not go, not one man would remain with him that night.
19:8	a3zp				When did all the people come before the king?	All the people came before the king after they were told the king was sitting in the gate.
19:10	ritd				What were all the people of all the tribes of Israel arguing about with each other?	All the people of all the tribes of Israel were arguing about whether or not to bring the king back.
19:11	ndn3				Who did King David send to speak to the elders of Judah about bringing the king back?	David sent to Zadok and to Abiathar the priests to speak to the elders of Judah.
19:13	wedp				Who did David say would be the captain of his army in place of Joab?	David said Amasa would be captain of the army in place of Joab.
19:15	yyu3				Why did the men of Judah come to Gilgal?	The men of Judah came to Gilgal to meet the king and to escort him over the Jordan.
19:16-17	vymd				Who crossed through the Jordan in the presence of the king?	Shimei, one thousand men from Benjamin with him, and Ziba, Saul’s servant, and his fifteen sons and twenty servants with him, crossed through the Jordan in the presence of the king.
19:20	uk1r				Why did Shimei come as the first from all the family of Joseph to meet the king?	Shimei came down to meet the king because Shimei knew that he had sinned against the king.
19:23	gng0				What did the king say to Shimei after Abishai said Shimei should be put to death?	The king told Shimei he would not die and he promised him with an oath.
19:24	bour				How did Mephibosheth look when he came down to meet the king?	Mephibosheth had not dressed his feet, or trimmed his beard, or washed his clothes since the day the king left.
19:26	o1vb				What reason did Mephibosheth give when the king asked him, “Why did you not go with me, Mephibosheth?”	Mephibosheth told the king that his servant, Ziba, had deceived him.
19:27	e7bn				What else did Mephibosheth say Ziba had done to him?	Mephibosheth said Ziba had slandered Mephibosheth to the king.
19:30	q5er				How did Mephibosheth reply to the king when the king said he had decided that Ziba and Mephibosheth were to divide the fields?	Mephibosheth told the king to let Ziba take it all since the king had come safely to his own home.
19:32	plwc				What had Barzillai done for the king?	Barzillai had furnished the king with provisions while he stayed at Mahanaim.
19:34-35	qzvx				Briefly, why did Barzillai say he should not come to Jerusalem with the king?	Barzillai said he should not go with the king because he was too old and did not have long to live, he could not taste what he ate or drank, he could not hear well, and he did not want to be a burden to the king.
19:37	uqex				What did Barzillai request of the king?	Barzillai asked the king to let him return back home so he could die in his own city, and to let Kimham cross over with the king and to do for Kimham what seemed good to the king.
19:40	d7lo				Who crossed over to Gilgal with the king?	Kimham, all the army of Judah and half the army of Israel crossed over to Gilgal with the king.
19:43	par2				Why did the men of Israel say they had more right to David than the men of Judah?	The men of Israel said they had more right to David because they had ten tribes related to the king.
19:43	qko0				Whose words were more harsh, the men of Judah or the men of Israel?	The words of the men of Judah were more harsh than the words of the men of Israel.
20:1	sykz				Why was Sheba considered to be a troublemaker?	Sheba was considereed to be a troublemaker because he encouraged the people of Israel to have no part in David.
20:2	kfa7				How was the response of the men of Judah to Sheba different from the response of the men of Israel?	The men of Judah closely followed their king, but the men of Israel deserted David and followed Sheba.
20:3	ok0r				How did David’s relationship with the ten slave wives change when he put them in a house under guard?	David provided for their needs, but he did not sleep with them any longer, so they lived as widows.
20:4-5	dycp				What did the king tell Amasa to do?	The king told Amasa to call the men of Judah together within three days and that he must be there as well.
20:6-7	fj2z				How did David respond to the report that the men of Israel had deserted him to follow Sheba?	David responded by giving instructions to Abishai to take David’s soldiers and pursue after Sheba before he could find fortified cities.
20:9-10	az6d				What did Joab do to Amasa when Joab took Amasa by the beard with his right hand to kiss him?	Joab stabbed Amasa with a dagger in his left hand.
20:11-13	eawe				How did one of Joab’s men react to the stabbing of Amasa?	One of Joab’s men carried Amasa off the road to a field and threw a garment over him and then challenged everyone who favored Joab and David to follow Joab.
20:14-15	i6go				What did Joab and the men of Judah do when they caught up with Sheba and the men of Israel at Abel of Beth Maacah?	Joab and the men of Judah built a siege ramp against the city wall and tried to knock it down.
20:18-19	wf89				How did the woman describe her city of Abel to Joab?	The woman described Abel as a city that was one of the most peaceful and faithful in Israel and also as a city that was a mother in Israel.
20:19	g1bu				Briefly what did the woman ask Joab?	The woman asked Joab why he was trying to destroy the city of Abel.
20:20-21	piej				What was the condition which Joab set forth to the woman whereby he and the men of Judah would withdraw from the city?	The condition which Joab set forth to the woman was that if the city would give Sheba up to them, they would withdraw from the city.
20:21-22	tcim				How did the people of the city and the woman respond to Joab’s condition?	The people of the city cut off the head of Sheba and threw it over the wall to Joab just as the woman had declared they would do.
20:24	ye51				What was the responsibility of Adoram?	Adoram’s responsibility was to be over the men who did forced labor.
21:1	ltss				Why was there a famine in David’s time for three years in a row?	There was a famine for three years in a row because Saul and his murderous family put the Gibeonites to death.
21:2-3	yatc				Why did King David want to make atonement to the Gibeonites?	King David wanted to make atonement to the Gibeonites because the people of Israel had sworn not to kill them, yet Saul tried to kill them anyway in his zeal for the people of Israel and Judah.
21:4	q0cz				What did David agree to do to atone for this injustice done to the Gibeonites?	David agreed to do whatever the Gibeonites would ask of him.
21:5-6	quyl				What did the Gibeonites request from David to atone for Saul’s actions?	The Gibeonites requested that seven men who were descendants of Saul be handed over to them to be hanged before Yahweh.
21:7-9	a07y				How did David respond to the request of the Gibeonites?	David responded to the request of the Gibeonites by sparing Mephibosheth while handing over the two sons of Rizpah and the five sons of Michal who were hanged on the mountain before Yahweh by the Gibeonites.
21:10-11	hkek				What did Rizpah do to express her grief for the death of her sons?	Rizpah spread out sackcloth for herself beside the dead bodies on the mountain and did not allow the birds of the sky or the wild animals to disturb the bodies.
21:12	ldgz				Who did David take the bones of Saul and Jonathan from?	David took the bones of Saul and Jonathan from the men of Jabesh Gilead.
21:15-17	kjsg				How did Abishai rescue David when he was overcome with battle fatigue?	When David was overcome with battle fatigue, Abishai rescued him by killing Ishbibenob the Philistine who had intended to kill David.
21:17	wrtz				Why did the men of David insist that he not go into battle with them anymore?	The men of David insisted that David not go into battle with them anymore because they were afraid that the lamp of Israel might be put out.
21:20-22	gphm				Who did some of the people that David and his soldiers killed in Gath descend from?	David and his soldiers killed several of the descendants of the Rephaim of Gath.
22:1-2	b1az				When did David sing the song that Yahweh was the rock who rescued him?	David sang the song that Yahweh was his rock on the day that Yahweh rescued him out of the hand of Saul and all his enemies.
22:3-4	ozpg				What did David say was the reason for why he would call on Yahweh who was his rock?	David said that the reason he would call on Yahweh his rock was because Yahweh was worthy to be praised.
22:5-6	yvi0				What did David feel like when he was in the hand of his enemies?	David felt like he was surrounded by the waves of death and the cords of Sheol.
22:7	dsdg				How did David respond to his distressing circumstances?	In his distress, David called to Yahweh who heard his call for help from his temple.
22:8-9	qc9d				What happened because God was angry?	The earth and the foundations of the heavens trembled because God was angry, and smoke came out of his nostrils and blazing fire came out of his mouth.
22:10-12	r3zq				How did Yahweh come down from the heavens?	Yahweh rode on a cherub and was flying in the wings of the wind.
22:13-15	yee2				How did Yahweh scatter his enemies?	Yahweh scattered his enemies by dispersing them with arrows and lightning bolts.
22:16	fpwz				How were the foundations of the world exposed?	The foundations of the world were exposed at Yahweh’s battle cry and at the blast of the breath of his nostrils.
22:17-18	z2pe				How did Yahweh rescue David from those who hated him?	Yahweh reached down from above and pulled him out of the surging water.
22:19-21	o6xa				Why did Yahweh save David?	Yahweh saved David because he was pleased with him.
22:22-23	e8ym				How did David keep the ways of Yahweh?	David kept the ways of Yahweh by keeping Yahweh’s statutes instead of acting wickedly and turning from God.
22:24-25	hml6				What happened because David kept himself from sin?	Yahweh restored David to the measure of his righteousness because he kept himself from sin.
22:28-29	vn1p				What does Yahweh do to the proud?	Yahweh brings the proud down.
22:30-31	ill4				What is Yahweh to everyone who takes refuge in him?	Yahweh is a shield to everyone who takes refuge in him.
22:32-33	h3bi				Why did David consider Yahweh as his refuge?	David considered Yahweh as his refuge because he was his rock and led blameless people on his path.
22:36-37	qymt				Why had the feet of David not slipped?	The feet of David had not slipped because Yahweh was the shield of his salvation and had made a wide place for his feet.
22:42-43	p8nw				What did David do to his enemies when they cried out to Yahweh for help?	After David’s enemies cried out to Yahweh for help David beat them into fine pieces like dust on the ground and pulverized them like mud in the streets.
22:44-46	smvq				What did Yahweh do for David?	Yahweh rescued David from the disputes of his own people and kept him as the head of nations.
22:47-49	umlq				What did Yahweh do on behalf of David?	Yahweh executed vengence for David and set him free from his enemies.
22:50-51	ft2t				Why did David sing praises to the name of Yahweh?	David sang praises to the name of Yahweh because he gave him great victory and showed his covenant loyalty to him.
23:1-2	q22f				For what was David known?	David was the man who was highly honored and anointed by the God of Jacob.
23:3-4	ipeo				What did the God of Israel say to David?	The God Israel said that the one who rules in the fear of God will be like the morning light when the sun rises.
23:6-7	ohbv				Why will the worthless be like thorns to be thrown away?	The worthless will be like thorns to be thrown away because they cannot be gathered by one’s hands.
23:9-10	b35k				How did Eleazar defy the Philistines when they gathered together to do battle?	Eleazar fought the Philistines until his hand became weary and he struggled to grip the sword.
23:11-12	ya6w				What did Shammah defend against the Philistines?	Shammah stood in the middle of a field of lentils and defended it.
23:15-16	f4zu				What did the three mighty men do when they heard that David was longing for water from the well at Bethlehem?	The three mighty men broke through the army of the Philistines and brought back water from the well of Bethlehem to David.
23:16-17	owl0				Why did David refuse to drink the water from the well at Bethlehem?	David refused to drink the water from the well at Bethlehem because the men had risked their lives for it, so instead he poured it out as an offering to Yahweh.
23:18-19	bl7r				For what was Abishai known?	Abishai was made captain over the three soldiers and once killed three hundred men with his spear.
23:21	su69				How did Benaiah kill a very large Egyptian man?	Benaiah, who only had a staff, fought against the very large Egyptian man who had a spear in his hand. Benaiah seized the spear from the Egyptian’s hand and killed him with it.
24:1-2	kvdy				What did David ask Joab to do?	David asked Joab to count the people in all the tribes of Israel to determine the total number of men fit for battle.
24:3-4	jaj4				Why was Joab reluctant to do as David asked?	Joab was reluctant to obey David because he did not understand why his master the king wanted this done.
24:8	can5				How long did it take for Joab to go throughout all the land and come back to Jerusalem?	It took Joab nine months and twenty days to go throughout all the land and return to Jerusalem.
24:9	mtzw				How many fighting men were counted by Joab?	Joab counted eight hundred thousand brave men in Israel and five hundred thousand men in Judah.
24:10	zybk				Why was David’s heart afflicted after he had Joab count the men?	David’s heart was afflicted because he realized he had acted very foolishly and committed a great sin.
24:11-12	qaoh				What message did Yahweh give to David through his prophet?	Yahweh told David he was to pick one of three choices.
24:13	ftgg				What three choices did Yahweh give to David through his prophet Gad?	Yahweh asked David if he wanted three years of famine, or fleeing three months from his enemies, or three days of plagues in the land.
24:15-16	es6f				Why did not more than seventy thousand people die in the plague?	Only seventy thousand people died in the plague because Yahweh changed his mind and drew back his hand.
24:17	ew7m				What did David request of Yahweh when he realized his great sin?	David asked Yahweh to punish him and his father’s family instead of the people of Israel for the great sin.
24:18-20	ydnk				What did Gad the prophet tell David to do?	Gad told David to go up and build an altar to Yahweh at the threshing floor of Araunah.
24:21	euq9				What was David’s purpose for going to Araunah?	David wanted to buy the threshing floor of Araunah so he could build an altar for Yahweh to remove the plague from his people.
24:24	a3br				Why did David insist on buying Araunah’s threshing floor at a price?	David told Araunah that he insisted on buying it at a price because he would not offer to Yahweh as a burnt offering any thing that cost him nothing.
24:25	yhle				How did David stop the plague in Israel?	David stopped the plague in Israel by building an altar for Yahweh and sacrificing burnt offerings and fellowship offerings on it.
