Reference	ID	Tags	Quote	Occurrence	Question	Response
15:3	kc4n				Passing through Phoenicia and Samaria, what news did Paul and his companions announce?	Paul and his companions announced the conversion of the Gentiles.
15:5	zlsp				Which group among the believers thought that the Gentiles must be circumcised and must keep the law of Moses?	The group of Pharisees believed that the Gentiles must be circumcised and must keep the law of Moses.
15:8-9	jw1h				What did Peter say that God had given to and done for the Gentiles?	Peter said that God had given the Gentiles the Holy Spirit and had made their hearts clean by faith.
15:11	xnwc				How did Peter say that both Jews and Gentiles are saved?	Peter said that both Jews and Gentiles are saved through the grace of the Lord Jesus.
15:12	sovh				What did Paul and Barnabas report to the assembly?	Paul and Barnabas reported the signs and wonders God had worked among the Gentiles.
15:16-17	m6le				What did the prophecy which James quoted say that God would rebuild, and who would it include?	The prophecy said that God would rebuild the fallen tent of David, and that it would include the Gentiles.
15:20	zrn7				What commands did James suggest be given to the Gentile converts?	James suggested that the Gentile converts be commanded to keep from idols, from fornication, from what is strangled, and from blood.
15:28	xahp				In the letter written to the Gentiles, who is said to be in agreement with the conclusion of giving the Gentiles only a few necessary commands?	The writers of the letter and the Holy Spirit are said to be in agreement with the conclusions.
15:31	hvb5				What was the response of the Gentiles when they heard the letter from Jerusalem?	The Gentiles rejoiced because of the encouragement in the letter.
15:35	iwie				What did Paul and Barnabas do as they stayed in Antioch?	Paul and Barnabas taught and preached the word of the Lord.
15:36	eigw				What did Paul tell Barnabas he wanted to do?	Paul told Barnabas that he wanted to return and visit the brothers in every city they had proclaimed the word of the Lord.
15:39	kme5				Why did Paul and Barnabas separate and travel in different directions?	There was a sharp disagreement between them about whether to bring John Mark with them, so that they separated from each other.
16:3	hg99				What did Paul do with Timothy before they traveled together, and why?	Paul circumcised Timothy because the Jews in those parts knew Timothy’s father was a Greek.
16:4	kxf5				What instructions did Paul deliver to the churches on their way?	Paul delivered the instructions that had been written by the apostles and elders in Jerusalem. Those instructions were to keep the decrees decided by the apostles and elders in Jerusalem.
16:9	i6p4				How did Paul know God was calling him to preach the gospel in Macedonia?	Paul had a vision of a man of Macedonia calling him to come over and help them.
16:13	cypx				On the Sabbath, why did Paul go to the river outside the gate of Philippi?	Paul thought there would be a place of prayer there.
16:14	gj4v				What did the Lord do for Lydia as Paul spoke?	The Lord opened Lydia’s heart to pay attention to the things which were spoken by Paul.
16:15	zmfd				Who was baptized after Paul spoke by the river?	Lydia and her household were baptized after Paul spoke.
16:16	kbq9				How did the young woman with a spirit make money for her masters?	She made money for her masters by fortunetelling.
16:17-18	g7v5				What did Paul do after the young woman had followed him for many days?	Paul turned and commanded the spirit, in the name of Jesus Christ, to come out of her.
16:21	xboe				What accusation did the young woman’s masters bring against Paul and Silas?	They accused Paul and Silas of teaching things that are not lawful for Romans to receive or observe.
16:22-24	czhm				What punishment did Paul and Silas receive from the magistrates?	They were beaten with rods, thrown into prison, and put in the stocks.
16:25	iq2o				What were Paul and Silas doing around midnight in the prison?	They were praying and singing hymns to God.
16:26	fxfk				What happened that caused the jailer to prepare to kill himself?	There was an earthquake, all the prison doors were opened, and everyone’s chains were unfastened.
16:30	lm1s				What question did the jailer ask Paul and Silas?	The jailer asked Paul and Silas, “Sirs, what must I do to be saved”?
16:31	s7vq				What answer did Paul and Silas give the jailer?	Paul and Silas answered, “Believe on the Lord Jesus, and you shall be saved, you and your house”.
16:33	ykrm				Who was baptized that night?	The jailer and all his household were baptized that night.
16:37-38	m1vz				What caused the magistrates to be afraid after they sent word to let Paul and Silas go?	The magistrates were afraid because they realized that they had publicly beaten two uncondemned Roman citizens, an act which was against Roman law.
16:40	y7xo				After the magistrates asked them to leave the city, what did Paul and Silas do?	Paul and Silas went to the house of Lydia, encouraged the brothers, and then departed from Philippi.
17:1-2	w69x				Arriving in Thessalonica, where did Paul go first to speak from the Scriptures about Jesus?	Paul went to the synagogue of the Jews first to speak from the Scriptures about Jesus.
17:3	tnbz				What did Paul show was necessary from the Scriptures?	Paul showed it was necessary for the Christ to suffer and to rise again from the dead.
17:7	xi6i				What accusation was made against Paul and Silas to the city officials?	Paul and Silas were accused of acting against the decrees of Caesar, saying that there was another king, Jesus.
17:10	tci9				Where did Paul and Silas go when they arrived in Berea?	Paul and Silas went into the synagogue of the Jews.
17:11	t2et				What did the Bereans do when they heard Paul’s message?	The Bereans received the word and examined the Scriptures to see if what Paul said was so.
17:13-14	w414				Why did Paul have to leave Berea?	Paul had leave Berea because the Jews of Thessalonica stirred up the crowds in Berea.
17:17	f8ou				Where did Paul go when he arrived in Athens?	Paul went to the Jewish synagogue and the marketplace to reason from the Scriptures.
17:19-20	xnc3				Where was Paul brought to explain his teaching further?	Paul was brought to the Areopagus to explain his teaching further.
17:23	gjfe				Which altar in Athens did Paul find, which he wanted to explain to the people?	Paul found an altar with the inscription, TO AN UNKNOWN GOD, which he wanted to explain to the people.
17:25	iaid				What did Paul say the God who made everything gives to people?	Paul said the God who made everything gives people life and breath and everything else.
17:26	o12f				From what did God make every nation of people?	From one man God made every nation of people.
17:27	vvux				How far did Paul say God was from anyone?	Paul said that God was not far from anyone.
17:29	prjx				How did Paul say we should not think of God?	Paul said that we should not think of God like gold, silver, or stones, sculptured by man.
17:30	gslr				What does God now call all men everywhere to do?	God now calls all men everywhere to repent.
17:31	ord6				For what has God set a certain day?	God has set a certain day when Jesus will judge the world in righteousness.
17:31	x0ou				What proof has God given that Jesus has been chosen as the judge of the world?	God has proven that Jesus has been chosen as the judge of the world by raising him from the dead.
17:32	pqyi				What did some do when they heard Paul speak about the resurrection of the dead?	Some mocked Paul when they heard him speak about the resurrection of the dead.
17:34	txwz				Did any believe what Paul had said?	Yes, certain men and a woman believed Paul, and others with them.
18:3	odpl				What work did Paul do to support himself?	Paul worked as a tentmaker to support himself.
18:5	g7ct				What did Paul testify to the Jews in Corinth?	Paul testified to the Jews that Jesus was the Christ.
18:6	l0vm				When the Jews rejected Paul, what did he do?	Paul told the Jews their blood was on their own head, and then he went to the Gentiles.
18:9-10	durd				What encouragement did Paul receive from the Lord in Corinth?	The Lord told Paul to continue speaking, for no one would harm him there.
18:12-13	ev77				What accusation did the Jews bring to the governor against Paul?	The Jews accused Paul of teaching people to worship contrary to the law.
18:15	nkla				How did the governor respond to the accusations of the Jews against Paul?	The governor said that he did not wish to be a judge of matters involving the Jewish law.
18:18-19	yrak				Which husband and wife traveled with Paul to Ephesus?	Aquila and Priscilla traveled with Paul to Ephesus.
18:22	jtai				What were the first two places Paul went after he left Ephesus?	After he left Ephesus, Paul traveled to greet the church at Jerusalem and then he went to Antioch.
18:25	g6ho				What teaching did Apollos understand accurately, and in what teaching did he need more instruction?	Apollos understood the things concerning Jesus accurately, but he knew only the baptism of John.
18:26	eon0				What did Priscilla and Aquila do for Apollos?	Priscilla and Aquila became friends with Apollos and explained to him the way of God more accurately.
18:28	rljo				What was Apollos able to do with his eloquent speech and knowledge of the Scriptures?	Apollos was able to publicly overwhelm the Jews, showing that Jesus was the Christ.
19:2	hdb3				What had the disciples that Paul met in Ephesus not heard about when they believed?	The disciples had not heard about the Holy Spirit.
19:4	rigp				John’s baptism was a baptism of what?	John’s baptism was a baptism of repentance.
19:4	lkcx				On whom had John told the people to believe?	John had told the people to believe on the one who would come after him, Jesus.
19:5	iaq9				In what name did Paul then baptize the disciples from Ephesus?	Paul baptized them in the name of the Lord Jesus.
19:6	bf8t				What happened to the men after they were baptized and Paul laid hands on them?	The Holy Spirit came on them and they spoke in other languages and prophesied.
19:9	bdpf				What did Paul do when some of the Jews in Ephesus began to speak evil of the way of Christ?	Paul withdrew with the believers and began to speak in the lecture hall of Tyrannus.
19:12	b1be				What special miracles did God do by the hands of Paul?	When handkerchiefs and aprons were taken from Paul, they healed the sick and drove out evil spirits.
19:16	zvnx				What happened when seven Jewish exorcists tried to cast out an evil spirit in the name of Jesus?	The evil spirit beat up the exorcists and they fled naked and wounded.
19:19	xtb7				In Ephesus, what did many who practiced magical arts do?	Many who practiced magical arts in Ephesus burned their books in the sight of everyone.
19:21	gy2j				Where did Paul say he would go after he went to Jerusalem?	Paul said he would go to Rome after he went to Jerusalem.
19:26	efin				What concerns did the silversmith Demetrius express to the other workmen?	Demetrius was concerned that Paul was teaching people that the things being made with hands are not gods, and that the temple of their goddess Diana might be considered worthless.
19:28-29	hzui				How did the people react to Demetrius’ concerns?	The people became angry and cried out saying that Diana was great, filling the whole city with confusion.
19:30-31	kln7				Why did Paul not address the crowd, even though he wanted to?	The disciples and some local officials did not allow Paul to speak to the crowd because the crowd was in such a frenzy.
19:38	ocn0				What did the town clerk tell the people to do instead of rioting?	The town clerk told the people to bring their accusations to the courts.
19:40	tpx1				In what danger did the town clerk say the people were?	The town clerk said that the people were in danger of being accused for being disorderly, and that there was no reason that could be given as an explanation.
20:3	rl1q				What caused Paul to change his plans and return through Macedonia instead of sailing for Syria?	Paul changed his plans because the Jews had formed a plot against him as he was about to sail for Syria.
20:7	kqua				On what day of the week did Paul and the believers gather to break bread?	On the first day of the week Paul and the believers gathered to break bread.
20:9-10	jxkk				What happened to the young man who fell out of the window while Paul was speaking?	The young man fell from the third story and was picked up dead, but Paul stretched himself out on him and he came back to life.
20:16	afhc				Why was Paul hurrying toward Jerusalem?	Paul was hurrying toward Jerusalem to be there for the day of Pentecost.
20:18-21	o779				About what did Paul testify both Jews and Greeks from the time he set foot in Asia?	Paul said he testified to both Jews and Greeks about repentance toward God and faith in the Lord Jesus.
20:23	mlnm				About what was the Holy Spirit witnessing to Paul in every city as he traveled toward Jerusalem?	The Holy Spirit was witnessing to Paul that chains and sufferings awaited him.
20:24	qkv9				What ministry had Paul received from the Lord Jesus?	Paul’s ministry was to bear witness to the gospel of the grace of God.
20:26-27	drae				Why did Paul say he was innocent of the blood of any man?	Paul said he was innocent of their blood because he had declared to them the whole will of God.
20:28	o9z9				What did Paul command the Ephesian elders to do carefully after his departure?	Paul commanded the elders to shepherd the flock carefully.
20:30	i1ak				What did Paul say would happen among the Ephesian elders after his departure?	Paul said that some of the elders would say corrupt things in order to draw away disciples after themselves.
20:32	ugtl				To whom did Paul entrust the Ephesian elders?	Paul entrusted the Ephesian elders to God.
20:34-35	ya8e				What example did Paul set for the Ephesians regarding work?	Paul worked for his own needs and the needs of those with him.
20:38	vthv				What made the Ephesian elders sad most of all?	The Ephesian elders were sad most of all because Paul had said they would never see his face again.
21:4	oixn				What did the disciples in Tyre say to Paul through the Spirit?	The disciples said to Paul through the Spirit that he should not set foot in Jerusalem.
21:9	g2a5				What do we know about Philip the preacher’s children?	Philip had four virgin daughters that prophesied.
21:11	kosn				What did Agabus the prophet say to Paul?	Agabus told Paul that the Jews in Jerusalem would tie up Paul and hand him over to the Gentiles.
21:13	ba8c				What did Paul say when everyone begged him not to go up to Jerusalem?	Paul said that he was ready to be tied up and to die in Jerusalem for the name of the Lord Jesus.
21:18	z8um				With whom did Paul meet when he arrived in Jerusalem?	Paul met with James and all the elders.
21:21	kjkz				What accusation was being made by the Jews against Paul?	The Jews were accusing Paul of teaching the Jews who lived among the Gentiles to abandon Moses.
21:24	mvn9				Why did James and the elders want Paul to purify himself with the four men who had made a vow?	They wanted everyone to know that Paul as a Jew also lived so as to keep the law.
21:25	wg6c				What did James say the Gentiles who believed should do?	James said the Gentiles should keep themselves from things sacrificed to idols, from blood, from what is strangled, and from fornication.
21:28	zmvk				What accusations did some Jews from Asia make against Paul in the temple?	The Jews accused Paul of teaching against the law and defiling the temple by bringing Greeks into it.
21:30-31	oa6d				After making these accusations, what did the Jews do to Paul?	The Jews dragged Paul out of the temple and tried to kill him.
21:33	jbdu				What did the chief captain of the guard do when he heard that Jerusalem was in an uproar?	The chief captain laid hold on Paul and had him bound with two chains, asking who he was and what he had done.
21:36	utw8				What was the crowd shouting as the soldiers carried Paul into the fortress?	The crowd was shouting, “Away with him!”
21:39	yplb				What request did Paul make to the chief captain?	Paul requested that he be allowed to speak to the people.
21:40	ef4a				In what language did Paul speak to the people of Jerusalem?	Paul spoke in Hebrew to the people of Jerusalem.
22:2	a3o8				When the crowd heard Paul speaking in Hebrew, what did they do?	When the crowd heard Paul speaking in Hebrew, they became quiet.
22:3	qu9m				Where was Paul educated, and who was his teacher?	Paul was educated in Jerusalem, and Gamaliel was his teacher.
22:4	adul				How had Paul treated those who were following the Way?	Paul had persecuted to death those who were following the Way, and had delivered them into prison.
22:7	cm8q				What did the voice from heaven say to Paul as he neared Damascus?	The voice from heaven said, “Saul, Saul, why are you persecuting me?”
22:8	zijd				Who was Paul persecuting?	Paul was persecuting Jesus of Nazareth.
22:11	sdpe				Why could Paul no longer see?	Paul could no longer see because of the brightness of the light that he saw as he neared Damascus.
22:12-13	rm9u				How was Paul’s sight restored?	A devout man named Ananias came and stood by Paul and said, “Brother Saul, look up.”
22:16	htcq				What did Ananias tell Paul to arise and do, and why?	Ananias told Paul to arise and be baptized to wash away his sins.
22:18	zmch				When Jesus spoke to Paul in the temple, how did he say the Jews would react to Paul’s testimony about him?	Jesus said that the Jews would not accept Paul’s testimony about him.
22:21	crzp				To whom did Jesus then send Paul?	Jesus sent Paul to the Gentiles.
22:23	j06r				How did the people react when they heard Paul speaking about the Gentiles?	The people shouted and threw off their garments, throwing dust in the air.
22:25	z2bb				What question did Paul ask the centurion just before Paul was to be scourged?	Paul asked if it was lawful for him to be scourged as an uncondemned Roman citizen.
22:28	h51g				How had Paul become a Roman citizen?	Paul had been born a Roman citizen.
22:30	n7lu				What did the chief captain do when he learned that Paul was a Roman citizen?	The chief captain untied Paul’s bonds, and ordered the chief priests and all the council to meet, placing Paul in their midst.
23:1-2	bh26				Why did the high priest command those who stood by Paul to strike him on the mouth?	The high priest was angry because Paul said he had lived before God in all good conscience.
23:6	iczg				For what reason did Paul say he was being judged before the council?	Paul said he was being judged because of his confidence in the resurrection.
23:7-8	p875				Why did an argument begin in the council when Paul gave his reason for being judged?	An argument began because the Pharisees say there is a resurrection, but the Sadducees say there is no resurrection.
23:10	l9tz				Why did the chief captain take Paul from the council to the fortress?	The chief captain feared that Paul would be torn to pieces by the council members.
23:11	l8yd				What promise did the Lord give Paul the following night?	The Lord told Paul not to fear, because he would bear witness in  Rome as he had in Jerusalem.
23:12-13	i7yf				What pact concerning Paul did some Jewish men make?	About 40 Jewish men made a pact that they would not eat or drink until they had killed Paul.
23:14-15	exnu				What was the plan the 40 Jewish men presented to the chief priests and elders?	They asked the chief priests and elders to have Paul brought to the council so they could kill Paul before he arrived.
23:16	lik5				How did Paul learn about the plan of the 40 Jewish men?	Paul’s sister’s son heard of the plan and told Paul.
23:23-24	xj40				How did the chief captain respond when he learned the plan of the 40 Jewish men?	The chief captain ordered a large guard to take Paul safely to Felix the governor at the third hour of the night.
23:29	krfj				In his letter to Felix the governor, what did the chief captain say about the accusations against Paul?	The chief captain said Paul did not deserve death or imprisonment, but that the accusations were about questions concerning Jewish law.
23:35	ewf2				When did Felix the governor say he would hear Paul’s case?	Felix said he would hear Paul’s case when Paul’s accusers arrived.
23:35	csoo				Where was Paul kept until his trial?	Paul was kept in Herod’s palace until his trial.
24:5	rdw3				Of what sect did Tertullus say Paul was a leader?	Tertullus said Paul was a leader of the Nazarene sect.
24:5-6	jd68				What accusations did the orator Tertullus bring against Paul?	Tertullus accused Paul of causing the Jews to rebel and of desecrating the temple.
24:12	oy41				What did Paul say he had done in the temple, synagogues, and city?	Paul said he had not argued with anyone and had not stirred up a crowd.
24:14	ylrl				To what did Paul say he was faithful?	Paul said he was faithful to all that is in the law and the writings of the prophets and that he served God according to the Way they call a sect.
24:15	fso7				What hope did Paul share with the Jews accusing him?	They shared the same confidence in God about the coming resurrection of the righteous and unrighteous dead.
24:17	ndj8				Why did Paul say he had come to Jerusalem?	Paul said he had come to bring help to his nation and gifts of money.
24:18	r8yz				What did Paul say he was doing in the temple when he was found by certain Jews from Asia?	Paul said he was in a purification ceremony when he was found.
24:22	v2dj				About what was the governor Felix well informed?	The governnor Felix was well informed about the Way.
24:22	d1ji				When did Felix say he would decide Paul’s case?	Felix said he would decide Paul’s case when Lysias the commander came from Jerusalem.
24:24-25	b78w				After some days, about what did Paul tell Felix?	Paul told Felix about faith in Christ Jesus, rigtheousness, self-control, and the coming judgment.
24:25	bcmp				How did Felix react after he heard Paul?	Felix became fearful, and he asked Paul to go away for the present time.
24:27	sx9a				After two years, why did Felix leave Paul still under guard when the new governor came?	Felix left Paul imprisoned because he wanted to gain favor with the Jews.
25:3	l85w				What favor did the chief priest and the prominent Jews ask of Festus?	They asked Festus to call Paul to Jerusalem so that they could kill Paul along the way.
25:4-5	rh9q				What did Festus tell the chief priest and the prominent Jews to do?	Festus told them to go to Caesarea, where Festus was going, and that they could accuse Paul there.
25:9	haz8				While judging Paul’s case in Caesarea, what question did Festus ask Paul?	Festus asked Paul if he wanted to go up to Jerusalem and be judged there.
25:9	tfii				Why did Festus ask Paul this question?	Festus asked Paul this question because he wanted to gain favor with the Jews.
25:10	g7y7				What was Paul’s response to Festus’ question?	Paul said that he stood before the judgment seat of Caesar where he must be judged.
25:12	cyst				What did Festus decide to do with Paul’s case?	Festus decided that since Paul had called upon Caesar, then he would go to Caesar.
25:16	ayma				What did Festus say was the legal custom with the Romans regarding people charged with crimes?	Festus said that the Romans gave the accused person an opportunity to face his accusers and to make a defense against the charges.
25:19	qvr4				What charges did Festus say the Jews had brought against Paul?	Festus said that the charges involved certain disputes about their religion and about a certain Jesus who was dead, but whom Paul claimed to be alive.
25:26	r9ht				Why did Festus bring Paul to speak before King Agrippa?	Festus wanted King Agrippa to help him write something logical about Paul’s case to the Emperor.
25:27	cazj				What did Festus say would be unreasonable for him to do as he sent Paul to the Emperor?	Festus said it would be unreasonable for him to send Paul to the Emperor without stating the charges against him.
26:3	lhsc				Why was Paul happy to be able to make his defense before King Agrippa?	Paul was happy to be able to make his defense before King Agrippa because Agrippa was an expert in all the Jewish customs and questions.
26:5	npot				How did Paul live from his youth in Jerusalem?	Paul lived as a Pharisee, a very strict sect of Judaism.
26:6-8	tqyx				What promise of God does Paul say both he and the Jews are hoping to reach?	Paul says that he and the Jews are hoping to reach the promise of the resurrection.
26:9-11	z9dq				Before his conversion, what was Paul doing against the name of Jesus of Nazareth?	Paul was locking up many saints in prison, was approving when they were killed, and was chasing them to foreign cities.
26:13	u2n0				What did Paul see on his way to Damascus?	Paul saw a light from heaven that was brighter than the sun.
26:14	x3qr				What did Paul hear on his way to Damascus?	Paul heard a voice saying, “Saul, Saul, why do you persecute me?”
26:15	hugg				Who was speaking to Paul on the way to Damascus?	Jesus was speaking to Paul on the way to Damascus.
26:16-17	hapl				What did Jesus appoint Paul to be?	Jesus appointed Paul to be a servant and witness to the Gentiles.
26:18	slk7				What did Jesus say he wanted the Gentiles to receive?	Jesus said he wanted the Gentiles to receive the forgiveness of sins and the inheritance from God.
26:20	wv4s				What two things does Paul say he preached everywhere he went?	Paul says that he preached that the people should repent and turn to God, doing deeds worthy of repentance.
26:22-23	vys1				What did the prophets and Moses say would happen?	The prophets and Moses said that the Christ must suffer, be raised from the dead, and proclaim light to the Jewish people and to the Gentiles.
26:24-25	vcev				What did Festus think of Paul after he heard Paul’s defense?	Festus thought that Paul was insane.
26:28-29	awnl				What was Paul’s desire for King Agrippa?	Paul desired that King Agrippa would become a Christian.
26:31-32	sy5w				What conclusion did Agrippa, Festus, and Bernice reach regarding the accusations against Paul?	They agreed that Paul had done nothing worthy of death or bonds, and that he could have been freed if he had not appealed to Caesar.
27:3	u21g				How did the centurion Julius treat Paul at the beginning of the journey to Rome?	Julius treated Paul kindly and allowed him to go to his friends and receive their care.
27:7-8	exei				Which island did Paul’s ship sail around with difficulty?	The ship sailed around the island of Crete with difficulty.
27:10-11	slb6				Why did Julius the centurion not follow Paul’s warning about the dangers of continuing to sail?	Julius did not follow Paul’s warning because he paid more attention to the owner of the ship.
27:14	elvz				After a gentle start to the voyage, what wind began to beat down on the ship?	After a gentle start, a wind called the northeaster began to beat down on the ship.
27:20	vwtk				After many days, what hope was abandoned by the crew of the ship?	After many days, the crew abandoned any hope that they should be saved.
27:23-24	qalr				What message did an angel of God give Paul concerning the people on the voyage?	The angel told Paul that he and all the sailors would survive.
27:27	j9uo				At midnight on the fourteenth night, what did the sailors think was happening to the ship?	The sailors thought the ship was approaching some land.
27:30	sfr8				What were the sailors looking for a way to do?	The sailors were looking for a way to abandon the ship.
27:31	ecqb				What did Paul tell the centurion and the soldiers about the sailors?	Paul told the centurion and the soldiers that unless the sailors stayed on the ship, the centurion and soldiers could not be saved.
27:33	qjxi				When daylight was coming on, what did Paul urge everyone to do?	Paul urged everyone to take some food.
27:39-41	ltfs				How did the crew decide to get the ship to the beach, and what happened?	The crew decided to get the ship to the beach by sailing directly toward the beach, but the bow of the ship became stuck on the ground and the stern began to break up.
27:42	g9mo				What were the soldiers going to do with the prisoners at this time?	The soldiers were going to kill the prisoners so none of them could escape.
27:43	vtui				Why did the centurion stop the plan of the soldiers?	The centurion stopped the plan of the soldiers because he wanted to save Paul.
27:44	o5br				How did all of the people on the ship come safely to land?	Those who could swim jumped overboard first, and the rest followed on planks or other things from the ship.
28:2	bqf6				How did the native people on the island of Malta treat Paul and the crew of the ship?	The people treated them with not just ordinary kindness.
28:4	h6xz				What did the people think when they saw the viper hanging from Paul’s hand?	The people thought that Paul was a murderer who, by justice, was not being permitted to live.
28:6	ivas				What did the people think when they saw Paul was not killed by the viper?	The people thought that Paul was a god.
28:8-9	v6vr				What happened after Paul healed the father of Publius, the chief man of the island?	The rest of the people on the island who were sick also came and were healed.
28:11	ch6i				How long did Paul and the crew remain on the island of Malta?	Paul and the crew remained on the island of Malta for three months.
28:15	iz0e				What did Paul do when he saw the brothers from Rome who had come to meet him?	When he saw the brothers, Paul thanked God and took courage.
28:16	nat0				What were Paul’s living arrangements in Rome as a prisoner?	Paul was allowed to live by himself with a soldier who was guarding him.
28:20	is6p				For what reason did Paul tell the Jewish leaders in Rome he had been chained?	Paul told the Jewish leaders in Rome he had been chained because of the hope of Israel.
28:22	gu6b				What did the Jewish leaders in Rome know about the sect of the Christians?	The Jewish leaders in Rome knew that the sect was spoken against everywhere.
28:23	mj7v				When the Jewish leaders came again to Paul at his dwelling place, what did Paul try to do from morning until evening?	Paul tried to persuade them about Jesus, from both the law of Moses and from the prophets.
28:24	ns9t				What was the response of the Jewish leaders to Paul’s presentation?	Some of the Jewish leaders were convinced, while others did not believe.
28:26	dp9e				What did the final scripture quoted by Paul say about the Jewish leaders who did not believe?	The final scripture Paul quoted said that those who did not believe would not understand nor perceive what they heard and saw.
28:28	bq91				Where did Paul say God’s message of salvation had been sent, and what would be the response?	Paul said that God’s message of salvation had been sent to the Gentiles, and they would listen.
28:31	cb7a				What did Paul do while a prisoner in Rome?	Paul preached the kingdom of God and taught about the Lord Jesus Christ with all boldness and without hindrance.
28:31	eea2				Who stopped Paul from preaching and teaching while he was a prisoner in Rome for two years?	The phrase "without hindrance" means that no one stopped him.
