Reference	ID	Tags	Quote	Occurrence	Question	Response
17:20	yw1i				What was the army doing as David arrived at the camp?	The army was going out to the battlefield shouting the war cry.
17:23	e9w2				As David talked with his brothers who came out of the ranks of the Philistines?	The strong man, Goliath, came out of the ranks of the Philistines.
17:25	dqgl				What would the king do for the father’s house of the man who killed Goliath?	The king would give the man great riches and make his father’s house free from taxation in Israel.
17:26	dj29				What did David say the man who killed the Philistine would take away from Israel?	The man who killed the Philistine would take away the disgrace from Israel.
17:28	dnj2				What did Eliab say was the mischief in David’s heart?	He said that he knew David’s pride, and that he came down so that he might see the battle.
17:32	r12x				What did David tell Saul he would do so no man’s heart needed to fail because of the Philistine?	David told Saul that he would go and fight with the Philistine.
17:35	e02f				What did David do to the lion or bear that rose up against him?	He caught him by his beard, struck him, and killed him.
17:36	vku5				Why did David say this uncircumcised Philistine will be like the lion or the bear he had killed earlier?	The Philistine had challenged the armies of the living God.
17:39	j8di				Why was David not able to walk in the armor the king provided?	He had not trained with it.
17:42	k2v7				Why did the Philistine despise David when he saw him?	David was only a boy, and ruddy, with a handsome appearance.
17:45	pwus				When the Philistine came with sword, spear and Javelin, in what did David say he came?	David said that he came in the name of Yahweh of hosts, the God of the armies of Israel, whom the Philistine had defied.
17:46	kat3				What did David say the earth would know because the dead bodies of the Philistines would be given to the birds and wild beasts?	All the earth would know that there is a God in Israel.
17:48	tw9e				What did David do when Goliath drew near to meet him?	David ran quickly toward the enemy to meet him.
17:51	iyo7				What did the Philistines do when they saw that their strong man was dead?	The Philistines fled.
17:53	atxm				What did the people of Israel do as they returned from chasing the Philistines?	The people of Israel plundered the Philistine camp.
17:57	dwbf				What did David have in his hand when Abner brought him before Saul?	David had the head of the Philistine in his hand.
18:1	ckpc				How strongly was the soul of Jonathan bound to the soul of David?	Jonathan loved David as his own soul.
18:4	qov4				What did Jonathan take off and give to David with his armor?	Jonathan took off the robe that he was wearing and gave it to David.
18:5	a5wa				Over whom did Saul set David?	Saul set him over the men of war.
18:8	tgof				What had the singers’ song ascribed to David, which displeased Saul?	They ascribed to David ten thousands, but they had ascribed only thousands to Saul.
18:11	j9f3				What did Saul think as he threw the spear at David?	Saul thought that he would pin David to the wall.
18:14	wsho				Why did David prosper in all his ways?	David prospered for Yahweh was with him.
18:17	ukbr				Why did Saul think his hand would not need to be against David?	Saul thought the hand of the Philistines be against David.
18:20	jd6t				What did Saul think his daughter Michal would be for David if Saul gave her to him?	Saul thought she could be a trap for David.
18:22	hm2w				Where did Saul command his servants to speak with David about becoming the king’s son-in-law?	He commanded his servants to speak with David in private.
18:23	ts5u				Why did David think he was not worthy to be the king’s son-in-law?	He was a poor man, and lightly esteemed.
18:25	h91m				What was the only dowry the king desired from David?	The king desired only one hundred foreskins of the Philistines.
18:27	sujt				What did David and his men do that exceeded the king’s dowry request?	David killed two hundred Philistines and brought their foreskins.
18:30	kf1e				How great was David’s success, so his name was highly regarded?	David succeeded more than all the servants of Saul.
19:2	jxvs				Why did Jonathan tell David to be on his guard and hide himself?	Saul was seeking to kill David.
19:4	c0yi				What did Jonathan tell Saul that David’s deeds brought to him?	Jonathan told Saul that David’s deeds had brought Saul good.
19:6	yqjj				What did Saul swear after listening to Jonathan?	Saul swore that he would not put David to death.
19:8	l1ap				What happened when David again went out and fought with the Philistines?	David defeated the Philistines with a great slaughter.
19:11	fqdx				Why did Saul send messengers to David’s house to watch him?	Saul wanted to kill him in the morning.
19:12	b2l6				How did Michal help David to flee and escape?	Michal let David down through the window.
19:15	rcly				What did Saul plan to do when he ordered for David to be brought to him in the bed?	Saul planned to kill him.
19:16	a19t				What did Michal use at the head of the household idol in the bed to make it look like David?	She put a pillow of goats’ hair at the idol’s head.
19:18	klb8				When David fled and escaped, who did he go to see in Ramah?	David went to Samuel.
19:20	m50h				What happened to the messengers of Saul that caused them to prophesy?	The Spirit of God came on them.
19:21-22	j430				After sending messengers for a third time what did Saul do?	Saul also went to Ramah.
19:24	b1jt				How long did Saul lay naked before Samuel?	He lay naked all that day and all that night.
20:2	j9ab				What did Jonathan say his father did not do without telling him?	He said that his father did nothing either great or small without telling it to him.
20:3	oehx				How close did David say he was to death?	He said that there was but a step between him and death.
20:5	cz0d				What did David ask to do until the third day at evening?	David asked to hide in the field until the third day at evening.
20:6	ereh				What reason did David tell Jonathan to give Saul if Saul missed him?	He said to tell Saul that he went to Bethlehem his city, because it is the yearly sacrifice there for the whole family.
20:8	rwfp				Why did David ask Jonathan to deal kindly with him as his servant?	Jonathan had brought David, his servant, into a covenant of Yahweh with him.
20:11	yh25				Where did Jonathan say to go to continue their discussion?	He told David to go with him out into the field.
20:13	k26s				Why did Jonathan want to make his father’s response known to David and send him away?	Jonathan promises to make it known to David so that David could go in peace.
20:17	qtuf				Why did Jonathan make David vow again to him?	He made David vow again because of the love that he had for him.
20:21	lg2z				Who does Jonathan say he would send to find the arrows he shot?	He said he would send a young man to find the arrows.
20:24	tekb				When the new moon came, what did the king sit down to do?	The king sat down to eat food.
20:26	smwc				What did Saul think could have happened to David to make him absent from the feast?	Saul thought David was not clean.
20:29	wdkn				Why does Jonathan say David had to attend his family’s sacrifice?	He said David’s brother had ordered him to be there.
20:30	nsbb				How does Saul describe Jonathan’s mother in his burning anger?	He called him the son of a wicked and rebellious woman.
20:34	rtj1				Why was Jonathan grieved over David?	He was grieved over David because his father had dishonored him.
20:36	x4gd				Where did Jonathan shoot the arrow as the young man ran?	Jonathan shot an arrow beyond the young man.
20:42	hkfk				What did Jonathan do when David stood up and left?	Jonathan returned to the city.
21:2	nzyh				About what did David say the king told him to let no one know?	He said the king told him to let no one know anything about the business he was sending him, and what he had commanded him.
21:4	k1yf				What did the priest answer David about the bread on hand?	The priest said that there was no ordinary bread on hand, but there was holy bread.
21:6	a0vy				From where had the bread of the presence been removed?	The bread of the presence had been removed from before Yahweh.
21:7	gel6				What was the work Doeg the Edomite did for Saul?	Doeg the Edomite was the chief of Saul’s herdsmen.
21:8	ml0g				Why did David say he had no weapons with him?	He said that he had brought no weapons because the king’s business was urgent.
21:10	mrty				From whom was David fleeing when he went to Achish?	He was fleeing that day from Saul.
21:13	qnuf				What did David pretend when he changed his behavior before Achish?	He pretended to be insane in their hands.
21:14	asot				What did Achish ask his servants when he saw David was mad?	He asked them why they brought this madman to him.
22:2	ods4				Who besides David’s father’s house gathered to him at the cave of Adullam?	Everyone who was in distress, every one who was in debt, and every one who was discontented, gathered to him.
22:4	tlu4				How long did David’s father and mother stay with the king of Moab?	They stayed with the king the whole time that David was in his stronghold.
22:6	nifi				Who had been discovered along with David?	The men who were with David were also discovered.
22:8	o6w7				What does Saul accuse his servants of not revealing to him?	Saul said that none of his servants revealed to him that his son had incited his servant David against him.
22:10	x1lh				What two things does Doeg the Edomite tell Saul that Ahimelech gave to David?	Ahimelech gave David provisions and the sword of Goliath the Philistine.
22:13	lomq				What did Saul say Ahimelech did for the son of Jesse besides giving him bread and a sword?	Saul said that Ahimelech prayed to God that he might help him.
22:17	vp8p				What were the servants of King Saul not willing to put out their hand to do?	They would not kill the priests of Yahweh.
22:19	am57				Who did Doeg kill with the edge of the sword in Nob, the city of the priests?	He killed both men and women, children and infants, and oxen and donkeys and sheep.
22:20	ipo7				Where did Abiathar go when he escaped the killing?	Abiathar fled after David.
22:22	a4nk				For what did David tell Abiathar he was responsible?	David said that he was responsible for every death in his father’s family.
23:1-2	ydf2				From whom did David seek help when the Philistines fought against Keilah and robbed the threshing floors?	David prayed to Yahweh for help.
23:3-4	dt3w				Why did David pray to Yahweh again about the Philistines?	David’s men told him they were afraid in Judah and were also afraid to attack the Philistines.
23:5	iwjo				What was the outcome when David and his men fought with the Philistines as Yahweh had told David to do?	Yahweh gave them victory over the Philistines, so David saved the inhabitants of Keilah.
23:7-8	kji4				Why did Saul think he could attack David and his men?	David and his men were shut in in a city that had gates and bars.
23:9	qn0b				After David knew that Saul was plotting harm against him, what did David say to Abiathar the priest?	David said to Abiathar the priest, “Bring the ephod here.”
23:10-11	np3q				What did David ask Yahweh concerning Saul and the men of Keilah?	David wanted to know if Saul would come down to Keilah and if the men of Keilah would surrender him into Saul’s hand.
23:12	oi0v				What was Yahweh’s reply to David concerning the men of Keilah?	Yahweh told David that the men of Keilah would surrender David into the hand of Saul.
23:13-14	fp2g				Why did Saul stop his pursuit of David at Keilah and search for him elsewhere?	Saul was told that David had escaped from Keilah.
23:15	xksx				How was Jonathan, Saul’s son, a help to David in the wilderness?	He went to David and strengthened his hand in God.
23:18	zeea				Before Jonathan went home, what did he and David do in Horesh?	They made a covenant before Yahweh.
23:25	d2mf				Why was David not safe in Horesh and what did he do?	He was going to be betrayed by the people and given over to Saul, so he and his men went to another wilderness.
23:26-27	zipu				What happened as Saul and his men were surrounding David and his men?	A messenger came to Saul and told him that the Philistines had made a raid against the land.
23:28	ft8w				What was Saul’s response to this news?	Saul returned to fight the Philistines.
24:1-2	viuc				What did Saul do when he heard that David was in the wilderness of Engedi?	He took three thousand chosen men and went to find David and his men.
24:4	ynxk				What did David do to Saul in the cave instead of killing him?	David cut off a corner of Saul’s robe without being noticed.
24:5-7	rigm				Why would David not allow his men to attack Saul, but let him leave the cave in safety?	David’s heart afflicted him and he felt that Yahweh would not want him to harm Yahweh’s anointed.
24:8	m6sg				When David left the cave after Saul, how did he show respect to Saul?	David called Saul his master, the king, and then bowed his face to the ground.
24:10-11	pcuy				How did David show Saul that he did not want to bring harm to him?	David showed him the corner of his robe that David had been close enough to cut off.
24:16	leux				What was Saul’s response to David?	He called David his son, then Saul lifted up his voice and wept.
24:17-18	k18a				Why did Saul say that David was more righteous than himself?	David had repaid Saul with good even though Saul had done evil to David.
24:20	z0io				What did Saul come to know about David at this time?	Saul knew that David would be king and the kingdom of Israel would be established with David.
24:21-22	coag				Before Saul went home, what oath did David make to him at Saul’s request?	David promised he would not cut off Saul’s descendants, and he would not destroy Saul’s name out of his father’s house.
25:3	bxo3				What kind of man was Nabal in his dealings?	He was harsh and evil.
25:3	yupn				What was Habal’s wife Abigail like?	She was intelligent and beautiful in appearance.
25:4	bhhy				Who did David send to greet Nabal while he was shearing his sheep?	David sent ten young men to greet Nabal.
25:7	p1e4				Why did David think that Nabal would help him and his ten young men?	David’s group had protected Nabal’s shepherds when they were with David’s group.
25:8	t09l				What did David’s young men ask Nabal to give them?	They asked Nabal to give them and David whatever he has in hand for a festive day.
25:9-11	i02w				What was Nabal’s response to David’s young men?	Nabal said that he did not know David and he needed all he had for his shearers.
25:13	wg3a				What did David tell his men to do when he heard about Nabal’s response?	David ordered his men to strap on their swords.
25:14-15	macm				When the young man spoke to Abigail, how did he say that David and his men treated them in the fields?	He said they were good to Nabal’s shepherds while they were with them in the field.
25:17	yfq8				Why did the young man go to Abigail instead of to Nabal?	Nabal was such a worthless fellow that no one could reason with him.
25:18-19	p7f3				What did Abigail do after hearing about her husband’s response.	Abigail hurriedly gathered provisions and told her young men to go before her, but she did not tell Nabal.
25:20	cop5				Who came toward Abigail as she rode her donkey bringing the provisions?	David and his men came toward Abigail and she met them.
25:21-22	gnf9				What had David said that he planned to do after guarding Nabal’s possessions in vain?	David planned to kill all the men who belonged to Nabal.
25:23-24	z2hf				What did Abigail do when when she met David?	Abigail hurriedly got down from her donkey, lay before David face down and asked to speak to David as his servant.
25:25-26	jy8o				What did Abigail hope to prevent by talking to David?	She hoped to stop the bloodshed of those with Nabal.
25:27-28	tsea				What does Abigail hope to accomplish by giving David and his young men the provisions?	Abigail hoped that David would forgive Nabal’s sins.
25:28	arqz				Who does Abigail tell David will make his home sure and without evil?	Abigail says that Yahweh will make David’s home sure.
25:29	z4xr				Who will sling away the lives of David’s enemies, as from the pocket of a sling?	Yahweh will protect David even though men rise up to take his life.
25:32	xivy				Who does David say sent Abigail to meet him?	David said that Yahweh sent Abigail.
25:33	lgza				Why does David say that Abigail and her wisdom are blessed?	Because of Abigail’s quick action, David kept from shedding blood and avenging himself.
25:34	j0lk				Who has kept David form killing all the males in Nabal’s household by sending Abigail quickly?	Yahweh, the God of Israel, kept David from killing the males in Nabal’s household.
25:36	vw7q				Why did Abigail not talk to Nabal when she returned from seeing David?	Nabal was holding a feast and was very drunk.
25:37-38	w13y				What happened to Nabal in the morning when Abigail talked to him?	His heart died and he became like stone, and ten days later Yahweh attacked Nabal and he died.
25:39-40	p76v				What did David do when he heard that Nabal was dead?	David sent his servants to ask Abigail to become his wife.
25:42	jok0				What did Abigail do when she heard David wanted to marry her?	Abigail hurriedly arose and went by donkey following David’s messengers to become his wife.
25:44	pf98				What happened to David’s wife, Michal?	Saul gave her to another man as his wife.
26:2	sbb7				Who did Saul take with him to seek David in the wilderness of Ziph?	Saul took three thousand chosen men of Israel.
26:4	omme				How did David know that Saul was coming after him into the wilderness?	David had sent out spies and learned from them that Saul was coming.
26:5	htib				Where did David go after learning that Saul had come?	David arose and went to the place where Saul camped.
26:6-7	fy1w				What did Joab’s brother want to do when he and David saw Saul sleeping inside the camp?	Joab’s brother wanted to kill Saul with his spear.
26:9	y1ll				Why did David not want Joab’s brother to kill Saul?	David said no one could extend his hand against Yahweh’s anointed one and be guiltless.
26:10	coa9				How does David say Saul must die?	Yahweh will kill Saul, or he will die on his own, or he will die in battle.
26:11-12	afev				What did David take from Saul?	David took the spear and the jar of water from near Saul’s head.
26:13	eadw				What did David go after left Saul’s camp?	He went over to the other side and stood on the top to the mountain far off.
26:15-16	jf01				Why did David say Abner, the man who was to watch over Saul, deserved to die?	He did not keep watch after his master Saul when someone came to kill him.
26:17-18	cset				What question did David ask Saul?	David asked why Saul was pursuing David and what evil David had done.
26:19	u0y1				What did David want to happen to human beings that stirred Saul up against David?	David wants them to be cursed in the sight of Yahweh.
26:21	njww				What did Saul say to David?	Saul said that he had sinned and would harm David no more.
26:22	rqo5				What did David tell Saul to do about his spear?	He told Saul to send one of his young men over to get it.
26:24	chj3				What value did David show that he had for Saul’s life?	Saul’s life was precious in David’s eyes.
27:1	zy9g				Why did David think that he needed to escape into the land of the Philistines?	David felt that was the only way he could escape Saul.
27:4	aon0				What made Saul no longer look for David?	Saul heard that David and those with him had fled to Gath.
27:5-6	oxr1				What did David ask and get from Achish the Philistine?	David asked for a place in one of the cities in the country, and Achish gave him Ziklag.
27:8-9	qrhu				What did David and his men do with the men and women, animals and clothing from their raids?	They killed the people and took the animals and clothing and then returned to Achish.
27:10	rfy0				How did David tell Achish he had been when he returned from raids?	David said that he raided the south of Judah, so Achish thought he attacked Israel.
27:11	v54i				Why did David keep no one alive and bring them to Gath?	David killed everyone so that they would be unable to tell what David had done.
27:12	g1of				Why did Achish think that David has made his people of Israel utterly hate David?	Achish believed David’s lies that he had raided the people of Israel.
28:1-2	ifit				What did Achish want David to do when the Philistines gathered to fight Israel?	Achish wanted David to permanently be his bodyguard.
28:3	b41f				Who did Saul ban from the land after Samuel’s death?	Saul banned all those who talked with the dead or with spirits.
28:4	enog				Which two countries gathered to fight?	The Philistines and Israel gathered.
28:5-7	q04d				Why did Saul search for a woman who claimed to talk to the dead?	Saul was afraid of the Philistine army and did not hear from Yahweh.
28:8-9	gwqp				What was the women afraid of when the disguised Saul and two of his men went to talk to her?	She was afraid because Saul killed everyone who talked to the dead after Samuel’s death.
28:10	kt4x				What did Saul promise to the woman?	Saul promised that she would not be punished if she helped Saul.
28:11-12	h0tp				How did the woman know that Saul was the man who asked for her to bring up Samuel?	She knew that she was deceived when she saw Samuel.
28:13-14	dt9i				What did the woman say Samuel looked like?	The woman saw a god coming out of the earth, an old man clothed with a robe.
28:15	ozty				Why did Saul bring up Samuel?	Saul was distressed because the Philistines are going to war with him and God has left Saul.
28:16-17	pdg8				What did Samuel say Yahweh had done with Saul’s kingdom?	Yahweh had torn Saul’s kingdom from him and given it to David.
28:19	e711				How soon were Saul and his sons going to be dead with Samuel?	They would die the next day.
28:22	xqec				What did the woman and Saul’s servants urged him to do?	They urged him to eat and gain his strength.
28:24-25	inqz				What did the woman bring to Saul and his servants to eat?	She killed a fatted calf and baked unleavened bread for them to eat.
29:3	q8dw				What did Achish say he had not found in David?	Achish said he had found no fault with David since he came to him.
29:4	mib9				What were the princes of the Philistines afraid that David would do during the battle?	They feared that David would become an enemy to them in the battle.
29:6-7	jim7				What did Achish tell David to do because the princes of the Philistines did not want David there?	He told David to peacefully return to his home.
29:9	hilu				What was the final decision about David that Achish told David?	They said David must not go up with them to the battle.
29:10	z8wm				What did Achish tell David to do in the morning?	He told David to rise early, take the men that had come with him, and go away.
30:1-2	iln8				What did David and his men find had happened to Ziklag while they were away?	The Amalekites had raided, attacked, burned it, and captured all the women and others and took them away.
30:3-4	lpgb				How did David and his men react to what they found in Ziklag?	They raised their voices and wept until they could weep no more.
30:5-6	x3nr				Why was David distressed?	His two wives were taken captive, and the grieving people were talking about stoning him.
30:8	vjer				What did David want to know when he prayed to Yahweh?	David wanted to know, if he pursued after the Amalekites, would he overtake them.
30:8	z22j				What was Yahweh’s answer to David?	Yahweh told him to pursue the troop, be successful, and recover everything that had been taken.
30:10	bc66				What happened to two hundred of David’s men at the brook Besor?	They so weak that they had to stay behind.
30:12	hvvu				What was wrong with the Egyptian man that David and his men found as they were pursuing the Amalekites?	He had not eaten bread or drunk any water for three days and three nights.
30:13	k1zc				Why had the Egyptian’s master left him?	He said he fell sick three days ago.
30:15	qmc2				What was the Egyptian’s requirement before he would show David where the raiding party was?	He told David to swear that he would not kill him or betray him to his master.
30:16-17	prb4				What were the raiders doing when David attacked them?	They were celebrating because of all the booty they had taken from the land of the Philistines and Judah.
30:18	uroh				What did David recover after his attack on the raiders?	He recovered everything the Amalekites and raiders had taken.
30:22	zls5				Why didn’t the wicked men think that the recovered booty should be shared with those men that were left behind?	They said those left behind did not go and fight with them.
30:23-24	muys				Why did David tell the wicked men they should all share and share alike?	He said Yahweh had preserved them and had given them victory over the raiders that had come against them.
30:26	mj3j				What did David do with the booty from Yahweh’s enemies when he came back to Ziklag?	David shared the booty with many elders of Judah and other places that he and his men frequently went.
31:1	wuj5				What happened to the men of Israel when they fought the Philistines?	The men of Israel fled from the Philistines and fell dead.
31:2	hkal				What happened to Saul’s sons?	The Philistines killed his sons.
31:3	v08a				What happened to Saul in the battle?	He was overtaken by the archers and was in severe pain.
31:4	egjl				What did Saul ask his armor bearer to do because Saul was in severe pain and he was afraid his enemy would come and abuse him?	Saul asked him to draw his sword and kill him.
31:4	ppl6				What did Saul do when his armor bearer was afraid and would not kill him?	Saul took his own sword and fell on it.
31:5	lhyt				What did the armor bearer do after he saw that Saul was dead?	He fell on his own sword and died.
31:7	qfch				Why did the men of Israel from the other side of the valley and beyond the Jordan abandon their cities and flea?	They fled because they saw that the other men of Israel had fled and that Saul and his sons were dead.
31:9	vmlj				What did the Philistines do with Saul’s body that they found when they came to strip the dead?	The Philistines cut off Saul’s head and fastened his body to the city wall of Beth Shan.
31:11-12	dnwp				What did the fighting men of Jabesh Gilead do after its inhabitants heard what happened to Saul?	They went to Bethshan and took the bodies of Saul and his sons to Jabesh and burned them.
31:13	xdts				What did the inhabitants of Jabesh do with the bones of Saul and his sons?	They buried their bones under a terebinth tree in Jabesh and fasted for seven days.
