Reference	ID	Tags	Quote	Occurrence	Question	Response
21:16	j9dm				In what shape was new Jerusalem laid out?	New Jerusalem was laid out square.
21:18	l90k				Of what was the city built?	The city was built of pure gold, like clear glass.
21:22	fcdd				Why is there no temple in the new Jerusalem?	There is no temple in the new Jerusalem because the Lord God and the Lamb are her temple.
21:23	eub1				What is the source of light in new Jerualem?	The source of light in new Jerusalem is the glory of God and the Lamb.
21:27	e8sv				What will never enter new Jerusalem?	Nothing unclean will ever enter new Jerusalem.
22:1	ad8m				What did John see flowing from the throne of God?	John saw the river of the water of life flowing from the throne of God.
22:2	j91v				For what purpose will people use the leaves of the tree of life?	The leaves of the tree of life are for the healing of the nations.
22:3-5	wgby				What will there no longer be in the city?	There will no longer be any curse, and there will be no more night.
22:3	p0om				Where will the throne of God and of the Lamb be?	The throne of God and of the Lamb will be in the city.
22:7	kvw2				Jesus says that a person who does something with this book will be blessed. What does that person do?	A person who keeps (obeys) the words of the prophecy of this book will be blessed.
22:8-9	kwzk				What did the angel tell John to do when John fell down (bowed down) to worship the angel?	The angel told John not to worship him but to worship God.
22:10	ctj4				Why was John told not to seal up the words of the prophecy of this book?	John was told not to seal up the words of the prophecy of this book because the time was near.
22:12	i2gz				What did the Lord say would be with him when he comes?	The Lord said his reward would be with him when he came.
22:14	cyx0				What blessings will those who was their robes receive?	Those who wash their robes will be able to eat from the tree of life and enter the city by its gates.
22:16	ahf9				How does Jesus say he is related to David?	Jesus says he is the root and offspring of David.
22:18	z5uz				What will God do to anyone who adds to the words of the prophecy of this book?	God will add the plagues written in this book to anyone who adds to the words of its prophecy.
22:19	g4y3				What will God do to anyone who takes away from the words of the book of this prophecy?	God will take away the share of the tree of life and the holy city from anyone who takes away from the words of the book of this prophecy.
22:20	aibw				What are Jesus’ last words in this book?	Jesus’ last words are, “Yes! I am coming quickly."
22:21	noxb				What is the last word in this book?	The last word in this book is “Amen.”
