Reference	ID	Tags	Quote	Occurrence	Question	Response
21:14	z3gr				Where did Hagar and her son go after Abraham sent them out?	Hagar and her son went into the wilderness.
21:18	fh7i				What did God tell Hagar he would do for her son?	God said he would make the son of Hagar into a great nation.
21:19	q1lj				How did Hagar and her son survive?	God opened Hagar’s eyes and she saw a well of water.
21:20-21	qqty				What happened to Hagar’s son as he grew up?	Hagar’s son became and archer and his mother got a wife for him from Egypt.
21:23	ihfk				What did Abimelech want Abraham to swear to do for him?	Abimelech wanted Abraham to swear that he would not deal falsely with Abimelech, or with his children, or with his descendants. Abimelech asked Abraham to show to him the same covenant faithfulness that Abimelech had shown to Abraham.
21:25	d0qw				What did Abraham complain about to Abimelech?	Abraham complained to Abimelech about a well of water that Abimelech’s servants had seized from him.
21:28-30	k6vw				Why did Abraham send seven female lambs to Abimelech?	Abraham sent seven female lambs to Abimelech as a witness that he had dug the disputed well.
21:32	gm1l				Into what land did Abimelech return?	Abimelech returned into the land of the Philistines.
21:33	am84				What did Abraham do at the tamarisk tree in Beer-sheba?	Abraham worshiped Yahweh, the eternal God.
21:34	fz51				Where did Abraham live for many days?	Abraham lived in the land of the Philistines for many days.
22:1-2	hi0p				What test did God give Abraham?	God told Abraham to go the land of Moriah and offer Isaac as a burnt offering.
22:3	j6ey				How did Abraham respond to God’s command?	Abraham rose early in the morning and set out on his journey to the place God had told him about.
22:5	ipxe				What did Abraham tell his two young men that he and Isaac were going to do?	Abraham told his two young men that he and Isaac were going to worship and then would return.
22:7	fr0x				What question did Isaac ask Abraham as they were walking together?	Isaac asked Abraham, “Where is the lamb for the burnt offering”?
22:8	aaij				How did Abraham answer Isaac’s question?	Abraham said that God would himself provide the lamb for the burnt offering.
22:9	by1y				When they reached the place, what did Abraham prepare as the burnt offering and how did he do it?	Abraham prepared Isaac as the burnt offering by binding him and laying him on the altar.
22:12	p5je				When Abraham took the knife in his hand, what did the angel of Yahweh tell Abraham?	The angel of Yahweh told Abraham to not harm Isaac.
22:12	w3nh				What did the angel say he now knew about Abraham?	The angel said that he now knew that Abraham feared God.
22:13	fksu				How did God then provide the burnt offering for Abraham?	There was a ram caught in the bushes behind Abraham, which Abraham used as the burnt offering.
22:14	rua9				What did Abraham call the place of the burnt offering?	Abraham called the place, “Yahweh will provide”.
22:16-17	akd1				What reason did the angel of Yahweh give for blessing Abraham?	The angel of Yahweh said he would bless Abraham because Abraham had not withheld his only son.
22:18	qgmk				Through who and why were all nations of the earth to be blessed?	Through Abraham’s offspring all the nations of the earth were to be blessed, because Abraham had obeyed the angel of Yahweh’s voice.
23:2	kyom				What did Abraham first do when Sarah died?	When Sarah died, Abraham first mourned for her and wept for her.
23:3-4	wqck				What request did Abraham make to the sons of Heth?	Abraham asked for a property to use as a burying-place.
23:5-6	sxve				How did the sons of Heth respond to Abraham’s request?	The sons of Heth offered the choicest of their tombs to Abraham.
23:10-11	weev				When Abraham asked for Ephron the Hittite’s cave as a tomb, how did Ephron respond?	Ephron offered to give Abraham the cave and the field next to it.
23:12-13	akx9				How did Abraham respond to Ephron’s offer?	Abraham offered to pay for the field and the cave.
23:14-15	p7ce				How did Ephron respond to Abraham’s offer?	Ephron asked for four hundred shekels of silver for the field and the cave.
23:14-16	z8gw				How did the conversation between Abraham and Ephron end?	Abraham paid four hundred shekels of silver to Ephron for the piece of land.
23:17-18	yw4c				What was included in the purchase of the field of Ephron which was in Machpelah?	The field, the cave that was in it, and all the trees that were in the field and all around its border were included in Abraham’s purchase of the field of Ephron.
23:19	ofps				What did Abraham then do with the cave?	Abraham then buried Sarah in the cave.
24:2-4	edc4				What did Abraham make his oldest servant swear to do?	Abraham made his oldest servant swear that he would get a wife for Isaac from Abraham’s relatives.
24:5-6	ssji				What did Abraham insist that the servant not do with Isaac?	Abraham insisted that the servant not take Isaac back to the land from which Abraham came.
24:12-14	xek3				What did Abraham’s servant ask God to do in order to show him which woman God had chosen for Isaac?	The servant asked that the woman whom he asked to lower her pitcher to get a drink would do so and offer to water his camels also.
24:15	l92f				What relation was Rebekah to Abraham?	Rebekah was the granddaughter of Nahor, Abraham’s brother.
24:17-18	b7t0				What did Rebekah do when Abraham’s servant asked for a drink of water?	Rebekah gave the servant a drink.
24:19	agqs				What did Rebekah say after she had finished giving the servant a drink?	After Rebekah finished giving the servant a drink she said, “I will draw water for your camels also, until they have finished drinking.”
24:26-27	lqht				What did the servant do when he heard that Rebekah was related to Abraham and that he could spend the night with her family?	The servant worshipped Yahweh and blessed him.
24:29	sn9q				Who was Rebekah’s brother?	Laban was Rebekah’s brother.
24:31	f4ed				What did Laban do when he met Abraham’s servant?	Laban invited Abraham’s servant to stay at his house.
24:33	pqk5				What did Abraham’s servant insist on doing before he ate?	Abraham’s servant insisted on saying why he had come before he ate.
24:40	wsjl				How had Abraham said that Yahweh would prosper the servant’s way?	Abraham had said that Yahweh would send his angel with the servant to prosper his way.
24:47	plac				What had the servant given Rebekah when he heard she was related to Abraham?	Abraham’s servant had given Rebekah a gold ring for her nose and bracelets for her arms.
24:50-51	gmne				How did Laban and Bethuel answer Abraham’s servant when he asked them what they wanted to do regarding Rebekah?	Laban and Bethuel answered that the servant should take Rebekah and go, so that Rebekah could be the wife of Abraham’s son.
24:52-53	wx31				What did Abraham’s servant do when he heard the answer from Laban and Bethuel?	The servant bowed down to Yahweh and gave gifts to Rebekah and to her brother and mother.
24:54-55	bnrz				When they arose the next morning, what did Rebekah’s brother and mother want the servant to do?	When they arose the next morning, they wanted Abraham’s servant to stay with them for at least ten more days.
24:56-58	ae7a				When Abraham’s servant said that he wanted to go immediately, what did Rebekah say that she wanted to do?	Rebekah said that she wanted to go with the servant.
24:60	l9dj				What blessing did Rebekah’s family give her as she left with Abraham’s servant?	Rebekah’s family blessed her that she might be the mother of thousands and ten thousands, and that her descendants might possess the gate of those who hate them.
24:63	ki1o				What was Isaac doing when Rebekah arrived at his home?	Isaac was out in the field meditating.
24:64-65	w1a6				What did Rebekah do when she saw Isaac?	When she saw Isaac, Rebekah jumped down from the camel and covered herself with her veil.
24:67	e7qe				What did Isaac do after Abraham’s servant recounted all the things that he had done?	Isaac brought Rebekah into his mother Sarah’s tent and took Rebekah as his wife.
25:1	k74h				What did Abraham do after his wife Sarah died?	Abraham took another wife named Keturah.
25:5-6	y1n2				How did Abraham distribute his wealth?	Abraham gave gifts to the sons of his concubines, and gave all that he owned to Isaac.
25:7	az6r				How many years did Abraham live?	Abraham lived one hundred seventy-five years.
25:9	dowm				Who buried Abraham?	Both Isaac and Ishmael buried Abraham.
25:18	bb0x				How did the twelve sons of Ishmael live with each other?	The twelve sons of Ishmael lived with each other in hostility.
25:21	pi57				What did Isaac do because Rebekah was childless?	Isaac prayed to Yahweh for his wife, and Yahweh answered his prayer, and Rebekah conceived.
25:23	dwc7				What did Yahweh say concerning the two children struggling within Rebekah’s womb?	Yahweh said that there were two nations in her womb, one people stronger than the other, and that the older would serve the younger.
25:25	qywa				Who was born first, and what did he look like?	Esau was born first, and he was red all over like a hairy garment.
25:26	vncw				Who was born second, and what was he doing as he was born?	Jacob was born second, and he was grasping Esau’s heel as he was born.
25:27	hmxp				What kind of man was Esau?	Esau was a skillful hunter and a man of the field.
25:27	uktc				What kind of man was Jacob?	Jacob was a quiet man who spent his time in the tents.
25:28	skvn				Who did Isaac love, and who did Rebekah love?	Isaac loved Esau, and Rebekah loved Jacob.
25:30	w0n8				What was another name for Esau?	Edom was another name for Esau.
25:31	iptb				For what did Jacob ask in return for the red stew that Esau wanted to eat because he was starving?	Jacob asked for Esau’s birthright in return for the red stew.
25:33	gd3l				What was Esau’s response to Jacob’s offer?	Esau swore an oath and sold his birthright to Jacob.
25:34	z8xh				How was Esau treating his birthright when he responded in this way to Jacob’s offer?	Esau was despising his birthright when he responded to Jacob’s offer in this way.
26:1	lueo				Why did Isaac move to the city of Gerar where Abimelech was the king of the Philistines?	Isaac moved to Gerar because there was a famine in the land.
26:2	w1y3				What had Yahweh told Isaac before Isaac moved to Gerar?	Yahweh had told Isaac not to move to Egypt, and to stay in the land about which he would tell Isaac.
26:3	k3jx				What did Yahweh tell Isaac about the oath Yahweh had sworn to his father Abraham?	Yahweh told Isaac that he would fulfill the oath which Yahweh had sworn to Abraham.
26:5	civ6				Why did Yahweh say he was going to do this?	Yahweh said he was going to do this because Abraham had obeyed his voice and kept his instructions, commandments, statutes, and laws.
26:7	gepm				What did Isaac say to the men of Gerar about Rebekah, his wife?	Isaac told the men of Gerar that Rebekah was his sister.
26:9-10	ifp8				According to Abimelech, what could have brought guilt upon the people because of Isaac’s lie?	Because of Isaac’s lie, someone could have had sexual relations with Rebekah and brought guilt upon the people.
26:11	z7qo				What command did Abimelech give regarding Rebekah?	Abimelech commanded that anyone who touched Rebekah would be put to death.
26:16	qn1j				What reason did Abimelech give for asking Isaac to move away from the Philistines?	Abimelech asked Isaac to move away from the Philistines because he said, “…for you are mightier than we.”
26:18	radb				Why did Isaac have to dig out the wells of water which they had dug in the days of Abraham?	Isaac had to dig out the wells of water which they had dug in the days of Abraham because the Philistines had stopped them up after Abraham’s death.
26:22	pih6				What did Isaac name the well over which the herdsmen of Gerar did not quarrel with him?	Isaac named the well, over which the herdsmen of Gerar did not quarrel with him, Rehoboth.
26:23-24	nluw				What did Yahweh reaffirm to Isaac when he appeared to Isaac at Beersheba?	Yahweh reaffirmed that he would bless Isaac and multiply his descendants.
26:28-29	q1rv				What covenant did Abimelech want to make with Isaac, and why?	Abimelech wanted to make a covenant that neither side would harm the other, because he saw that Yahweh was with Isaac.
26:30-31	llyy				How did Isaac respond to Abimelech’s request for a covenant between them?	Isaac made a feast, and they swore an oath with each other.
26:34	tzp8				From what people group were the two wives of Esau?	The two wives of Esau were from the Hittites.
26:35	t9zt				How was the relationship between Esau’s wives and Isaac and Rebekah?	Esau’s wives brought sorrow to Isaac and Rebekah.
27:1	lsu5				As Isaac grew old, what was he no longer able to do?	As Isaac grew old, he was no longer able to see.
27:3-4	ht45				What did Isaac ask Esau to do, and why?	Isaac asked Esau to go hunt and make the sort of food that he loved, so that he could eat it and bless Esau.
27:8-10	cx7m				What was Rebekah’s plan for providing the food for Isaac, and why?	Rebekah told Jacob to go get two goats and she would make the food that Isaac loved, so that Jacob could take it to Isaac and receive the blessing.
27:11-12	b563				About what was Jacob concerned in bringing the food to Isaac?	Jacob was concerned that Esau was a hairy man and he was a smooth man, and that Isaac would touch him and find out that Jacob was a deceiver and curse him.
27:15-16	ovvp				How did Rebekah solve the problem of Esau being a hairy man, and Jacob a smooth man?	Rebekah put Esau’s clothes on Jacob and put goatskins upon his hands and neck.
27:20	p4xi				When Isaac asked, how did Jacob say he had found the game so quickly?	Jacob said that Yahweh, Isaac’s God, had brought the game to him.
27:22-23	bzju				Because he was not sure, how did Isaac try to determine who was giving him the food?	Isaac touched Jacob on the hands and felt the hairy goatskins.
27:24	xcur				What did Jacob say when Isaac asked, “Are you really my son Esau”?	Jacob said, “I am”.
27:26-27	j8y6				What finally convinced Isaac that the person bringing the food was Esau?	When Jacob came near Isaac to kiss him, Isaac smelled Esau’s clothes.
27:29	t0m5				Who did Isaac say would bow down to Jacob?	Isaac said nations would bow down to Jacob and that Jacob’s mother’s sons would bow down to him.
27:30-31	wrna				What did Esau do soon after Jacob left Isaac’s tent?	Esau came in from hunting, prepared the food, and brought it to Isaac.
27:34-35	s6bp				What did Isaac say when Esau asked for Isaac’s blessing?	Isaac said that Jacob had deceitfully taken away Esau’s blessing.
27:36	dvnz				In what two ways did Esau say Jacob had cheated him?	Esau said that Jacob had cheated him from his birthright and from his blessing.
27:39-40	cr1a				What was the “blessing” that Isaac gave Esau?	Isaac said that Esau would live away from the fatness of the earth, that he would serve his brother, but would eventually rebel against him and shake off Jacob’s yoke.
27:41	aijf				What did Esau decide to do after Isaac’s death?	Esau decided to kill Jacob after Isaac’s death.
27:43	zwoz				What did Rebekah do after hearing Esau’s plans?	Rebekah sent Jacob to Laban, her brother, in Haran.
28:1	n272				What command did Isaac give Jacob before he left?	Isaac commanded Jacob not to take a Canaanite wife.
28:2	cz76				Where did Isaac tell Jacob to get a wife?	Isaac told Jacob to get a wife from the daughters of Laban, Rebekah’s brother.
28:4	ypne				Whose blessing did Isaac ask God to give Jacob?	Isaac asked God to give Jacob the blessing of Abraham.
28:8-9	f1it				From where did Esau get one of his wives when he saw that the women of Canaan did not please Isaac?	Esau took a wife from the daughters of Ishmael, Abraham’s son.
28:12-13	uuyp				What did Jacob see in his dream while on the way to Haran?	Jacob saw a ladder from earth to heaven with angels ascending and descending on it, and Yahweh standing above it.
28:13	ckcc				What did Yahweh say about the land Jacob was lying on?	Yahweh said that the land Jacob was lying on would be given to him and his descendants.
28:13	gb0s				Whose blessing did Yahweh give to Jacob?	Yahweh gave Jacob the blessing of Abraham.
28:17	jv7q				What did Jacob say about the place where he had the dream?	Jacob said the place was the house of God and the gate of heaven.
28:19	a57e				What name did Jacob give the place where he had the dream?	Jacob named the place Beth-el.
28:20-21	bluq				What did Jacob say Yahweh must do in order for Yahweh to be his God?	Jacob said that Yahweh must be with him and protect him on his journey so that he returned safely to his father’s house.
28:22	vgyt				What did Jacob promise to give Yahweh if Yahweh did these things for him?	Jacob promised to give back to Yahweh a tenth of everything Yahweh gave Jacob.
29:4	zudl				From where were the men that Jacob talked to?	The men were from Haran.
29:6	avg8				Who also came to the well with a flock of sheep?	Rachel, daughter of Laban, also came to the well with a flock of sheep.
29:10	vg71				What did Jacob do for Laban’s sheep?	Jacob rolled the stone from the well’s mouth and watered the sheep.
29:12	rs90				What did Jacob tell Rachel, and then what did she do?	Jacob told Rachel that he was her father’s relative, and then Rachel ran and told her father.
29:13	jjwh				How did Laban react when he heard about Jacob’s arrival?	Laban ran to meet Jacob, embraced him, kissed him, and brought him to his house.
29:16-17	d50e				Describe the two daughters of Laban.	Leah was the older daughter and she had tender eyes, while Rachel was the younger and was beautiful in form and appearance.
29:18	cfi2				What arrangement did Laban and Jacob make concerning Jacob’s labor?	They agreed that Jacob would serve Laban seven years in return for Rachel.
29:20	gevv				Why did the seven years of labor only seem like a few days to Jacob?	The seven years of labor seemed only like a few days because of the love Jacob had for Rachel.
29:24	yi20				Who did Laban give to Leah, to be her servant?	Laban gave his female servant Zilpah to his daughter Leah, to be her servant.
29:23-25	jzl8				How did Laban trick Jacob?	Laban gave Leah to Jacob, instead of Rachel, the night of the wedding.
29:26	f1wr				Why did Laban say he had tricked Jacob?	Laban said it was not their custom to give the younger daughter in marriage before the first-born.
29:27	dpby				What arrangement did Laban and Jacob then make concerning Jacob’s labor?	They agreed that Jacob would serve Laban seven more years in return for Rachel.
29:29	qz1r				Who did Laban give to Rachel, to be her servant?	Laban gave Bilhah to his daughter Rachel, to be her servant.
29:31	h3e2				What did Yahweh do when he saw that Jacob did not love Leah?	Yahweh caused Leah to become pregnant, but Rachel was childless.
29:32	zft4				What did Leah hope would happen if she bore sons for Jacob?	Leah hoped that Jacob would love her if she bore sons for him.
29:32	zq0n				What was the name of Leah’s first son?	The name of Leah’s first son was Reuben.
29:35	xibh				What did Leah say after she bore Judah?	After she bore Judah Leah said, “This time I will praise Yahweh.”
30:2	iytc				According to Jacob, why did Rachel have no children?	According to Jacob, God had kept Rachel from having children.
30:3	cc3l				What did Rachel do in order to have children?	Rachel gave Jacob Bilhah her servant so she could have children on Rachel’s behalf.
30:7-8	sies				Why did Rachel say that she had prevailed against her sister Leah?	Rachel said that she had prevailed because Bilhah her servant bore two sons for Jacob.
30:9	o7mp				What did Leah do when she saw that she had stopped bearing children?	Leah gave Jacob Zilpah her servant so she could have children on Leah’s behalf.
30:10-11	u35v				What caused Leah to say, “This is fortunate.”?	Leah said, “This is fortunate.” because Zilpah her servant bore Jacob a son.
30:14-15	mkyh				What did Rachel offer Leah in exchange for her son’s mandrakes?	In exchange for Reuben’s mandrakes, Rachel offered to let Leah sleep with Jacob that night
30:20	og8t				How many sons did Leah bear for Jacob?	Leah bore six sons for Jacob.
30:23	zmua				What caused Rachel to say that her shame had been taken away?	When Rachel bore a son for Jacob, she said that her shame had been taken away.
30:25-26	hgey				What request did Jacob make to Laban after Joseph was born?	Jacob requested that Laban let Jacob go with his family back to his own home and country.
30:27	r8fx				Why did Laban not want to let Jacob go away?	Laban had divined that Yahweh had blessed him for Jacob’s sake.
30:32	evbq				What wages did Jacob receive for his work for Laban?	Jacob took the speckled, spotted, and black sheep, and the speckled and spotted goats from Laban’s flock that he tended.
30:35-36	b92l				How did Laban cheat Jacob concerning Jacob’s wages?	Laban first removed the animals that Jacob would have taken, before he gave the flock to Jacob to tend.
30:37	eoe2				What kind of sticks did Jacob peel white streaks into?	Jacob peeled white streaks into branches of fresh poplar, almond, and plane trees.
30:38	jo1b				What did Jacob do with the peeled sticks?	Jacob put the sticks that he had peeled in front of the flocks, in front of the watering troughs where they came to drink.
30:39	spaf				What happened when the flocks bred in front of the sticks?	When the flocks bred in front of the sticks they produced striped, speckled, and spotted young.
30:42	nvvp				What was the result of Jacob’s breeding of the animals?	The result was that Laban’s flock was feebler, and Jacob’s flock was stronger.
31:1-2	acjl				From where did Laban and his sons believe Jacob had gotten all his wealth?	Laban and his sons believed that Jacob had gotten all his wealth from Laban’s possessions.
31:3	l1et				What instructions did Yahweh give Jacob?	Yahweh instructed Jacob to return to the land of his fathers and to his relatives.
31:8-9	c488				How had God taken away the cattle of Laban and given them to Jacob?	God had caused the animals to bear speckled, and striped young which were Jacob’s wages.
31:14-15	gkk5				What attitude did Rachel and Leah have toward their father Laban?	Rachel and Leah said that Laban treated them as foreigners and had devoured their money.
31:19	eas5				What did Rachel do before leaving with Jacob?	Rachel stole her father’s household gods.
31:20	vqc6				How did Jacob deceive Laban at this time?	Jacob deceived Laban by not telling Laban that he was leaving.
31:22-23	o6yd				What did Laban do when he was told that Jacob had fled?	Laban took his relatives with him and pursued Jacob, overtaking him after seven days.
31:24	vm4s				What did God tell Laban in a dream?	God told Laban to speak neither good or bad to Jacob.
31:31	zh3p				Why did Jacob say that he had fled from Laban secretly?	Jacob said that he fled secretly because he was afraid that Laban would take his daughters from him by force.
31:32	ods8				What did Jacob say when Laban accused him of stealing his household gods?	Jacob said that whoever stole Laban’s household gods would not continue to live.
31:34-35	r1hz				Why did Laban not find his household gods among Jacob’s possessions?	Laban did not find his household gods because Rachel sat on them and then said that she could not stand up since she was having her period.
31:41	wvq8				How long had Jacob worked for Laban, and how many times had Laban changed his wages?	Jacob had worked for Laban twenty years, and Laban had changed his wages ten times.
31:43	h9sd				How did Laban show that he still thought of Jacob’s possessions as his own?	Laban said that all that he saw of Jacob’s possessions was his.
31:46	ujjd				How did Jacob and Laban mark the place of their covenant?	Jacob and Laban marked the place of their covenant by making a pile of stones there.
31:49-50	sfxa				Who was declared as witness between Jacob and Laban to ensure the covenant would be kept?	God was declared as witness between Jacob and Laban to ensure the covenant would be kept.
31:51-52	fh8f				What were the pile and the pillar for?	The pile and pillar were both witnesses to the covenant which said neither Laban nor Jacob would pass the pile or pillar to do one another harm.
31:52	hvrv				What covenant did Jacob and Laban make?	Jacob and Laban each agreed to not pass beyond the pile of stones to do the other harm.
31:53	d52u				What did Jacob do to show that he agreed to the covenant?	To show that he agreed with Laban about the covenant Jacob swore by God, who his father Isaac feared.
31:55	pga5				What did Laban do the next morning?	Laban rose, kissed his grandsons and daughters, blessed them, and returned home.
32:3	he3t				To whom did Jacob send a message on his way toward Canaan?	Jacob sent a message to his brother Esau on his way toward Canaan.
32:5	dh86				For what purpose did Jacob send this message?	Jacob desired to find favor in Esau’s sight.
32:7-8	x3zd				What was Jacob’s reaction when he heard Esau was coming with four hundred men, and what did he do?	Jacob was afraid, so he divided his people into two groups so that if Esau attacked one group, the other could escape.
32:11	hrla				What was Jacob’s request to Yahweh?	Jacob asked Yahweh to deliver him from the hand of Esau.
32:12	tw3p				Of what promise did Jacob remind Yahweh?	Jacob reminded Yahweh that he had promised to prosper Jacob, and to make is descendants like the sand of the sea.
32:20	vhy7				What did Jacob think he could accomplish by sending gifts to his brother Esau?	Jacob thought that perhaps he could appease Esau with the gifts that he sent to Esau so that later, when Jacob saw him, Esau would receive him.
32:22	cmkc				How did Jacob end up being alone that night?	He took his wives, servant women, and children across the ford of the Jabbok.
32:24	cltr				What did Jacob do that night until daybreak?	Jacob wrestled with a man until daybreak.
32:25	ql1p				What did the man do when he could not defeat Jacob?	The man struck Jacob’s hip and dislocated it.
32:26	nc65				What did Jacob demand before he would let the man go?	Jacob demanded that the man bless him.
32:28	xgjo				What did the man say Jacob would there after be called?	The man said that Jacob’s name would now be Israel.
32:30	e5du				Who did Jacob say he had seen face to face that night?	Jacob said he had seen God face to face that night.
32:32	f51x				What physical problem did Jacob continue to have after that night?	Jacob limped because of his hip after that night.
33:2-3	v4sl				As Esau was coming to Jacob, in what order did Jacob put his wives behind him?	Jacob put his female servants first, then Leah, and then Rachel.
33:3	lq1c				What did Jacob do as he came near his brother?	Jacob bowed toward the ground seven times as he came near his brother.
33:4	njyl				What did Esau do when he came to his brother?	Esau ran to meet Jacob, embraced him, hugged his neck, and kissed him.
33:9	t837				What did Esau tell Jacob to do with the gifts he had sent ahead to Esau?	Esau told Jacob to keep them for himself, since he had enough.
33:11	w17d				What two reasons did Jacob give Esau to accept his gifts?	Jacob said that because God had dealt graciously with him, and because he had enough, Esau should accept his gifts.
33:12-14	c24e				Why did Jacob say he wanted Esau to go ahead, while he traveled more slowly?	Jacob said he wanted Esau to go ahead because the flocks would die if they were driven too fast.
33:14	c0v1				Where did Jacob say he was going to bring his family and his flocks?	Jacob said he was going to bring his family and flocks to Esau in Seir.
33:17	lx68				To where did Jacob travel, where he built himself a house?	Jacob traveled to Succoth, where he built himself a house.
33:18-19	psti				To where did Jacob travel, where he bought a piece of ground?	Jacob traveled to Shechem, where he bought a piece of ground.
34:2	e3el				What did Shechem, the son of Hamor, do when he saw Dinah, Leah’s daughter?	Shechem grabbed Dinah, assaulted her, and forced himself on her.
34:5	k1dq				What did Jacob do at first when he heard about what happened to Dinah?	Jacob held his peace until his sons came in from the field.
34:7	hk7w				What was the reaction of Jacob’s sons when they heard what Shechem had done to Dinah?	Jacob’s sons were very angry.
34:8-9	q2ru				What did Hamor, the father of Shechem, want Jacob to do?	Hamor wanted Jacob to give Dinah to Shechem as his wife, and to allow Jacob’s family to intermarry with Hamor’s family.
34:12	uo8j				What did Shechem say he was willing to do to have Dinah as his wife?	Shechem said he would pay as great a bride price as Jacob would name.
34:13	jhwz				In what way did the sons of Jacob answer Shechem, and why?	The sons of Jacob answered Shechem deceitfully, because Shechem had defiled Dinah.
34:15	rgpt				What requirement did the sons of Jacob make to Hamor before they would agree to intermarry with Hamor’s family?	The sons of Jacob required that all the males in Hamor’s family be circumcised.
34:23	gn7o				When speaking to the men of their city, what did Hamor and Shechem say would be theirs if they intermarried with Jacob’s family?	They said that all of Jacob’s livestock, property, and animals would be theirs if they intermarried with Jacob’s family.
34:24	tonw				How did the men of Hamor’s city respond when asked if they were willing to be circumcised?	The men of Hamor’s city listened to Hamor and Shechem and every male was circumcised.
34:25	lini				What did Simeon and Levi do on the third day after the males from Hamor’s family had been circumcised?	Simeon and Levi killed all the males in Hamor’s city.
34:27-29	etr5				What then did all of the sons of Jacob do?	All of the sons of Jacob looted the city, took all the wealth, and captured the children and wives.
34:30	g1aw				How did Jacob respond when he learned about what Simeon and Levi had done?	Jacob said that Simeon and Levi had brought trouble on him because the inhabitants of the land might now destroy him and his household.
34:31	b3e6				Why did Simeon and Levi say they had done it?	Simeon and Levi said they had done it because Shechem had treated their sister Dinah like a prostitute.
35:1	y25x				What did God tell Jacob to go and do?	God told Jacob to go to Bethel and to build an altar to God.
35:2	tduy				What did Jacob then tell the people of his household to do?	Jacob told them to put away their foreign gods, to purify themselves, and to change their clothes.
35:5	pc9n				As they traveled, why did the people of the cities around Jacob and his household not pursue them?	The people of the cities around them did not pursue them because they were afraid of God.
35:7	gyqh				Why did Jacob call the place they came to “Elbethel”?	Jacob called it “Elbethel” because it was the place God had revealed himself to Jacob when Jacob was fleeing from Esau.
35:10	wmj7				What new name did God give Jacob?	God gave Jacob the new name Israel.
35:12	qjtu				What promise did God reaffirm to Jacob?	God reaffirmed the promise that Jacob would become a company of nations with kings among his descendants, and that the land God had promised to Abraham and Isaac would be given to him and his descendants.
35:18-19	kb9l				What happened to Rachel during her labor with Benjamin?	Rachel died during her labor with Benjamin.
35:22	n3p4				Israel heard about what thing that Reuben had done?	Israel heard that Reuben had slept with Bilhah, Israel’s concubine.
35:22	qc1o				How many sons did Jacob have?	Jacob had twelve sons.
35:24	qtvj				Which sons of Jacob were born from Rachel?	Joseph and Benjamin were born from Rachel.
35:28	fl7e				How many years did Isaac live?	Isaac lived one hundred eighty years.
35:29	zoep				Who buried Isaac?	Esau and Jacob buried Isaac.
36:1	ayah				By what other name are the descendants of Esau called?	The descendants of Esau are also called Edom.
36:2	okxi				From where did Esau get his wives?	Esau took his wives from the Canaanites.
36:6-7	u0hn				Why did Esau move away from his brother Jacob?	Esau moved away from his brother Jacob because the land could not support both of them as their possessions were too many.
36:8	nc8g				Where did Esau settle?	Esau settled in the hill country of Seir.
36:12	yzmh				What was the name of the son born by Timna, a concubine of Esau’s firstborn son Eliphaz?	The name of the son born by Timna was Amalek.
36:15-16	gzn0				What was the name of the son born by Timna, a concubine of Esau’s firstborn son Eliphaz?	The name of the son born by Timna was Amalek.
36:20	dabb				Who was the father of the inhabitants of the land in which Edom lived?	Seir the Horite was the father of the inhabitants of the land in which Edom lived.
36:31	cgun				What did the people of Edom have before Israel had them?	The people of Edom had kings before any king reigned over the Israelites.
36:43	itg1				Who was the father of the Edomites?	Esau was the father of the Edomites.
37:1	fko7				Where did Jacob settle to live?	Jacob lived in the land of Canaan.
37:2	ezrp				What did Joseph bring to his father Jacob while guarding the flock with his brothers?	Joseph brought to his father an unfavorable report about his brothers.
37:3	jbk5				How did Israel show that he loved Joseph more than his other sons?	Israel made Joseph a luxurious tunic.
37:4	hvyv				What did Joseph’s brothers think about Joseph?	Joseph’s brothers hated him and would not speak to him cordially.
37:7	wbcv				What did Joseph see in his first dream?	Joseph saw his sheaf stand upright while his brothers’ sheaves bowed down to his sheaf.
37:8	vzfg				What did Joseph’s brothers think about Joseph after he told them about his first dream?	Joseph’s brothers hated him even more.
37:9	ipqs				What did Joseph see in his second dream?	Joseph saw the sun, moon, and eleven stars bow down to him.
37:10	alk8				In Joseph’s second dream, what did the sun, moon, and stars represent?	The sun, moon, and stars represented Joseph’s father, mother, and brothers.
37:14	iajm				What did Jacob send Joseph out of the valley of Hebron to do?	Jacob sent Joseph out of the valley of Hebron to see if it was well with his brothers, and to bring Jacob word.
37:20	nr70				What did Joseph’s brothers plan to do when they saw Joseph coming?	Joseph’s brothers planned to kill Joseph and cast him into one of the pits.
37:22	h9i2				What suggestion did Reuben make to his brothers, and why?	Reuben suggested that the brothers only throw Joseph into a pit, so that he could rescue Joseph later.
37:28	c7x3				Who did Joseph’s brothers sell Joseph to and for how much?	Joseph’s brothers sold Joseph to the Ishmaelites for twenty pieces of silver.
37:28	qcam				To where was Joseph taken?	Joseph was taken to Egypt.
37:31-32	vj4d				How did Joseph’s brothers make it appear that Joseph was dead?	Joseph’s brothers killed a goat and dipped Joseph’s coat in the blood, then gave the coat to Jacob.
37:34	jq3z				What did Jacob do after he concluded Joseph was dead?	Jacob tore his garments, wore sackcloth, and mourned his son for many days.
37:36	tgkm				To whom was Joseph sold in Egypt?	Joseph was sold to Potiphar, an officer of Pharaoh, in Egypt.
38:2	cgzi				From whom did Judah take a wife?	Judah took a wife from a Canaanite man.
38:7	c2w4				What did Yahweh do with Judah’s first son Er, and why?	Yahweh killed Er because he was wicked.
