Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
7:9	arz6		rc://*/ta/man/translate/figs-explicit	I have been with you	0	Here “with you” means that Yahweh has helped and blessed David.
7:9	pbz4		rc://*/ta/man/translate/figs-metaphor	I have cut off all your enemies	0	Yahweh destroying David’s enemies is spoken of as if Yahweh cut them off, as one would cut a branch from a tree.
7:9	g9f5		rc://*/ta/man/translate/figs-metonymy	make your name great	0	Here “name” represents a person’s reputation.
7:9	vtf6		rc://*/ta/man/translate/figs-nominaladj	the great ones	0	The phrase “great ones” means famous persons.
7:10	k1yc		rc://*/ta/man/translate/figs-metaphor	I will appoint a place	0	Alternate translation: “I will choose a place”
7:10	etx1		rc://*/ta/man/translate/figs-metaphor	will plant them there	0	Yahweh causing the people to live in the land permanently and securely is spoken of as if he would plant them in the land.
7:11	wxh3		rc://*/ta/man/translate/figs-explicit	from the days	0	Alternate translation: “from the time”
7:11	gat9		rc://*/ta/man/translate/figs-idiom	to be over my people Israel	0	To be in authority is referred to as being over someone. Alternate translation: “to rule my people Israel”
7:11	cyy5		rc://*/ta/man/translate/figs-quotesinquotes	Now I will give you rest from all your enemies … declare to you that I will make you a house	0	If in [2 Samuel 7:8](../07/08.md) and [2 Samuel 7:9](../07/09.md) you translated the direct quotations as indirect quotation, then you may need to change the pronouns to fit.
7:11	a1aw		rc://*/ta/man/translate/figs-abstractnouns	I will give you rest from all your enemies	0	Here “rest” is an abstract noun. Alternate translation: “I will make all your enemies stop attacking you”
7:11	ax6w		rc://*/ta/man/translate/figs-metonymy	I will make you a house	0	Here the metonym “house” refers to David’s ancestors continuing on as the rulers of Israel.
7:12	bvq2		rc://*/ta/man/translate/figs-parallelism	When your days are fulfilled and you lie down with your fathers	0	These two phrases have similar meanings and are combined for emphasis.
7:12	n74q		rc://*/ta/man/translate/figs-euphemism	כִּ֣י ׀ יִמְלְא֣וּ יָמֶ֗י⁠ךָ וְ⁠שָֽׁכַבְתָּ֙ אֶת־אֲבֹתֶ֔י⁠ךָ	0	They both are polite ways to refer to death and dying. (See also: [[rc://*/ta/man/translate/figs-euphemism]])
7:12	zh5i		rc://*/ta/man/translate/figs-metaphor	I will raise up a descendant after you	0	Yahweh appointing David’s descendant is spoken of as if Yahweh would raise or lift him up.
7:12	n1u2		rc://*/ta/man/translate/figs-idiom	one who will come out from your body	0	This is an idiom that means the person will be David’s descendant.
7:12	wn76		rc://*/ta/man/translate/figs-metonymy	I will establish his kingdom	0	Here “his kingdom” represents his power to rule. Alternate translation: “I will make him to be a very powerful king”
7:13	rz89		rc://*/ta/man/translate/figs-metonymy	a house for my name	0	Here “name” refers to Yahweh. Alternate translation: “for me”
7:13	nmu3		rc://*/ta/man/translate/figs-metonymy	I will establish the throne of his kingdom forever	0	Here “throne” represents the person’s power to rule as king. Alternate translation: “I will make his rule over Israel to last forever”
7:15	h75j		rc://*/ta/man/translate/figs-abstractnouns	But my covenant faithfulness will not leave him, as I took it from Saul	0	The word “faithfulness” is an abstract noun that can be stated as “faithfully loving.” Alternate translation: “I will never stop faithfully loving him as I stopped loving Saul”
7:15	a6sg		rc://*/ta/man/translate/figs-quotations	from before you	0	If in [2 Samuel 7:8](../07/08.md) and [2 Samuel 7:9](../07/09.md) you translated the direct quotations as indirect quotation, then you may need to change the pronouns to fit.
7:16	q3bd		rc://*/ta/man/translate/figs-quotations	Your house … before you. Your throne	0	If in [2 Samuel 7:8](../07/08.md) and [2 Samuel 7:9](../07/09.md) you translated the direct quotations as indirect quotation, then you may need to change the pronouns to fit.
7:16	t2rk		rc://*/ta/man/translate/figs-parallelism	Your house and kingdom will be confirmed forever before you. Your throne will be established forever.	0	These two sentences have similar meanings and emphasize that David’s dynasty will last forever.
7:16	y1vv		rc://*/ta/man/translate/figs-doublet	Your house and kingdom will be confirmed forever before you	0	Here the word “house” represents David’s descendants, who will rule as kings.
7:16	zrmu		rc://*/ta/man/translate/figs-metonymy	throne	0	Here “throne” represents the power to rule as king.
7:16	bu2w		rc://*/ta/man/translate/figs-activepassive	Your throne will be established forever	0	Alternate translation: “I will cause your descendants to rule over Israel forever”
7:17	mei7		rc://*/ta/man/translate/figs-explicit	all these words	0	“all these things.” This refers to what Yahweh had said.
7:18	nf24		rc://*/ta/man/translate/figs-rquestion	Who am I, Yahweh God, and what is my family that you have brought me to this point?	0	David asks this question to express the deep emotion he felt from hearing Yahweh’s proclamation. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “My family and I are not worthy of this honor, Yahweh God.”
7:19	tj8j		rc://*/ta/man/translate/figs-metaphor	in your sight	0	Here sight represents judgment or evaluation. Alternate translation: “in your judgment”
7:19	r9in		rc://*/ta/man/translate/writing-politeness	your servant’s family	0	Here David refers to himself as “your servant.” This can be stated in first person. Alternate translation: “my family”
7:19	btd7		rc://*/ta/man/translate/writing-politeness	your servant	0	Here David refers to himself as “your servant.” This can be stated in first person. Alternate translation: “me”
7:20	sd87		rc://*/ta/man/translate/figs-rquestion	What more can I, David, say to you?	0	David uses this question to emphasize that he has nothing left to say to Yahweh. Alternate translation: “There is nothing more I can say to you.”
7:21	d51g		rc://*/ta/man/translate/figs-metonymy	For your word’s sake	0	Alternate translation: “Because of what you promised to do”
7:21	mia3		rc://*/ta/man/translate/writing-politeness	to your servant	0	David refers to himself as “your servant.” It can be stated in first person. Alternate translation: “to me”
7:22	s9d3		rc://*/ta/man/translate/figs-synecdoche	as we have heard with our own ears	0	The phrase “with our own ears” is used for emphasis. Alternate translation: “as we ourselves have heard”
7:22	eu9y		rc://*/ta/man/translate/figs-exclusive	as we have heard	0	Here “we” refers to David and the nation of Israel.
7:23	gt3c		rc://*/ta/man/translate/figs-rquestion	What nation is like your people Israel, the one nation on earth whom you, God, went and rescued for yourself?	0	David uses a question emphasize that there is no other nation like Israel. Alternate translation: “There is no nation like your people Israel, the one nation on earth whom you, God, went and rescued for yourself.”
7:23	u6gx		rc://*/ta/man/translate/figs-metonymy	to make a name for yourself	0	Here “name” represents Yahweh’s reputation. Alternate translation: “to make all people know who you are”
7:23	gpj6		rc://*/ta/man/translate/figs-metonymy	for your land	0	Here “land” represents the people. Alternate translation: “for your people”
7:25	wp22		rc://*/ta/man/translate/figs-activepassive	may the promise that you made concerning your servant and his family be established forever	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “may you do what you promised to me and my family, and may your promise never change”
7:25	i7rz		rc://*/ta/man/translate/figs-123person	your servant and his family	0	David is speaking about himself in the third person. This can be stated in the first person. Alternate translation: “me and my family”
7:26	yq4v		rc://*/ta/man/translate/figs-metonymy	May your name be forever great	0	Here “name” represents Yahweh’s reputation.
7:26	tv8x		rc://*/ta/man/translate/figs-metonymy	the house of me, David, your servant	0	Here “house” represents family. Alternate translation: “my family”
7:26	r53a		rc://*/ta/man/translate/figs-activepassive	is established before you	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “is secure because of you” or “continues because of you”
7:27	i375		rc://*/ta/man/translate/figs-123person	to your servant that you will build him a house	0	David refers to himself as “your servant.” Alternate translation: “to me that you will build me a house”
7:27	l4yn		rc://*/ta/man/translate/figs-metonymy	that you will build him a house	0	Here the metonym “house” refers to David’s ancestors continuing on as the rulers of Israel.
7:27	fs5t		rc://*/ta/man/translate/figs-metonymy	house	0	Here “house” represents David’s family.
7:29	n6ik		rc://*/ta/man/translate/figs-activepassive	with your blessing your servant’s house will be blessed forever	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “you will continue to bless my family forever”
7:29	k3a5		rc://*/ta/man/translate/figs-123person	your servant’s house	0	Here David refers to himself as “your servant.” Alternate translation: “my house” or “my family”
8:intro	hc4j				0	# 2 Samuel 8 General Notes\n\n## Structure and formatting\n\nThis chapter returns to the theme of the expansion of David’s kingdom.\n\n## Special concepts in this chapter\n\n### God enabled victory\n\nGod enabled David to conquer all the surrounding nations. Much of the loot and tribute David received, he saved for the temple that his son would build.
8:1	drj7		rc://*/ta/man/translate/figs-synecdoche	David attacked	0	Here David represents himself and his soldiers. Alternate translation: “David and his soldiers attacked”
8:2	xbr2		rc://*/ta/man/translate/figs-synecdoche	Then he defeated	0	Here “he” refers to David who represents his soldiers. Alternate translation: “Then they defeated”
8:3	r73a		rc://*/ta/man/translate/figs-synecdoche	David then defeated Hadadezer	0	Here both “David” and “Hadadezer” represent their armies. Alternate translation: “David and his army then defeated the army of Hadadezer”
8:3	y7af		rc://*/ta/man/translate/translate-names	Hadadezer … Rehob	0	These are the names of men.
8:3	met2		rc://*/ta/man/translate/translate-names	Zobah	0	This is the name of a region in Aram.
8:4	cc6y		rc://*/ta/man/translate/figs-explicit	David hamstrung	0	This is a practice where the tendons in the backs of the legs are cut so that the horses cannot run.
8:5	u7vw		rc://*/ta/man/translate/figs-synecdoche	David killed	0	Here David represents his soldiers. Alternate translation: “David and his soldiers killed”
8:6	ph45		rc://*/ta/man/translate/figs-explicit	put garrisons in Aram	0	Alternate translation: “ordered large groups of his soldiers to remain in Aram”
8:7	ft9e		rc://*/ta/man/translate/figs-metonymy	David took	0	Here “David” refers to his soldiers. Alternate translation: “David’s soldiers took”
8:8	qtw6		rc://*/ta/man/translate/figs-synecdoche	King David took	0	Here “David” refers to him and his soldiers. Alternate translation: “King David’s soldiers took”
8:8	nu2q		rc://*/ta/man/translate/translate-names	Tebah and Berothai	0	These are the names of places.
8:9	t4en		rc://*/ta/man/translate/translate-names	Tou	0	These are the names of men.
8:9	le1q		rc://*/ta/man/translate/translate-names	Hamath	0	This is the name of a place.
8:9	l3de		rc://*/ta/man/translate/figs-synecdoche	David had defeated	0	Here “David” refers to him and his army. Alternate translation: “David and his army had defeated”
8:10	yiq3		rc://*/ta/man/translate/translate-names	Tou … Hadoram	0	These are the names of men.
8:12	cjj3		rc://*/ta/man/translate/figs-metonymy	and Amalek	0	Alternate translation: “and the Amalekites”
8:12	z5x6		rc://*/ta/man/translate/translate-names	Hadadezer son of Rehob, the king of Zobah	0	See how you translated these names in [2 Samuel 8:3](../08/03.md).
8:13	hrc2		rc://*/ta/man/translate/figs-metonymy	David’s name was well known	0	Here “name” refers to David’s reputation. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “David was very famous”
8:13	c9s7		rc://*/ta/man/translate/translate-names	Valley of Salt	0	This is the name of a place. Its exact location is unknown.
8:13	th6r		rc://*/ta/man/translate/figs-explicit	eighteen thousand men	0	“18,000 men”
8:14	gc6u		rc://*/ta/man/translate/figs-explicit	He placed garrisons throughout all of Edom	0	Alternate translation: “He ordered groups of his soldiers to remain in areas throughout all of Edom”
8:16	r8xj		rc://*/ta/man/translate/translate-names	Joab … Zeruiah	0	See how you translated these names in [2 Samuel 2:13](../02/13.md).
8:16	nig1		rc://*/ta/man/translate/translate-names	Ahilud	0	This is the name of a man.
8:17	k3p5		rc://*/ta/man/translate/translate-names	Ahitub … Ahimelech … Seraiah	0	These are names of men.
8:18	gm1f		rc://*/ta/man/translate/translate-names	Benaiah … Jehoiada	0	These are names of men.
8:18	xxs8		rc://*/ta/man/translate/translate-names	Kerethites … Pelethites	0	These are names of people-groups. These people were David’s bodyguards.
9:intro	lwh6				0	# 2 Samuel 9 General Notes\n\n## Special concepts in this chapter\n\n### David’s vow\nDavid determined to fulfill his vow to Jonathan to care for Jonathan’s descendants. (See: [[rc://*/tw/dict/bible/kt/fulfill]] and [[rc://*/tw/dict/bible/kt/vow]] and [[rc://*/tw/dict/bible/kt/restore]])\n\n## Important figures of speech in this chapter\n\n### Rhetorical question and metaphor\n\nJonathan’s son expressed his surprise and feeling of unworthiness with a rhetorical question: “What is your servant, that you should look with favor on such a dead dog as I am?” and by a metaphor comparing himself to “a dead dog.” (See: [[rc://*/ta/man/translate/figs-rquestion]] and [[rc://*/ta/man/translate/figs-metaphor]])
9:2	id7a		rc://*/ta/man/translate/translate-names	Ziba	0	This is the name of a man.
9:2	ura2		rc://*/ta/man/translate/writing-politeness	I am your servant	0	Ziba calls himself “your servant” to show great respect to David.
9:3	j5la		rc://*/ta/man/translate/figs-abstractnouns	I may show the kindness of God	0	If your language does not use an abstract noun for the idea behind the word **kindness**, you can express the same idea with an equivalent expression. Alternate translation: “I may be kind as I promised God I would be”
9:3	u7ba		rc://*/ta/man/translate/figs-metonymy	who is lame in his feet	0	The word “feet” here refers to the ability to walk. Alternate translation: “who is unable to walk”
9:4	ee6a		rc://*/ta/man/translate/translate-names	Machir … Ammiel	0	These are names of men.
9:4	st1r		rc://*/ta/man/translate/translate-names	Lo Debar	0	This is the name of a place.
9:5	tj7u		rc://*/ta/man/translate/figs-ellipsis	King David sent	0	It is understood that David sent messengers.
9:6	wni4		rc://*/ta/man/translate/figs-go	came to David	0	The word “came” can be translated as “went.”
9:6	huu6		rc://*/ta/man/translate/writing-politeness	I am your servant	0	Mephibosheth refers to himself as “your servant” to show great honor to David.
9:7	zy8z		rc://*/ta/man/translate/figs-metonymy	you will always eat at my table	0	Here “my table” represents being together with David or in his presence. Eating with the king at his table was a great honor. Alternate translation: “you will always eat with me”
9:8	fvp8		rc://*/ta/man/translate/figs-rquestion	What is your servant, that you should look with favor on such a dead dog as I am?	0	This rhetorical question shows that Mephibosheth understands that he is not important enough for the king to take care of him. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “I am like a dead dog. I do not deserve for you to be kind to me.”
9:8	j13e		rc://*/ta/man/translate/figs-metaphor	such a dead dog	0	Here Mephibosheth represents the line of Saul, and he compares himself to a “dead dog.” Dogs were feral animals, not cared for, and of little importance. A dead dog would be considered even less important. Alternate translation: “such a person like me who is worthless as a dead dog”
9:10	cb8w		rc://*/ta/man/translate/figs-metonymy	must always eat at my table	0	Here “my table” represents being together with David or in his presence. Eating with the king at his table was a great honor. Alternate translation: “must always eat with me”
9:11	fwy9		rc://*/ta/man/translate/figs-123person	Your servant will do all that my master the king commands his servant	0	Ziba refers to himself as “your servant” and refers to David as “my master.” Alternate translation: “I, your servant will do all that you, my king, command me to do”
9:12	eu17		rc://*/ta/man/translate/translate-names	Mika	0	This is the name of the son of Mephibosheth.
9:12	u3qr		rc://*/ta/man/translate/figs-metonymy	All who lived in the house of Ziba	0	Here “house” represents Ziba’s family. Alternate translation: “All of Ziba’s family”
9:13	caj8		rc://*/ta/man/translate/figs-metonymy	he always ate at the king’s table	0	Here “table” represents being together with David or in his presence. Eating with the king at his table was a great honor. Alternate translation: “he always ate with the king at his table”
9:13	du2g		rc://*/ta/man/translate/figs-metonymy	though he was lame in both his feet	0	Here “feet” represents the ability to walk. Alternate translation: “though he was unable to walk”
10:intro	abca				0	# 2 Samuel 10 General Notes\n\n## Structure and formatting\n\nThe chapter records the last expansion of David’s kingdom. This chapter is also the beginning of a section dealing with the war between Israel and Ammon.\n\n## Special concepts in this chapter\n\n### Shame\n\nIt was apparently the cause of shame or embarrassment in ancient Ammon to have their beards shaved off or to have their garments cut off. (See: [[rc://*/ta/man/translate/figs-explicit]])\n\n## Important figures of speech in this chapter\n
10:1	g3zs		rc://*/ta/man/translate/translate-names	Hanun	0	This is the name of a man.
10:2	k9r2		rc://*/ta/man/translate/translate-names	Hanun … Nahash	0	These are the names of men.
10:3	r4at		rc://*/ta/man/translate/figs-rquestion	Do you really think that … you?	0	The leaders use a question to suggest to the king that he should not trust David. Alternate translation: “You are wrong to think that … you!”
10:3	gmb8		rc://*/ta/man/translate/figs-rquestion	Has not David … overthrow it?	0	The leaders use a question to suggest to the king that he should not trust David. Alternate translation: “You need to know that David … overthrow it.”
10:3	d8ec		rc://*/ta/man/translate/figs-metonymy	in order to overthrow it	0	Here “it” refers to the city which represents the people who live there. Alternate translation: “in order to conquer us”
10:3	bm5t			the city	0	Here “the city” refers to Rabbah, the capital city of the Ammonites.
10:4	g9ma		rc://*/ta/man/translate/translate-symaction	shaved off half their beards	0	This act was meant as an insult to humiliate the men.
10:5	v21l		rc://*/ta/man/translate/figs-ellipsis	then return	0	It is understood that they should return to Jerusalem.
10:6	v8si		rc://*/ta/man/translate/figs-metaphor	they had become a stench to David	0	The phrase “become a stench” is a metaphor for “they had become offensive.” Alternate translation: “they had become offensive like a bad smell to David”
10:6	t6tc		rc://*/ta/man/translate/translate-names	Beth Rehob … Zobah … Maacah … Tob	0	These are the names of places.
10:8	u7sj			to their city gate	0	Here “the city” refers to Rabbah, the capital city of the Ammonites.
10:10	ka2a			The rest of his people he put into the hand of Abishai his brother	0	Alternate translation: “He put Abishai his brother in charge of the rest of the army”
10:11	nlq4		rc://*/ta/man/translate/figs-synecdoche	for me, then you, Abishai, must rescue me	0	Joab and Abishai represents themselves and their armies. Alternate translation: “for us, then you, Abishai, and your army must rescue us”
10:14	q6sp		rc://*/ta/man/translate/figs-synecdoche	from Abishai	0	Here Abishai represents himself and his soldiers. Alternate translation: “from Abishai and his soldiers”
10:14	d64c			into the city	0	Here “the city” refers to Rabbah, the capital city of the Ammonites.
10:14	v8x9			went back to Jerusalem	0	Alternate translation: “returned to Jerusalem”
10:15	rg85		rc://*/ta/man/translate/figs-activepassive	When the Arameans saw that they were being defeated by Israel	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “when the Arameans realized that the Israelites were defeating them”
10:16	yd3i		rc://*/ta/man/translate/translate-names	Hadarezer … Shobak	0	These are the names of men.
10:16	sle1			from beyond the Euphrates River	0	This means the east side of the Euphrates River.
10:16	nik5		rc://*/ta/man/translate/figs-go	They came to Helam	0	Here “came to” can be translated as “went to” or “gathered at”
10:16	rhn4		rc://*/ta/man/translate/translate-names	Helam	0	This is the name of a place.
10:17	pz1s		rc://*/ta/man/translate/figs-activepassive	When David was told this	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “When David heard about this”
10:17	vk7a		rc://*/ta/man/translate/figs-metonymy	gathered all Israel together	0	Here “Israel” represents the army of Israel. Alternate translation: “assembled all the army of Israel together”
10:17	ism8		rc://*/ta/man/translate/translate-names	Helam	0	See how you translated this man’s name in [2 Samuel 10:16](../10/16.md).
10:17	ln59		rc://*/ta/man/translate/figs-synecdoche	against David and fought him	0	Here David represents himself and his soldiers. Alternate translation: “against David and his soldiers and fought them”
10:18	tev3		rc://*/ta/man/translate/figs-synecdoche	David killed	0	Here “David” is a synecdoche for himself and his soldiers. Alternate translation: “David and his soldiers killed”
10:18	s2lg		rc://*/ta/man/translate/translate-names	Shobak	0	See how you translated this man’s name in [2 Samuel 10:16](../10/16.md).
10:19	s2mk		rc://*/ta/man/translate/translate-names	Hadarezer	0	See how you translated this man’s name in [2 Samuel 10:16](../10/16.md).
10:19	dzd4		rc://*/ta/man/translate/figs-activepassive	saw that they were defeated by Israel	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “realized that the Israelites had defeated them”
11:intro	abcb				0	# 2 Samuel 11 General Notes\n\n## Structure and formatting\n\nThis chapter begins a new section of David’s life. God punished David by allowing his family to have many problems.\n\n## Special concepts in this chapter\n
11:1	eqn9		rc://*/ta/man/translate/writing-newevent	It came about in the springtime	0	This introduces a new event in the story line.
11:1	jf4r			at the time	0	Alternate translation: “at the time of year”
11:1	a4ds		rc://*/ta/man/translate/figs-explicit	David sent out Joab, his servants, and all the army of Israel	0	David sent them out to war. This can be stated clearly. Also, the word “his” refers to David. Alternate translation: “David sent Joab, his servants, and all the army of Israel to war”
11:1	qac9		rc://*/ta/man/translate/figs-synecdoche	the army of Ammon	0	Alternate translation: “the Ammonite army”
11:1	myy2		rc://*/ta/man/translate/translate-names	Rabbah	0	This is the name of a city.
11:2	wi9y		rc://*/ta/man/translate/writing-newevent	So it came about	0	The author uses this phrase to introduce the next event in the story line.
11:2	qi78		rc://*/ta/man/translate/figs-explicit	a woman who was bathing	0	The woman was not on the roof, she would have been bathing outside in the courtyard of her house. Alternate translation: “a woman who was bathing in the courtyard of her house”
11:3	yv7g		rc://*/ta/man/translate/figs-idiom	So David sent	0	Here the word “sent” means that David sent a messenger. Alternate translation: “So David sent a messenger”
11:3	ht5y		rc://*/ta/man/translate/figs-rquestion	Is not this Bathsheba … and is she not the wife of Uriah the Hittite?	0	This question gives information and can be written as a statement. Alternate translation: “This is Bathsheba … and she is the wife of Uriah the Hittite.”
11:4	s4dn		rc://*/ta/man/translate/figs-metonymy	took her	0	David sent messengers, and they took her and brought her to him. Alternate translation: “they brought her to him”
11:4	qka3		rc://*/ta/man/translate/figs-euphemism	he lay with her	0	This is a polite way of saying that he had sexual relations with her. You may need to use a different euphemism in your language.
11:4	n2gg			menstruation	0	the time when a woman bleeds from her womb
11:5	e4v5		rc://*/ta/man/translate/figs-idiom	she sent and told David; she said, “I am pregnant.”	0	Here the word “sent” means that she sent a messenger to tell David that she was pregnant. Alternate translation: “she sent a messenger to David, and the messenger told David that she was pregnant”
11:6	bds8		rc://*/ta/man/translate/figs-idiom	Then David sent	0	Here the word “sent” means that David sent a messenger. Alternate translation: “Then David sent a messenger”
11:7	vjr7		rc://*/ta/man/translate/figs-idiom	how Joab was, how the army was doing, and how the war was going	0	David was asking if Joab and the army were well and about the progress of the war. Alternate translation: “if Joab was well, if other soldiers were well, and how the war was progressing”
11:8	f1gh		rc://*/ta/man/translate/figs-metonymy	wash your feet	0	This phrase is a metonym for returning home to rest for the night after working all day. Alternate translation: “rest for the night”
11:8	s4b9		rc://*/ta/man/translate/figs-metonymy	the king sent a gift for Uriah	0	David sent someone to bring the gift to Uriah. This can be stated clearly. Alternate translation: “the king sent someone to take a gift to Uriah”
11:9	fp1u			his master	0	The word “his” refers to Uriah and the word “master” refers to David.
11:10	p5tg		rc://*/ta/man/translate/figs-rquestion	Have you not come from a journey? Why did you not go down to your house?	0	This rhetorical question is used to show David’s surprise that Uriah did not visit his wife. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “After coming from such a long journey, you should have gone down to your house.”
11:11	t1wr		rc://*/ta/man/translate/figs-synecdoche	Israel and Judah	0	This refers to their armies. Alternate translation: “the armies of Israel and Judah”
11:11	w65k		rc://*/ta/man/translate/figs-rquestion	How then can I go into my house … with my wife?	0	This rhetorical question is used to emphasize Uriah’s refusal to visit his wife and can be translated as a statement. Alternate translation: “It would be wrong for me to go into my house … with my wife while the other soldiers in my army are in danger.”
11:11	k6b2		rc://*/ta/man/translate/figs-euphemism	to lie with my wife	0	This is a euphemism. Alternate translation: “to have sexual relations with my wife”
11:11	ww5l		rc://*/ta/man/translate/writing-oathformula	As sure as you are alive, I will not do this	0	Uriah swears a strong promise that he will not go home to his wife as long as the rest of the soldiers are at war. He makes this promise by comparing the truth of his promise to the certainty that the king was alive. Alternate translation: “I solemnly promise that I will not do this”
11:13	a9yz			he ate and drank before him	0	Alternate translation: “Uriah ate and drank with David”
11:14	c9uz		rc://*/ta/man/translate/figs-synecdoche	sent it by the hand of Uriah	0	The phrase “the hand of Uriah” refers to Uriah himself. Alternate translation: “sent Uriah himself to deliver it to him”
11:15	r9ph		rc://*/ta/man/translate/figs-possession	very front of the most intense battle	0	Alternate translation: “very front of the battle line where the fighting is the worst”
11:15	z3us			withdraw from him	0	Alternate translation: “command the soldiers to back away from him”
11:17	x2mt		rc://*/ta/man/translate/figs-euphemism	some of the soldiers of David fell	0	The word “fell” is a polite way to refer to the soldiers being killed. Alternate translation: “David’s soldiers were killed” or “they killed some of David’s soldiers”
11:17	s5r9		rc://*/ta/man/translate/figs-activepassive	and Uriah the Hittite was also killed there	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “including Uriah the Hittite” or “and the men of the city also killed Uriah the Hittite”
11:18	g9kw		rc://*/ta/man/translate/figs-metonymy	Joab sent word to David	0	The phrase “sent word” means that he sent a messenger to give a report. Alternate translation: “Joab sent a messenger to David to give a report”
11:20	a8wj		rc://*/ta/man/translate/figs-rquestion	Why did you go so near … from the wall?	0	These questions may be written as statements. Alternate translation: “You should not have gone so near to the city to fight. You should have known that they would shoot from the wall.”
11:20	n65u		rc://*/ta/man/translate/figs-explicit	shoot from the wall	0	This refers to men of the city shooting arrows down at their enemy from the top of the city wall. Alternate translation: “shoot arrows at you from the top of the city wall”
11:21	h8q7		rc://*/ta/man/translate/figs-rquestion	Who killed Abimelech son of Jerub-Besheth?	0	If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Remember how Abimelech son of Jerub-Besheth was killed!”
11:21	h97r		rc://*/ta/man/translate/translate-names	Abimelech son of Jerub-Besheth	0	This is the name of a man. His father is also know by the name Gideon.
11:21	uf4w		rc://*/ta/man/translate/figs-rquestion	Did not a woman cast an upper millstone on him from the wall, so that he died at Thebez?	0	If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Remember he died at Thebez when a woman cast an upper millstone on him from the top of the wall.”
11:21	zx1s		rc://*/ta/man/translate/translate-unknown	millstone	0	a heavy stone that would roll, used to crush grain for making bread
11:21	g9p7			from the wall	0	Alternate translation: “from the top of the city wall”
11:21	q6dz		rc://*/ta/man/translate/translate-names	Thebez	0	This is the name of a city.
11:21	p6i4		rc://*/ta/man/translate/figs-rquestion	Why did you go so near the wall?	0	If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You should not have gone so near the wall!”
11:23	ax3f			the gate	0	Alternate translation: “the city gate”
11:24	jnl2			their shooters shot	0	Alternate translation: “their shooters shot arrows”
11:24	ych3			king’s servants	0	Here “servants” refers to soldiers, not slaves, because soldiers were servants of the king.
11:25	v2pb		rc://*/ta/man/translate/figs-metonymy	for the sword devours one as well as another	0	Here “the sword” refers to a person who kills someone with sword. Also, killing someone with a sword is spoken of as if the sword were “eating” the people. Alternate translation: “for one man can be killed by a sword the same as another man” or “for any man can die in battle”
11:25	mk7a			Make your battle even stronger	0	Alternate translation: “Fight even stronger”
11:27	d21w		rc://*/ta/man/translate/figs-idiom	David sent and took her home	0	Here the word “sent” means that he sent a messenger to get her and bring her to him. Alternate translation: “David sent a messenger to her to bring her home”
11:27	cq8x			displeased Yahweh	0	Alternate translation: “saddened Yahweh” or “angered Yahweh”
12:intro	abcc				0	# 2 Samuel 12 General Notes\n\n## Structure and formatting\n\nThis is the final expansion of David’s kingdom and records the end of the war with Ammon.\n\n## Special concepts in this chapter\n\n
12:3	jfa8			ewe lamb	0	a female lamb
12:3	wd4g		rc://*/ta/man/translate/figs-simile	was like a daughter to him	0	This refers to the closeness of this man and his little lamb. Alternate translation: “he loved it as much as if it were one of his daughters”
12:4	vv6b			ewe lamb	0	a young, female sheep
12:4	c763		rc://*/ta/man/translate/figs-explicit	for his visitor	0	It was for his visitor to eat. Alternate translation: “for his visitor to eat”
12:5	tm95		rc://*/ta/man/translate/figs-metaphor	David was hot with anger against	0	Here the author describes how David was very angry as if his body were physically hot because of his anger. Alternate translation: “David became furious with” or “David became very angry with”
12:5	gd2w		rc://*/ta/man/translate/writing-oathformula	As Yahweh lives	0	This expresses that David was swearing an oath or serious promise. Alternate translation: “I declare, as surely as Yahweh lives”
12:5	r45b		rc://*/ta/man/translate/figs-idiom	to be put to death	0	This means to be killed.
12:7	x85z		rc://*/ta/man/translate/figs-metonymy	out of the hand of Saul	0	Here the word “hand” refers to control. Alternate translation: “out of Saul’s control” or “from Saul’s control”
12:8	ty2v		rc://*/ta/man/translate/figs-metaphor	your master’s wives into your arms	0	Here Yahweh describes David having his master’s wives as his own wives, by saying that they are “in his lap.” Alternate translation: “your master’s wives as your own”
12:8	v7tc		rc://*/ta/man/translate/figs-metaphor	I also gave you the house of Israel and Judah	0	Here Yahweh speaks of how he gave David his authority as king over Israel and Judah as if he gave him the houses of Israel and Judah as a gift.
12:8	j40n		rc://*/ta/man/translate/figs-metonymy		0	The phrase “the house of” means “the people of.”
12:8	sr3v			if that had been too little	0	Alternate translation: “if I had not given you enough”
