Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:15	eb7u			עִקַּ֤ר שָׁרְשׁ֨וֹ⁠הִי֙	1	The **stump** is the part of the tree that is left above the ground after a tree is cut down.
4:15	e8lj			וּ⁠בְ⁠טַ֤ל שְׁמַיָּ⁠א֙	1	The **dew of heaven** is the moisture that is found on the ground in the mornings.
4:16	f3wx		rc://*/ta/man/translate/figs-pronouns	לִבְבֵ⁠הּ֙ מִן־אנוש⁠א יְשַׁנּ֔וֹן וּ⁠לְבַ֥ב חֵיוָ֖ה יִתְיְהִ֣ב לֵ֑⁠הּ	1	Since the tree represents Nebuchadnezzar, the masculine pronouns “his” and “him” in verse 16 refer to the same tree as the neuter pronoun “it” in verse 15. Alternate translation: “The man’s mind will change from a man’s mind to an animal’s mind”
4:17	j1fe		rc://*/ta/man/translate/figs-activepassive	וּ⁠מֵאמַ֥ר קַדִּישִׁ֖ין שְׁאֵֽלְתָ֑⁠א	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and the holy ones have made this decision”
4:17	m2np		rc://*/ta/man/translate/figs-explicit	קַדִּישִׁ֖ין	1	This phrase probably refers to angels. Alternate translation: “the holy angels”
4:17	y8ih			חַ֠יַּיָּ⁠א	1	Alternate translation: “every living person” or “everyone”
4:17	aas5			יִתְּנִנַּ֔⁠הּ	1	Alternate translation: “gives the kingdom”
4:18	kjd4			בֵּלְטְשַׁאצַּ֜ר	1	**Belteshazzar** was the name the Babylonians gave to Daniel. See how you translated this name in [Daniel 1:7](../01/07.md).
4:18	jr6i			ו⁠אנתה כָּהֵ֔ל	1	Alternate translation: “But you are able to interpret it”
4:18	pl5q			רֽוּחַ־אֱלָהִ֥ין קַדִּישִׁ֖ין	1	Nebuchadnezzar believed that Daniel’s power came from the false gods that Nebuchadnezzar worshiped. These are not the same as “the holy ones” in verse 17. See how you translated this phrase in [Daniel 4:8](../04/08.md).
4:19	n8fk		rc://*/ta/man/translate/figs-123person		0	# General Information:\n\nVerses 19-33 use the third person to describe the punishment of Nebuchadnezzar.
4:19	u9rc		rc://*/ta/man/translate/figs-activepassive	דִּֽי־שְׁמֵ֣⁠הּ בֵּלְטְשַׁאצַּ֗ר	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “who I also named Belteshazzar”
4:19	a33v		rc://*/ta/man/translate/figs-explicit	אֶשְׁתּוֹמַם֙ כְּ⁠שָׁעָ֣ה חֲדָ֔ה וְ⁠רַעְיֹנֹ֖⁠הִי יְבַהֲלֻנֵּ֑⁠הּ	1	Daniel’s understanding of the meaning of the vision is what alarmed him. This can be explicitly stated. Alternate translation: “did not say anything for some time because he was very worried about the meaning of the dream”
4:19	kf99			חֶלְמָ֥⁠א ל⁠שנאי⁠ך וּ⁠פִשְׁרֵ֥⁠הּ ל⁠ערי⁠ך	1	Daniel is expressing his wish that the dream was not about Nebuchadnezzar, even though he knew that it really was about the king.
4:20	x69s		rc://*/ta/man/translate/figs-hyperbole	לִ⁠שְׁמַיָּ֔⁠א & לְ⁠כָל־אַרְעָֽ⁠א	1	These phrases are exaggerations to emphasize that everyone everywhere knew how great Nebuchadnezzar was.
4:21	mm9p				0	# General Information:\n\nMany terms in this verse are almost the same as [Daniel 4:12](../04/12.md). See how you translated that verse.
4:21	rfj9			וְ⁠אִנְבֵּ֣⁠הּ שַׂגִּ֔יא	1	Alternate translation: “and which bore a great amount of fruit”
4:22	uq3h			אנתה־ה֣וּא מַלְכָּ֔⁠א	1	Alternate translation: “This tree represents you, O king”
4:22	gfs2		rc://*/ta/man/translate/figs-parallelism	וּ⁠רְבוּתָ֤⁠ךְ רְבָת֙ וּ⁠מְטָ֣ת לִ⁠שְׁמַיָּ֔⁠א וְ⁠שָׁלְטָנָ֖⁠ךְ לְ⁠ס֥וֹף אַרְעָֽ⁠א	1	These two phrases mean similar things.
4:22	s8jt		rc://*/ta/man/translate/figs-personification	וּ⁠רְבוּתָ֤⁠ךְ רְבָת֙	1	This phrase is using the word **grown** as a way of saying the king’s greatness has increased. Alternate translation: “Your greatness has increased”
4:23	w9s5		rc://*/ta/man/translate/figs-123person		0	# General Information:\n\nThis verse is almost the same as [Daniel 4:13-14](./13.md) and [Daniel 4:15-16](./15.md). See how you translated those verses. Verses 19-33 use the third person to describe the punishment of Nebuchadnezzar.
4:23	c89t			עִקַּ֤ר שָׁרְשׁ֨וֹ⁠הִי֙	1	This **stump** is the part of the tree that is left above ground after a tree is cut down.
4:23	i27p			בְּ⁠דִתְאָ֖⁠א דִּ֣י בָרָ֑⁠א	1	Alternate translation: “surrounded by the tender grass of the field”
4:23	bx4z			וּ⁠בְ⁠טַ֧ל שְׁמַיָּ֣⁠א	1	The **dew of heaven** is the moisture that settles on the ground in the mornings.
4:24	f3tz			דִּ֥י מְטָ֖ת עַל	1	Alternate translation: “that you have heard”
4:25	fd8s		rc://*/ta/man/translate/figs-activepassive	וְ⁠לָ֣⁠ךְ טָֽרְדִ֣ין מִן־אֲנָשָׁ֡⁠א	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that men will drive you away from them”
4:25	gq52		rc://*/ta/man/translate/figs-activepassive	וְ⁠עִשְׂבָּ֥⁠א & לָ֣⁠ךְ יְטַֽעֲמ֗וּן	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “You will eat grass”
4:26	fgn1		rc://*/ta/man/translate/figs-123person		0	# General Information:\n\nVerses 19-33 use the third person to describe the punishment of Nebuchadnezzar.
4:26	tcg3		rc://*/ta/man/translate/figs-metonymy	שַׁלִּטִ֖ן שְׁמַיָּֽ⁠א	1	Here **Heaven** refers to God who lives in heaven. Alternate translation: “God in heaven is the ruler of all”
4:27	yna6		rc://*/ta/man/translate/figs-activepassive	מִלְכִּ⁠י֙ יִשְׁפַּ֣ר עלי⁠ך	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “please accept my advice”
4:27	s3j8		rc://*/ta/man/translate/figs-metaphor	ו⁠חטי⁠ך & פְרֻ֔ק	1	Here rejecting iniquity is spoken of as breaking it off. Alternate translation: “reject your iniquities”
4:27	j7av		rc://*/ta/man/translate/figs-nominaladj	עֲנָ֑יִן	1	This nominal adjective refers to people who are oppressed. Alternate translation: “people who are oppressed”
4:27	a7um		rc://*/ta/man/translate/figs-activepassive	תֶּהֱוֵ֥א אַרְכָ֖ה לִ⁠שְׁלֵוְתָֽ⁠ךְ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God may extend your prosperity”
4:30	p8hi		rc://*/ta/man/translate/figs-rquestion	הֲ⁠לָ֥א דָא־הִ֖יא בָּבֶ֣ל רַבְּתָ֑⁠א דִּֽי־אֲנָ֤ה בֱנַיְתַ⁠הּ֙ לְ⁠בֵ֣ית מַלְכ֔וּ בִּ⁠תְקַ֥ף חִסְנִ֖⁠י וְ⁠לִ⁠יקָ֥ר הַדְרִֽ⁠י	1	Nebuchadnezzar asks this question to emphasize his own glory. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “This is the great Babylon, which I have built as a royal residence by the might of my power and for the glory of my majesty!”
4:30	csl9			וְ⁠לִ⁠יקָ֥ר הַדְרִֽ⁠י	1	Alternate translation: “to show people my honor and my greatness”
4:31	fjl7		rc://*/ta/man/translate/figs-idiom	ע֗וֹד מִלְּתָ⁠א֙ בְּ⁠פֻ֣ם מַלְכָּ֔⁠א	1	This idiom means the king was still in the act of speaking. Alternate translation: “While the king was still speaking”
4:31	cv67			קָ֖ל מִן־שְׁמַיָּ֣⁠א נְפַ֑ל	1	Alternate translation: “he heard a voice from heaven”
4:31	pt4u		rc://*/ta/man/translate/figs-activepassive	מַלְכוּתָ֖⁠ה עֲדָ֥ת מִנָּֽ⁠ךְ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “you will no longer rule over this kingdom”
4:32	f4us		rc://*/ta/man/translate/figs-activepassive	וּ⁠מִן־אֲנָשָׁ⁠א֩ לָ֨⁠ךְ טָֽרְדִ֜ין	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “People will chase you away from them”
4:32	m551			וּ⁠לְ⁠מַן־דִּ֥י יִצְבֵּ֖א	1	Alternate translation: “and : to whoever he chooses”
4:33	xpp3		rc://*/ta/man/translate/figs-activepassive	בַּ⁠הּ־שַׁעֲתָ֗⁠א מִלְּתָ⁠א֮ סָ֣פַת עַל־נְבוּכַדְנֶצַּר֒	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “This decree against Nebuchadnezzar happened immediately”
4:33	chd6		rc://*/ta/man/translate/figs-activepassive	וּ⁠מִן־אֲנָשָׁ֣⁠א טְרִ֔יד	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “People chased him away from them”
4:33	t4b6			וְ⁠טִפְר֥וֹ⁠הִי כְ⁠צִפְּרִֽין	1	Alternate translation: “and his fingernails looked like birds’ claws”
4:34	amm1		rc://*/ta/man/translate/figs-123person		0	# General Information:\n\nIn verses 34-37 Nebuchadnezzar speaks in the first person to describe his response to God.
4:34	b17l			וְ⁠לִ⁠קְצָ֣ת יֽוֹמַיָּ⁠ה֩	1	This refers back to the seven years in [Daniel 4:32](../04/32.md).
4:34	ltf5		rc://*/ta/man/translate/figs-activepassive	וּ⁠מַנְדְּעִ⁠י֙ עֲלַ֣⁠י יְת֔וּב	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and my sanity came back to me” or “and I became sane again”
4:34	ucj3		rc://*/ta/man/translate/figs-parallelism	ו⁠ל⁠עלי⁠א בָּרְכֵ֔ת וּ⁠לְ⁠חַ֥י עָלְמָ֖⁠א שַׁבְּחֵ֣ת וְ⁠הַדְּרֵ֑ת	1	The two phrases refer to the same action.
4:34	nk8u		rc://*/ta/man/translate/figs-parallelism	דִּ֤י שָׁלְטָנֵ⁠הּ֙ שָׁלְטָ֣ן עָלַ֔ם וּ⁠מַלְכוּתֵ֖⁠הּ עִם־דָּ֥ר וְ⁠דָֽר	1	These two phrases mean basically the same thing and are used to emphasize how God’s reign never ends. Alternate translation: “He rules forever and his kingdom will never end”
4:35	dgr8		rc://*/ta/man/translate/figs-activepassive	וְ⁠כָל־דארי אַרְעָ⁠א֙ כְּ⁠לָ֣ה חֲשִׁיבִ֔ין	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “He considers all the earth’s inhabitants as nothing”
4:35	cpy8			וְ⁠כָל־דארי אַרְעָ⁠א֙	1	Alternate translation: “All the people on the earth”
4:35	p415			בְּ⁠חֵ֣יל שְׁמַיָּ֔⁠א	1	Alternate translation: “among the angel armies in heaven”
4:35	zpn8			וּֽ⁠כְ⁠מִצְבְּיֵ֗⁠הּ	1	Alternate translation: “whatever satisfies his purpose” or “anything he wants to do”
4:35	im6k		rc://*/ta/man/translate/figs-explicit	וְ⁠לָ֤א אִיתַי֙ דִּֽי־יְמַחֵ֣א בִ⁠ידֵ֔⁠הּ	1	It may be helpful to add additional detail. Alternate translation: “When he decides to do something, no one can stop him”
4:35	ebf8		rc://*/ta/man/translate/figs-quotations	וְ⁠יֵ֥אמַר לֵ֖⁠הּ מָ֥ה עֲבַֽדְתְּ	1	This can be stated as an indirect quotation. Alternate translation: “or can question what he does”
4:36	rz1d		rc://*/ta/man/translate/figs-personification	מַנְדְּעִ֣⁠י ׀ יְת֣וּב עֲלַ֗⁠י	1	Here his sanity is spoken of as if it was able to return by its own power. Alternate translation: “I became sane again”
4:36	pb8a		rc://*/ta/man/translate/figs-personification	הַדְרִ֤⁠י וְ⁠זִוִ⁠י֙ יְת֣וּב עֲלַ֔⁠י	1	Here his majesty and splendor are spoken of as if they were able to return by their own power. Alternate translation: “I regained my majesty and my splendor again”
4:36	nq38		rc://*/ta/man/translate/figs-doublet	הַדְרִ֤⁠י וְ⁠זִוִ⁠י֙	1	These words mean basically the same thing and emphasize the greatness of his glory.
4:36	c3xy			וְ⁠לִ֕⁠י הַדָּֽבְרַ֥⁠י וְ⁠רַבְרְבָנַ֖⁠י יְבַע֑וֹן	1	Alternate translation: “My counselors and my noblemen requested my help again”
4:36	ks6b		rc://*/ta/man/translate/figs-activepassive	וְ⁠עַל־מַלְכוּתִ֣⁠י הָתְקְנַ֔ת וּ⁠רְב֥וּ יַתִּירָ֖ה ה֥וּסְפַת לִֽ⁠י	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I returned to rule my kingdom again, and I received even more greatness”
4:37	zgl2		rc://*/ta/man/translate/figs-doublet	מְשַׁבַּ֨ח וּ⁠מְרוֹמֵ֤ם וּ⁠מְהַדַּר֙	1	All three of these words have basically the same meaning and emphasize how greatly he praised God.
4:37	g1df		rc://*/ta/man/translate/figs-idiom	מַהְלְכִ֣ין בְּ⁠גֵוָ֔ה	1	This phrase uses **walk** to refer to the person who acts proud. Alternate translation: “who are proud”
5:intro	e9pc				0	# Daniel 5 General Notes\n\n## Special concepts in this chapter\n\n### The writing on the wall\n\nGod told the new king that he had failed and God was replacing him, showing that God is the real ruler over everything, even kingdoms that do not worship him.\n\n## Other possible translation difficulties in this chapter\n\n### Mene, Mene, Tekel, Upharsin\nThese are words in Aramaic. Daniel “transliterates” these words by writing them with Hebrew letters, and then he explains their meanings. In the ULT and UST they are written with English letters. Translators are encouraged to write them using the letters of the target language alphabet.
5:1	cc4z		rc://*/ta/man/translate/translate-names	בֵּלְשַׁאצַּ֣ר	1	**Belshazzar** is the son of Nebuchadnezzar who became king after his father.
5:1	ix8k		rc://*/ta/man/translate/translate-numbers	אֲלַ֑ף	1	“1,000 of”
5:1	tre4			וְ⁠לָ⁠קֳבֵ֥ל & חַמְרָ֥⁠א שָׁתֵֽה	1	Alternate translation: “and he drank wine in the presence of”
5:2	gsi3			לְ⁠מָאנֵי֙	1	These **vessels** were cups and other items that were small enough for a person to hold and to drink from them.
5:2	lad2		rc://*/ta/man/translate/figs-metonymy	הַנְפֵּק֙ נְבוּכַדְנֶצַּ֣ר אֲב֔⁠וּהִי	1	Here **Nebuchadnezzar** refers to Nebuchadnezzar’s army. Alternate translation: “his father Nebuchadnezzar’s army had taken” or “the army of Nebuchadnezzar his father had taken”
5:3	i1zm		rc://*/ta/man/translate/figs-activepassive	מָאנֵ֣י דַהֲבָ֔⁠א דִּ֣י הַנְפִּ֗קוּ מִן־הֵֽיכְלָ֛⁠א	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the gold containers that the army of Nebuchadnezzar had taken out of the temple”
5:3	msp6			מִן־הֵֽיכְלָ֛⁠א דִּֽי־בֵ֥ית אֱלָהָ֖⁠א	1	The phrase **the house of God** tells us something more about the temple. Alternate translation: “out of God’s temple”
5:5	lkd1			בַּ⁠הּ־שַׁעֲתָ֗⁠ה	1	Alternate translation: “As soon as they did that” or “At that moment”
5:5	cra1			גִּירָ֕⁠א	1	This refers to cement or mud that is spread on walls or ceilings to give them a smooth hard surface when it dries.
5:6	jn25			מַלְכָּ⁠א֙ זִיוֺ֣⁠הִי שְׁנ֔וֹ⁠הִי	1	This change was caused by his fear. Alternate translation: “the king’s face became pale”
5:6	iee9			וְ⁠אַ֨רְכֻבָּתֵ֔⁠הּ דָּ֥א לְ⁠דָ֖א נָֽקְשָֽׁן	1	This was the result of his extreme fear.
5:7	gz5c			לְ⁠חַכִּימֵ֣י בָבֶ֗ל	1	This refers back collectively to **the enchanters, the Chaldeans, and the astrologers** in the previous sentence.
5:7	ybp9		rc://*/ta/man/translate/figs-activepassive	דִּ֣י כָל־אֱ֠נָשׁ דִּֽי־יִקְרֵ֞ה כְּתָבָ֣⁠ה דְנָ֗ה וּ⁠פִשְׁרֵ⁠הּ֙ יְחַוִּנַּ֔⁠נִי אַרְגְּוָנָ֣⁠א יִלְבַּ֗שׁ ו⁠המונכ⁠א דִֽי־דַהֲבָ⁠א֙ עַֽל־צַוְּארֵ֔⁠הּ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I will give purple clothes and a gold neck chain to whoever explains this writing and its meaning”
5:7	ms1t		rc://*/ta/man/translate/figs-explicit	אַרְגְּוָנָ֣⁠א יִלְבַּ֗שׁ	1	Purple cloth was rare and reserved for royal officials. Alternate translation: “will be dressed in royal clothing”
5:7	x9vi		rc://*/ta/man/translate/translate-ordinal	וְ⁠תַלְתִּ֥י בְ⁠מַלְכוּתָ֖⁠א יִשְׁלַֽט	1	Alternate translation: “and he will be the number three ruler in the kingdom”
5:9	n4ln		rc://*/ta/man/translate/translate-names	בֵלְשַׁאצַּר֙	1	**Belshazzar** is the son of Nebuchadnezzar who became king after his father. See how you wrote this name in [Daniel 5:1](../05/01.md).
5:9	gla9			וְ⁠זִיוֺ֖⁠הִי שָׁנַ֣יִן עֲל֑וֹ⁠הִי	1	The face of the king grew even more pale than in [Daniel 5:6](../05/06.md). Alternate translation: “his face became even more pale”
5:9	w9st			מִֽשְׁתַּבְּשִֽׁין	1	To be **perplexed** is to be unable to understand, or to be confused.
5:10	rw3v			מַלְכְּתָ֕⁠א	1	Some modern versions understand this to be a reference to the queen mother, that is, to the king’s mother. The queen mother received much honor in ancient Babylon.
5:10	x55i			מַלְכָּ⁠א֙ לְ⁠עָלְמִ֣ין חֱיִ֔י	1	This was a normal way to greet the king.
5:10	zq7c			וְ⁠זִיוָ֖י⁠ךְ אַל־יִשְׁתַּנּֽוֹ	1	Alternate translation: “There is no need for your face to look so pale”
5:11	bql4			ר֣וּחַ אֱלָהִ֣ין קַדִּישִׁין֮	1	The queen believed that Daniel’s power came from the false **gods** that Nebuchadnezzar worshiped. See how you translated this phrase in [Daniel 4:8](../04/08.md).
5:11	c4n6			וּ⁠בְ⁠יוֹמֵ֣י אֲב֗⁠וּךְ	1	Alternate translation: “When your father was ruling”
5:11	ss1z		rc://*/ta/man/translate/figs-activepassive	נַהִיר֧וּ וְ⁠שָׂכְלְתָנ֛וּ וְ⁠חָכְמָ֥ה כְּ⁠חָכְמַת־אֱלָהִ֖ין הִשְׁתְּכַ֣חַת בֵּ֑⁠הּ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “he had light and understanding and wisdom like the wisdom of the gods”
5:12	n7wa		rc://*/ta/man/translate/figs-activepassive	ר֣וּחַ ׀ יַתִּירָ֡ה וּ⁠מַנְדַּ֡ע וְ⁠שָׂכְלְתָנ֡וּ מְפַשַּׁ֣ר חֶלְמִין֩ וַֽ⁠אַֽחֲוָיַ֨ת אֲחִידָ֜ן וּ⁠מְשָׁרֵ֣א קִטְרִ֗ין הִשְׁתְּכַ֤חַת בֵּ⁠הּ֙ בְּ⁠דָ֣נִיֵּ֔אל דִּֽי־מַלְכָּ֥⁠א שָׂם־שְׁמֵ֖⁠הּ בֵּלְטְשַׁאצַּ֑ר	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “this same Daniel, whom the king named Belteshazzar, had an excellent spirit, knowledge, and insight for interpreting dreams, explaining riddles and solving problems”
5:13	hn7g		rc://*/ta/man/translate/figs-activepassive	בֵּ⁠אדַ֨יִן֙ דָּֽנִיֵּ֔אל הֻעַ֖ל קֳדָ֣ם מַלְכָּ֑⁠א	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Then they brought Daniel before the king” or “Then the soldiers brought Daniel before the king”
5:13	sd23		rc://*/ta/man/translate/figs-metonymy	דִּ֥י הַיְתִ֛י מַלְכָּ֥⁠א אַ֖בִ⁠י מִן־יְהֽוּד	1	In this phrase **father** is being used to represent all of the soldiers. Alternate translation: “whom my father’s soldiers brought out of Judah”
5:14	yxu5			ר֥וּחַ אֱלָהִ֖ין	1	Belshazzar believed that Daniel’s power came from the false **gods** that Belshazzar worshiped. See how you translated a similar phrase in [Daniel 4:8](../04/08.md).
5:14	y4ey		rc://*/ta/man/translate/figs-activepassive	וְ⁠נַהִיר֧וּ וְ⁠שָׂכְלְתָנ֛וּ וְ⁠חָכְמָ֥ה יַתִּירָ֖ה הִשְׁתְּכַ֥חַת בָּֽ⁠ךְ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and … you have light and understanding and excellent wisdom”
5:15	c33v		rc://*/ta/man/translate/figs-activepassive	וּ⁠כְעַ֞ן הֻעַ֣לּוּ קָֽדָמַ֗⁠י חַכִּֽימַיָּ⁠א֙ אָֽשְׁפַיָּ֔⁠א	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Now the wise men and enchanters have come in before me”
5:15	u817			לְ⁠הוֹדָעֻתַ֑⁠נִי	1	Alternate translation: “tell me”
5:16	u2ey		rc://*/ta/man/translate/figs-activepassive	אַרְגְּוָנָ֣⁠א תִלְבַּ֗שׁ ו⁠המונכ⁠א דִֽי־דַהֲבָ⁠א֙ עַֽל־צַוְּארָ֔⁠ךְ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I will give you purple clothes and a gold neck chain”
5:16	iyy2		rc://*/ta/man/translate/figs-explicit	אַרְגְּוָנָ֣⁠א תִלְבַּ֗שׁ	1	Purple cloth was rare and reserved for royal officials. Alternate translation: “you will be dressed in royal clothing”
5:16	pud4		rc://*/ta/man/translate/translate-ordinal	וְ⁠תַלְתָּ֥א בְ⁠מַלְכוּתָ֖⁠א תִּשְׁלַֽט	1	“and you will be the number three ruler of the kingdom”
5:17	evt4			מַתְּנָתָ⁠ךְ֙ לָ֣⁠ךְ לֶֽהֶוְיָ֔ן	1	Alternate translation: “I do not want your gifts”
5:19	l2ng		rc://*/ta/man/translate/figs-hyperbole	כֹּ֣ל עַֽמְמַיָּ֗⁠א אֻמַיָּ⁠א֙ וְ⁠לִשָּׁ֣נַיָּ֔⁠א	1	This phrase uses the word **all** as a generalization that represents a large number. Alternate translation: “a great number of people, of different nations and languages”
5:19	q693		rc://*/ta/man/translate/figs-metonymy	כֹּ֣ל עַֽמְמַיָּ֗⁠א אֻמַיָּ⁠א֙ וְ⁠לִשָּׁ֣נַיָּ֔⁠א	1	Here “nations” and “languages” represent people from different nations who speak different languages. See how you translated this in [Daniel 3:4](../03/04.md). Alternate translation: “people from different nations and who speak different languages”
5:19	bqb5		rc://*/ta/man/translate/figs-doublet	הֲו֛וֹ זאעין וְ⁠דָחֲלִ֖ין מִן־קֳדָמ֑וֹ⁠הִי	1	These words mean basically the same thing and emphasize the intensity of the fear. Alternate translation: “were very afraid of him”
5:19	ka6v		rc://*/ta/man/translate/figs-metonymy	דִּֽי־הֲוָ֨ה צָבֵ֜א הֲוָ֣א קָטֵ֗ל	1	This phrase does not mean King Nebuchadnezzar put people to death himself, but rather those he commanded. Alternate translation: “Nebuchadnezzar commanded his soldiers to kill those he wanted to die”
5:19	t7ri			וְ⁠דִֽי־הֲוָ֤ה צָבֵא֙ הֲוָ֣ה מָרִ֔ים	1	Alternate translation: “He raised up those he wanted to raise up”
5:19	db8z			וְ⁠דִֽי־הֲוָ֥ה צָבֵ֖א הֲוָ֥ה מַשְׁפִּֽיל	1	Alternate translation: “and he humbled those he wished to humble”
5:20	zu9p		rc://*/ta/man/translate/figs-synecdoche	רִ֣ם לִבְבֵ֔⁠הּ	1	Here **heart** refers to the king himself. Alternate translation: “the king was arrogant”
5:20	g3wq		rc://*/ta/man/translate/figs-synecdoche	וְ⁠רוּחֵ֖⁠הּ תִּֽקְפַ֣ת	1	Here **spirit** refers to the king himself. Alternate translation: “and the king was hardened”
5:20	bbj6		rc://*/ta/man/translate/figs-metaphor	וְ⁠רוּחֵ֖⁠הּ תִּֽקְפַ֣ת	1	the stubbornness of the king is spoken of as if he were **hardened**. Alternate translation: “and the king became stubborn”
5:20	w2tx			לַ⁠הֲזָדָ֑ה	1	He was rudely and overly confident.
5:20	nl2n		rc://*/ta/man/translate/figs-metonymy	הָנְחַת֙ מִן־כָּרְסֵ֣א מַלְכוּתֵ֔⁠הּ	1	Here “throne” refers to his authority to rule. Alternate translation: “his authority was taken away”
5:20	z3bm		rc://*/ta/man/translate/figs-activepassive	הָנְחַת֙ מִן־כָּרְסֵ֣א מַלְכוּתֵ֔⁠הּ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the people took away his kingdom”
5:21	sl3g		rc://*/ta/man/translate/figs-activepassive	וּ⁠מִן־בְּנֵי֩ אֲנָשָׁ֨⁠א טְרִ֜יד	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The people chased him away from them”
5:21	v3b5		rc://*/ta/man/translate/figs-metonymy	וְ⁠לִבְבֵ֣⁠הּ ׀ עִם־חֵיוְתָ֣⁠א שוי	1	Here **mind** represents his thoughts. Alternate translation: “and he thought as an animal thinks”
5:21	amq8			וּ⁠מִ⁠טַּ֥ל שְׁמַיָּ֖⁠א	1	The **dew** is the moisture that is found on the ground in the mornings.
5:21	m4na			וּ⁠לְ⁠מַן־דִּ֥י יִצְבֵּ֖ה	1	Alternate translation: “whomever he chooses”
5:22	z72q		rc://*/ta/man/translate/translate-names	בֵּלְשַׁאצַּ֔ר	1	**Belshazzar** was the son of Nebuchadnezzar who became king after his father. See how you wrote this name in [Daniel 5:1](../05/01.md).
5:22	ij2g		rc://*/ta/man/translate/figs-synecdoche	לָ֥א הַשְׁפֵּ֖לְתְּ לִבְבָ֑⁠ךְ	1	Here **heart** refers to Belshazzar himself. Alternate translation: “have not humbled yourself”
5:23	fmz3		rc://*/ta/man/translate/figs-metaphor	וְ⁠עַ֣ל מָרֵֽא־שְׁמַיָּ֣⁠א ׀ הִתְרוֹמַ֡מְתָּ	1	To rebel against God is spoken of as raising oneself up against him. Alternate translation: “Instead, you have rebelled against the Lord of heaven”
5:23	qc6h		rc://*/ta/man/translate/figs-explicit	דִֽי־בַיְתֵ֜⁠הּ	1	What and where “his house” is can be stated clearly. Alternate translation: “from his temple in Jerusalem”
5:23	kj78		rc://*/ta/man/translate/figs-metonymy	וְ⁠לֵֽ⁠אלָהָ֞⁠א דִּֽי־נִשְׁמְתָ֥⁠ךְ בִּ⁠ידֵ֛⁠הּ	1	Here “breath” refers to life and “hand” refers to power or control. Alternate translation: “but … the God who gives you breath” or “but … the God who has control over your entire life”
5:23	th44			וְ⁠כָל־אֹרְחָתָ֥⁠ךְ לֵ֖⁠הּ	1	Alternate translation: “and everything you do”
5:24	i8fs		rc://*/ta/man/translate/figs-activepassive	וּ⁠כְתָבָ֥⁠א דְנָ֖ה רְשִֽׁים	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and it wrote this message”
5:25	rcy6		rc://*/ta/man/translate/figs-activepassive	וּ⁠דְנָ֥ה כְתָבָ֖⁠א דִּ֣י רְשִׁ֑ים	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “This is the message that the hand wrote”
5:25	ea1k		rc://*/ta/man/translate/translate-transliterate	מְנֵ֥א מְנֵ֖א תְּקֵ֥ל וּ⁠פַרְסִֽין	1	These are the Aramaic words that were written on the wall. Spell these words with the sounds that fit your language.
5:26	tg8v			מְנֵ֕א מְנָֽה־אֱלָהָ֥⁠א	1	Alternate translation: “‘Mene’ means ‘God has numbered”
5:27	q5iv			תְּקֵ֑ל תְּקִ֥ילְתָּה	1	Alternate translation: “‘Tekel’ means ‘you are weighed”
