Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
33:18	v87c			See	1	This word shows that a new theme begins in this Psalm. Alternate translation: “Look” or “Listen” or “Pay attention to what I am about to tell you”
33:18	fy9c		rc://*/ta/man/translate/figs-metonymy	Yahweh’s eye	1	Here “eye” refers to Yahweh’s attention. Alternate translation: “Yahweh’s attention”
33:18	y8yf		rc://*/ta/man/translate/figs-idiom	those who hope in his covenant faithfulness	1	The idiom to “count on” means to “wait for” or to “expect.” If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adverb. Alternate translation: “those who expect him to act faithfully because of his covenant” or “those who wait for him to act because he is faithful to his covenant” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
33:19	z5yv		rc://*/ta/man/translate/figs-synecdoche	to deliver their lives from death	1	Here “their lives” refers to the people. Alternate translation: “to keep them from dying”
33:20	j64c		rc://*/ta/man/translate/figs-idiom	We wait for Yahweh	1	Here “wait” is an idiom that refers to trust. Alternate translation: “We trust in Yahweh” or “We hope in Yahweh”
33:20	l55j		rc://*/ta/man/translate/figs-metaphor	he is our help and our shield	1	Here Yahweh is spoken of as if he is a shield that protects soldiers in battle. Alternate translation: “he is our helper and protects us like a shield”
33:21	ujv3		rc://*/ta/man/translate/figs-synecdoche	Our hearts rejoice	1	Here “hearts” refer to the people. Alternate translation: “We rejoice”
33:21	eu9i		rc://*/ta/man/translate/figs-metonymy	in his holy name	1	Here “holy name” refers to Yahweh’s holy character. Alternate translation: “in his holy character” or “in him because he is holy”
33:22	nn9g		rc://*/ta/man/translate/figs-metaphor	Let your covenant faithfulness, Yahweh, be with us	1	Yahweh acting faithfully towards the people is spoken of as if Yahweh’s covenant faithfulness were with them. If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adverb. Alternate translation: “May you always act faithfully towards us because of your covenant, Yahweh” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
33:22	jye8			as we put our hope in you	1	Alternate translation: “as we hope for your help”
34:intro	az5s				0	# Psalm 034 General Notes\n\n## Type of psalm\n\nPsalm 34 is a teaching psalm and includes thanksgiving. It teaches that living right leads to a good life. (See: [[rc://*/tw/dict/bible/kt/life]])\n\nThe psalm does not relate directly to the superscription given about Abimelech.\n\n## Special concepts in this chapter\n\n### Yahweh’s help\n\nGood people can have problems, but God brings them through these. (See: [[rc://*/tw/dict/bible/kt/good]])
34:1	p9iv		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
34:1	w9ay			A psalm of David	1	This could mean: (1) David wrote the psalm or (2) the psalm is about David or (3) the psalm is in the style of David’s psalms.
34:1	j36y			pretended to be insane	1	Alternate translation: “acted like a crazy person”
34:1	m4gs		rc://*/ta/man/translate/figs-explicit	before Abimelech	1	This refers to a specific historical event that the Hebrews knew well. Alternate translation: “when he was in Abimelech’s house” or “when he was Abimelech’s prisoner”
34:1	klk3		rc://*/ta/man/translate/figs-metonymy	his praise will always be in my mouth	1	Here “in my mouth” refers to David speaking about Yahweh. Alternate translation: “I will always praise him out loud”
34:2	rk7h		rc://*/ta/man/translate/figs-nominaladj	the oppressed	1	This refers to people who are oppressed. Alternate translation: “the oppressed people”
34:3	me7c			Praise Yahweh with me	1	The verb “praise” is a command to a group. Alternate translation: “Everyone should praise Yahweh with me”
34:3	n56p		rc://*/ta/man/translate/figs-idiom	lift up his name	1	Here “lift up” is an idiom that refers to exalting Yahweh. Alternate translation: “tell people how great he is”
34:3	hjw1		rc://*/ta/man/translate/figs-metonymy	his name	1	Here “his name” refers to Yahweh’s character. Alternate translation: “his character”
34:4	def1		rc://*/ta/man/translate/figs-metaphor	I sought Yahweh	1	Here “sought Yahweh” means David was asking Yahweh for help. Alternate translation: “I prayed to Yahweh” or “I asked Yahweh for help”
34:5	t6s5		rc://*/ta/man/translate/figs-metaphor	Those who look to him	1	Here “look to” represents seeking help from him. Alternate translation: “Those who look at him for help” or “those who expect help only from him”
34:5	ndy9		rc://*/ta/man/translate/figs-idiom	are radiant	1	This idiom refers to their appearance as being joyful. Alternate translation: “are joyful”
34:5	caz9		rc://*/ta/man/translate/figs-synecdoche	their faces are not ashamed	1	Here “their faces” refers to the people who look to Yahweh. It can also be stated in positive form. Alternate translation: “they are not ashamed” or “they are proud” (See also: [[rc://*/ta/man/translate/figs-litotes]])
34:6	cib3		rc://*/ta/man/translate/figs-123person	This oppressed man	1	David describes himself as an oppressed man. Alternate translation: “I was oppressed and”
34:6	qw3c		rc://*/ta/man/translate/figs-idiom	Yahweh heard him	1	Here “heard” means that Yahweh helped him. Alternate translation: “Yahweh heard me” or “Yahweh helped him”
34:7	qu9z		rc://*/ta/man/translate/figs-metaphor	camps around	1	The angel of Yahweh is spoken of as if he were an army that camps around someone in order to protect them. Alternate translation: “guards”
34:8	qed8		rc://*/ta/man/translate/figs-metaphor	Taste and see that Yahweh is good	1	Yahweh’s goodness is spoken of as something that can be tasted and seen. Alternate translation: “Try and experience that Yahweh is good”
34:8	j8ma		rc://*/ta/man/translate/figs-metaphor	takes refuge	1	Yahweh is spoken of as if he were a place where people can hide for protection from their enemies. Alternate translation: “trust him to protect them”
34:9	vv95		rc://*/ta/man/translate/figs-litotes	There is no lack for those who fear him	1	This can be stated in positive form. Alternate translation: “Those who fear him will always have what they need”
34:10	ch59		rc://*/ta/man/translate/figs-litotes	will not lack anything good	1	This can be stated in positive form. Alternate translation: “will always have the good things they need”
34:11	ge81			sons	1	Here this does not refer to literal sons of the writer, but to the people he is teaching about Yahweh. Alternate translation: “my students”
34:12	gmc4		rc://*/ta/man/translate/figs-rquestion	What man is there who desires life and loves many days, that he may see good?	1	The implicit answer to this question is “every man.” If your readers would misunderstand this question, you can express it as a statement. Alternate translation: “Every man desires life and desires to live many days and have a good life”
34:13	h79u		rc://*/ta/man/translate/figs-parallelism	keep your tongue from evil & keep your lips from speaking lies	1	These two phrases refer to the same thing and it is said in different ways to emphasize its importance.
34:13	jy3g		rc://*/ta/man/translate/figs-synecdoche	Then keep your tongue from evil	1	Here “tongue” refers to the whole person. Alternate translation: “Therefore, do not speak evil”
34:13	d237		rc://*/ta/man/translate/figs-synecdoche	keep your lips from speaking lies	1	Here “lips” refers to the person speaking. Alternate translation: “do not speak lies”
34:14	l778		rc://*/ta/man/translate/figs-metaphor	Turn away from evil	1	Here “Turn away” is a metaphor for avoiding evil. Alternate translation: “Refuse to do evil”
34:14	sjg9		rc://*/ta/man/translate/figs-metaphor	Seek peace	1	Here “seek” means to be concerned about peace. Alternate translation: “Try hard to live in peace with other people”
34:15	x87w		rc://*/ta/man/translate/figs-metonymy	The eyes of Yahweh are on the righteous	1	Here “the eyes of Yahweh” refer to his careful watching. “The righteous” is a reference to righteous people. Alternate translation: “Yahweh carefully watches over the righteous people” (See also: [[rc://*/ta/man/translate/figs-nominaladj]])
34:15	ihz6		rc://*/ta/man/translate/figs-synecdoche	his ears are directed toward their cry	1	Here Yahweh is represented by his “ears.” To be directed toward something means to pay attention to it. Alternate translation: “he pays attention to their cry” or “he answers their cry”
34:16	b3yv		rc://*/ta/man/translate/figs-metaphor	to cut off the memory of them from the earth	1	Yahweh will cause people to so completely forget them when they die that it is as if he used a knife to cut off any memory of them. Alternate translation: “so that when they are dead, people will forget them completely”
34:17	ib9f		rc://*/ta/man/translate/figs-idiom	Yahweh hears	1	Here “hears” means that Yahweh desires to respond to them. Alternate translation: “Yahweh pays attention to them”
34:18	ers6		rc://*/ta/man/translate/figs-idiom	Yahweh is close	1	Here “is close” means “ready to help.” Alternate translation: “Yahweh is always ready to help”
34:18	km9m		rc://*/ta/man/translate/figs-metaphor	the brokenhearted	1	This is a nominal adjective that refers to people who are brokenhearted. Deep sadness is spoken of as if the person’s heart is broken. Alternate translation: “people who are very sad” (See also: [[rc://*/ta/man/translate/figs-nominaladj]])
34:18	zhw6		rc://*/ta/man/translate/figs-metaphor	those who are crushed in spirit	1	People who are deeply discouraged are spoken of as if their spirits are crushed. Alternate translation: “people who are deeply discouraged”
34:19	s9nw		rc://*/ta/man/translate/figs-nominaladj	the righteous	1	This refers to people who are righteous. Alternate translation: “the righteous people”
34:20	p78v		rc://*/ta/man/translate/figs-synecdoche	He keeps all his bones, not one of them will be broken	1	Here “all his bones” is literal, but it also implies that Yahweh takes care of the entire person. Alternate translation: “He provides complete protection for him, he will not be harmed in any way”
34:21	zrq9		rc://*/ta/man/translate/figs-personification	Evil will kill the wicked	1	Evil is described as if it were a man who can kill people. Alternate translation: “The evil deeds of wicked people will kill them”
34:21	rj4c		rc://*/ta/man/translate/figs-nominaladj	the wicked	1	This refers to wicked people.
34:21	v5tb		rc://*/ta/man/translate/figs-activepassive	Those who hate the righteous will be condemned	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Yahweh will condemn those who hate the righteous”
34:21	a6li		rc://*/ta/man/translate/figs-nominaladj	the righteous	1	This refers to righteous people.
34:22	pl7j		rc://*/ta/man/translate/figs-activepassive	None of those who take refuge in him will be condemned	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. It can also be stated in positive form. Alternate translation: “Yahweh will forgive everyone who takes refuge in him” (See also: [[rc://*/ta/man/translate/figs-litotes]])
34:22	wb23		rc://*/ta/man/translate/figs-metaphor	take refuge in him	1	Going to Yahweh for protection is spoken of as taking refuge in him. Alternate translation: “go to him for protection”
35:intro	d3ln				0	# Psalm 035 General Notes\n\n## Type of psalm\n\nPsalm 35 is a prayer for deliverance. His enemies are coming against him. (See: [[rc://*/tw/dict/bible/other/deliverer]])\n\n## Special concepts in this chapter\n\n### Enemies\n\nWhen his enemies were sick, he tried to comfort them, but when he was in trouble his enemies use this as a time to attack him.
35:1	u6dy		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
35:2	uj8w		rc://*/ta/man/translate/figs-metaphor	Grab your small shield and large shield	1	The writer describes God as a warrior who is preparing himself for battle.
35:2	f9eb			small shield and large shield	1	these are defensive weapons
35:3	e4ia		rc://*/ta/man/translate/figs-metaphor	Use your spear and battle ax	1	The writer describes God as a warrior who is preparing himself for battle.
35:3	qr78			spear and battle ax	1	these are offensive weapons
35:3	z8vr		rc://*/ta/man/translate/figs-metaphor	those who chase me	1	This could mean: (1) these enemies are literally chasing the writer or (2) this is a metaphor for people who are enemies of the writer.
35:3	k4rj		rc://*/ta/man/translate/figs-synecdoche	say to my soul	1	This refers to the writer. Alternate translation: “say to me”
35:3	wz6p		rc://*/ta/man/translate/figs-abstractnouns	I am your salvation	1	This can be stated without the abstract noun. Alternate translation: “I am your savior” or “I will save you”
35:4	w6yz		rc://*/ta/man/translate/figs-activepassive	May those who seek my life be shamed and dishonored	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “May Yahweh shame and dishonor those who seek my life”
35:4	pv5x			May those	1	Alternate translation: “I desire that”
35:4	s62m		rc://*/ta/man/translate/figs-metaphor	who seek my life	1	Here “seek my life” means they desire to kill the writer. The writer is represented by his “life.” Alternate translation: “who are trying to kill me” (See also: [[rc://*/ta/man/translate/figs-synecdoche]])
35:4	fq9w		rc://*/ta/man/translate/figs-activepassive	May those who plan to harm me be turned back and confounded	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “May Yahweh turn back and confound those who plan to harm me”
35:4	g34u		rc://*/ta/man/translate/figs-metaphor	be turned back	1	“be turned back” here is a metaphor for being unable to accomplish their goal. Alternate translation: “be unsuccessful”
35:4	mks4			confounded	1	Alternate translation: “confused”
35:5	wp56		rc://*/ta/man/translate/figs-simile	as chaff before the wind	1	The writer’s enemies are spoken of as if they are chaff that is easily blown away. Alternate translation: “blown away by the wind like chaff”
35:6	ayu2		rc://*/ta/man/translate/figs-metonymy	their way	1	Here “their way” refers to their lives. Alternate translation: “their lives”
35:6	w5gp		rc://*/ta/man/translate/figs-metaphor	dark and slippery	1	This refers to a way that is hidden and dangerous. Alternate translation: “hidden and full of dangers”
35:6	ehs5		rc://*/ta/man/translate/figs-metaphor	chases them	1	This refers to the angel of Yahweh being opposed to the writer’s enemies. Alternate translation: “works against them” or “opposes them”
35:7	h8ne		rc://*/ta/man/translate/figs-metaphor	they set their net for me	1	The schemes of the wicked are spoken of as if they were a net that they set to catch the writer. Alternate translation: “they want to catch me in a net like a small animal”
35:7	j68b		rc://*/ta/man/translate/figs-metaphor	they dug a pit for my life	1	The schemes of the wicked are spoken of as if they were a pit that they dug to catch the writer. Alternate translation: “they wanted to capture me in a pit like a big animal”
35:7	kw8m		rc://*/ta/man/translate/figs-synecdoche	my life	1	This refers to the writer. Alternate translation: “me”
35:8	iq5p		rc://*/ta/man/translate/figs-personification	Let destruction overtake them by surprise	1	Destruction is spoken of as if it was a dangerous animal that would suddenly attack them. Alternate translation: “Let them be destroyed suddenly” or “Let them be surprised because you destroy them suddenly”
35:8	d6rv		rc://*/ta/man/translate/figs-metaphor	the net that they have set	1	The schemes of the wicked are spoken of as if they were a net that they place to catch the writer. Alternate translation: “the net that they placed in order to capture me like an animal and harm me”
35:8	e9d9		rc://*/ta/man/translate/figs-metaphor	Let them fall into it	1	This is the same metaphor as in verse 7. The net is intended to catch the writer. Alternate translation: “Let them fall into the pit that they dug for me” (See also: [[rc://*/ta/man/translate/figs-explicit]])
35:8	n85r			fall into it	1	This could mean: (1) fall into the pit of verse 7 or (2) fall into destruction.
35:8	q1k1		rc://*/ta/man/translate/figs-abstractnouns	to their destruction	1	If your language does not use an abstract noun for the idea behind the word **destruction**, you could express the same idea with a verbal form. Alternate translation: “so that they will be destroyed” or “that is how you should destroy them”
35:9	gv3z		rc://*/ta/man/translate/figs-abstractnouns	in his salvation	1	If your language does not use an abstract noun for the idea behind the word **salvation**, you could express the same idea with a verbal form. Alternate translation: “because you save me”
35:10	dy1n		rc://*/ta/man/translate/figs-metonymy	All my bones	1	Here “bones” refers to the deepest inner being of a person. Alternate translation: “My whole inner being”
35:10	fcx1		rc://*/ta/man/translate/figs-rquestion	Yahweh, who is like you & those who try to rob them?	1	The implicit answer to this question is that no one is like Yahweh. Alternate translation: “Yahweh, there is no one like you … those who try to rob them.”
35:10	kuz3		rc://*/ta/man/translate/figs-doublet	the poor and needy	1	The words “poor” and “needy” mean basically the same thing and emphasize that Yahweh saves many who need his help.
35:11	j8nd		rc://*/ta/man/translate/figs-idiom	rise up	1	This means they testify in a trial. Alternate translation: “volunteer to give a testimony”
35:12	ns9v		rc://*/ta/man/translate/figs-metaphor	They repay me evil for good	1	This is a metaphor which means they give back evil in exchange for the good they have received. Alternate translation: “In return for my doing good things for them, they do evil things to me”
35:12	j7e3		rc://*/ta/man/translate/figs-abstractnouns	evil & good	1	These abstract nouns can be stated in other forms. Alternate translation: “evil things … good things”
35:12	v5ej			I am sorrowful	1	Alternate translation: “I am extremely sad”
35:13	jiu2			when they were sick	1	The word “they” refers to the “unrighteous witnesses” ([Psalms 35:11](../035/011.md)).
35:13	t4yd			I wore sackcloth	1	Alternate translation: “I showed that I was sad”
35:13	gt7d		rc://*/ta/man/translate/translate-symaction	with my head bowed on my chest	1	This was a symbol of prayer. “with my head bent down in prayer”
35:14	zuy5		rc://*/ta/man/translate/figs-simile	in grief as for my brother	1	The writer was as sad as if his own brother had died. Alternate translation: “grieving as if my own brother was ill”
35:14	kn9w		rc://*/ta/man/translate/figs-simile	I bent down in mourning as for my mother	1	The writer mourned as if his own mother had died. Alternate translation: “I mourned as if my own mother had died”
35:14	zqf9		rc://*/ta/man/translate/translate-symaction	I bent down	1	This was a symbol of pain and suffering.
35:15	ff5f			gathered together	1	Alternate translation: “assembled together” or “came together”
35:15	w4hv		rc://*/ta/man/translate/figs-idiom	against me	1	This means they came together for the purpose of attacking the writer. Alternate translation: “to make plans against me” or “to plan my destruction”
35:15	qu3u		rc://*/ta/man/translate/figs-metaphor	They tore at me	1	Here the treated the writer as if he were a piece of cloth that they could tear to pieces. Alternate translation: “They attacked me”
35:16	l7dx			With no respect at all they mocked me	1	(1) “With the worthless people they ridiculed me” or (2) “Without respect they made fun of me”
35:16	j13z		rc://*/ta/man/translate/translate-symaction	they grind their teeth at me in rage	1	This is a sign of anger and hate. “they made grinding noises with their teeth at me”
35:17	x3er		rc://*/ta/man/translate/figs-rquestion	how long will you look on?	1	This rhetorical question indicates that the writer wants God to stop simply looking on and to start to help him. Alternate translation: “how long will you only watch them doing this?” or “when will you help me?”
35:17	te6n		rc://*/ta/man/translate/figs-synecdoche	Rescue my soul	1	Here “soul” refers to the writer. Alternate translation: “Rescue me”
35:17	ygg1		rc://*/ta/man/translate/figs-ellipsis	my life from the lions	1	The word “save” is implied. Alternate translation: “save my life from the lions”
35:17	kep3		rc://*/ta/man/translate/figs-synecdoche	my life	1	This refers to the writer. Alternate translation: “me”
35:17	d2a8		rc://*/ta/man/translate/figs-metaphor	from the lions	1	Here the writer speaks of his enemies as if they were vicious lions. Alternate translation: “from my enemies who attack me like wild animals”
35:19	p53g			Do not let my deceitful enemies	1	Alternate translation: “Do not let my enemies, who tell lies about me,”
35:19	a7lv			their wicked schemes	1	Alternate translation: “their evil plans”
35:20	pjw3		rc://*/ta/man/translate/figs-abstractnouns	they do not speak peace	1	If your language does not use an abstract noun for the idea behind the word **peace**, you could express the same idea with a verbal form such as “peacefully.” Alternate translation: “they do not speak peacefully to people”
35:20	sg2n			devise deceitful words	1	Alternate translation: “look for ways to tell lies”
35:20	e21a			those in our land who live in peace	1	Alternate translation: “those who live peacefully in our land”
35:20	p638		rc://*/ta/man/translate/figs-abstractnouns	live in peace	1	If your language does not use an abstract noun for the idea behind the word **peace**, you could express the same idea with a verbal form. Alternate translation: “live peacefully with others” or “do no harm to anyone”
35:21	vvg2		rc://*/ta/man/translate/figs-explicit	They open their mouths wide against me	1	The reason they open their mouths is to accuse the writer. Alternate translation: “They shout at me in order to accuse me”
35:21	b5wt		rc://*/ta/man/translate/figs-exclamations	Aha, Aha	1	This is something an excited person says when he has suddenly seen or understood something, especially something other people did not expect him to see. It emphasizes the statement that follows.
35:21	s32p		rc://*/ta/man/translate/figs-synecdoche	our eyes have seen it	1	Here “our eyes” refers to the enemies’ eyes. It is implied that they are saying they saw the writer do something wrong. Alternate translation: “we have seen it” or “we saw the wrong things that you did” (See also: [[rc://*/ta/man/translate/figs-explicit]])
35:22	gn7x		rc://*/ta/man/translate/figs-explicit	You have seen it	1	Here “it” refers to the false accusations of the writer’s enemies. Alternate translation: “You have seen how they falsely accused me”
35:22	tt5p		rc://*/ta/man/translate/figs-litotes	do not be silent	1	“do not ignore what they did” This can be stated in positive form. Alternate translation: “judge them because of what they did”
35:22	a6yk		rc://*/ta/man/translate/figs-litotes	do not be far from me	1	This can be stated in positive form. Alternate translation: “be very close to me”
35:23	hkj2		rc://*/ta/man/translate/figs-metaphor	Arouse yourself and awake	1	This does not mean that God is actually asleep. The writer wants God to intervene. Both words mean basically the same thing and emphasize the urgency of this request. Alternate translation: “I feel like you are sleeping! Wake up” (See also: [[rc://*/ta/man/translate/figs-doublet]])
35:23	g2zc		rc://*/ta/man/translate/figs-abstractnouns	to my defense	1	This abstract noun “defense” can be stated as “defend.” Alternate translation: “to defend me”
35:23	qri7		rc://*/ta/man/translate/figs-metonymy	my cause	1	This refers to the writer. Alternate translation: “me”
35:24	h9ku			do not let them rejoice over me	1	Alternate translation: “do not let them be glad because I am suffering”
35:25	g22z		rc://*/ta/man/translate/figs-idiom	say in their heart	1	This is an idiom that means to say to oneself. Alternate translation: “say to themselves”
35:25	lj61		rc://*/ta/man/translate/figs-exclamations	Aha	1	This is an exclamation that is used when something is suddenly seen or understood. It emphasizes what follows. Alternate translation: “Yes”
35:25	vuc2		rc://*/ta/man/translate/figs-explicit	we have what we wanted	1	It is implied that the writer’s enemies wanted him to be declared guilty. Alternate translation: “he has been declared guilty just as we desired”
35:25	p58l		rc://*/ta/man/translate/figs-metaphor	We have devoured him	1	The writer’s enemies speak of his destruction as if they were wild animals who had eaten him. Alternate translation: “We have swallowed him up” or “We have destroyed him”
35:26	fck7			May they be put to shame and may they be confounded who rejoice at my distress	1	Alternate translation: “May those who rejoice at my distress be put to shame and confounded”
35:26	p6id			May they be put to shame	1	Alternate translation: “May they feel shame”
35:26	m9cp			may they be confounded	1	Alternate translation: “may they be confused” or “may they be humiliated”
35:26	q1m6		rc://*/ta/man/translate/figs-activepassive	May those who exalt themselves over me be clothed with shame and dishonor	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “May you clothe with shame and dishonor those who exalt themselves over me”
35:26	y2xu			exalt themselves over me	1	Alternate translation: “consider themselves better than I am” or “think they have the right to treat me badly”
35:26	j7j7		rc://*/ta/man/translate/figs-abstractnouns	clothed with shame and dishonor	1	Here shame and dishonor are spoken of as if they were shameful clothes that the writer could wear. These abstract nouns can be stated as verbs. Alternate translation: “shamed and dishonored” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
35:26	he8a		rc://*/ta/man/translate/figs-doublet	shame and dishonor	1	These terms mean about the same thing and are used to emphasize how degraded they will be.
35:27	ywv7			my vindication	1	Here “vindication” refers to Yahweh proclaiming or judging the psalmist innocent.
35:27	f434			may they say continually	1	Alternate translation: “may they always say”
35:27	zr5u		rc://*/ta/man/translate/figs-activepassive	Yahweh be praised	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Let us praise Yahweh”
35:27	l9kp			who delights in	1	Alternate translation: “who is happy with” or “who is glad for”
35:27	ra7f			welfare	1	well-being, happiness
35:28	b4q3		rc://*/ta/man/translate/figs-abstractnouns	tell of your justice	1	If your language does not use an abstract noun for the idea behind the word **justice**, you could express the same idea with a verbal form such as “right.” Alternate translation: “proclaim that you act in the right way”
36:intro	a634				0	# Psalm 036 General Notes\n\n## Formatting in this chapter\n\nPsalm 36 is a psalm of praise. It speaks of how good God is to those who love him. (See: [[rc://*/tw/dict/bible/kt/good]] and [[rc://*/tw/dict/bible/kt/love]])\n\n## Special concepts in this chapter\n\n### God and man\n\nEvil people do not think about God; but he is such a pleasure to all who honor him. (See: [[rc://*/tw/dict/bible/kt/evil]])
36:1	d19d		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
36:1	hw62			For the chief musician	1	Alternate translation: “This is for the director of music to use in worship.”
36:1	eg5r		rc://*/ta/man/translate/figs-genericnoun	An evil man	1	This does not refer to a specific man, but to evil people in general. Alternate translation: “Evil people”
36:1	pzl6		rc://*/ta/man/translate/figs-metonymy	from deep in his heart	1	Here “heart” refers to the inner being of a person. Alternate translation: “from his inner being”
36:1	zm16		rc://*/ta/man/translate/figs-synecdoche	in his eyes	1	Here “eyes” refers to the wicked person. Alternate translation: “in him”
36:2	fd1w			he comforts himself, thinking	1	Alternate translation: “he prefers to believe” or “he wants to think”
36:2	z7qc		rc://*/ta/man/translate/figs-activepassive	his sin will not be discovered and be hated	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God will not discover and hate his sin”
36:3	v6yt			His words are	1	Alternate translation: “What he says is”
36:3	pir7			do good	1	Alternate translation: “do things that are good”
36:4	d3zz		rc://*/ta/man/translate/figs-metaphor	he sets out on an evil way	1	The sinful actions of the man are spoken of as if he was walking along a path that was evil. Alternate translation: “he begins to do evil things”
36:4	w34n		rc://*/ta/man/translate/figs-abstractnouns	he does not reject evil	1	Here “evil” can be stated in another form. Alternate translation: “he does not reject evil behavior”
36:5	wiw8		rc://*/ta/man/translate/figs-metaphor	Your covenant faithfulness & reaches to the heavens	1	The greatness of God’s covenant faithfulness is spoken of as if it were an object that reached as high as the heavens. If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adjective. Alternate translation: “Your covenant faithfulness … is very great” or “You … are as faithful to your covenant as the heavens are high above the earth” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
36:5	m314		rc://*/ta/man/translate/figs-metaphor	reaches to the clouds	1	The greatness of God’s loyalty is spoken of as if it was very high. Alternate translation: “is as high as the clouds” or “is enormously great”
36:6	s49q		rc://*/ta/man/translate/figs-simile	like the mountains of God & like the great deep	1	These phrases describe the greatness of God’s righteousness and judgments as if they were very high and deep. Alternate translation: “as high as the highest mountains … as deep as the deepest sea”
36:6	e8gt			you preserve	1	Alternate translation: “you help” or “you save”
36:7	vs32		rc://*/ta/man/translate/figs-abstractnouns	How precious is your covenant faithfulness	1	The word “precious” refers to how greatly the writer values Yahweh’s covenant faithfulness. If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adjective. Alternate translation: “I greatly value how you are faithful to your covenant”
36:8	vy98		rc://*/ta/man/translate/figs-metaphor	They feast upon the abundance of your house	1	Eating much food as guests in a house is a metaphor for God providing all his people need. Alternate translation: “They will have all they need because you will provide it to them” or “You have plenty to give, and you will provide them with all they need”
36:8	mw7h		rc://*/ta/man/translate/figs-metaphor	you let them drink from the river of your delights	1	There are two metaphors here. God’s abundant blessings are spoken of as if they are the water in a flowing river. Also, those who receive those blessings are spoken of as if they are drinking them like water. Alternate translation: “your precious blessings are like a river from which you will let them drink”
36:9	wc6m			fountain of life	1	Alternate translation: “source of life”
36:9	f7u5		rc://*/ta/man/translate/figs-metaphor	in your light we will see light	1	Here “light” is a metaphor for true knowledge. Alternate translation: “when you enlighten us, we will know the truth” or “your light is what enables us to know the truth about you”
36:10	d1ua		rc://*/ta/man/translate/figs-metaphor	Extend your covenant faithfulness fully to those who know you	1	The writer speaks of Yahweh continuing to act faithfully towards the people as if Yahweh were to extend his covenant faithfulness or make it longer. If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adverb. Alternate translation: “Continue to act faithfully to those who know you” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
36:10	jtd4		rc://*/ta/man/translate/figs-abstractnouns	your defense to the upright of heart	1	If your language does not use an abstract noun for the idea behind the word **defense**, you could express the same idea with a verbal form. “Continue” is implied from the previous phrase. Alternate translation: “Continue to protect the upright of heart” (See also: [[rc://*/ta/man/translate/figs-ellipsis]])
36:10	qms7		rc://*/ta/man/translate/figs-synecdoche	the upright of heart	1	Here “heart” refers to the people. Alternate translation: “the upright” or “people who act righteously”
36:11	z9yf		rc://*/ta/man/translate/figs-synecdoche	the foot of the arrogant man & the hand of the wicked	1	Here “foot” and “hand” refer to the evil people. These are not specific men. This refers to evil people in general. Alternate translation: “arrogant people … wicked people” (See also: [[rc://*/ta/man/translate/figs-genericnoun]])
36:11	a5wg			drive me away	1	Alternate translation: “send me away” or “make me leave my place”
36:12	mm9r		rc://*/ta/man/translate/figs-metaphor	evildoers have fallen; they are knocked down and are not able to get up	1	All three phrases describe the evildoers as defeated.
36:12	q7yf		rc://*/ta/man/translate/figs-activepassive	they are knocked down	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “you have knocked them down” or “you have destroyed them”
36:12	bmn7			are not able to get up	1	Alternate translation: “cannot get up”
37:intro	tv7e				0	# Psalm 037 General Notes\n\n## Type of psalm\n\nPsalm 37 is a teaching psalm. It provides guidance about how to live a moral and God-fearing life. It teaches that evil people do not prosper in the future. (See: [[rc://*/tw/dict/bible/kt/evil]])\n\n## Special concepts in this chapter\n\n### Envy\n\nDo not envy evil people. Although it appears as though they prosper, soon they will be destroyed and the good people will continue on living. (See: [[rc://*/tw/dict/bible/kt/good]] and [[rc://*/tw/dict/bible/kt/life]])
