Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
6:30	kgra		rc://*/ta/man/translate/figs-explicit	 בַּ⁠קֹּ֖דֶשׁ	1	The expression **the holy place** is another way of referring to the portion of the tent of meeting which housed the altar and sacred objects that the priest would sprinkle with the blood of the sacrifice. Alternate translation: “in the sacred precincts of the tent of meeting”
6:30	dt9l		rc://*/ta/man/translate/figs-declarative	לֹ֣א תֵאָכֵ֑ל  בָּ⁠אֵ֖שׁ תִּשָּׂרֵֽף	1	These expressions use a future statement to give an instruction or command. If it would be helpful in your language, you could translate these words using a command or instruction form. Alternate translation: “it must not be eaten. It must be burned with fire” or “it should not be eaten. It should be burned with fire”
6:30	yz83		rc://*/ta/man/translate/figs-activepassive	לֹ֣א תֵאָכֵ֑ל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “no one is permitted to eat it”
6:30	w6h7		rc://*/ta/man/translate/figs-activepassive	תִּשָּׂרֵֽף	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The priest must burn it”
7:intro	nbv3				0	# Leviticus 7 General Notes\n\n## Structure and Formatting\n\nThis chapter gives instructions on how to offer guilt offerings, peace offerings and freewill offerings.\n\n## Special Concepts in this Chapter\n\n### Blood\n\nThe people were not allowed to eat or drink the blood of the sacrificed animal because life was considered to be in the blood of the animal. (See: [[rc://*/tw/dict/bible/kt/blood]] and [Leviticus 17:11](../../lev/17/11.md))
7:1	rct1		rc://*/ta/man/translate/translate-unknown	הָ⁠אָשָׁ֑ם	1\n\n	See how you translated this specific kind of sacrifice in [5:15](../05/15.md).
7:1	m86w		rc://*/ta/man/translate/figs-possession	קֹ֥דֶשׁ קָֽדָשִׁ֖ים הֽוּא	1\n\n	See how you translated this expression in [6:17](../06/17.md).
7:2	w7q9		rc://*/ta/man/translate/translate-tense	בִּ⁠מְק֗וֹם אֲשֶׁ֤ר יִשְׁחֲטוּ֙ אֶת־הָ֣⁠עֹלָ֔ה	1\n\n	Here, the author of Leviticus does not use the future tense to describe future action, as if he is here referring to a specific instance where an individual will perform this specific action. Rather, the future tense is used to depict a hypothetical situation. If it would be helpful in your language, consider choosing language that makes it plain that the author is not referring to a specific future action. Alternate translation: “In the location where the burnt offering would normally be slaughtered”
7:2	i8iw		rc://*/ta/man/translate/writing-pronouns	יִשְׁחֲטוּ֙ & יִשְׁחֲט֖וּ	1\n\n	Here, **they** refers generically to anyone who might perform these actions. If it would be helpful in your language, consider using a general expression for a person. Alternate translation: “someone normally slaughters … people shall slaughter” or “an individual slaughters … that individual shall slaughter”
7:2	grkl		rc://*/ta/man/translate/figs-123person	יִשְׁחֲטוּ֙ & יִשְׁחֲט֖וּ	1\n\n	Although the end of the last chapter addressed the people of Israel using a second-person singular form, here the author of Leviticus addresses everyone who approaches the tent of meeting to sacrifice using a third-person plural form. If the switch from second-person forms to third-person forms would be confusing in your language, consider using whichever form you have been using throughout the previous chapters.
7:2	dhkm		rc://*/ta/man/translate/translate-unknown	אֶת־הָ֣⁠עֹלָ֔ה	1\n\n	See how you translated this specific kind of sacrifice in [1:3](../01/03.md).
7:2	tzsl		rc://*/ta/man/translate/writing-pronouns	וְ⁠אֶת־דָּמ֛⁠וֹ יִזְרֹ֥ק	1\n\n	The pronoun **he** does not refer to the person offering the sacrifice but, rather, to the priest, the individual normally responsible for splashing **the blood** on **the altar**. If it would be helpful in your language, consider making the referent explicit. Alternate translation: “And its blood the priest shall splash”
7:3	xzk6		rc://*/ta/man/translate/writing-pronouns	יַקְרִ֣יב	1\n\n	Here, **he** does not refer to the priest but to the individual offering the sacrifice, the person normally responsible for butchering and preparing the animal’s fat. If it would be helpful in your language, consider making the referent explicit. Alternate translation: “the individual offering the sacrifice shall present”
7:3	xhdr		rc://*/ta/man/translate/translate-unknown	אֵ֚ת הָֽ⁠אַלְיָ֔ה וְ⁠אֶת־הַ⁠חֵ֖לֶב הַֽ⁠מְכַסֶּ֥ה אֶת־הַ⁠קֶּֽרֶב	1\n\n	See how you translated these terms in [3:9](../03/09.md).
7:4	tiur		rc://*/ta/man/translate/translate-unknown	וְ⁠אֵת֙ שְׁתֵּ֣י הַ⁠כְּלָיֹ֔ת וְ⁠אֶת־הַ⁠חֵ֨לֶב֙ אֲשֶׁ֣ר עֲלֵי⁠הֶ֔ן אֲשֶׁ֖ר עַל־הַ⁠כְּסָלִ֑ים וְ⁠אֶת־הַ⁠יֹּתֶ֨רֶת֙ עַל־הַ⁠כָּבֵ֔ד	1\n\n	See how you translated these terms in [3:4](../03/04.md). 
7:5	bh08		rc://*/ta/man/translate/translate-unknown	וְ⁠הִקְטִ֨יר אֹתָ֤⁠ם הַ⁠כֹּהֵן֙ הַ⁠מִּזְבֵּ֔חָ⁠ה	1\n\n	See how you translated the similar expression in [1:9](../01/09.md).
7:5	aa8f			אִשֶּׁ֖ה לַ⁠יהוָ֑ה	1\n\n	See how you translated the similar expression in [2:11](../02/11.md).
7:6	y9wb			 כָּל־זָכָ֥ר בַּ⁠כֹּהֲנִ֖ים יֹאכְלֶ֑⁠נּוּ	1\n\n	Alternate translation: “Every male among the sons of Aaron is permitted to eat it” or “Every male among the sons of Aaron may eat it”
7:6	ei3l		rc://*/ta/man/translate/figs-activepassive	יֵאָכֵ֔ל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “they shall eat it”
7:6	c7x0		rc://*/ta/man/translate/figs-possession	 קֹ֥דֶשׁ קָֽדָשִׁ֖ים הֽוּא	1	See how you translated this expression in [2:3](../02/03.md).
7:7	rtkp		rc://*/ta/man/translate/figs-doublet	כַּֽ⁠חַטָּאת֙ כָּֽ⁠אָשָׁ֔ם תּוֹרָ֥ה אַחַ֖ת לָ⁠הֶ֑ם	1	These two expressions mean similar things. They refer to the manner in which the meat for these two sacrifices is to be reserved for the priests’ special portion of food, and so the two expressions are used together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “The guilt offering and the purification offering are alike in this regard”
7:7	lm52			 יְכַפֶּר	1	See how you handled the use of the abstract noun **atonement** in [1:4](../01/04.md).
7:7	ftun		rc://*/ta/man/translate/figs-explicit	ל֥⁠וֹ יִהְיֶֽה	1	The expression **it will be for him** means that the portion of the animal (in context, the skin of the peace offering, along with the breast meat and the right thigh) belongs to the priest as his allotment from Yahweh. It is questionable whether the skin serves as a food source for the priests, as the other portions do. Rather, it seems likely that the skin would be used for other, unspecified uses. Alternate translation: “these portions of the sacrifice shall belong to him”
7:8	fj85		rc://*/ta/man/translate/figs-gendernotations	אֶת־עֹ֣לַת אִ֑ישׁ	1	In this expression, although the word **man** is masculine, it refers in a generic way to any individual who offers this sacrifice. The possessive form, **a burnt offering of a man**, does not mean offering a human being as a burnt offering but rather, it means a burnt offering presented by any person, whoever they might be. If it would be helpful in your language, consider using a generic term for a person in this possessive form. Alternate translation: “someone’s burnt offering” or “the burnt offering that anyone might offer”
7:8	nwed		rc://*/ta/man/translate/figs-explicit	ל֥⁠וֹ יִהְיֶֽה	1	See how you translated the similar expression in the previous verse.
7:9	yc6s		rc://*/ta/man/translate/figs-activepassive	 וְ⁠כָל־מִנְחָ֗ה אֲשֶׁ֤ר תֵּֽאָפֶה֙ בַּ⁠תַּנּ֔וּר	1	If your language does not use the passive form in this way, you could state this in active form or in another way that is natural in your language. Alternate translation: “And any grain offering that someone has baked in an oven”
7:9	fwei		rc://*/ta/man/translate/translate-unknown	בַּ⁠תַּנּ֔וּר	1	See how you translated this term in [2:4](../02/04.md).
7:9	ydb2		rc://*/ta/man/translate/figs-activepassive	וְ⁠כָל־נַעֲשָׂ֥ה בַ⁠מַּרְחֶ֖שֶׁת	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and anything that someone has made in a pan”
7:9	pv1t		rc://*/ta/man/translate/translate-unknown	בַ⁠מַּרְחֶ֖שֶׁת	1	See how you translated this term in [2:7](../02/07.md).
7:9	q4xb		rc://*/ta/man/translate/translate-unknown	מַחֲבַ֑ת	1	See how you translated this term in [2:5](../02/05.md).
7:9	ctsy		rc://*/ta/man/figs-explicit	ל֥⁠וֹ תִֽהְיֶֽה	1	See how you translated this expression in [7:7](../07/07.md).
7:10	ld4h		rc://*/ta/man/translate/figs-activepassive	 וְ⁠כָל־מִנְחָ֥ה בְלוּלָֽה־בַ⁠שֶּׁ֖מֶן וַ⁠חֲרֵבָ֑ה	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And every grain offering, whether someone mixes it with oil or offers it dry”
7:10	jr11		rc://*/ta/man/translate/figs-explicit	 וַ⁠חֲרֵבָ֑ה	1	The term translated **dry** refers to a grain offering of wheat flour that has not been mixed or kneaded with olive oil. If it would be helpful in your language, consider stating this plainly. Alternate translation: “or dry and not mixed with any oil”
7:10	ajv7		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֧י אַהֲרֹ֛ן	1	See how you translated the similar manner of referring to the priests in [1:5](../01/05.md).
7:11	afog		rc://*/ta/man/translate/translate-unknown	 זֶ֣בַח הַ⁠שְּׁלָמִ֑ים	1	See how you translated this particular sacrifice in [3:1](../03/01.md).
7:11	on8y		rc://*/ta/man/translate/writing-pronouns	אֲשֶׁ֥ר יַקְרִ֖יב לַ⁠יהוָֽה	1	Here, although the pronoun **he** is masculine, it refers generally to any person who might offer this kind of sacrifice. If it would be helpful in your language, consider using a generic term for a person. Alternate translation: “that someone will present to Yahweh” or “that anyone will present to Yahweh”
7:11	vj44		rc://*/ta/man/translate/translate-tense	 אֲשֶׁ֥ר יַקְרִ֖יב לַ⁠יהוָֽה	1	Here, the author of Leviticus does not use the future tense to describe future action, as if he is here referring to a specific instance where an individual will perform this specific action. Rather, the future tense is being used to depict a hypothetical situation. If it would be helpful in your language, consider choosing language that makes it plain that the author is not referring to a specific future action. Alternate translation: “that anyone will present to Yahweh”
7:12	xekq		rc://*/ta/man/translate/translate-tense	אִ֣ם עַל־תּוֹדָה֮ יַקְרִיבֶ⁠נּוּ֒	1	Here, the author of Leviticus does not use the future tense to describe future action, as if he is here referring to a specific instance where an individual will perform this specific action. Rather, the future tense is being used to depict a hypothetical situation. If it would be helpful in your language, consider choosing language that makes it plain that the author is not referring to a specific future action. Alternate translation: “If, hypothetically, he is presenting it for thanksgiving”
7:12	dptw		rc://*/ta/man/translate/figs-gendernotations	יַקְרִיבֶ⁠נּוּ֒	1	Here and throughout the following verses, the word **he** refers generally to anyone who might present this kind of sacrifice to Yahweh. If it would be helpful in your language, consider using a generic term for a person. Alternate translation: “someone will present it” or “anyone will present it”
7:12	m0zb		rc://*/ta/man/translate/writing-pronouns	יַקְרִיבֶ⁠נּוּ֒	1	The pronoun **it** refers to the peace offerings. If it would be helpful in your language, consider making the referent explicit. Alternate translation: “he will present a sacrifice of peace offerings”
7:12	eavh		rc://*/ta/man/translate/figs-abstractnouns	 עַל־תּוֹדָה֮	1	The expression **for thanksgiving** refers to the unique circumstance in which a person might offer a peace offering for the specific purpose of expressing gratitude or thanks to Yahweh for something Yahweh did in his life. If your language does not use an abstract noun for the idea behind the word **thanksgiving**, you can express the same idea in a verbal form. Alternate translation: “for the purpose of expressing gratitude to Yahweh”
7:12	o8r2		rc://*/ta/man/translate/figs-ellipsis	חַלּ֤וֹת מַצּוֹת֙ בְּלוּלֹ֣ת בַּ⁠שֶּׁ֔מֶן &  וְ⁠סֹ֣לֶת מֻרְבֶּ֔כֶת חַלֹּ֖ת בְּלוּלֹ֥ת בַּ⁠שָּֽׁמֶן	1	Based on the similar expression found in [2:4](../02/04.md), the expressions **loaves of unleavened bread mixed with oil** and **loaves mixed with oil** leave out some words that some languages might consider essential for understanding. If it would be helpful in your language, consider clarifying the expressions with the elided words. Alternate translation: “flour mixed with oil into loaves of unleavened bread … flour that has been well-mixed with oil into loaves”
7:12	ohif		rc://*/ta/man/translate/figs-possession	חַלּ֤וֹת מַצּוֹת֙ 	1	See how you translated this expression in [2:4](../02/04.md).
7:12	pjhs		rc://*/ta/man/translate/figs-activepassive	וּ⁠רְקִיקֵ֥י מַצּ֖וֹת מְשֻׁחִ֣ים בַּ⁠שָּׁ֑מֶן	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “wafers of unleavened bread with lots of oil on top”
7:12	wada		rc://*/ta/man/translate/translate-unknown	וּ⁠רְקִיקֵ֥י מַצּ֖וֹת	1	See how you translated this expression in [2:4](../02/04.md).
7:12	ahju		rc://*/ta/man/translate/figs-activepassive	וְ⁠סֹ֣לֶת מֻרְבֶּ֔כֶת	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. See how you translated the similar passive form in [6:14](../06/14.md). Alternate translation: “flour that the person who prepared it mixed thoroughly”
7:13	yfqf		rc://*/ta/man/translate/figs-possession	חַלֹּת֙ לֶ֣חֶם חָמֵ֔ץ	1	Here, the expression **loaves of bread with leaven** uses the possessive form to describe a loaf that is characterized by its consisting of **bread** that has been prepared with **leaven**. If your language would not use the possessive form for this, you could use a generic expression. Alternate translation: “leavened bread”
7:13	k8sm		rc://*/ta/man/translate/translate-unknown	חָמֵ֔ץ	1	See how you translated this term in [2:11](../02/11.md).
7:13	hpp2		rc://*/ta/man/translate/writing-poetry	יַקְרִ֖יב קָרְבָּנ֑⁠וֹ	1	See how you translated the similar use of related words in [1:2](../01/02.md).
7:13	r2q8		rc://*/ta/man/translate/figs-possession	זֶ֖בַח תּוֹדַ֥ת שְׁלָמָֽי⁠ו	1	The expression **the sacrifice of thanksgiving of his peace offerings** uses the possessive form to describe the animal sacrifices of a peace offering that are being offered for the purposes of expressing gratitude to Yahweh. If your language would not use the possessive form for this, consider using a generic expression. Alternate translation: “the animal sacrifices that constitute his peace offerings that he is offering for thanksgiving”
7:14	onsp		rc://*/ta/man/translate/writing-pronouns	מִמֶּ֤⁠נּוּ	1	The pronoun **it** refers to the entire peace offering, including the animal sacrifices and the prescribed grain offerings. If it would be helpful in your language, consider making the referent explicit. Alternate translation, with a comma afterwards: “from everything he is offering as a peace offering, including the animal sacrifice and the grain offerings”
7:14	hcz6		rc://*/ta/man/translate/figs-explicit	אֶחָד֙ מִ⁠כָּל־קָרְבָּ֔ן	1	The expression **one from each offering** refers to one portion from the animal sacrifices and one portion from the grain offerings, respectively. If it would be helpful in your language, consider stating this plainly. Alternate translation: “one portion from the animal sacrifices and one portion from the grain offerings”
7:14	efjx		rc://*/ta/man/translate/figs-distinguish	תְּרוּמָ֖ה לַ⁠יהוָ֑ה	1	The expression **as a contribution to Yahweh** might seem to imply that Yahweh is asking the people to set aside food for him to eat. However, Yahweh does not need food, and the similar uses of the word **contribution** in [7:32](../07/32.md) and [7:34](../07/34.md) make it clear that this **contribution** is actually for the priests’ food. Make sure that your translation makes this clear and does not imply that the food is for Yahweh. Alternate translation: “as a special contribution of food to Yahweh’s priests”
7:15	oj47		rc://*/ta/man/translate/figs-activepassive	וּ⁠בְשַׂ֗ר זֶ֚בַח תּוֹדַ֣ת שְׁלָמָ֔י⁠ו בְּ⁠י֥וֹם קָרְבָּנ֖⁠וֹ יֵאָכֵ֑ל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And the priest shall eat the meat of the sacrifice of thanksgiving of his peace offerings on the day of his offering”
7:15	ib7v		rc://*/ta/man/translate/figs-possession	בְּ⁠י֥וֹם קָרְבָּנ֖⁠וֹ	1	The expression **on the day of his offering** uses the possessive form to refer to the day on which someone offers this particular offering. If it would be helpful in your language, consider making this explicit. Alternate translation: “on whatever day he offers it” or “whenever he offers it”
7:15	h75f		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠בְשַׂ֗ר זֶ֚בַח תּוֹדַ֣ת שְׁלָמָ֔י⁠ו	1	If your language does not use an abstract noun for the idea behind the word **thanksgiving**, you can express the same idea with a verbal form. Alternate translation: “And the meat of the sacrifice of his peace offerings that he offers to express gratitude to Yahweh”
7:15	zeoo			עַד־בֹּֽקֶר	1	Alternate translation: “until the next day”
7:16	pt9q		rc://*/ta/man/translate/figs-explicit	נֶ֣דֶר	1	Here, a **vow** refers to a promise to bring a sacrifice to Yahweh if a prayer is answered in a particular manner. Alternative translation: “is a votive sacrifice” or “is the result of a promise to bring a sacrifice if Yahweh answered his prayer” 
7:16	ajca		rc://*/ta/man/translate/figs-explicit	נְדָבָ֗ה	1	Here, a *freewill offering** is a spontaneous offering for the cause of expressing joy and gratitude to God. Alternative translation: “a spontaneous and unprompted sacrifice motivated by joy” 
7:16	iiyl		rc://*/ta/man/translate/figs-possession	זֶ֚בַח קָרְבָּנ֔⁠וֹ	1	The expression, **the sacrifice of his offering**, refers to the portion of the peace offering constituted by animal sacrifices, distinct from the grain offerings that were to be offered alongside those portions. If it would be helpful, consider making this explicit. Alternate translation: “the portions of the animal sacrifices that come from his peace offerings”
7:16	tw8o		rc://*/ta/man/translate/figs-possession	בְּ⁠י֛וֹם הַקְרִיב֥⁠וֹ אֶת־זִבְח֖⁠וֹ	1	As before, the expression **on the day of his presenting his sacrifice** uses the possessive form to refer to any day on which someone offers this particular offering. If it would be helpful in your language, consider making this explicit. Alternate translation: “on whatever day he presents his sacrifice” or “whenever he presents his sacrifice”
7:16	wgx8		rc://*/ta/man/translate/figs-activepassive	יֵאָכֵ֑ל & וְ⁠הַ⁠נּוֹתָ֥ר מִמֶּ֖⁠נּוּ יֵאָכֵֽל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the priests should eat it … and they should eat remainder from it”
7:16	z5nx			וּ⁠מִֽ⁠מָּחֳרָ֔ת וְ⁠הַ⁠נּוֹתָ֥ר מִמֶּ֖⁠נּוּ	1	Alternate translation: “And the next day, the rest of it”
7:17	havi		rc://*/ta/man/translate/figs-explicitinfo	וְ⁠הַ⁠נּוֹתָ֖ר מִ⁠בְּשַׂ֣ר הַ⁠זָּ֑בַח בַּ⁠יּוֹם֙ הַ⁠שְּׁלִישִׁ֔י בָּ⁠אֵ֖שׁ יִשָּׂרֵֽף׃	1	It might seem that the expression **will be burned with fire** contains extra information that would be unnatural to express in your language. If so, you could use an equivalent expression. Alternate translation: “But the remainder from the meat of the sacrifice will be completely burned on the third day”
7:17	fqvh		rc://*/ta/man/translate/figs-activepassive	וְ⁠הַ⁠נּוֹתָ֖ר מִ⁠בְּשַׂ֣ר הַ⁠זָּ֑בַח בַּ⁠יּוֹם֙ הַ⁠שְּׁלִישִׁ֔י בָּ⁠אֵ֖שׁ יִשָּׂרֵֽף׃	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “But the priests should burn the remainder of the meat of the sacrifice with fire on the third day”
7:17	vr3a			 וְ⁠הַ⁠נּוֹתָ֖ר מִ⁠בְּשַׂ֣ר הַ⁠זָּ֑בַח 	1	Alternate translation: “But the remaining meat from the sacrifice”
7:17	m4fq		rc://*/ta/man/translate/translate-ordinal	בַּ⁠יּוֹם֙ הַ⁠שְּׁלִישִׁ֔י	1	The word **third** is the ordinal number for three. The day that the animal is sacrificed counts as the first day. Alternate translation: “after two days”
7:18	zhtf		rc://*/ta/man/translate/figs-reduplication	וְ⁠אִ֣ם הֵאָכֹ֣ל יֵ֠אָכֵל מִ⁠בְּשַׂר־זֶ֨בַח שְׁלָמָ֜י⁠ו	1	Here the author of Leviticus uses a repetition of the verbal form **is eaten** in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “And if some of the meat of the sacrifice of his peace offerings is at any time eaten”
7:18	oqhi		rc://*/ta/man/translate/figs-activepassive	וְ⁠אִ֣ם הֵאָכֹ֣ל יֵ֠אָכֵל מִ⁠בְּשַׂר־זֶ֨בַח שְׁלָמָ֜י⁠ו	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And if, eating, anyone eats some of the meat of the sacrifice of his peace offerings”
7:18	rfk6		rc://*/ta/man/translate/figs-activepassive	 לֹ֣א יֵרָצֶה֒ הַ⁠מַּקְרִ֣יב אֹת֗⁠וֹ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Yahweh will not accept the person who presented it”
7:18	rzi4		rc://*/ta/man/translate/figs-activepassive	לֹ֧א יֵחָשֵׁ֛ב ל֖⁠וֹ\n	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Yahweh will not account the sacrifice to him”
7:18	em1d		rc://*/ta/man/translate/figs-metaphor	לֹ֧א יֵחָשֵׁ֛ב ל֖⁠וֹ	1	Here, the forgiveness brought about by the sacrifice is spoken of using legal or possibly financial terminology, as if the sacrifice would be accredited to a person’s account before Yahweh. If your language uses similar metaphors to convey these ideas, consider using them here. If not, consider using a general expression. Alternate translation: “the person who offers the sacrifice will not be forgiven”
7:18	w5e2		rc://*/ta/man/translate/figs-explicit	פִּגּ֣וּל	1	For the meat of a sacrifice to be **defiled** means that it has remained uneaten for an unacceptably long time such that it is now no longer acceptable to Yahweh. Consequently, eating **defiled** meat would make the sacrifice itself ineffective. If your language has a religious term for this kind of desecrated meat, consider using it here. If not, consider using a generic expression. Alternative translation: “spoiled and unacceptable meat”
7:18	jgq1		rc://*/ta/man/translate/figs-gendernotations	וְ⁠הַ⁠נֶּ֛פֶשׁ הָ⁠אֹכֶ֥לֶת מִמֶּ֖⁠נּוּ עֲוֺנָ֥⁠הּ תִּשָּֽׂא	1	See how you handled the use of a generic feminine word for a person in [2:1](../02/01.md).
7:18	yorf		rc://*/ta/man/translate/figs-idiom	עֲוֺנָ֥⁠הּ תִּשָּֽׂא	1	See how you translated the similar expression in [5:1](../05/01.md).
7:19	ef1a		rc://*/ta/man/translate/figs-activepassive	וְ⁠הַ⁠בָּשָׂ֞ר אֲשֶׁר־יִגַּ֤ע בְּ⁠כָל־טָמֵא֙ לֹ֣א יֵֽאָכֵ֔ל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And the priests shall not eat the meat that touches any unclean thing”
7:19	ii69		rc://*/ta/man/translate/figs-genericnoun	וְ⁠הַ⁠בָּשָׂ֞ר	1	The phrase **the meat** does not refer to a specific portion of meat, but rather generally refers to any meat that touches something unclean. Express this in the way that would be most natural in your language. Alternate translation: “And any meat” 
7:19	k4du		rc://*/ta/man/translate/figs-idiom	בְּ⁠כָל־טָמֵא֙	1	See how you translated the use of this term in [5:2](../05/02.md). 
7:19	gnjy		rc://*/ta/man/translate/figs-explicitinfo	בָּ⁠אֵ֖שׁ יִשָּׂרֵ֑ף	1	See how you translated this expression in [7:17](../07/17.md).
7:19	b8tn		rc://*/ta/man/translate/figs-activepassive	יִשָּׂרֵ֑ף	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The priests shall burn it”
7:19	zi2b		rc://*/ta/man/translate/figs-ellipsis	 וְ⁠הַ֨⁠בָּשָׂ֔ר	1	The phrase **the meat** leaves out information that some languages might consider essential to understanding. It refers to clean meat that has not touched anything unclean, in contrast to **the meat that touches any unclean thing**. If it would be helpful in your language, consider stating this plainly. Alternate expression: “But, as for clean meat that has not touched any unclean thing”
7:19	cj9p		rc://*/ta/man/translate/figs-explicit	כָּל־טָה֖וֹר	1	The expression **any clean person** refers to any individual who has succeeded in remaining ceremonially clean by abstaining from touching anything that would render him unclean, as instructed by Leviticus. If it would be helpful in your language, consider stating this plainly. Alternate translation: “any person who has not touched anything unclean and so has, himself, remained clean”
7:19	ls5y		rc://*/ta/man/translate/figs-explicit	 בָּשָֽׂר	1	The **meat** referred to here is the same as **the meat** that has not touched anything unclean and so is considered clean. If it would be helpful in your language, consider making this explicit. Alternate translation: “any clean meat”
7:20	rxcw		rc://*/ta/man/translate/figs-gendernotations	 וְ⁠הַ⁠נֶּ֜פֶשׁ אֲשֶׁר־תֹּאכַ֣ל בָּשָׂ֗ר	1	See how you handled the use of a generic feminine word for a person in [2:1](../02/01.md).
7:20	qn8d		rc://*/ta/man/translate/figs-explicit	בָּשָׂ֗ר מִ⁠זֶּ֤בַח הַ⁠שְּׁלָמִים֙ אֲשֶׁ֣ר לַ⁠יהוָ֔ה	1	The expression **the peace offerings that are for Yahweh** might seem to imply that the peace offerings supply Yahweh with food. However, as stated before, Yahweh does not eat, nor does he need food from human beings. The peace offerings belong to Yahweh in the sense that they are dedicated especially to Yahweh’s special purposes. Consequently, the portions of meat from these sacrifices are not to be used for any common purpose. In your translation, make sure that it is not implied that the meat from these sacrifices provides Yahweh with food. 
7:20	pk97		rc://*/ta/man/translate/figs-metaphor	וְ⁠טֻמְאָת֖⁠וֹ עָלָ֑י⁠ו	1	A person who is not fit for God’s special, sacred space is spoken of as if **his uncleanness** were physically resting **on him**. If your language would use a similar metaphor, consider using it here. If not, consider using a generic expression. Alternate translation: “and he is unclean”
7:20	i2g0		rc://*/ta/man/translate/figs-gendernotations	וְ⁠טֻמְאָת֖⁠וֹ עָלָ֑י⁠ו	1	The words **his** and **him** are being used generically to refer to anyone who might become unclean and so should avoid eating the meat that is especially set apart for holy purposes. If it would be helpful in your language, consider making this explicit. Alternate translation: “and the uncleanness of that person is on him”
7:20	miq8		rc://*/ta/man/translate/figs-abstractnouns	 וְ⁠טֻמְאָת֖⁠וֹ עָלָ֑י⁠ו	1	See how you handled the abstract noun **uncleanness** in [5:3](../05/03.md).
7:20	iyf3		rc://*/ta/man/translate/figs-gendernotations	וְ⁠נִכְרְתָ֛ה הַ⁠נֶּ֥פֶשׁ הַ⁠הִ֖וא מֵ⁠עַמֶּֽי⁠הָ	1	Again, the word **person** is feminine and refers generically to any individual who has eaten the meat of the sacrifice while he was considered unclean. See how you handled the use of a generic feminine word for a person in [2:1](../02/01.md).
7:20	m7mh		rc://*/ta/man/translate/figs-idiom	וְ⁠נִכְרְתָ֛ה הַ⁠נֶּ֥פֶשׁ הַ⁠הִ֖וא מֵ⁠עַמֶּֽי⁠הָ	1	The punishment for a person eating the meat that is dedicated to Yahweh while they are considered unclean is spoken of as if the person were being literally cut off from his people. This could be: (1) an idiom that refers to Yahweh’s executing divine judgment against the individual in some unspecified manner, thus removing the person from the people of God. Alternate translation: “then that person will be punished and removed from her people” or, to avoid the passive form, “then Yahweh will execute divine judgment against that person and remove her from her people” or (2) a metaphor that refers to the people excommunicating the individual from her community. Alternative translation: “then that person should be removed from her people and excommunicated” or, to avoid the passive form, “then the people should remove that person from the people and refuse to have contact with her”
7:20	a43e		rc://*/ta/man/translate/figs-activepassive	וְ⁠נִכְרְתָ֛ה הַ⁠נֶּ֥פֶשׁ הַ⁠הִ֖וא	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. For interpretive options for this expression, see the previous note. Alternate translation: “the people of Israel shall cut off that person” or ”Yahweh shall cut off that person”
7:21	wmem		rc://*/ta/man/translate/figs-gendernotations	וְ⁠נֶ֜פֶשׁ כִּֽי־תִגַּ֣ע	1	See how you handled the use of a generic feminine word for a person in [2:1](../02/01.md).
7:21	j99o		rc://*/ta/man/translate/figs-idiom	בְּ⁠כָל־טָמֵ֗א	1	See how you translated the use of this term in [5:2](../05/02.md). 
7:21	hq6r		rc://*/ta/man/translate/figs-possession	בְּ⁠טֻמְאַ֤ת אָדָם֙	1	See how you translated the use of this expression in [5:3](../05/03.md). 
