Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:29	ovjk		rc://*/ta/man/translate/figs-possession	וּ⁠מַטֵּ֖ה נַפְתָּלִ֑י	1	See how you translated **the tribe of Naphtali** in [1:43](../01/43.md).
2:29	vd0y		rc://*/ta/man/translate/figs-metonymy	לִ⁠בְנֵ֣י נַפְתָּלִ֔י	1	See how you translated this phrase in [1:42](../01/42.md).
2:29	g9h9		rc://*/ta/man/translate/translate-names	אֲחִירַ֖ע בֶּן־עֵינָֽן	1	See how you translated this phrase in [1:15](../01/15.md).
2:30	n9ns		rc://*/ta/man/translate/figs-activepassive	וּ⁠צְבָא֖⁠וֹ וּ⁠פְקֻדֵי⁠הֶ֑ם	1	See how you translated this phrase in [2:4](../02/04.md).
2:30	l1yo		rc://*/ta/man/translate/translate-numbers	שְׁלֹשָׁ֧ה וַ⁠חֲמִשִּׁ֛ים אֶ֖לֶף וְ⁠אַרְבַּ֥ע מֵאֽוֹת	1	See how you translated this number in [1:43](../01/43.md).
2:31	y0ue		rc://*/ta/man/translate/figs-activepassive	כָּל־הַ⁠פְּקֻדִים֙ לְ⁠מַ֣חֲנֵה	1	See how you translated this phrase in [2:9](../02/09.md).
2:31	m5mk		rc://*/ta/man/translate/translate-numbers	מְאַ֣ת אֶ֗לֶף וְ⁠שִׁבְעָ֧ה וַ⁠חֲמִשִּׁ֛ים אֶ֖לֶף וְ⁠שֵׁ֣שׁ מֵא֑וֹת	1	Alternate translation: “are one hundred and fifty-seven thousand six hundred”
2:31	o8ph		rc://*/ta/man/translate/figs-explicit	יִסְע֖וּ	1	See how you translated **set out** in [2:9](../02/09.md).
2:31	iupx		rc://*/ta/man/translate/translate-unknown	לְ⁠דִגְלֵי⁠הֶֽם	1	See how you translated this phrase in [2:17](../02/17.md).
2:31	gah9		rc://*/ta/man/translate/figs-quotemarks	לְ⁠דִגְלֵי⁠הֶֽם	1	The direct speech that began in [2:2](../02/02.md) ends at the end of this verse. Consider natural ways of ending direct quotations in your language.
2:32	ifg9		rc://*/ta/man/translate/figs-activepassive	פְּקוּדֵ֥י & פְּקוּדֵ֤י	1	See how you translated the same use of **counted ones** in [1:46](../01/46.md).
2:32	mdnz		rc://*/ta/man/translate/figs-metonymy	בְנֵֽי־יִשְׂרָאֵ֖ל	1	See how you translated this phrase in [1:2](../01/02.md).
2:32	zjs1		rc://*/ta/man/translate/figs-metonymy	לְ⁠בֵ֣ית אֲבֹתָ֑⁠ם	1	See how you translated this phrase in [1:2](../01/02.md).
2:32	qn3h		rc://*/ta/man/translate/figs-explicit	לְ⁠צִבְאֹתָ֔⁠ם	1	See how you translated this phrase in [1:3](../01/03.md).
2:32	a1g3		rc://*/ta/man/translate/translate-numbers	שֵׁשׁ־מֵא֥וֹת אֶ֨לֶף֙ וּ⁠שְׁלֹ֣שֶׁת אֲלָפִ֔ים וַ⁠חֲמֵ֥שׁ מֵא֖וֹת וַ⁠חֲמִשִּֽׁים	1	See how you translated this number in [1:46](../01/46.md).
2:33	eju2		rc://*/ta/man/translate/grammar-connect-logic-contrast	וְ⁠הַ֨⁠לְוִיִּ֔ם לֹ֣א הָתְפָּקְד֔וּ	1	**And** introduces a contrast to what was expected. Use a natural way in your language for introducing a contrast. Alternate translation: “But they did not count the Levites”
2:33	thnd		rc://*/ta/man/translate/figs-pronouns	לֹ֣א הָתְפָּקְד֔וּ	1	Here, **they** refers to Moses and Aaron. If it would be helpful in your language, you could state this explicitly, as in the UST.\n
2:33	te2m		rc://*/ta/man/translate/figs-explicit	בְּ⁠ת֖וֹךְ	1	See how you translated the same use of **in the midst of** in [1:47](../01/47.md).
2:33	s0nw		rc://*/ta/man/translate/figs-metonymy	בְּנֵ֣י יִשְׂרָאֵ֑ל	1	See how you translated this phrase in [1:2](../01/02.md).
2:34	hmeh		rc://*/ta/man/translate/writing-endofstory	וַֽ⁠יַּעֲשׂ֖וּ בְּנֵ֣י יִשְׂרָאֵ֑ל כְּ֠⁠כֹל אֲשֶׁר־צִוָּ֨ה יְהוָ֜ה אֶת־מֹשֶׁ֗ה	1	See how you translated this clause in [1:54](../01/54.md).
2:34	l33z		rc://*/ta/man/translate/translate-unknown	לְ⁠דִגְלֵי⁠הֶם֙	1	See how you translated this phrase in [2:17](../02/17.md).
2:34	rc4w		rc://*/ta/man/translate/figs-explicit	נָסָ֔עוּ	1	See how you translated **set out** in [2:9](../02/09.md).
2:34	yzgj		rc://*/ta/man/translate/figs-idiom	אִ֥ישׁ	1	See how you translated the same use of **a man** in [1:52](../01/52.md).
2:34	b8x2		rc://*/ta/man/translate/figs-metonymy	לְ⁠מִשְׁפְּחֹתָ֖י⁠ו עַל־בֵּ֥ית אֲבֹתָֽי⁠ו	1	See how you translated the similar phrases in [1:2](../01/02.md).
3:intro	d7r1				0	# Numbers 3 General Notes\n\n## Structure and Formatting\n\n1. Preparing to leave Sinai (1:1–10:10)\n    * Counting and assembling the tribes (1:1–4:49)\n\nThis chapter describes the counting of Levite men and their assignments for taking care of the tent of meeting.\n\n## Special Concepts in this Chapter\n\n### The tribe of Levi\n\nThe Levites had a special role in Israel. They were specially dedicated to serve Yahweh by offering sacrifices in the tent of meeting and taking care of that tent and everything involved in the system of sacrifices. (See: [[rc://*/tw/dict/bible/kt/priest]])\n\n### Ransom\n\nIn [3:45](../03/45.md)–[51](../03/51.md), Yahweh requires the Israelites to pay a ransom to him for the firstborn males that he did not kill during the tenth plague in Egypt, as described in [Exodus 12:29](../exo/12/29.md) and [13:15](../exo/13/15.md). Because Yahweh did not kill the firstborn male people and animals among the Israelites, he considered them to owe him their lives. Instead of taking their lives, Yahweh chose the Levite men to be his special servants in their place. However, the number of Levites was 273 people less than the number of firstborn males, so Yahweh required the people to pay money to him to redeem those additional people. (See: [[rc://*/tw/dict/bible/kt/ransom]] and [[rc://*/tw/dict/bible/kt/redeem]])
3:1	h3ge		rc://*/ta/man/translate/writing-newevent	וְ⁠אֵ֛לֶּה	1	**And** here introduces a new event that happened separately from the events described in the previous chapter. Use the natural form in your language for introducing a new event. Alternate translation: “Now these”
3:1	z6cj		rc://*/ta/man/translate/figs-idiom	בְּ⁠י֗וֹם	1	In this context, **day** does not refer to one specific day, but rather, to a more general time, as in the UST.\n
3:2	r7t6		rc://*/ta/man/translate/translate-names	נָדָ֑ב וַ⁠אֲבִיה֕וּא אֶלְעָזָ֖ר וְ⁠אִיתָמָֽר	1	**Nadab**, **Abihu**, **Eleazar**, and **Ithamar** are names of men.
3:3	ta14		rc://*/ta/man/translate/figs-explicitinfo	אֵ֗לֶּה שְׁמוֹת֙ בְּנֵ֣י אַהֲרֹ֔ן	1	Since this clause is repeated from the previous verse, the expression here is extra information that would be unnatural to express in some languages. If this is true of your language, you could remove the expression here. Alternate translation (with no comma following): “They are”\n
3:3	tbud		rc://*/ta/man/translate/figs-distinguish	הַ⁠מְּשֻׁחִ֑ים אֲשֶׁר־מִלֵּ֥א יָדָ֖⁠ם	1	These clauses give further information about **the priests**. It is not making a distinction between **the priests** and **the ones who were anointed** or **whose hand he filled**. If it would be helpful in your language, you could make the relationship between these phrases clearer. Alternate translation: “that is, the ones who were anointed and whose hand he filled”\n
3:3	n7ww		rc://*/ta/man/translate/figs-activepassive	הַ⁠מְּשֻׁחִ֑ים אֲשֶׁר־מִלֵּ֥א יָדָ֖⁠ם	1	If your language does not use the passive form in this way, you could state this in active form or in another way that is natural in your language. According to [Leviticus 8:30](../lev/08/30.md), Moses **anointed** these men. Alternate translation: “the ones whom Moses anointed and whose hands he filled”
3:3	tvyf		rc://*/ta/man/translate/figs-genericnoun	אֲשֶׁר־מִלֵּ֥א יָדָ֖⁠ם לְ⁠כַהֵֽן	1	Although **he** and **priest** are singular, here they refer to **the priests** in general. If it would be helpful in your language, you could use more natural expressions. Alternate translation: “whose hands he filled to serve as priests”
3:3	ynh3		rc://*/ta/man/translate/figs-idiom	אֲשֶׁר־מִלֵּ֥א יָדָ֖⁠ם	1	The expression **hand he filled** is an idiom that means to induct someone into the ministry and responsibilities of the priesthood. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “whom he dedicated”\n
3:4	q61f		rc://*/ta/man/translate/grammar-connect-logic-contrast	וַ⁠יָּ֣מָת נָדָ֣ב וַ⁠אֲבִיה֣וּא	1	**And** introduces a contrast to what was stated in the previous verses. Use a natural way in your language for introducing a contrast. Alternate translation: “But Nadab died and Abihu”
3:4	tb0o		rc://*/ta/man/translate/figs-infostructure	וַ⁠יָּ֣מָת נָדָ֣ב וַ⁠אֲבִיה֣וּא	1	If it would be more natural in your language, you could change the order of these words. Alternate translation: “And Nadab and Abihu died”
3:4	xts3		rc://*/ta/man/translate/translate-names	נָדָ֣ב וַ⁠אֲבִיה֣וּא & וְ⁠אִ֣יתָמָ֔ר	1	See how you translated these names in [3:2](../03/02.md).
3:4	y1lm		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י & לִ⁠פְנֵ֤י & פְּנֵ֖י	1	Here the word **face** represents the presence of a person by association with the way people can see the face of someone who is present. Although **Yahweh** is present everywhere, he was uniquely present in a powerful way in the tent of meeting. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “before the presence of … before the presence of … the presence of”\n
3:4	w613		rc://*/ta/man/translate/figs-metonymy	אֵ֨שׁ זָרָ֜ה	1	Here, **fire** refers to burning coals that Nadab and Abihu used to smolder the incense and cause it to smoke, as indicated the the account of this event in [Leviticus 10:1](../10/01.md). If it would be helpful in your language, you could express the meaning plainly, as in the UST.\n
3:4	z49n		rc://*/ta/man/translate/figs-explicit	אֵ֨שׁ זָרָ֜ה	1	The phrase **unfamiliar fire** indicates that something about the burning coals, the incense burned on them, or the manner in which **Nadab** and **Abihu** offered that incense was not according the Yahweh’s instructions for offering incense. If it would be helpful in your language, you could state this explicitly. Alternate translation: “unauthorized fire” or “prohibited fire”\n
3:4	pgh3		rc://*/ta/man/translate/translate-unknown	בְּ⁠מִדְבַּ֣ר סִינַ֔י	1	See how you translated this phrase in [1:1](../01/01.md).
3:4	yaat		rc://*/ta/man/translate/figs-idiom	וּ⁠בָנִ֖ים לֹא־הָי֣וּ לָ⁠הֶ֑ם	1	This phrase indicates that **Nadab** and **Abihu** did not have any **sons** who could take over their work in the tent of meeting. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “and they had no sons”
3:4	hyg5		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יְכַהֵ֤ן אֶלְעָזָר֙ וְ⁠אִ֣יתָמָ֔ר	1	**And** here indicates that what follows is a result of what came before. Use a connector in your language that makes it clear that what follows is a result of what came before. Alternate translation: “As a result, Eleazar served as priest and Ithamar”\n
3:4	ofce		rc://*/ta/man/translate/figs-infostructure	וַ⁠יְכַהֵ֤ן אֶלְעָזָר֙ וְ⁠אִ֣יתָמָ֔ר	1	This phrase indicates that both **Eleazar** and **Ithamar** were priests. If it would be more natural in your language, you could change the order of these words to make this clear. Alternate translation: “And Eleazar and Ithamar served as priests”
3:5	bncy		rc://*/ta/man/translate/writing-newevent	וַ⁠יְדַבֵּ֥ר יְהוָ֖ה	1	**And** here introduces a new event that happened separately from the event described in the previous verse, but not after that event. Use the natural form in your language for introducing a new event. Alternate translation: “Now Yahweh spoke”\n
3:5	gjbe		rc://*/ta/man/translate/figs-quotemarks	לֵּ⁠אמֹֽר	1	Here, the word **saying** introduces direct speech that begins in the next verse and continues until [3:10](../03/10.md). Consider natural ways of introducing direct quotations in your language.\n
3:6	e8en		rc://*/ta/man/translate/figs-possession	מַטֵּ֣ה	1	See how you translated this phrase in [1:21](../01/21.md).
3:6	grny		rc://*/ta/man/translate/figs-pronouns	אֹת֔⁠וֹ	1	Here, **it** refers to all the men of **the tribe of Levi**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “them”
3:6	do5g		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֖י	1	See how you translated the same use of this phrase in [3:4](../03/04.md).
3:7	rwpt		rc://*/ta/man/translate/writing-poetry	וְ⁠שָׁמְר֣וּ אֶת־מִשְׁמַרְתּ֗⁠וֹ וְ⁠אֶת־מִשְׁמֶ֨רֶת֙	1	In this verse, **keep** and **keeping** refer to performing duties for Aaron and **all the congregation**. The word **keeping** occurs twice as an emphatic construction in which a verb and its object are related words. See how you translated the similar phrase “keep the keeping” in [1:53](../01/53.md).
3:7	vax8		rc://*/ta/man/translate/figs-possession	וְ⁠שָׁמְר֣וּ אֶת־מִשְׁמַרְתּ֗⁠וֹ וְ⁠אֶת־מִשְׁמֶ֨רֶת֙ כָּל־הָ֣⁠עֵדָ֔ה	1	Here Yahweh uses the possessive forms **his** and **of** to indicate that the Levites were supposed to perform their duties for the benefit of Aaron and **all the congregation**. If it would be helpful in your language, you could use a different expression. Alternate translation: “And they shall perform duties for him and for all the congregation”
3:7	jgrn		rc://*/ta/man/translate/figs-personification	לִ⁠פְנֵ֖י	1	Here Yahweh refers to working in the presence of **the tent of meeting** as if **the tent** were a person with a **face**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “in the presence of”
3:7	nful		rc://*/ta/man/translate/writing-poetry	לַ⁠עֲבֹ֖ד אֶת־עֲבֹדַ֥ת	1	The phrase **serve the service** is a construction in which a verb and its object are related words. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of showing the emphasis.
3:7	g965		rc://*/ta/man/translate/figs-explicit	לַ⁠עֲבֹ֖ד	1	Here, **to** indicates that what follows is the means by which the Levites help Aaron and **all the congregation**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “by means of serving”
3:7	nplq		rc://*/ta/man/translate/figs-abstractnouns		1	
3:8	zdb4		rc://*/ta/man/translate/figs-explicit	וְ⁠שָׁמְר֗וּ	1	Here, **keep** refers to taking care of these **vessels**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “And they shall care for”
3:8	cj2z		rc://*/ta/man/translate/figs-possession	כְּלֵי֙ אֹ֣הֶל מוֹעֵ֔ד	1	Here Yahweh is using the possessive form to describe **vessels** that were used in **the tent of meeting**. If your language would not use the possessive form for this, you could use a different expression. Alternate translation: “the vessels that are used in the tent of meeting”
3:8	da22		rc://*/ta/man/translate/figs-explicit	מִשְׁמֶ֖רֶת	1	See how you translated the same use of **keeping** in the phrase “the keeping of all the congregation” in the previous verse.
3:8	jlf7		rc://*/ta/man/translate/figs-metonymy	בְּנֵ֣י יִשְׂרָאֵ֑ל	1	See how you translated this phrase in [1:2](../01/02.md).
3:8	pkf3		rc://*/ta/man/translate/figs-explicit	לַ⁠עֲבֹ֖ד אֶת־עֲבֹדַ֥ת הַ⁠מִּשְׁכָּֽן	1	See how you translated this phrase in the previous verse.
3:9	j739		rc://*/ta/man/translate/figs-metaphor	וְ⁠נָתַתָּה֙ אֶת־הַ⁠לְוִיִּ֔ם & נְתוּנִ֨ם נְתוּנִ֥ם	1	Here Yahweh speaks of Moses assigning **the Levites** to serve **Aaron** and his family as if **the Levites** were objects that could be **given** to **Aaron and to his sons**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “And you shall order the Levites to serve … are ordered to serve, ordered to serve”
3:9	krew		rc://*/ta/man/translate/figs-yousingular	וְ⁠נָתַתָּה֙	1	Here, **you** is singular and refers to Moses. See how you translated the same use of **you** in [1:3](../01/03.md).
3:9	p7wd		rc://*/ta/man/translate/figs-declarative	וְ⁠נָתַתָּה֙	1	Here, **shall** indicates a command. See how you translated the same use of **shall** in [1:3](../01/03.md).
3:9	pi6s		rc://*/ta/man/translate/figs-metonymy	וּ⁠לְ⁠בָנָ֑י⁠ו	1	Here, **sons** refers to male descendants. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “and to his male descendants”
3:9	rdcm		rc://*/ta/man/translate/figs-activepassive	נְתוּנִ֨ם נְתוּנִ֥ם הֵ֨מָּה֙	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “I have given them, given them”
3:9	jtof		rc://*/ta/man/translate/figs-reduplication	נְתוּנִ֨ם נְתוּנִ֥ם הֵ֨מָּה֙	1	Yahweh is repeating the word **given** in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “They are wholly given”
3:9	hn5e		rc://*/ta/man/translate/figs-pronouns	ל֔⁠וֹ	1	Here, **him** refers to **Aaron** and his descendants. If it would be helpful in your language, you could state this explicitly. Alternate translation: “to Aaron and his descendants”
3:9	oz3g		rc://*/ta/man/translate/figs-metonymy	בְּנֵ֥י יִשְׂרָאֵֽל	1	See how you translated this phrase in [1:2](../01/02.md).
3:10	nnst		rc://*/ta/man/translate/figs-declarative	תִּפְקֹ֔ד	1	See how you translated the same use of **you shall** in the previous verse.
3:10	p0fm		rc://*/ta/man/translate/figs-metonymy	וְ⁠אֶת־בָּנָי⁠ו֙	1	See how you translated the same use of **his sons** in the previous verse.
3:10	zr9n		rc://*/ta/man/translate/figs-explicit	וְ⁠שָׁמְר֖וּ	1	See how you translated the same use of **keep** in [3:7](../03/07.md).
3:10	td9p		rc://*/ta/man/translate/figs-metonymy	אֶת־כְּהֻנָּתָ֑⁠ם	1	Here, **their priesthood** refers to all the duties that members of **the priesthood** must perform. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “their priestly duties”
3:10	ftw6		rc://*/ta/man/translate/figs-explicit	וְ⁠הַ⁠זָּ֥ר הַ⁠קָּרֵ֖ב יוּמָֽת	1	See how you translated this sentence in [1:51](../01/51.md).
3:10	t83u		rc://*/ta/man/translate/figs-quotemarks	יוּמָֽת	1	The direct speech that began in [3:6](../03/06.md) ends at the end of this verse. Consider natural ways of ending direct quotations in your language.\n
3:11	wos4		rc://*/ta/man/translate/figs-quotemarks	וַ⁠יְדַבֵּ֥ר יְהוָ֖ה אֶל־מֹשֶׁ֥ה לֵּ⁠אמֹֽר	1	See how you translated this clause in [3:5](../03/05.md).
3:12	pcu8		rc://*/ta/man/translate/figs-doublet	וַ⁠אֲנִ֞י הִנֵּ֧ה לָקַ֣חְתִּי	1	Here Yahweh repeats **I** to emphasize that he is the one who has chosen **the Levites** **instead of every firstborn**. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “And behold, I myself have taken”
3:12	ns85		rc://*/ta/man/translate/figs-metaphor	הִנֵּ֧ה	1	Yahweh is using the term **behold** to focus Moses’s attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “listen”
3:12	t07q		rc://*/ta/man/translate/figs-metaphor	לָקַ֣חְתִּי אֶת־הַ⁠לְוִיִּ֗ם מִ⁠תּוֹךְ֙	1	Here Yahweh speaks of choosing **the Levites** **instead of every firstborn** as if he took them **from the midst of the sons of Israel**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “I have selected the Levites from”
3:12	hjxp		rc://*/ta/man/translate/figs-metonymy	בְּנֵ֣י יִשְׂרָאֵ֔ל & מִ⁠בְּנֵ֣י יִשְׂרָאֵ֑ל	1	See how you translated **the sons of Israel** in [1:2](../01/02.md).
3:12	j9z2		rc://*/ta/man/translate/figs-explicit	לָקַ֣חְתִּי אֶת־הַ⁠לְוִיִּ֗ם	1	Here Yahweh implies that he has **taken the Levites** to serve him at the tent of meeting. If it would be helpful in your language, you could state this explicitly. Alternate translation: “I have taken the Levites to minister to me in the tent of meeting”
3:12	ths1		rc://*/ta/man/translate/figs-doublet	בְּכ֛וֹר פֶּ֥טֶר רֶ֖חֶם	1	The word **firstborn** and the **the opening of the womb** refer to the same thing. Yahweh is using these together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase, as in the UST.
3:12	nx8k		rc://*/ta/man/translate/figs-explicit	בְּכ֛וֹר	1	Here, **firstborn** refers to **firstborn** males. If it would be helpful in your language, you could state this explicitly. Alternate translation: “firstborn son”
3:12	zz28		rc://*/ta/man/translate/grammar-connect-logic-result	וְ⁠הָ֥יוּ לִ֖⁠י הַ⁠לְוִיִּֽם	1	Here, **and** indicates that what follows is the result of what came before. Use a connector in your language that makes it clear that what follows is a result of what came before. You may want to start a new sentence. Alternate translation: “As a result, the Levites are for me”
3:13	slyz		rc://*/ta/man/translate/figs-explicit	בְּכוֹר֒ & בְּכ֜וֹר & בְּכוֹר֙	1	See how you translated the same use of **firstborn** in the previous verse.
3:13	n4lj		rc://*/ta/man/translate/figs-idiom	בְּ⁠יוֹם֩	1	See how you translated this phrase in [3:1](../03/01.md).
3:13	gdxz		rc://*/ta/man/translate/figs-metonymy	הַכֹּתִ֨⁠י	1	The phrase **striking down** refers to killing someone, which often involved **striking** someone so that the person falls **down** when he dies. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “my slaying”
3:13	ex6y		rc://*/ta/man/translate/figs-metonymy	בְּ⁠יִשְׂרָאֵ֔ל	1	Here, **Israel** refers to the people who descended from **Israel**. See the discussion of this in the [book introduction](../front/intro.md).
3:13	es50		rc://*/ta/man/translate/grammar-collectivenouns	בְּהֵמָ֑ה	1	The word **livestock** is singular in form, but it refers to all domesticated animals as a group. If it would be helpful in your language, you could state this plainly. Alternate translation: “domesticated animals”
3:13	eoto		rc://*/ta/man/translate/figs-pronouns	לִ֥⁠י יִהְי֖וּ	1	**They** here refers to **every firstborn in Israel**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “All the firstborn in Israel are for me”
3:14	mxhh		rc://*/ta/man/translate/figs-quotemarks	וַ⁠יְדַבֵּ֤ר יְהוָה֙ אֶל־מֹשֶׁ֔ה בְּ⁠מִדְבַּ֥ר סִינַ֖י לֵ⁠אמֹֽר	1	See how you translated the similar clause in [1:1](../01/01.md).
3:15	e8ff		rc://*/ta/man/translate/figs-metonymy	בְּנֵ֣י לֵוִ֔י	1	Here, **the sons of Levi** refers specifically to the male descendants of **Levi**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the male descendants of Levi”
3:15	n8dz		rc://*/ta/man/translate/figs-metonymy	לְ⁠בֵ֥ית אֲבֹתָ֖⁠ם לְ⁠מִשְׁפְּחֹתָ֑⁠ם	1	See how you translated these clauses in [1:2](../01/02.md).
3:15	shw0		rc://*/ta/man/translate/figs-explicitinfo	תִּפְקְדֵֽ⁠ם	1	Since this clause is repeated from the previous sentence, the expression here is extra information that would be unnatural to express in some languages. If this is true of your language, you could remove the expression here and combine this sentence with the previous sentence.\n
3:15	hhvy		rc://*/ta/man/translate/figs-idiom	כָּל־זָכָ֛ר מִ⁠בֶּן־חֹ֥דֶשׁ וָ⁠מַ֖עְלָ⁠ה	1	See how you translated the similar clause in [1:20](../01/20.md).
3:16	mn2a		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יִּפְקֹ֥ד אֹתָ֛⁠ם מֹשֶׁ֖ה	1	**And** here introduces the result of obeying the instructions stated in the previous clause. Use the most natural way in your language to indicate results. Alternate translation: “As a result, Moses counted them”\n
3:16	b96w		rc://*/ta/man/translate/figs-parallelism	עַל־פִּ֣י יְהוָ֑ה כַּ⁠אֲשֶׁ֖ר צֻוָּֽה	1	These two clauses mean similar things. Moses is using repetition to emphasize the idea that the clauses express. If it would be helpful to your readers, you could combine the phrases and express the emphasis in another way. Alternate translation: “exactly in accordance with what Yahweh had commanded”
3:16	z0ii		rc://*/ta/man/translate/figs-metonymy	פִּ֣י	1	Here, **mouth** refers to what **Yahweh** said, which a person would do by using his mouth. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “the speech of”
3:16	rt9g		rc://*/ta/man/translate/figs-activepassive	צֻוָּֽה	1	If your language does not use the passive form in this way, you can express the idea in active form or in another way that is natural in your language. Alternate translation: “Yahweh commanded him”\n
3:18	kcf7		rc://*/ta/man/translate/figs-explicit	לְ⁠מִשְׁפְּחֹתָ֑⁠ם	1	See how you translated this phrase in [1:2](../01/02.md).
3:19	wuqv		rc://*/ta/man/translate/figs-explicit	לְ⁠מִשְׁפְּחֹתָ֑⁠ם	1	See how you translated this phrase in [1:2](../01/02.md).
3:20	cow3		rc://*/ta/man/translate/figs-explicit	לְ⁠מִשְׁפְּחֹתָ֖⁠ם	1	See how you translated this phrase in [1:2](../01/02.md).
3:20	aeon		rc://*/ta/man/translate/figs-explicitinfo	אֵ֥לֶּה הֵ֛ם מִשְׁפְּחֹ֥ת	1	Since what **they** refers to is stated in the next phrase, the expression here is extra information that would be unnatural to express in some languages. If this is true of your language, you could remove the expression here. Alternate translation: “These are the clans of”\n
3:20	aufu		rc://*/ta/man/translate/figs-explicit	מִשְׁפְּחֹ֥ת הַ⁠לֵּוִ֖י	1	Here, **clans** refers to the three **clans** that descended from Levi’s three sons. If it would be helpful in your language, you could state this explicitly. Alternate translation: “the three clans founded by the sons of Levi”
3:20	g9jn		rc://*/ta/man/translate/figs-metonymy	לְ⁠בֵ֥ית אֲבֹתָֽ⁠ם	1	See how you translated this phrase in [1:2](../01/02.md).
3:21	cv91		rc://*/ta/man/translate/figs-possession	לְ⁠גֵ֣רְשׁ֔וֹן	1	See how you translated the same use of **Of** in the phrase “of Reuben” in [1:5](../01/05.md).
3:21	hr6s		rc://*/ta/man/translate/translate-names	הַ⁠לִּבְנִ֔י & הַ⁠שִּׁמְעִ֑י & הַ⁠גֵּרְשֻׁנִּֽי	1	**Libnite** refers to the people who descended from Libni, **Shimeite** refers to the people who descended from Shimei, and **Gershonite** refers to the people who descended from Gershon. If it would be helpful in your language, you could state this explicitly, as in the UST.
3:21	j3id		rc://*/ta/man/translate/figs-explicitinfo	אֵ֣לֶּה הֵ֔ם	1	See how you translated this clause in the previous verse.
3:22	a8rl		rc://*/ta/man/translate/figs-activepassive	פְּקֻדֵי⁠הֶם֙ & פְּקֻ֣דֵי⁠הֶ֔ם	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, [3:16](../03/16.md) indicates that Moses counted these men. Alternate translation: “Those whom Moses counted … those whom Moses counted”\n
3:22	qjoi		rc://*/ta/man/translate/figs-explicitinfo	פְּקֻדֵי⁠הֶם֙ בְּ⁠מִסְפַּ֣ר כָּל־זָכָ֔ר מִ⁠בֶּן־חֹ֖דֶשׁ וָ⁠מָ֑עְלָ⁠ה פְּקֻ֣דֵי⁠הֶ֔ם שִׁבְעַ֥ת אֲלָפִ֖ים וַ⁠חֲמֵ֥שׁ מֵאֽוֹת	1	Since the same idea of **their counted ones** is repeated later in the verse, the expression here is extra information that would be unnatural to express in some languages. If this is true of your language, you could remove the expression here. You may need to change the order of the clauses in the sentence. Alternate translation: “Their counted ones were 7,500 by the number of every male from a son of a month and upward”\n
3:22	jre1		rc://*/ta/man/translate/figs-idiom	כָּל־זָכָ֔ר מִ⁠בֶּן־חֹ֖דֶשׁ וָ⁠מָ֑עְלָ⁠ה	1	See how you translated this phrase in [3:15](../03/15.md).
3:22	rd1e		rc://*/ta/man/translate/translate-numbers	שִׁבְעַ֥ת אֲלָפִ֖ים וַ⁠חֲמֵ֥שׁ מֵאֽוֹת	1	Alternate translation: “were seventy-five hundred” or “were seven thousand five hundred”
3:23	v6y8		rc://*/ta/man/translate/translate-names	מִשְׁפְּחֹ֖ת הַ⁠גֵּרְשֻׁנִּ֑י	1	See how you translated this phrase in [3:21](../03/21.md).
3:23	zdta		rc://*/ta/man/translate/figs-explicit	יָֽמָּ⁠ה	1	See how you translated this phrase in [2:18](../02/18.md).
3:24	lkex		rc://*/ta/man/translate/figs-metonymy	בֵֽית־אָ֖ב	1	See how you translated the similar phrase in [1:2](../01/02.md).
3:24	s06i		rc://*/ta/man/translate/translate-names	לַ⁠גֵּרְשֻׁנִּ֑י	1	See how you translated this phrase is in the previous verse.
3:24	z5w4		rc://*/ta/man/translate/translate-names	אֶלְיָסָ֖ף & לָאֵֽל	1	**Eliasaph** and **Lael** are names of men.
