Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:16	iv8h			וְ⁠נִשְׁמַרְתֶּ֥ם בְּ⁠רוּחֲ⁠כֶ֖ם וְ⁠לֹ֥א תִבְגֹּֽדוּ	1	Alternate translation: “So be careful to be loyal to your wife”
2:17	ug3a		rc://*/ta/man/translate/figs-metaphor	הוֹגַעְתֶּ֤ם יְהוָה֙	1	Yahweh is spoken of as if human behavior could make him tired, but God cannot grow weary in a physical or emotional sense. This statement probably means that Yahweh has become offended or exasperated. Alternate translation: “You have offended Yahweh”
2:17	d6k5		rc://*/ta/man/translate/figs-rquestion	בַּ⁠מָּ֣ה הוֹגָ֑עְנוּ	1	This question is meant to deny that the people have done any wrong. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We have certainly not wearied him.”
2:17	ba81		rc://*/ta/man/translate/figs-explicit	בֶּ⁠אֱמָרְ⁠כֶ֗ם	1	The complete idea here is, “You have wearied him by saying.” This is the prophet’s answer to the rhetorical question.
2:17	wde5		rc://*/ta/man/translate/figs-metaphor	בְּ⁠עֵינֵ֣י	1	The eyes represent seeing, and seeing represents thoughts or judgment. Alternate translation: “in the opinion” or “in the judgment”
2:17	ze8s		rc://*/ta/man/translate/figs-rquestion	אַיֵּ֖ה אֱלֹהֵ֥י הַ⁠מִּשְׁפָּֽט	1	The priests ask this question in order to claim either that Yahweh does not care whether people do evil or not, or that he never punishes evildoers. Alternate translation: “God certainly does not punish evil people!”
2:17	kw1t			אֱלֹהֵ֥י הַ⁠מִּשְׁפָּֽט	1	the God who punishes evildoers justly
3:intro	wb48				0	# Malachi 3 General Notes\n\n## Special concepts in this chapter\n\n### Messiah\n\nThere are several prophecies in this chapter concerning the Messiah and the one who comes before the Messiah. At times, this chapter switches between prophesying about the first coming of the Messiah and the second coming of the Messiah without formal divisions between them. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/christ]])\n\n## Important figures of speech in this chapter\n\n### Rhetorical questions\n\nSeveral rhetorical questions are used in this chapter to convince the reader of the truth of what he is saying and of their sin. (See: [[rc://*/tw/dict/bible/kt/sin]])
3:1	zeq2				0	# General Information:\n\nYahweh begins speaking again to the people of Israel in verse 1, but the prophet Malachi begins speaking in verse 2.
3:1	v6se			הִנְ⁠נִ֤י	1	Alternate translation: “Look” or “Listen” or “Pay attention to what I am about to tell you”
3:1	j5pe		rc://*/ta/man/translate/figs-metaphor	וּ⁠פִנָּה־דֶ֖רֶךְ לְ⁠פָנָ֑⁠י	1	Here getting people ready to welcome Yahweh is spoken of as if a road were being cleared for Yahweh to travel on.
3:2	f24j		rc://*/ta/man/translate/figs-rquestion	וּ⁠מִ֤י מְכַלְכֵּל֙ אֶת־י֣וֹם בּוֹא֔⁠וֹ וּ⁠מִ֥י הָ⁠עֹמֵ֖ד בְּ⁠הֵרָֽאוֹת֑⁠וֹ	1	These rhetorical questions imply that no one will be able to resist Yahweh when he comes. They can be combined into one statement. Alternate translation: “However, no one will be able to resist Yahweh when he comes to judge them.”
3:2	phd6			אֶת־י֣וֹם בּוֹא֔⁠וֹ	1	Here “day” stands for “time.” Alternate translation: “the time when he comes”
3:2	z2xe		rc://*/ta/man/translate/figs-metaphor	הָ⁠עֹמֵ֖ד	1	Here standing represents resisting someone’s attack or accusations.
3:2	iqv7		rc://*/ta/man/translate/figs-simile	כִּֽי־הוּא֙ כְּ⁠אֵ֣שׁ מְצָרֵ֔ף וּ⁠כְ⁠בֹרִ֖ית מְכַבְּסִֽים	1	This sentence gives the reason why no one will be able to resist God when he comes. God’s power to judge the people and to stop them from sinning is spoken of as if it were the power of strong soap to clean clothes, or the power of fire to melt an object. These are ways of saying that God’s power to do these things cannot be stopped.
3:3	pfr2		rc://*/ta/man/translate/figs-simile	וְ⁠יָשַׁ֨ב	1	Here sitting implies the action of a metalworker, who sits down in order to purify small amounts of gold or silver.
3:3	bxz3		rc://*/ta/man/translate/figs-metaphor	וְ⁠טִהַ֤ר אֶת־בְּנֵֽי־לֵוִי֙	1	Forgiving **the sons of Levi** and persuading them not to sin any longer is spoken of as if it were purifying metal. Alternate translation: “he will correct the sons of Levi and forgive them for having sinned”
3:3	tcd4		rc://*/ta/man/translate/figs-metaphor	בְּנֵֽי־לֵוִי֙	1	Here **sons** refers to descendants. The male descendants of Levi were the priests and workers in the temple.
3:3	q9li		rc://*/ta/man/translate/figs-simile	וְ⁠זִקַּ֣ק אֹתָ֔⁠ם כַּ⁠זָּהָ֖ב וְ⁠כַ⁠כָּ֑סֶף	1	Here persuading people not to sin any longer is spoken of as if a metalworker were making **gold and silver** more pure.
3:3	n3xs			וְ⁠הָיוּ֙ לַֽ⁠יהוָ֔ה מַגִּישֵׁ֥י מִנְחָ֖ה בִּ⁠צְדָקָֽה	1	Here **in righteousness** means “motivated by righteous desires to worship God.” Alternate translation: “they will bring acceptable offerings to Yahweh in order to worship Yahweh”
3:4	ws2l		rc://*/ta/man/translate/figs-metonymy	מִנְחַ֥ת יְהוּדָ֖ה וִ⁠ירֽוּשָׁלִָ֑ם	1	Here **Judah and Jerusalem** stands for the people in those places. Alternate translation: “the offerings brought by the people of Judah and Jerusalem”
3:4	y8h1		rc://*/ta/man/translate/figs-parallelism	כִּ⁠ימֵ֣י עוֹלָ֔ם וּ⁠כְ⁠שָׁנִ֖ים קַדְמֹנִיּֽוֹת	1	These two phrases mean basically the same thing and emphasize that the offering was once pleasing to Yahweh. Alternate translation: “as it was in the distant past”
3:5	te3u		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠קָרַבְתִּ֣י אֲלֵי⁠כֶם֮ לַ⁠מִּשְׁפָּט֒	1	Here **judgment** refers to the act of judging. Alternate translation: “Then I will approach you in order to judge you”
3:5	dx2i			וּ⁠בְ⁠עֹשְׁקֵ֣י שְׂכַר־שָׂ֠כִיר	1	Alternate translation: “and against those who cause the hired worker to suffer by not paying him for his work”
3:5	k42e		rc://*/ta/man/translate/figs-explicit	וּ⁠מַטֵּי־גֵר֙	1	That is, **turn aside** the foreigner from gaining his rights. Depriving people of their rights is spoken of as if it were physically turning them away from oneself. Perhaps the idea is turning away someone who comes for a wrong to be set right. Alternate translation: “against those who deny foreigners living in Israel the rights that they should have”
3:6	mep4			לֹ֥א כְלִיתֶֽם	1	Alternate translation: “have not perished”
3:7	ji32		rc://*/ta/man/translate/figs-metaphor	לְ⁠מִ⁠ימֵ֨י אֲבֹתֵי⁠כֶ֜ם סַרְתֶּ֤ם מֵֽ⁠חֻקַּ⁠י֙ וְ⁠לֹ֣א שְׁמַרְתֶּ֔ם	1	Disobeying God’s **statutes** is spoken of as if it were turning away from them. Alternate translation: “You have disobeyed my statutes ever since the days of your ancestors”
3:7	deh7		rc://*/ta/man/translate/figs-metaphor	שׁ֤וּבוּ אֵלַ⁠י֙ וְ⁠אָשׁ֣וּבָה אֲלֵי⁠כֶ֔ם	1	Here loving each other and being faithful to each other is spoken of as if it were returning to each other. Alternate translation: “Love me and honor me, and I will always help you”
3:7	l1ir		rc://*/ta/man/translate/figs-rquestion	בַּ⁠מֶּ֥ה נָשֽׁוּב	1	The people ask this question in order to claim that they have never stopped obeying God. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We have never gone away from you, so we cannot return to you.” or “We have never gone away from you, so it makes no sense to speak of us as returning to you.”
3:8	dn4i		rc://*/ta/man/translate/figs-rquestion	הֲ⁠יִקְבַּ֨ע אָדָ֜ם אֱלֹהִ֗ים	1	This question implies that the idea of robbing God is very wicked. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “A man should certainly not rob God.”
3:8	p8nl		rc://*/ta/man/translate/figs-123person	הֲ⁠יִקְבַּ֨ע אָדָ֜ם אֱלֹהִ֗ים	1	God speaks of himself in the third person Alternate translation: “No one should ever rob me.”
3:8	ijc5		rc://*/ta/man/translate/figs-rquestion	בַּ⁠מֶּ֣ה קְבַעֲנ֑וּ⁠ךָ	1	This question implies that the people do not think they have robbed God. Alternate translation: “We have certainly not robbed you.”
3:8	cy6m		rc://*/ta/man/translate/figs-explicit	הַֽ⁠מַּעֲשֵׂ֖ר וְ⁠הַ⁠תְּרוּמָֽה	1	This reply from Yahweh implies a fuller answer. Alternate translation: “You have robbed me by withholding from me your tithes and offerings”
3:9	grs1		rc://*/ta/man/translate/figs-activepassive	בַּ⁠מְּאֵרָה֙ אַתֶּ֣ם נֵֽאָרִ֔ים	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I have certainly cursed you”
3:9	mr47			וְ⁠אֹתִ֖⁠י אַתֶּ֣ם קֹבְעִ֑ים הַ⁠גּ֖וֹי כֻּלּֽ⁠וֹ	1	Here **nation** stands for the people to whom Yahweh is speaking. Alternate translation: “for all of you in the whole nation are robbing me”
3:10	n4ch			אֶת־כָּל־הַֽ⁠מַּעֲשֵׂ֜ר	1	Alternate translation: “all the tithes”
3:10	dmr8		rc://*/ta/man/translate/figs-metaphor	בְּ⁠בֵיתִ֔⁠י	1	Here **house** stands for the temple. Alternate translation: “in my temple”
3:10	wcp4		rc://*/ta/man/translate/figs-metaphor	וּ⁠בְחָנ֤וּ⁠נִי נָא֙ בָּ⁠זֹ֔את & אִם־לֹ֧א אֶפְתַּ֣ח לָ⁠כֶ֗ם אֵ֚ת אֲרֻבּ֣וֹת הַ⁠שָּׁמַ֔יִם	1	Here the command **test me** stands for something that the people can do and should do: “if you test me.” This can be divided into two sentences also. Alternate translation: “And if you test me … I will open up the windows of heaven” or “And you should test me … If you do, I will open up the windows of heaven”
3:12	mfq1		rc://*/ta/man/translate/figs-metaphor	וְ⁠אִשְּׁר֥וּ אֶתְ⁠כֶ֖ם כָּל־הַ⁠גּוֹיִ֑ם	1	Here to be called **blessed** stands for being blessed. Alternate translation: “All the nations will know that you have been blessed”
3:12	bvs1		rc://*/ta/man/translate/figs-metonymy	כָּל־הַ⁠גּוֹיִ֑ם	1	This expression stands for the people in all **the nations**. Alternate translation: “The people in all the nations”
3:12	rm7v		rc://*/ta/man/translate/figs-abstractnouns	אֶ֣רֶץ חֵ֔פֶץ	1	Here **delight** stands for the condition in which the inhabitants of a land take delight in their land.
3:13	l55w				0	# General Information:\n\nThese verses begin a new section in the book. Here Yahweh is speaking to the people of Israel.
3:13	h229		rc://*/ta/man/translate/figs-abstractnouns	חָזְק֥וּ עָלַ֛⁠י דִּבְרֵי⁠כֶ֖ם	1	Here **strong** stands for “harsh” or “terrible.”
3:13	f9dh		rc://*/ta/man/translate/figs-metaphor	חָזְק֥וּ עָלַ֛⁠י דִּבְרֵי⁠כֶ֖ם	1	Here **Your words** stands for “What you have said.” Alternate translation: “What you have said about me is terrible”
3:13	fv74		rc://*/ta/man/translate/figs-rquestion	מַה־נִּדְבַּ֖רְנוּ עָלֶֽי⁠ךָ	1	The people ask this question in order to claim that they have said nothing against God. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We have not said anything among ourselves against you.”
3:14	hnv8		rc://*/ta/man/translate/figs-rquestion	וּ⁠מַה־בֶּ֗צַע כִּ֤י שָׁמַ֨רְנוּ֙ מִשְׁמַרְתּ֔⁠וֹ וְ⁠כִ֤י הָלַ֨כְנוּ֙ קְדֹ֣רַנִּ֔ית מִ⁠פְּנֵ֖י יְהוָ֥ה צְבָאֽוֹת	1	The people ask this question among themselves in order to make a statement. Alternate translation: “It is useless that we have kept his requirements and walked mournfully before Yahweh of hosts.”
3:14	j6y1		rc://*/ta/man/translate/figs-metaphor	הָלַ֨כְנוּ֙ קְדֹ֣רַנִּ֔ית מִ⁠פְּנֵ֖י יְהוָ֥ה צְבָאֽוֹת	1	Here **walked mournfully** stands for “behaved in a sorrowful manner,” probably in order to indicate sorrow over their sins.
3:14	n7bs		rc://*/ta/man/translate/figs-metaphor	מִ⁠פְּנֵ֖י יְהוָ֥ה צְבָאֽוֹת	1	Here this expression refers to God being aware of what the people were doing.
3:15	maa8		rc://*/ta/man/translate/figs-metaphor	אֲנַ֖חְנוּ מְאַשְּׁרִ֣ים זֵדִ֑ים	1	Here to be called **blessed** stands for being blessed. Alternate translation: “we say that the arrogant are blessed”
3:15	a55n		rc://*/ta/man/translate/figs-activepassive	נַ֖חְנוּ מְאַשְּׁרִ֣ים זֵדִ֑ים	1	This may be stated in active form. Alternate translation: “we say that the arrogant are well off”
3:15	e45r		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּמָּלֵֽטוּ	1	That is, “and they escape God’s punishment.”
3:16	e2b8				0	# General Information:\n\nThe event described here may have taken place after the godly people in Israel repented of their sins.
3:16	le6y			וַ֠⁠יִּכָּתֵב סֵ֣פֶר זִכָּר֤וֹן לְ⁠פָנָי⁠ו֙ לְ⁠יִרְאֵ֣י יְהוָ֔ה	1	This could mean: (1) the Israelites wrote a book so they would remember what they had promised and listed the names of people who feared Yahweh or (2) Yahweh caused someone in heaven to write a book with the names of people who feared him.
3:16	tdq5		rc://*/ta/man/translate/figs-abstractnouns	סֵ֣פֶר זִכָּר֤וֹן	1	This expression refers to any book that helps people remember important things, such as events or people who lived in the past.
3:16	b8vc		rc://*/ta/man/translate/figs-metonymy	וּ⁠לְ⁠חֹשְׁבֵ֖י שְׁמֽ⁠וֹ	1	Here **his name** stands for God himself.
3:17	em21			וְ⁠הָ֣יוּ לִ֗⁠י	1	Alternate translation: “They will be my people”
3:17	j5ap		rc://*/ta/man/translate/figs-abstractnouns	סְגֻלָּ֑ה	1	Here **possession** refers to one’s personal property. This idea can be expressed with a verb. Alternate translation: “those who will belong completely to me”
3:17	pp17			לַ⁠יּ֕וֹם	1	the time when Yahweh will judge and punish the rebellious Israelites, giving victory to the faithful Israelites
3:18	d9hz			וּ⁠רְאִיתֶ֔ם בֵּ֥ין	1	Alternate translation: “you will see a difference between” or “you will treat differently”
4:intro	azp5				0	# Malachi 4 General Notes\n\n## Special concepts in this chapter\n\n### Last days\n\nAlthough the Jews may have hoped these prophecies referenced a time in the near future to them, the prophecies of this chapter exclusively relate to the last days. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/lastday]])
4:1	q73f			הִנֵּ֤ה	1	Alternate translation: “look” or “listen” or “pay attention to what I am about to tell you”
4:1	y5w1		rc://*/ta/man/translate/figs-metaphor	הַ⁠יּוֹם֙ בָּ֔א בֹּעֵ֖ר כַּ⁠תַּנּ֑וּר	1	The disaster occurring at this time is spoken of as if the day itself were **burning**. God’s judgment is often spoken of as if it were a fire.
4:1	e9jy			זֵדִ֜ים & עֹשֵׂ֤ה רִשְׁעָה֙	1	See how you translated these words in [Malachi 3:15](../03/15.md).
4:1	i1qy		rc://*/ta/man/translate/figs-metaphor	וְ⁠הָי֨וּ כָל־זֵדִ֜ים וְ⁠כָל־עֹשֵׂ֤ה רִשְׁעָה֙ קַ֔שׁ	1	These people are spoken of as if they will become dried-up plants fit only for being burned. It is common for the Bible to speak of people as if they were plants or trees. Alternate translation: “all the arrogant and all the evildoers will burn up like dry plants”
4:1	f4xr		rc://*/ta/man/translate/figs-metonymy	וְ⁠לִהַ֨ט אֹתָ֜⁠ם הַ⁠יּ֣וֹם הַ⁠בָּ֗א	1	Here **The day** stands for the events that will occur on that day. Alternate translation: “On that day I will burn them up”
4:1	x4ll		rc://*/ta/man/translate/figs-metaphor	לֹא־יַעֲזֹ֥ב לָ⁠הֶ֖ם שֹׁ֥רֶשׁ וְ⁠עָנָֽף	1	This expression continues to speak of people as if they were plants or trees. Alternate translation: “nothing will be left”
4:1	o0u8		rc://*/ta/man/translate/figs-metaphor	לֹא־יַעֲזֹ֥ב לָ⁠הֶ֖ם שֹׁ֥רֶשׁ וְ⁠עָנָֽף	1	Being deprived of all roots and branches stands for being completely killed off. Alternate translation: “nothing will be left”
4:2	tqe5		rc://*/ta/man/translate/figs-metonymy	לָ⁠כֶ֜ם יִרְאֵ֤י שְׁמִ⁠י֙	1	Here **my name** stands for Yahweh himself.
4:2	jc14			וְ⁠זָרְחָ֨ה & שֶׁ֣מֶשׁ צְדָקָ֔ה וּ⁠מַרְפֵּ֖א בִּ⁠כְנָפֶ֑י⁠הָ	1	This could mean: (1) Yahweh, who always acts righteously, will come and heal his people on that day or (2) on that day Yahweh will reveal the people’s righteousness and heal them.
4:2	p4nc		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠מַרְפֵּ֖א בִּ⁠כְנָפֶ֑י⁠הָ	1	If your language does not use an abstract noun for the idea of **healing**, you could express the same idea in another way. Alternate translation: “the ability to heal in its wings”
4:2	nogu		rc://*/ta/man/translate/figs-metaphor	וּ⁠מַרְפֵּ֖א בִּ⁠כְנָפֶ֑י⁠הָ	1	This could mean: (1) the act of healing someone is spoken of as if it were an object that the sun carried to people by means of its wings or (2) the healing takes place under the wings, that is, in the security God gives his people.
4:2	n991		rc://*/ta/man/translate/figs-metaphor	בִּ⁠כְנָפֶ֑י⁠הָ	1	It was common in the Ancient Near East to speak of the sun as if it had **wings**, with which it moved across the sky. This could mean: (1) the sun’s life-giving rays of light are spoken of as if they were its wings or (2) the wings are said to cover God’s people so as to give them peace and safey.
4:2	is44		rc://*/ta/man/translate/figs-simile	וִֽ⁠יצָאתֶ֥ם וּ⁠פִשְׁתֶּ֖ם כְּ⁠עֶגְלֵ֥י מַרְבֵּֽק	1	Here the redeemed people of Yahweh are spoken of as if they were young bulls released from their stalls, allowed to go out into their pasture.
4:3	cn2r		rc://*/ta/man/translate/figs-metaphor	וְ⁠עַסּוֹתֶ֣ם רְשָׁעִ֔ים כִּֽי־יִהְי֣וּ אֵ֔פֶר תַּ֖חַת כַּפּ֣וֹת רַגְלֵי⁠כֶ֑ם	1	Here the victory of God’s people is spoken of as if they were walking over the burned bodies of their enemies.
4:3	f8ct			יִהְי֣וּ אֵ֔פֶר	1	The Israelites’ enemies are spoken of as having been burned to **ashes** ([Malachi 4:1](../04/01.md)).
4:4	if2v		rc://*/ta/man/translate/figs-abstractnouns	זִכְר֕וּ תּוֹרַ֖ת מֹשֶׁ֣ה עַבְדִּ֑⁠י אֲשֶׁר֩ צִוִּ֨יתִי אוֹת֤⁠וֹ	1	If your language does not use an abstract noun for the idea behind the word **law**, you can express the same idea with a verbal form such as “taught.” Alternate translation: “Remember what I taught my servant Moses”
4:4	td5c			זִכְר֕וּ	1	Here **Remember** stands for “Think about” and, at the same time, “Obey.”
4:4	n5dr			בְ⁠חֹרֵב֙	1	**Horeb** is another name for Sinai.
4:4	r85g		rc://*/ta/man/translate/figs-metonymy	כָּל־יִשְׂרָאֵ֔ל	1	Here **all Israel** is a reference to all the people in the nation of Israel.
4:4	arq6			חֻקִּ֖ים	1	These are the laws that God gave Israel for all time.
4:4	l5p2			וּ⁠מִשְׁפָּטִֽים	1	These are legal decisions meant to make clear how the general statutes apply to everyday life.
4:5	cnc1		rc://*/ta/man/translate/figs-metaphor	בּ֚וֹא י֣וֹם יְהוָ֔ה הַ⁠גָּד֖וֹל וְ⁠הַ⁠נּוֹרָֽא	1	Here the occurrence of this **day** is spoken of as if it were **coming**. Alternate translation: “before the great and fearful day of Yahweh happens”
4:5	s6ig			י֣וֹם יְהוָ֔ה הַ⁠גָּד֖וֹל וְ⁠הַ⁠נּוֹרָֽא	1	This expression refers to any time in which Yahweh acts decisively.
4:6	kql7		rc://*/ta/man/translate/figs-metaphor	וְ⁠הֵשִׁ֤יב לֵב־אָבוֹת֙ עַל־בָּנִ֔ים וְ⁠לֵ֥ב בָּנִ֖ים עַל־אֲבוֹתָ֑⁠ם	1	Here changing how people think is spoken of as if it were turning their hearts.
